sample_id, N_active, N_A_1, N_B_1, N_A_0, N_B_0, N_A_*, N_B_*, seed
12, 3495566, 100011, 1616676, 1613992, 98455, 33216, 33216, 3825814809
9, 3496690, 327122, 1380487, 1378679, 325572, 42415, 42415, 2921532450
8, 3494224, 710727, 993481, 991566, 708834, 44808, 44808, 1982695824
3, 3495428, 210410, 1493985, 1492216, 208777, 45020, 45020, 220812221
2, 3497284, 521104, 1173142, 1171092, 519372, 56287, 56287, 1316402381
10, 3495073, 1229083, 474628, 473054, 1227234, 45537, 45537, 426639318
4, 3497473, 924224, 772475, 770817, 922483, 53737, 53737, 121764242
5, 3496542, 1351561, 341045, 339309, 1349657, 57485, 57485, 1561891591
1, 3492793, 1067977, 598005, 596266, 1065857, 82344, 82344, 1507561649
0, 3495992, 1288407, 377603, 375815, 1286553, 83807, 83807, 1421743807
13, 3497297, 1254506, 447893, 446296, 1252610, 47996, 47996, 4253014226
6, 3494450, 789069, 895070, 893124, 787209, 64989, 64989, 3153780244
7, 3498061, 937280, 770385, 768589, 935469, 43169, 43169, 841729003
11, 3494902, 1605402, 109947, 108275, 1603582, 33848, 33848, 1994115571
14, 3498740, 1024001, 684248, 682483, 1022100, 42954, 42954, 843786647
22, 3496165, 383108, 1323062, 1320891, 381444, 43830, 43830, 3591653982
17, 3498021, 752692, 927768, 925962, 751055, 70272, 70272, 81959563
18, 3493590, 1121709, 561476, 559779, 1119824, 65401, 65401, 2867528936
16, 3498904, 741948, 956184, 954164, 740168, 53220, 53220, 3192863115
19, 3495091, 707818, 998344, 996497, 706078, 43177, 43177, 3707163751
20, 3494081, 956227, 749683, 747831, 954456, 42942, 42942, 2548397461
15, 3494804, 953681, 737828, 736165, 951904, 57613, 57613, 2963571756
24, 3497175, 750974, 915532, 913671, 749104, 83947, 83947, 2694763454
23, 3497505, 1007803, 679365, 677636, 1005909, 63396, 63396, 1677829213
26, 3493563, 1338677, 359578, 357947, 1336725, 50318, 50318, 3905296130
21, 3496852, 1524170, 190804, 189094, 1522166, 35309, 35309, 2050234079
25, 3499726, 1173030, 514765, 513131, 1171414, 63693, 63693, 3489064704
27, 3495967, 1461725, 250474, 248592, 1460018, 37579, 37579, 4217878439
32, 3493991, 314219, 1399879, 1397787, 312532, 34787, 34787, 4109260743
29, 3492360, 662341, 1040371, 1038504, 660546, 45299, 45299, 984907488
36, 3494434, 248009, 1454887, 1452754, 246346, 46219, 46219, 424598557
28, 3496387, 1071187, 635937, 633992, 1069351, 42960, 42960, 2679297729
33, 3496461, 364087, 1346980, 1344932, 362436, 39013, 39013, 2912069735
34, 3493684, 973051, 730703, 728651, 971259, 45010, 45010, 2549072077
30, 3498524, 938093, 763943, 762005, 936339, 49072, 49072, 1823780968
31, 3495831, 1180248, 521259, 519622, 1178264, 48219, 48219, 2337475753
39, 3497866, 988414, 706171, 704483, 986644, 56077, 56077, 59531704
37, 3497000, 1149250, 544917, 543219, 1147464, 56075, 56075, 2452694981
35, 3495281, 1369830, 319867, 318280, 1368052, 59626, 59626, 684388939
38, 3497152, 1325740, 378735, 377036, 1323853, 45894, 45894, 2072251223
40, 3496858, 1169983, 518345, 516557, 1168069, 61952, 61952, 1114344257
42, 3495240, 322237, 1380608, 1378595, 320526, 46637, 46637, 2206373166
41, 3496470, 790480, 914427, 912539, 788652, 45186, 45186, 2758768423
47, 3496048, 36389, 1676634, 1674767, 34756, 36751, 36751, 3297094572
46, 3494688, 1304748, 396155, 394355, 1302514, 48458, 48458, 846655817
50, 3493500, 190902, 1499582, 1497310, 189068, 58319, 58319, 2271027105
44, 3495951, 357612, 1355379, 1353604, 355958, 36699, 36699, 3298104109
49, 3494431, 765144, 936080, 934156, 763471, 47790, 47790, 675176610
45, 3492486, 1289992, 415545, 413743, 1288286, 42460, 42460, 286667671
43, 3494822, 1250152, 460936, 459236, 1248268, 38115, 38115, 603008546
48, 3493690, 934068, 755478, 753715, 932317, 59056, 59056, 1944757992
53, 3496593, 399810, 1295880, 1294005, 398230, 54334, 54334, 153553491
55, 3496576, 847943, 847593, 845791, 846079, 54585, 54585, 2897271085
51, 3494346, 1157024, 544010, 542133, 1155059, 48060, 48060, 1404612027
54, 3494493, 809544, 897964, 896169, 807868, 41474, 41474, 4134231993
52, 3494829, 1332786, 375170, 373377, 1330954, 41271, 41271, 353395015
57, 3496070, 15793, 1706211, 1704084, 14286, 27848, 27848, 1298389135
60, 3497153, 17343, 1704693, 1702378, 15765, 28487, 28487, 1745571822
56, 3497021, 1226457, 476707, 475035, 1224376, 47223, 47223, 2767937011
58, 3494981, 374456, 1313322, 1311607, 372562, 61517, 61517, 3007860971
59, 3494868, 1391474, 317909, 316213, 1389546, 39863, 39863, 1625315035
61, 3498723, 1623506, 97382, 95851, 1621024, 30480, 30480, 1189432662
63, 3497233, 911017, 798432, 796575, 909283, 40963, 40963, 689874037
66, 3497804, 562495, 1147976, 1146103, 560694, 40268, 40268, 1691199525
64, 3495520, 1693952, 25645, 24100, 1692193, 29815, 29815, 503125719
68, 3497665, 356581, 1334126, 1332273, 355009, 59838, 59838, 3294871202
65, 3497097, 1378243, 332438, 330727, 1376371, 39659, 39659, 2750226332
69, 3495041, 1128476, 577901, 576037, 1126591, 43018, 43018, 885642745
67, 3495515, 1011348, 698884, 697094, 1009449, 39370, 39370, 856345429
72, 3494297, 1710639, 9804, 8175, 1708453, 28613, 28613, 3328240929
71, 3496267, 1000106, 699234, 697463, 998392, 50536, 50536, 3224593894
62, 3497429, 1366371, 346596, 345009, 1364645, 37404, 37404, 1078904069
70, 3497577, 738157, 752988, 751343, 736301, 259394, 259394, 1826339582
75, 3497880, 1618717, 101545, 99908, 1616660, 30525, 30525, 741275322
73, 3499189, 1176447, 489862, 488151, 1174561, 85084, 85084, 1231563161
80, 3498480, 16407, 1707247, 1705493, 14775, 27279, 27279, 990991136
