sample_id, N_LCC, N_A_1_LCC, N_B_1_LCC, N_A_0_LCC, N_B_0_LCC, N_A_*_LCC, N_B_*_LCC, seed
8, 1164002, 240607, 234085, 192391, 199021, 148949, 148949, 356051324
2, 1160587, 233720, 240626, 198725, 192586, 147465, 147465, 3894336019
5, 1162944, 235850, 239463, 197499, 194274, 147929, 147929, 6540903
11, 1164804, 238714, 237204, 195793, 196365, 148364, 148364, 3448756455
1, 1164558, 237149, 237740, 195997, 195708, 148982, 148982, 1050570642
7, 1170301, 234328, 244739, 202000, 193240, 147997, 147997, 1258358016
6, 1165220, 235040, 240954, 199433, 193491, 148151, 148151, 1048531441
0, 1169318, 235965, 240734, 198994, 194293, 149666, 149666, 2800991094
3, 1173882, 241345, 239125, 197652, 199432, 148164, 148164, 1514849979
10, 1166936, 241087, 237226, 196014, 199079, 146765, 146765, 2645239593
12, 1168844, 237033, 241153, 199335, 195121, 148101, 148101, 2754736877
9, 1171553, 235235, 243900, 202048, 194256, 148057, 148057, 1803429440
13, 1165349, 238888, 240400, 198658, 197339, 145032, 145032, 2438936732
4, 1165651, 237837, 239455, 197851, 195638, 147435, 147435, 2692670945
16, 1169736, 238871, 240784, 198269, 197302, 147255, 147255, 2928284437
14, 1165500, 237997, 237904, 196489, 196530, 148290, 148290, 3434477352
15, 1161283, 238295, 236355, 195207, 196592, 147417, 147417, 4223280364
17, 1166617, 239543, 237734, 196371, 197821, 147574, 147574, 3490825559
19, 1164935, 243730, 232157, 191148, 201522, 148189, 148189, 716951651
21, 1168247, 244196, 232821, 191947, 201697, 148793, 148793, 3910809651
18, 1171224, 239634, 239349, 198025, 197894, 148161, 148161, 2487024509
20, 1168373, 238508, 239908, 198414, 197097, 147223, 147223, 1433406553
23, 1167330, 238815, 240896, 199155, 197658, 145403, 145403, 60136632
25, 1162184, 236228, 238777, 197022, 194957, 147600, 147600, 3157617310
22, 1161510, 239597, 234644, 193563, 198024, 147841, 147841, 761792509
24, 1161075, 235830, 237533, 196102, 194248, 148681, 148681, 3872931107
26, 1168452, 237777, 238775, 197176, 196896, 148914, 148914, 3150789347
27, 1166663, 240788, 235854, 194943, 198670, 148204, 148204, 3282124362
29, 1163231, 238448, 235520, 194430, 196893, 148970, 148970, 1982121154
28, 1164955, 240080, 236647, 194579, 198061, 147794, 147794, 3938454827
30, 1163738, 242906, 234882, 193617, 200723, 145805, 145805, 1297489819
31, 1166119, 238120, 237052, 195284, 196821, 149421, 149421, 1240223588
32, 1166786, 236784, 239934, 198501, 195399, 148084, 148084, 1948803677
33, 1164987, 234036, 243143, 201309, 192963, 146768, 146768, 3796511801
36, 1171161, 237425, 240749, 199276, 195997, 148857, 148857, 1535571278
37, 1165156, 241749, 236157, 194194, 199754, 146651, 146651, 890524788
34, 1165931, 240300, 234763, 193572, 198288, 149504, 149504, 267867206
35, 1165599, 237575, 239650, 197799, 196273, 147151, 147151, 351467380
38, 1172484, 241720, 238877, 197425, 200440, 147011, 147011, 2350308359
39, 1163563, 236407, 239529, 198179, 194656, 147396, 147396, 1522243192
40, 1169644, 237382, 240523, 198893, 195646, 148600, 148600, 3535496763
41, 1166903, 238740, 238335, 196643, 197667, 147759, 147759, 2465595155
42, 1168480, 237618, 238787, 197520, 195685, 149435, 149435, 1852908970
43, 1165284, 235508, 239971, 198416, 194193, 148598, 148598, 2903686623
44, 1178609, 242569, 239916, 198558, 200884, 148341, 148341, 303856324
46, 1166298, 237062, 241630, 199679, 196221, 145853, 145853, 4214621089
45, 1167292, 242135, 235039, 193832, 200152, 148067, 148067, 2219577282
47, 1168848, 238859, 239295, 197491, 196859, 148172, 148172, 694032792
49, 1166912, 234062, 240723, 198897, 193002, 150114, 150114, 155105832
48, 1165621, 238741, 238299, 197056, 196795, 147365, 147365, 2573470186
51, 1164971, 234193, 238691, 196952, 193347, 150894, 150894, 949693543
50, 1166946, 241855, 234954, 193753, 199716, 148334, 148334, 2528309944
54, 1162215, 233072, 240619, 198765, 192307, 148726, 148726, 1398347900
