sample_id, N_LCC, N_A_1_LCC, N_B_1_LCC, N_A_0_LCC, N_B_0_LCC, N_A_*_LCC, N_B_*_LCC, seed
5, 1100217, 3008, 532725, 530838, 2370, 15638, 15638, 1088482084
6, 1098489, 3129, 531472, 529979, 2491, 15709, 15709, 2160037850
7, 1101069, 2938, 534211, 532586, 2354, 14490, 14490, 3097716320
15, 1104051, 2472, 535498, 534514, 1879, 14844, 14844, 1806726360
12, 1098524, 3357, 530274, 529341, 2688, 16432, 16432, 3764907077
8, 1104912, 3357, 534343, 533447, 2823, 15471, 15471, 2647925629
3, 1096889, 3097, 530080, 529259, 2469, 15992, 15992, 1286441636
11, 1100867, 533051, 2744, 2169, 532103, 15400, 15400, 3952448121
13, 1101957, 533288, 2949, 2340, 532152, 15614, 15614, 1283506319
2, 1103869, 534211, 3469, 2822, 533181, 15093, 15093, 2771146588
0, 1102623, 533750, 3007, 2357, 532781, 15364, 15364, 1314021958
9, 1100022, 531053, 3390, 2798, 530269, 16256, 16256, 1941815634
1, 1099113, 529745, 3361, 2682, 528901, 17212, 17212, 836994731
14, 1101177, 3309, 531754, 531095, 2665, 16177, 16177, 3634671883
10, 1099737, 531388, 3432, 2767, 530720, 15715, 15715, 917318370
4, 1100483, 532041, 2631, 2053, 531430, 16164, 16164, 2554221502
20, 1101809, 2989, 533529, 532611, 2362, 15159, 15159, 2893870739
18, 1102702, 2881, 533407, 532500, 2270, 15822, 15822, 1008756154
22, 1099937, 3086, 531920, 530985, 2458, 15744, 15744, 1272644352
24, 1101453, 2846, 533909, 532328, 2228, 15071, 15071, 4191354047
21, 1099789, 2948, 531521, 530854, 2324, 16071, 16071, 385733654
19, 1100375, 531767, 3212, 2592, 530650, 16077, 16077, 720572121
17, 1105313, 535790, 2568, 2031, 535094, 14915, 14915, 3201378606
23, 1101369, 532998, 3015, 2347, 532013, 15498, 15498, 2347701423
16, 1099797, 531851, 2760, 2187, 531107, 15946, 15946, 3753792838
28, 1099384, 3360, 531901, 530848, 2681, 15297, 15297, 2078036201
27, 1098501, 3200, 530656, 529911, 2542, 16096, 16096, 3040985446
31, 1103742, 3048, 534120, 533266, 2476, 15416, 15416, 1909390959
25, 1105280, 2487, 535505, 534860, 1926, 15251, 15251, 3551219034
30, 1100145, 531882, 3075, 2466, 530960, 15881, 15881, 2160034623
33, 1102444, 533615, 3166, 2575, 532418, 15335, 15335, 4274522419
29, 1102854, 531876, 3232, 2645, 531239, 16931, 16931, 1323940349
32, 1099052, 530717, 3214, 2581, 529992, 16274, 16274, 3651906809
35, 1103155, 534472, 2380, 1809, 533088, 15703, 15703, 595590505
26, 1096850, 529849, 2913, 2295, 528813, 16490, 16490, 2880669919
34, 1097176, 530943, 2997, 2378, 529454, 15702, 15702, 2640630593
37, 1101670, 533556, 3140, 2512, 532450, 15006, 15006, 3218838450
36, 1098493, 3467, 530069, 529208, 2813, 16468, 16468, 2841041447
38, 1100002, 530167, 3408, 2790, 529369, 17134, 17134, 3500552852
40, 1100538, 532050, 3238, 2618, 531058, 15787, 15787, 1677759826
41, 1102729, 3219, 533458, 532845, 2625, 15291, 15291, 3190606890
44, 1100563, 2880, 532377, 531376, 2286, 15822, 15822, 2098083486
46, 1100583, 2523, 533146, 531838, 1912, 15582, 15582, 1077307625
45, 1100518, 3104, 531694, 530744, 2490, 16243, 16243, 2605916331
39, 1098673, 530845, 3074, 2470, 530254, 16015, 16015, 2178938021
47, 1102727, 3505, 533361, 532170, 2841, 15425, 15425, 722105938
43, 1096818, 3124, 529540, 528803, 2491, 16430, 16430, 2108320817
48, 1099400, 2605, 532320, 531531, 1984, 15480, 15480, 4131932209
42, 1098196, 529544, 3214, 2564, 528828, 17023, 17023, 3329643308
49, 1101422, 2474, 533253, 532299, 1926, 15735, 15735, 1535169570
50, 1104843, 536382, 2309, 1757, 534735, 14830, 14830, 1258329034
52, 1097822, 2909, 530559, 529638, 2232, 16242, 16242, 3949889878
53, 1101916, 533145, 3161, 2544, 532388, 15339, 15339, 1192961708
55, 1099976, 533018, 2628, 2021, 532197, 15056, 15056, 2871723318
63, 1101275, 3119, 532552, 531469, 2485, 15825, 15825, 2334837560
62, 1094488, 3050, 528155, 527218, 2405, 16830, 16830, 228128959
65, 1098088, 2851, 531856, 530331, 2246, 15402, 15402, 3865128039
56, 1099088, 530621, 3067, 2441, 529951, 16504, 16504, 3092521289
54, 1102739, 533601, 3143, 2524, 532869, 15301, 15301, 2931451623
59, 1099323, 3032, 530868, 530134, 2403, 16443, 16443, 2397783848
61, 1097026, 3525, 529857, 529069, 2847, 15864, 15864, 3698492841
51, 1099662, 532087, 2786, 2181, 531406, 15601, 15601, 3434106710
57, 1097720, 4508, 529554, 528871, 3829, 15479, 15479, 198567617
64, 1102284, 533955, 2531, 1953, 532771, 15537, 15537, 1090104065
58, 1097479, 3511, 529318, 528615, 2833, 16601, 16601, 1707442058
66, 1100548, 3132, 532186, 531101, 2507, 15811, 15811, 2186983456
60, 1097949, 3218, 531039, 530398, 2582, 15356, 15356, 3310418178
69, 1098991, 531566, 2961, 2317, 530205, 15971, 15971, 2016570016
67, 1097381, 530900, 2934, 2287, 530182, 15539, 15539, 929817488
72, 1100792, 532919, 3038, 2406, 531381, 15524, 15524, 2093022820
75, 1098308, 3335, 530268, 529392, 2727, 16293, 16293, 310572992
73, 1100136, 533315, 2705, 2175, 531777, 15082, 15082, 884108031
70, 1100283, 531300, 3197, 2614, 530540, 16316, 16316, 3748185186
74, 1096971, 4139, 527880, 527234, 3404, 17157, 17157, 1678217002
71, 1098063, 527703, 5229, 4542, 526561, 17014, 17014, 1725285620
68, 1098744, 531557, 2901, 2301, 530497, 15744, 15744, 3717293291
81, 1097053, 2943, 530786, 530007, 2331, 15493, 15493, 2082421310
77, 1102388, 533638, 2819, 2272, 532753, 15453, 15453, 3237202009
76, 1100123, 531927, 2921, 2286, 531271, 15859, 15859, 529750845
82, 1098886, 3431, 530906, 530213, 2782, 15777, 15777, 3126761534
78, 1096512, 3081, 529783, 529047, 2439, 16081, 16081, 1629159028
80, 1099793, 531786, 3140, 2494, 531145, 15614, 15614, 59805872
79, 1099680, 532411, 3006, 2387, 531632, 15122, 15122, 422739756
85, 1101614, 2693, 533372, 532655, 2106, 15394, 15394, 2543096540
91, 1101541, 2748, 533868, 532400, 2123, 15201, 15201, 2063089193
87, 1101028, 3384, 532208, 531345, 2685, 15703, 15703, 188832064
84, 1100194, 531514, 2913, 2283, 530480, 16502, 16502, 1738160054
83, 1100595, 2821, 532928, 532184, 2244, 15209, 15209, 402017086
92, 1099156, 3123, 531773, 530905, 2495, 15430, 15430, 1978086576
90, 1101501, 2953, 532628, 531921, 2339, 15830, 15830, 2094577722
94, 1101133, 2815, 533443, 532107, 2220, 15274, 15274, 2463840022
93, 1096213, 3421, 529096, 528020, 2726, 16475, 16475, 530831403
88, 1098985, 3373, 530650, 529989, 2691, 16141, 16141, 2421683101
86, 1097279, 3723, 529023, 528422, 3125, 16493, 16493, 2254595541
89, 1097219, 530700, 2811, 2192, 529972, 15772, 15772, 2849352624
95, 1101319, 529698, 5074, 4457, 528800, 16645, 16645, 2802405251
102, 1101487, 3130, 533046, 531695, 2488, 15564, 15564, 1361896858
97, 1097154, 529891, 3408, 2749, 529078, 16014, 16014, 3062493988
96, 1094648, 527761, 3514, 2912, 527109, 16676, 16676, 999653383
98, 1100329, 2801, 532310, 531665, 2185, 15684, 15684, 1025598379
101, 1101577, 2539, 532526, 531742, 1970, 16400, 16400, 515834883
105, 1099751, 3226, 531364, 530474, 2541, 16073, 16073, 1331088057
103, 1100259, 532183, 3056, 2438, 530992, 15795, 15795, 2847002780
