sample_id, N_active, N_A_1, N_B_1, N_A_0, N_B_0, N_A_*, N_B_*, seed
11, 2244310, 121101, 983874, 982406, 120129, 18400, 18400, 3933544766
1, 2240456, 15951, 1072037, 1070695, 14987, 33393, 33393, 2543134739
3, 2243784, 46721, 1058774, 1057529, 45710, 17525, 17525, 2019663504
5, 2243559, 366862, 721398, 720343, 365762, 34597, 34597, 3722365309
6, 2243044, 882819, 207467, 206427, 881589, 32371, 32371, 177795446
10, 2239873, 116896, 973014, 971854, 115859, 31125, 31125, 853700694
7, 2241279, 665477, 431513, 430414, 664335, 24770, 24770, 4071825693
8, 2243425, 833952, 246335, 245256, 832638, 42622, 42622, 496185652
2, 2244388, 859290, 236261, 235280, 858079, 27739, 27739, 2791129611
4, 2241656, 163928, 930570, 929528, 162924, 27353, 27353, 2876027749
0, 2245383, 589626, 502628, 501599, 588610, 31460, 31460, 317828728
9, 2244514, 865061, 235339, 234295, 863913, 22953, 22953, 1448374686
12, 2244595, 22303, 1078077, 1076842, 21347, 23013, 23013, 959155941
14, 2242715, 42907, 1061663, 1060238, 41903, 18002, 18002, 3054009411
13, 2241052, 48524, 1050531, 1049103, 47516, 22689, 22689, 4168173177
15, 2242599, 211489, 885893, 884512, 210395, 25155, 25155, 4139494366
16, 2242275, 31692, 1072337, 1070966, 30758, 18261, 18261, 3107234276
17, 2241325, 99511, 998319, 997047, 98518, 23965, 23965, 1521033277
20, 2244038, 1083427, 21096, 20072, 1081947, 18748, 18748, 409020420
18, 2243161, 726633, 366876, 365814, 725514, 29162, 29162, 2117021997
22, 2241700, 145170, 943400, 942331, 144235, 33282, 33282, 3644757680
19, 2246358, 228257, 871165, 870089, 227339, 24754, 24754, 3306509734
23, 2241382, 1099047, 5799, 4860, 1097726, 16975, 16975, 1217058125
21, 2240723, 867440, 227612, 226499, 866210, 26481, 26481, 1914170358
24, 2241994, 845393, 245817, 244730, 844284, 30885, 30885, 2555363900
26, 2243786, 261009, 812312, 811210, 259915, 49670, 49670, 4043732585
27, 2242661, 302155, 785056, 783864, 301112, 35237, 35237, 2331509918
28, 2244212, 1102830, 4047, 3073, 1101688, 16287, 16287, 3363485784
25, 2243104, 809271, 278745, 277673, 808141, 34637, 34637, 407259133
31, 2244133, 219722, 880366, 879228, 218745, 23036, 23036, 3822073349
29, 2241441, 419600, 676159, 675103, 418343, 26118, 26118, 3820640749
30, 2242329, 352645, 402114, 401082, 351598, 367445, 367445, 809082
33, 2243476, 58640, 1040859, 1039661, 57668, 23324, 23324, 279515713
37, 2243333, 21276, 1085677, 1084175, 20317, 15944, 15944, 3938443082
32, 2240799, 453766, 637992, 636976, 452689, 29688, 29688, 3499874963
34, 2240014, 566962, 511113, 509915, 565752, 43136, 43136, 703294147
36, 2242616, 594123, 499337, 498143, 593109, 28952, 28952, 2033090304
35, 2242986, 1059586, 40682, 39701, 1058515, 22251, 22251, 2340146733
38, 2244228, 1079084, 24003, 23072, 1078039, 20015, 20015, 3589588482
39, 2244007, 224604, 866526, 865589, 223606, 31841, 31841, 669146744
41, 2242101, 558722, 533184, 531981, 557552, 30331, 30331, 1614853100
40, 2243085, 654224, 435927, 434914, 653212, 32404, 32404, 576677059
42, 2245504, 17504, 1090211, 1089111, 16510, 16084, 16084, 2481096471
46, 2242452, 16526, 1078049, 1076885, 15586, 27703, 27703, 3071377722
43, 2241482, 929396, 153080, 152069, 927943, 39497, 39497, 2324582415
47, 2243280, 808869, 287973, 286971, 807659, 25904, 25904, 1777787829
45, 2244938, 1018784, 85397, 84378, 1017535, 19422, 19422, 3245194626
44, 2243009, 436257, 662222, 661114, 435232, 24092, 24092, 2693545195
53, 2242880, 3538, 1102416, 1100953, 2555, 16709, 16709, 672242976
49, 2242171, 161302, 867806, 866549, 160202, 93156, 93156, 2960642859
48, 2243360, 264773, 831258, 830202, 263739, 26694, 26694, 3133540781
52, 2241190, 18318, 1085245, 1084118, 17351, 18079, 18079, 1907037250
51, 2239175, 311556, 776586, 775383, 310438, 32606, 32606, 3872653052
50, 2240419, 1079639, 22504, 21505, 1078477, 19147, 19147, 3790928235
54, 2243078, 128714, 960090, 959050, 127686, 33769, 33769, 2151477345
59, 2243683, 13271, 1094734, 1093347, 12371, 14980, 14980, 2414166879
56, 2246059, 1106611, 2675, 1766, 1105375, 14816, 14816, 977763358
55, 2242961, 964420, 137780, 136789, 963128, 20422, 20422, 3837167203
58, 2242376, 1048613, 52826, 51850, 1047591, 20748, 20748, 3357323315
57, 2240961, 812113, 273376, 272285, 810871, 36158, 36158, 1582460566
60, 2242253, 715335, 381831, 380747, 714130, 25105, 25105, 1475680975
61, 2240858, 210062, 886038, 884958, 209038, 25381, 25381, 147479631
62, 2238991, 516273, 563927, 562785, 515188, 40409, 40409, 3336672998
63, 2244094, 1100466, 5693, 4702, 1099507, 16863, 16863, 1215603377
65, 2242720, 1077700, 27906, 26942, 1076462, 16855, 16855, 3885666637
64, 2241359, 938594, 156627, 155585, 937551, 26501, 26501, 4090238850
66, 2239489, 171030, 909295, 908040, 170024, 40550, 40550, 2405648669
67, 2244942, 1002953, 91711, 90667, 1001903, 28854, 28854, 45266605
70, 2244043, 258902, 834751, 833490, 257878, 29511, 29511, 3578246009
71, 2242178, 147518, 951476, 950286, 146436, 23231, 23231, 693855597
69, 2241259, 985013, 110167, 109129, 983938, 26506, 26506, 2763872515
68, 2243515, 1059111, 45362, 44382, 1058022, 18319, 18319, 1190163984
72, 2244202, 660757, 431816, 430671, 659446, 30756, 30756, 2282129291
73, 2243371, 93367, 1000823, 999644, 92403, 28567, 28567, 2659301189
77, 2243874, 180355, 918443, 917009, 179263, 24402, 24402, 2460138473
74, 2243272, 504603, 586969, 585895, 503501, 31152, 31152, 2507313781
75, 2243119, 825613, 272752, 271694, 824472, 24294, 24294, 2180802441
76, 2243475, 1035101, 68550, 67577, 1034035, 19106, 19106, 1533288302
78, 2244419, 6328, 1101904, 1100609, 5388, 15095, 15095, 3358451609
81, 2244944, 98038, 999674, 998430, 97080, 25861, 25861, 1826284915
79, 2244615, 445810, 647177, 645935, 444761, 30466, 30466, 890937651
83, 2241224, 1100020, 3766, 2795, 1098577, 18033, 18033, 3274754770
84, 2246144, 25455, 1081308, 1080168, 24481, 17366, 17366, 2669311110
80, 2242336, 388071, 705202, 703978, 386999, 29043, 29043, 2019616201
82, 2244151, 387637, 705187, 704074, 386673, 30290, 30290, 3921313594
90, 2240234, 4729, 1097451, 1095883, 3759, 19206, 19206, 906711296
85, 2242367, 10225, 1095127, 1094062, 9241, 16856, 16856, 1147949642
88, 2243407, 154028, 748939, 747807, 153055, 219789, 219789, 256210630
87, 2243434, 612073, 478250, 477131, 610938, 32521, 32521, 3098016073
89, 2246086, 1104570, 3315, 2414, 1103355, 16216, 16216, 1685495879
86, 2244491, 905812, 182130, 181153, 904602, 35397, 35397, 4180164697
94, 2241376, 40189, 1054894, 1053575, 39224, 26747, 26747, 1313432051
92, 2242330, 271469, 823115, 822085, 270527, 27567, 27567, 84939695
93, 2241370, 456364, 631383, 630247, 455050, 34163, 34163, 1172523454
91, 2239719, 533682, 526649, 525600, 532572, 60608, 60608, 3588283329
95, 2240923, 360984, 731233, 730124, 359878, 29352, 29352, 938238962
99, 2238600, 151154, 945038, 943849, 149997, 24281, 24281, 1975375183
100, 2241896, 5447, 1100489, 1099293, 4441, 16113, 16113, 3590817949
97, 2242722, 740420, 339883, 338786, 739437, 42098, 42098, 611373524
98, 2242194, 1041490, 60762, 59817, 1040387, 19869, 19869, 2011033805
102, 2242816, 17112, 1087239, 1085993, 16152, 18160, 18160, 2066547726
96, 2247349, 1030658, 75838, 74896, 1029661, 18148, 18148, 2204016227
104, 2242931, 301289, 795378, 794214, 300246, 25902, 25902, 2436191829
101, 2241385, 861961, 143864, 142849, 860669, 116021, 116021, 2230299122
105, 2241192, 634489, 455092, 454055, 633448, 32054, 32054, 3121429652
106, 2242370, 1087008, 18120, 17109, 1085861, 17136, 17136, 1199514252
103, 2243246, 777311, 265756, 264717, 776260, 79601, 79601, 1189477580
107, 2241833, 50823, 1052162, 1050811, 49905, 19066, 19066, 1221029222
110, 2240582, 127900, 965476, 964295, 126937, 27987, 27987, 2678878477
108, 2245875, 528231, 566362, 565346, 527158, 29389, 29389, 2054042251
111, 2240470, 245031, 824260, 822904, 244029, 52123, 52123, 2819720667
112, 2243908, 3978, 1103464, 1102436, 3032, 15499, 15499, 978388091
109, 2241566, 1019744, 78473, 77457, 1018728, 23582, 23582, 2016917339
113, 2244935, 1101673, 5084, 4136, 1100338, 16852, 16852, 1869313368
115, 2241663, 6789, 1098525, 1097346, 5809, 16597, 16597, 1964662954
116, 2243372, 1102857, 3549, 2613, 1101577, 16388, 16388, 536520415
114, 2244016, 3727, 954664, 953688, 2799, 164569, 164569, 860175379
119, 2241364, 93916, 1007044, 1005879, 92935, 20795, 20795, 230158927
118, 2240531, 490002, 605071, 603886, 488880, 26346, 26346, 3043825976
123, 2244457, 71768, 1031917, 1030657, 70797, 19659, 19659, 1039112850
117, 2244052, 689321, 409903, 408883, 688257, 23844, 23844, 1263481996
120, 2242260, 1044442, 50545, 49585, 1043284, 27202, 27202, 3053425103
122, 2244601, 342519, 745970, 744986, 341540, 34793, 34793, 3261283662
121, 2241420, 494676, 599296, 598268, 493534, 27823, 27823, 1089290835
125, 2241073, 6582, 1097357, 1096072, 5616, 17723, 17723, 1911115770
127, 2242587, 452979, 641899, 640875, 452022, 27406, 27406, 989249913
124, 2244737, 1014562, 89063, 88025, 1013571, 19758, 19758, 3991281917
132, 2240964, 6360, 1098760, 1097351, 5383, 16555, 16555, 3813695450
129, 2243196, 32644, 1069114, 1067950, 31642, 20923, 20923, 3418962981
130, 2241486, 901856, 194642, 193545, 900727, 25358, 25358, 2062316100
126, 2244336, 1101717, 3707, 2741, 1100595, 17788, 17788, 349451557
133, 2243372, 419597, 671377, 670281, 418625, 31746, 31746, 1057038391
131, 2241804, 1102097, 2817, 1913, 1100899, 17039, 17039, 3325135254
128, 2245101, 970132, 131448, 130511, 968984, 22013, 22013, 311480546
134, 2243203, 390660, 708677, 707440, 389604, 23411, 23411, 1494357523
138, 2244813, 8682, 1094540, 1093145, 7710, 20368, 20368, 2074636734
137, 2243249, 59989, 1036876, 1035698, 59038, 25824, 25824, 2771855637
135, 2242150, 332118, 719096, 718055, 331133, 70874, 70874, 630961609
136, 2242531, 453101, 636677, 635678, 452053, 32511, 32511, 487944945
143, 2244906, 15942, 1080142, 1078831, 14995, 27498, 27498, 4269619099
142, 2243145, 976570, 126589, 125571, 975383, 19516, 19516, 1676654397
140, 2241675, 1069598, 32457, 31459, 1068593, 19784, 19784, 595805686
139, 2244330, 684188, 401750, 400658, 683146, 37294, 37294, 3528617550
141, 2242224, 1097151, 8887, 7928, 1096056, 16101, 16101, 4041923967
147, 2240503, 157998, 942374, 941023, 156926, 21091, 21091, 1859869201
148, 2242053, 21994, 1062411, 1061177, 21039, 37716, 37716, 1723473516
145, 2243547, 1089962, 16038, 15088, 1088857, 16801, 16801, 1141037872
149, 2245562, 1106382, 3036, 2156, 1104952, 14518, 14518, 3469254228
144, 2242112, 869605, 206215, 205270, 868528, 46247, 46247, 1603799442
150, 2244715, 108697, 992212, 991032, 107774, 22500, 22500, 559164361
146, 2246848, 989392, 114898, 113940, 988326, 20146, 20146, 2815202281
153, 2241406, 54618, 1034024, 1032870, 53614, 33140, 33140, 2760188369
158, 2243624, 194621, 906687, 905392, 193616, 21654, 21654, 1203328871
151, 2245361, 1057569, 37939, 36936, 1056541, 28188, 28188, 4145619051
152, 2243389, 575338, 510590, 509325, 574302, 36917, 36917, 2813434803
156, 2244015, 53391, 1039603, 1038524, 52325, 30086, 30086, 68148153
155, 2240811, 863789, 216845, 215732, 862661, 40892, 40892, 1474492794
159, 2243803, 215011, 878606, 877559, 214009, 29309, 29309, 3075628096
157, 2243556, 1045413, 58667, 57711, 1044255, 18755, 18755, 1977092788
154, 2242182, 1054909, 28826, 27849, 1053780, 38409, 38409, 4120161951
160, 2242191, 810992, 249068, 248083, 809772, 62138, 62138, 1029540891
161, 2243061, 56376, 1039351, 1038368, 55332, 26817, 26817, 3751490355
162, 2244971, 1085832, 18931, 17920, 1084546, 18871, 18871, 806372583
166, 2240380, 388408, 701981, 700676, 387333, 30991, 30991, 2553630341
165, 2243015, 84459, 1018091, 1017087, 83450, 19964, 19964, 3602765289
