sample_id, N_LCC, N_A_1_LCC, N_B_1_LCC, N_A_0_LCC, N_B_0_LCC, N_A_*_LCC, N_B_*_LCC, seed
6, 2193957, 574401, 463940, 463083, 573461, 59536, 59536, 1000826462
1, 2194322, 561876, 484668, 483559, 560889, 51665, 51665, 399575844
3, 2198743, 437854, 619877, 618942, 437108, 42481, 42481, 83278733
9, 2193661, 256188, 805258, 804308, 255417, 36245, 36245, 846809603
10, 2194599, 329370, 722088, 721273, 328652, 46608, 46608, 601795137
4, 2194618, 444322, 611486, 610561, 443451, 42399, 42399, 1111541660
8, 2195475, 571674, 466947, 466082, 570876, 59948, 59948, 3343237674
0, 2198329, 614054, 432884, 432193, 613016, 53091, 53091, 1313353650
11, 2196307, 477954, 563554, 562723, 477184, 57446, 57446, 719468058
7, 2194104, 719385, 324765, 324040, 718484, 53715, 53715, 1012094818
2, 2195589, 436422, 549198, 548157, 435580, 113116, 113116, 3446218351
5, 2196697, 451171, 601484, 600546, 450358, 46569, 46569, 2933870622
15, 2195463, 134320, 924624, 923455, 133716, 39674, 39674, 4022499970
18, 2194715, 193255, 864519, 863327, 192624, 40495, 40495, 2277286368
14, 2198717, 341792, 695990, 694921, 341082, 62466, 62466, 600162978
20, 2196902, 530654, 531158, 530097, 529883, 37555, 37555, 3867620681
12, 2194210, 246521, 810599, 809684, 245816, 40795, 40795, 2346027091
16, 2194024, 482846, 563848, 562941, 481951, 51219, 51219, 47213260
13, 2196984, 469342, 562014, 561344, 468544, 67870, 67870, 2610123295
17, 2194044, 634798, 426415, 425448, 633619, 36882, 36882, 3449810740
21, 2196086, 667272, 344170, 343174, 666390, 87540, 87540, 4188786770
19, 2194261, 609539, 442895, 442011, 608550, 45633, 45633, 16130898
22, 2197928, 496177, 538979, 538180, 495430, 64581, 64581, 1601785131
30, 2195977, 227918, 817766, 816872, 227145, 53138, 53138, 1076737118
24, 2193497, 453666, 594523, 593590, 452942, 49388, 49388, 3323025591
23, 2194276, 679409, 384951, 384075, 678329, 33756, 33756, 1957789564
27, 2194206, 448011, 593482, 592632, 447183, 56449, 56449, 535013023
29, 2194700, 301962, 751261, 750170, 301325, 44991, 44991, 3638260538
28, 2195728, 699797, 350777, 350085, 698907, 48081, 48081, 1639169938
25, 2194917, 491983, 559111, 558457, 491150, 47108, 47108, 2048829201
26, 2196228, 921253, 131517, 130881, 919927, 46325, 46325, 1047647385
31, 2195192, 662742, 394373, 393614, 661687, 41388, 41388, 3408651052
32, 2196392, 687517, 357638, 356868, 686591, 53889, 53889, 3451015892
