sample_id, N_LCC, N_A_1_LCC, N_B_1_LCC, N_A_0_LCC, N_B_0_LCC, N_A_*_LCC, N_B_*_LCC, seed
7, 6352328, 345, 3166022, 3164442, 221, 10649, 10649, 2169542044
10, 6347437, 325, 3162980, 3161724, 198, 11105, 11105, 64536186
13, 6345827, 294, 3162474, 3160849, 182, 11014, 11014, 2267133202
12, 6350976, 376, 3164594, 3163766, 246, 10997, 10997, 3237627193
8, 6352852, 329, 3165519, 3164636, 214, 11077, 11077, 3651645060
4, 6353087, 394, 3165529, 3164946, 240, 10989, 10989, 1627678326
9, 6351464, 353, 3164996, 3164176, 221, 10859, 10859, 16497798
6, 6358137, 332, 3168322, 3167740, 197, 10773, 10773, 1902508999
11, 6349274, 357, 3163425, 3162954, 226, 11156, 11156, 2045077244
5, 6353023, 401, 3165508, 3164781, 257, 11038, 11038, 636864927
3, 6352906, 405, 3165568, 3164830, 267, 10918, 10918, 1673799142
0, 6352559, 344, 3165135, 3164647, 221, 11106, 11106, 3651226952
1, 6352367, 3165326, 411, 260, 3164682, 10844, 10844, 766724580
16, 6349658, 350, 3164591, 3162079, 218, 11210, 11210, 4277030472
15, 6349605, 433, 3163721, 3162836, 279, 11168, 11168, 2984552684
21, 6347613, 363, 3163170, 3161588, 234, 11129, 11129, 296923462
14, 6362313, 3171243, 346, 222, 3169338, 10582, 10582, 230400698
18, 6348717, 397, 3163558, 3162817, 265, 10840, 10840, 2210723083
2, 6352433, 3165132, 343, 212, 3164786, 10980, 10980, 804107081
20, 6345121, 3161297, 367, 232, 3160341, 11442, 11442, 1464499025
22, 6354481, 3166319, 361, 222, 3165427, 11076, 11076, 1451768623
24, 6346745, 378, 3162325, 3162180, 232, 10815, 10815, 2361545781
29, 6352087, 3165276, 343, 206, 3164394, 10934, 10934, 3698939396
28, 6348197, 3162758, 433, 285, 3162225, 11248, 11248, 2919098526
31, 6353727, 3166086, 356, 228, 3165275, 10891, 10891, 3686804979
19, 6354867, 3166656, 316, 196, 3165657, 11021, 11021, 25271801
17, 6356515, 3167262, 340, 214, 3166743, 10978, 10978, 3938040098
27, 6347355, 398, 3162801, 3161919, 257, 10990, 10990, 2589942531
26, 6354240, 3166405, 359, 229, 3164825, 11211, 11211, 590633338
34, 6358695, 297, 3168354, 3168070, 182, 10896, 10896, 3436814691
37, 6356278, 379, 3168149, 3165873, 225, 10826, 10826, 1747891938
23, 6350416, 419, 3163931, 3163727, 265, 11037, 11037, 2305876201
25, 6349814, 3163746, 368, 225, 3163441, 11017, 11017, 3666391662
30, 6353359, 3166057, 377, 244, 3164505, 11088, 11088, 3149152069
32, 6358268, 3168389, 342, 208, 3167857, 10736, 10736, 1175966282
38, 6352240, 406, 3164892, 3164501, 263, 11089, 11089, 579247036
33, 6351343, 400, 3164396, 3163982, 249, 11158, 11158, 2605479836
39, 6360550, 380, 3169141, 3168845, 244, 10970, 10970, 2081706286
40, 6356555, 3167667, 382, 243, 3166679, 10792, 10792, 334980298
35, 6355894, 429, 3166733, 3166411, 271, 11025, 11025, 2068700103
36, 6354829, 383, 3166200, 3165670, 244, 11166, 11166, 2219755605
44, 6353455, 390, 3165251, 3164954, 246, 11307, 11307, 1942987276
41, 6348390, 3162946, 408, 254, 3162558, 11112, 11112, 3975365993
46, 6350167, 315, 3164408, 3163648, 186, 10805, 10805, 4019062145
42, 6350236, 379, 3163472, 3163300, 243, 11421, 11421, 3622854551
47, 6356096, 354, 3166905, 3166580, 219, 11019, 11019, 19909351
