sample_id, N_active, N_A_1, N_B_1, N_A_0, N_B_0, N_A_*, N_B_*, seed
5, 2072305, 472102, 459208, 454239, 467168, 109794, 109794, 3290799216
8, 2077789, 416340, 524112, 519218, 412005, 103057, 103057, 810828562
4, 2076999, 409930, 526160, 521358, 405613, 106969, 106969, 1763746522
9, 2073030, 447899, 482278, 477494, 443193, 111083, 111083, 1733494939
0, 2074298, 467063, 449206, 444605, 462458, 125483, 125483, 171887084
3, 2077190, 470105, 445256, 440888, 465233, 127854, 127854, 2350750595
1, 2077158, 419238, 498812, 494037, 414679, 125196, 125196, 2925590724
10, 2075273, 441906, 477959, 473047, 437403, 122479, 122479, 1423869898
6, 2073064, 489681, 412204, 407573, 484884, 139361, 139361, 1501502923
7, 2076965, 450803, 464457, 459820, 446095, 127895, 127895, 1903482048
2, 2076282, 475101, 453209, 448422, 470372, 114589, 114589, 2891185815
11, 2073502, 462123, 432365, 427732, 457244, 147019, 147019, 1284215213
13, 2075553, 489301, 444002, 439413, 484263, 109287, 109287, 3806287305
15, 2078078, 476839, 429895, 425439, 472001, 136952, 136952, 808869680
14, 2074122, 476571, 441515, 436908, 471816, 123656, 123656, 3491058516
18, 2073562, 492354, 425375, 420637, 487412, 123892, 123892, 4047440379
16, 2078765, 451404, 482493, 477717, 446693, 110229, 110229, 1847146350
17, 2076329, 467630, 451817, 447261, 462829, 123396, 123396, 2568593555
12, 2076830, 491230, 449433, 444740, 486317, 102555, 102555, 2642442807
19, 2073663, 519422, 411892, 407382, 514389, 110289, 110289, 3762127991
22, 2075381, 439535, 464726, 459881, 434743, 138248, 138248, 989577372
20, 2076895, 405847, 489192, 484219, 401333, 148152, 148152, 2484784966
23, 2077754, 511522, 418827, 414298, 506625, 113241, 113241, 2078869846
21, 2077009, 500748, 434600, 430016, 496095, 107775, 107775, 2775714316
24, 2076434, 468973, 461831, 457060, 463978, 112296, 112296, 3532427242
25, 2076830, 510195, 434506, 429917, 505108, 98552, 98552, 1133021719
27, 2073758, 451311, 475086, 470301, 446458, 115301, 115301, 3027798507
26, 2075037, 460500, 460894, 456098, 455849, 120848, 120848, 3739660473
32, 2076413, 462754, 462695, 457949, 457971, 117522, 117522, 2565580180
30, 2073515, 395409, 526606, 521567, 390795, 119569, 119569, 302666666
31, 2080758, 390524, 543278, 538452, 386388, 111058, 111058, 1927466208
28, 2078567, 505432, 421544, 416976, 500453, 117081, 117081, 2367398321
33, 2074132, 475354, 463750, 458848, 470380, 102900, 102900, 4277339123
29, 2075633, 423142, 521052, 516237, 418630, 98286, 98286, 2393201906
34, 2079649, 497773, 445128, 440405, 493155, 101594, 101594, 3566269398
35, 2075678, 471343, 465094, 460411, 466870, 105980, 105980, 1583186737
37, 2077025, 442933, 483348, 478720, 438040, 116992, 116992, 510789306
38, 2073235, 430574, 505662, 500529, 425860, 105305, 105305, 2062372780
40, 2077245, 422735, 508417, 503621, 418008, 112232, 112232, 41222072
36, 2077721, 401415, 516757, 511890, 397025, 125317, 125317, 1530276960
39, 2076428, 498580, 433023, 428175, 493750, 111450, 111450, 1794245246
43, 2074294, 472785, 467662, 462878, 468061, 101454, 101454, 1705385097
45, 2073739, 520650, 395190, 390309, 515784, 125903, 125903, 2320558726
44, 2078709, 449642, 471606, 467106, 444989, 122683, 122683, 2389768267
41, 2076230, 430166, 486070, 481130, 425308, 126778, 126778, 1031675892
42, 2076059, 544724, 389234, 384737, 539680, 108842, 108842, 1470346602
46, 2074312, 489991, 433795, 429032, 485058, 118218, 118218, 3444964007
47, 2075985, 453453, 475566, 470648, 448780, 113769, 113769, 1091378101
49, 2077520, 403764, 517775, 512828, 399371, 121891, 121891, 1649111920
48, 2075246, 527243, 417458, 412865, 522172, 97754, 97754, 3371198970
50, 2075601, 441750, 493178, 488161, 436976, 107768, 107768, 3762858977
51, 2077489, 478745, 458501, 453718, 473953, 106286, 106286, 3294606077
52, 2076856, 374593, 548109, 543326, 370160, 120334, 120334, 2617533597
53, 2075747, 538661, 376412, 371916, 533760, 127499, 127499, 134768034
55, 2076731, 399385, 497609, 492760, 394937, 146020, 146020, 2459068866
54, 2074379, 451126, 474736, 469919, 446286, 116156, 116156, 2358603579
56, 2077226, 413535, 504505, 499627, 408933, 125313, 125313, 810272139
57, 2079310, 415668, 505453, 500872, 411203, 123057, 123057, 3792816695
58, 2077206, 417688, 512109, 507314, 413029, 113533, 113533, 1885976714
59, 2075180, 425114, 489177, 484370, 420567, 127976, 127976, 2895759433
60, 2076086, 480861, 455046, 450207, 476094, 106939, 106939, 2950659282
63, 2075422, 446066, 475657, 470788, 441295, 120808, 120808, 3061881148
61, 2075168, 504999, 433944, 429086, 500023, 103558, 103558, 732872958
64, 2078304, 566416, 384333, 379846, 561421, 93144, 93144, 3703366432
62, 2075084, 499816, 440942, 436274, 494772, 101640, 101640, 3276815723
65, 2074499, 461216, 462135, 457276, 456498, 118687, 118687, 745679440
66, 2078109, 418293, 522207, 517298, 413847, 103232, 103232, 2970560354
68, 2076797, 366830, 544737, 539861, 362317, 131526, 131526, 808975341
67, 2075362, 478318, 426696, 422155, 473417, 137388, 137388, 3798092016
69, 2077371, 501161, 430500, 426117, 496433, 111580, 111580, 1380604900
70, 2078612, 488231, 457180, 452485, 483558, 98579, 98579, 690916996
71, 2075826, 500488, 430961, 426357, 495594, 111213, 111213, 3508759983
72, 2077482, 395920, 536898, 531911, 391535, 110609, 110609, 3455444146
73, 2078007, 501047, 440787, 436116, 496279, 101889, 101889, 1773122111
75, 2075516, 411989, 487597, 482737, 407381, 142906, 142906, 3017590823
77, 2076296, 392462, 525347, 520073, 387870, 125272, 125272, 1838769569
76, 2074907, 394988, 534327, 529195, 390477, 112960, 112960, 609753874
74, 2077960, 471347, 461846, 457150, 466659, 110479, 110479, 3876089003
78, 2076657, 480177, 437601, 432923, 475438, 125259, 125259, 3788677716
80, 2077156, 531365, 388890, 384424, 526365, 123056, 123056, 3584298698
79, 2079726, 508126, 410271, 405820, 503459, 126025, 126025, 1957258999
81, 2074668, 419038, 492432, 487531, 414641, 130513, 130513, 773635055
82, 2072591, 419928, 504511, 499419, 415289, 116722, 116722, 4211713335
84, 2074404, 484867, 445726, 441049, 480012, 111375, 111375, 3143976275
83, 2077006, 532055, 392837, 388201, 527167, 118373, 118373, 1599661048
85, 2078120, 392882, 535282, 530401, 388399, 115578, 115578, 3544991875
86, 2076210, 424806, 488441, 483609, 420112, 129621, 129621, 4009069261
88, 2075969, 472568, 411245, 406667, 467821, 158834, 158834, 1932847421
87, 2078132, 439869, 473332, 468533, 435428, 130485, 130485, 2107380366
90, 2075769, 353379, 567371, 562148, 349073, 121899, 121899, 2504055427
89, 2078378, 441747, 489944, 485393, 437154, 112070, 112070, 748672970
91, 2076268, 438532, 471076, 466161, 433793, 133353, 133353, 1948480596
92, 2074453, 482584, 435212, 430392, 477785, 124240, 124240, 2775129707
93, 2072177, 538593, 376024, 371336, 533462, 126381, 126381, 2322092723
94, 2077989, 425259, 508401, 503641, 420772, 109958, 109958, 2048268242
95, 2079775, 389169, 535412, 530546, 384502, 120073, 120073, 247185807
96, 2076059, 447603, 479370, 474317, 442889, 115940, 115940, 1650513529
97, 2075218, 462544, 437491, 432676, 457803, 142352, 142352, 2337847644
98, 2075994, 497189, 435283, 430769, 492333, 110210, 110210, 4164304183
99, 2072843, 486834, 443736, 439024, 482095, 110577, 110577, 3898830699
101, 2075653, 515461, 412908, 408467, 510381, 114218, 114218, 1498649459
100, 2074030, 517786, 408530, 403951, 512891, 115436, 115436, 4138813234
102, 2077418, 526114, 393339, 388697, 521194, 124037, 124037, 1484873911
103, 2073406, 436968, 489596, 484512, 432146, 115092, 115092, 2100198305
105, 2076055, 413132, 513971, 508919, 408593, 115720, 115720, 1481191424
104, 2079231, 429311, 484484, 479813, 424553, 130535, 130535, 3334016321
106, 2075017, 462123, 479492, 474489, 457299, 100807, 100807, 3376015240
108, 2075568, 484428, 432617, 427844, 479405, 125637, 125637, 2418840116
107, 2076554, 467319, 458216, 453375, 462552, 117546, 117546, 3065811348
109, 2075525, 414405, 509648, 504590, 409900, 118491, 118491, 3968594368
110, 2077166, 497351, 419276, 414797, 492480, 126631, 126631, 1647126196
111, 2077288, 366469, 553080, 548238, 362017, 123742, 123742, 555437575
112, 2080344, 536119, 416780, 412191, 531062, 92096, 92096, 2416497534
113, 2077724, 423755, 509895, 505144, 419220, 109855, 109855, 1878505306
114, 2078475, 390276, 540132, 535363, 385754, 113475, 113475, 1856022684
