sample_id, N_active, N_A_1, N_B_1, N_A_0, N_B_0, N_A_*, N_B_*, seed
11, 1069116, 6235, 510195, 507330, 3968, 20694, 20694, 569422004
5, 1069576, 7273, 510254, 507560, 4833, 19828, 19828, 2624731821
7, 1069488, 7538, 509967, 506962, 5249, 19886, 19886, 2403291125
2, 1069281, 7377, 509770, 507287, 5063, 19892, 19892, 418520882
0, 1069383, 5923, 512186, 509492, 3626, 19078, 19078, 190719700
12, 1068189, 6036, 510696, 508125, 3724, 19804, 19804, 2793491165
6, 1069082, 509516, 7183, 4804, 506607, 20486, 20486, 981767708
14, 1071758, 6601, 511666, 509224, 4321, 19973, 19973, 1187146897
4, 1071906, 512713, 6126, 3843, 510302, 19461, 19461, 133926064
13, 1072230, 512431, 7133, 4856, 509846, 18982, 18982, 2372433382
8, 1067989, 508885, 7219, 4820, 506347, 20359, 20359, 475900396
10, 1069423, 510299, 6780, 4482, 507926, 19968, 19968, 4207921939
15, 1073211, 514483, 5997, 3748, 512011, 18486, 18486, 604976022
3, 1072066, 513581, 5964, 3610, 511163, 18874, 18874, 1035434034
1, 1070264, 512357, 5729, 3411, 510053, 19357, 19357, 3487455304
9, 1066995, 509660, 6169, 3817, 506925, 20212, 20212, 1847603629
20, 1070494, 5657, 512690, 509707, 3472, 19484, 19484, 3706833230
23, 1068199, 7412, 510075, 506589, 4989, 19567, 19567, 2117937644
18, 1072020, 7688, 509911, 507089, 5344, 20994, 20994, 176494690
16, 1071796, 512206, 6264, 4105, 509533, 19844, 19844, 2519732003
17, 1068708, 510551, 6211, 3872, 507590, 20242, 20242, 3645960403
21, 1068972, 511007, 6613, 4316, 508194, 19421, 19421, 1599970659
24, 1070728, 6677, 511177, 508762, 4254, 19929, 19929, 2645934382
26, 1072236, 5907, 512431, 510015, 3665, 20109, 20109, 3305226604
22, 1072800, 512536, 6331, 4123, 510048, 19881, 19881, 1491724395
25, 1068757, 510792, 5873, 3567, 508185, 20170, 20170, 2224055274
19, 1071496, 512847, 5824, 3571, 510230, 19512, 19512, 2004090933
28, 1072669, 513371, 5931, 3592, 510423, 19676, 19676, 2854502212
29, 1071269, 511601, 7072, 4650, 508996, 19475, 19475, 2464746181
31, 1069629, 6485, 512047, 509419, 4222, 18728, 18728, 283514817
32, 1068713, 6648, 510692, 508213, 4420, 19370, 19370, 202308519
35, 1069578, 7308, 510283, 507017, 4988, 19991, 19991, 1549320264
30, 1069342, 510731, 6667, 4235, 508363, 19673, 19673, 2620516814
33, 1071263, 512016, 6405, 4099, 508571, 20086, 20086, 2789357415
36, 1070976, 6069, 512250, 509564, 3879, 19607, 19607, 2815584608
27, 1071918, 511248, 7224, 4967, 508633, 19923, 19923, 3455394644
41, 1071591, 5834, 513539, 510661, 3569, 18994, 18994, 2657488138
38, 1069748, 6188, 512125, 509476, 3853, 19053, 19053, 1506356118
43, 1068482, 5935, 512093, 508513, 3689, 19126, 19126, 3554963129
34, 1071133, 9612, 507573, 505017, 7275, 20828, 20828, 3315377010
42, 1068969, 510778, 6892, 4488, 507721, 19545, 19545, 1501027868
37, 1071402, 512928, 6440, 4154, 510262, 18809, 18809, 659160996
40, 1071226, 511863, 6723, 4356, 509156, 19564, 19564, 121820341
46, 1069893, 6984, 511472, 508280, 4779, 19189, 19189, 1706983929
44, 1070392, 7487, 510016, 507127, 5178, 20292, 20292, 4263077987
39, 1068493, 510808, 6203, 3824, 508300, 19679, 19679, 3595919718
45, 1070179, 6601, 511443, 508694, 4295, 19573, 19573, 2886979183
47, 1068626, 6380, 510257, 507758, 4047, 20092, 20092, 2204427351
48, 1071442, 7093, 512874, 510127, 4896, 18226, 18226, 217582799
50, 1069013, 510837, 6135, 3858, 508247, 19968, 19968, 110419140
56, 1068114, 7052, 509255, 506089, 4764, 20477, 20477, 1083444220
49, 1066473, 508075, 6834, 4500, 505576, 20744, 20744, 2384810582
54, 1074647, 6272, 513418, 510991, 3992, 19987, 19987, 3272087747
