sample_id, N_LCC, N_A_1_LCC, N_B_1_LCC, N_A_0_LCC, N_B_0_LCC, N_A_*_LCC, N_B_*_LCC, seed
6, 1106923, 2816, 536132, 534539, 2220, 15608, 15608, 121527393
4, 1106914, 2431, 536362, 534803, 1872, 15723, 15723, 1043586755
2, 1106525, 2759, 536640, 535333, 2159, 14817, 14817, 3051020754
7, 1109787, 2695, 538726, 537536, 2100, 14365, 14365, 1480653971
9, 1106859, 2384, 536652, 535416, 1819, 15294, 15294, 3877130843
3, 1105328, 2770, 535297, 534427, 2200, 15317, 15317, 1378499239
8, 1105370, 2643, 535443, 534362, 2080, 15421, 15421, 68893318
15, 1105003, 535147, 3157, 2511, 533946, 15121, 15121, 754319118
14, 1104780, 535593, 2498, 1924, 534341, 15212, 15212, 2497000983
11, 1105379, 536479, 2178, 1668, 535364, 14845, 14845, 2223510907
13, 1104324, 535506, 2609, 2050, 534239, 14960, 14960, 2998483077
1, 1106647, 537133, 2370, 1848, 536190, 14553, 14553, 2979314938
5, 1105097, 3061, 534701, 533998, 2461, 15438, 15438, 4127884236
0, 1105334, 535539, 2678, 2078, 534547, 15246, 15246, 2267207874
12, 1103298, 534146, 2758, 2190, 533522, 15341, 15341, 4262728841
10, 1106758, 536259, 2651, 2055, 535695, 15049, 15049, 2814378226
16, 1105668, 536447, 2693, 2152, 534746, 14815, 14815, 3804961155
17, 1105052, 535203, 2861, 2267, 534165, 15278, 15278, 4170498294
24, 1100583, 3214, 532269, 531323, 2571, 15603, 15603, 658229866
19, 1106958, 536962, 2342, 1795, 535597, 15131, 15131, 1042156874
25, 1108021, 2412, 537565, 536665, 1809, 14785, 14785, 1026055072
18, 1109710, 537911, 2505, 1934, 537222, 15069, 15069, 67884275
22, 1106667, 536267, 2614, 2056, 535158, 15286, 15286, 3641230155
21, 1106995, 3075, 535361, 534539, 2466, 15777, 15777, 648088269
20, 1108642, 2715, 536627, 536013, 2183, 15552, 15552, 2707329080
26, 1101307, 531966, 3771, 3144, 530590, 15918, 15918, 3546437196
23, 1105672, 535236, 2833, 2296, 534065, 15621, 15621, 151707342
29, 1105895, 4001, 534509, 533848, 3397, 15070, 15070, 1291678876
27, 1105551, 535563, 2783, 2194, 534671, 15170, 15170, 3516583377
28, 1108067, 537061, 2863, 2269, 536302, 14786, 14786, 3770994258
32, 1106833, 2847, 536124, 534973, 2219, 15335, 15335, 2418792090
33, 1107423, 3278, 535874, 534977, 2670, 15312, 15312, 2440359735
31, 1110328, 539301, 2679, 2099, 538011, 14119, 14119, 4051293939
30, 1109668, 537789, 2852, 2274, 536957, 14898, 14898, 1971033445
36, 1108110, 2190, 537916, 536959, 1615, 14715, 14715, 3299055630
35, 1108019, 536958, 2845, 2233, 535693, 15145, 15145, 1448204926
34, 1108661, 537825, 2382, 1805, 536761, 14944, 14944, 3573827944
38, 1104528, 2403, 535848, 534319, 1862, 15048, 15048, 3632916059
39, 1109555, 2731, 537306, 536350, 2158, 15505, 15505, 2973615616
37, 1106737, 536389, 2918, 2329, 535521, 14790, 14790, 2991684571
48, 1110689, 538751, 2486, 1930, 538056, 14733, 14733, 92198513
49, 1105867, 2770, 535234, 534212, 2177, 15737, 15737, 4023282949
40, 1109865, 2645, 538691, 537561, 2054, 14457, 14457, 3107583243
42, 1102356, 533138, 3153, 2547, 532064, 15727, 15727, 452641580
41, 1108663, 538159, 2607, 2071, 536786, 14520, 14520, 2325514368
46, 1105117, 535312, 2848, 2247, 534216, 15247, 15247, 1626111293
45, 1106311, 535806, 2872, 2311, 534498, 15412, 15412, 1209758817
43, 1105084, 534724, 3153, 2523, 533786, 15449, 15449, 2569598145
44, 1107585, 2326, 537015, 536466, 1766, 15006, 15006, 2629961467
53, 1108877, 2737, 537497, 536656, 2155, 14916, 14916, 1228050370
51, 1107278, 2871, 536242, 535292, 2339, 15267, 15267, 954532489
47, 1105606, 535562, 2884, 2272, 534388, 15250, 15250, 3227899337
60, 1103484, 2556, 535406, 533793, 2007, 14861, 14861, 1480062715
52, 1108099, 536430, 2937, 2348, 535750, 15317, 15317, 1182337374
56, 1103405, 533291, 3169, 2506, 531891, 16274, 16274, 1349494234
54, 1104717, 535029, 2688, 2097, 533869, 15517, 15517, 2053306842
50, 1108168, 537161, 2686, 2104, 536511, 14853, 14853, 4037725719
55, 1106062, 3402, 534532, 533816, 2816, 15748, 15748, 57031007
58, 1108647, 537571, 2593, 1998, 536263, 15111, 15111, 1021017540
59, 1108434, 3032, 537153, 536371, 2446, 14716, 14716, 1349313910
57, 1106836, 535694, 2975, 2357, 535058, 15376, 15376, 1150992921
61, 1104463, 2999, 534546, 533771, 2371, 15388, 15388, 345757121
65, 1104107, 3229, 534152, 533421, 2595, 15355, 15355, 2989327706
70, 1103257, 2337, 535659, 534110, 1747, 14702, 14702, 2891061674
62, 1108778, 537986, 2636, 2087, 536725, 14672, 14672, 855482080
64, 1110685, 539139, 2507, 1983, 538340, 14358, 14358, 2766351279
66, 1110170, 2694, 537794, 537119, 2131, 15216, 15216, 2255351657
72, 1106833, 2639, 536534, 535417, 2059, 15092, 15092, 2959956171
68, 1106855, 3323, 533940, 533157, 2693, 16871, 16871, 1466359998
63, 1105184, 534480, 3569, 2965, 533788, 15191, 15191, 912651023
76, 1108639, 2823, 537931, 536705, 2230, 14475, 14475, 1970437002
71, 1105757, 2952, 535538, 534810, 2401, 15028, 15028, 3226201237
67, 1108597, 537129, 2541, 1963, 536420, 15272, 15272, 448128119
69, 1107232, 536239, 3009, 2397, 535299, 15144, 15144, 545850759
74, 1107957, 536816, 2444, 1823, 535936, 15469, 15469, 524022311
75, 1108273, 537836, 2307, 1742, 537104, 14642, 14642, 1186272613
73, 1104788, 534018, 3267, 2617, 533432, 15727, 15727, 566520156
78, 1108320, 537911, 2656, 2067, 536974, 14356, 14356, 256790455
81, 1105676, 2833, 535194, 534397, 2228, 15512, 15512, 2734617722
77, 1111577, 538706, 2587, 2094, 537916, 15137, 15137, 2875643952
79, 1110612, 2940, 538073, 537476, 2405, 14859, 14859, 1275382411
84, 1107337, 3734, 535336, 534201, 3022, 15522, 15522, 3238714250
89, 1109580, 2489, 538150, 537216, 1919, 14903, 14903, 794266583
85, 1107205, 3332, 536192, 535147, 2740, 14897, 14897, 981800839
80, 1105045, 535878, 2697, 2105, 535103, 14631, 14631, 2970585293
90, 1109337, 2718, 537749, 536711, 2133, 15013, 15013, 3313302110
88, 1108187, 2874, 537029, 536326, 2282, 14838, 14838, 3136563333
86, 1106738, 2725, 536081, 535425, 2157, 15175, 15175, 1601591892
82, 1106944, 535942, 2900, 2300, 535200, 15301, 15301, 997078432
83, 1109413, 536943, 3170, 2568, 536090, 15321, 15321, 1161487926
87, 1106669, 536607, 2463, 1889, 535672, 15019, 15019, 512678592
92, 1104213, 2686, 535144, 533830, 2107, 15223, 15223, 1551371485
95, 1107776, 3085, 537178, 535441, 2550, 14761, 14761, 4110564318
93, 1108213, 2805, 537042, 535844, 2204, 15159, 15159, 2020071714
94, 1102208, 2897, 533209, 532329, 2285, 15744, 15744, 981266522
99, 1110597, 2464, 539213, 537219, 1901, 14900, 14900, 2703606876
98, 1106955, 2263, 537437, 536242, 1687, 14663, 14663, 2929552403
91, 1104088, 2750, 534136, 533594, 2150, 15729, 15729, 1226190026
100, 1104769, 2578, 535298, 534593, 2012, 15144, 15144, 2937519237
101, 1103323, 3255, 533410, 532613, 2625, 15710, 15710, 3732004841
104, 1106017, 2553, 535828, 534492, 1956, 15594, 15594, 2657324779
96, 1106899, 536737, 2359, 1819, 535706, 15139, 15139, 2349187765
97, 1108222, 537690, 2852, 2275, 536305, 14550, 14550, 3984333618
102, 1106444, 535458, 3065, 2410, 534547, 15482, 15482, 3279891703
105, 1106327, 535535, 3137, 2492, 534593, 15285, 15285, 1935176593
107, 1104789, 535342, 2704, 2070, 534635, 15019, 15019, 4129948982
103, 1105315, 535318, 2603, 2019, 534327, 15524, 15524, 543597334
110, 1107553, 2464, 536907, 536207, 1915, 15030, 15030, 3829896024
106, 1109101, 537795, 2693, 2112, 537049, 14726, 14726, 2969787704
111, 1106619, 3071, 535823, 534993, 2470, 15131, 15131, 1819395810
115, 1108354, 2366, 538028, 536090, 1838, 15016, 15016, 1713736736
108, 1107020, 536633, 2522, 1938, 535941, 14993, 14993, 3539384144
113, 1106688, 537405, 2649, 2095, 535797, 14371, 14371, 1677752194
112, 1104481, 2762, 534745, 533969, 2167, 15419, 15419, 2053724193
114, 1108845, 3058, 536583, 535983, 2445, 15388, 15388, 879436010
117, 1108422, 2654, 537172, 536456, 2106, 15017, 15017, 3979056477
118, 1103322, 535136, 2494, 1917, 533809, 14983, 14983, 1421988611
109, 1106171, 535949, 2835, 2250, 535369, 14884, 14884, 1553248934
120, 1109836, 2703, 538213, 537358, 2150, 14706, 14706, 1022981669
119, 1105837, 2386, 536384, 535634, 1853, 14790, 14790, 1627458668
116, 1107775, 536860, 2527, 1947, 536067, 15187, 15187, 2287740127
124, 1108892, 2680, 537322, 536548, 2096, 15123, 15123, 618147083
126, 1104782, 535185, 3130, 2534, 534073, 14930, 14930, 2466979327
122, 1108553, 537310, 2741, 2197, 536625, 14840, 14840, 217614561
125, 1106495, 535662, 2898, 2309, 534776, 15425, 15425, 1539315022
129, 1109195, 2373, 538120, 537465, 1805, 14716, 14716, 3759240048
127, 1103739, 2748, 533904, 533294, 2091, 15851, 15851, 582180426
121, 1107039, 535039, 3374, 2749, 534459, 15709, 15709, 2531442871
130, 1105968, 536631, 2829, 2249, 534919, 14670, 14670, 940751315
131, 1107375, 2891, 536288, 535520, 2348, 15164, 15164, 1232465488
