sample_id, N_active, N_A_1, N_B_1, N_A_0, N_B_0, N_A_*, N_B_*, seed
1, 751351, 146560, 169368, 165115, 142238, 64035, 64035, 740185905
6, 751471, 147900, 167330, 162983, 143768, 64745, 64745, 1657711567
7, 753473, 146379, 173074, 168838, 142140, 61521, 61521, 1278448705
9, 753003, 150496, 171587, 167553, 146427, 58470, 58470, 3134995451
0, 752128, 169034, 145988, 141830, 164798, 65239, 65239, 455817549
2, 752677, 166246, 149790, 145732, 162179, 64365, 64365, 142820603
5, 753563, 159185, 165441, 161123, 155030, 56392, 56392, 826513418
3, 753051, 164946, 152296, 148347, 160800, 63331, 63331, 3303245580
11, 753132, 168496, 156414, 152285, 164179, 55879, 55879, 2656143169
10, 754119, 179426, 145125, 141088, 175074, 56703, 56703, 142012118
8, 754001, 170500, 153438, 149490, 166263, 57155, 57155, 778332636
4, 753602, 165884, 157368, 153282, 161792, 57638, 57638, 1964699764
16, 753665, 164487, 158010, 153950, 160218, 58500, 58500, 119846970
14, 750418, 156036, 160559, 156041, 151944, 62919, 62919, 47031793
13, 750987, 168852, 148206, 143989, 164614, 62663, 62663, 1495959184
18, 752870, 145920, 178737, 174180, 141949, 56042, 56042, 417867138
15, 752792, 160223, 159360, 155201, 156078, 60965, 60965, 1132418755
12, 750416, 164285, 147037, 142836, 159924, 68167, 68167, 1547876064
17, 753146, 157499, 158278, 154238, 153443, 64844, 64844, 2129380314
20, 752522, 151254, 167523, 163224, 147259, 61631, 61631, 1178865054
19, 753835, 152673, 166283, 162278, 148663, 61969, 61969, 4174899306
21, 753940, 171399, 147049, 143171, 167155, 62583, 62583, 3175516526
22, 752487, 141434, 174465, 170104, 137376, 64554, 64554, 2836873354
23, 752890, 168217, 150056, 145933, 164130, 62277, 62277, 620993921
25, 750536, 157261, 157103, 152715, 152921, 65268, 65268, 908692732
28, 752388, 164874, 155145, 150980, 160715, 60337, 60337, 1946355742
26, 751173, 163834, 157253, 152836, 159674, 58788, 58788, 373232323
24, 753387, 154032, 163304, 159017, 149862, 63586, 63586, 803312828
29, 754742, 162447, 157875, 153780, 158362, 61139, 61139, 3328498868
27, 751087, 173869, 143834, 139715, 169367, 62151, 62151, 2761785546
32, 751766, 157503, 166027, 161846, 153392, 56499, 56499, 3832953106
31, 751781, 159472, 159745, 155515, 155167, 60941, 60941, 3305664637
30, 752500, 148600, 167042, 162854, 144490, 64757, 64757, 2610005124
33, 753856, 166523, 155592, 151424, 162459, 58929, 58929, 1075569818
34, 753134, 150272, 163686, 159597, 146177, 66701, 66701, 2443388864
35, 754014, 157304, 164419, 159993, 153290, 59504, 59504, 3176711665
37, 752499, 152439, 167915, 163651, 148138, 60178, 60178, 85831450
36, 751787, 142808, 171714, 167308, 138821, 65568, 65568, 1495099846
38, 751445, 157549, 169218, 164974, 153338, 53183, 53183, 4027183004
39, 753523, 152633, 168320, 164166, 148750, 59827, 59827, 837409368
40, 752402, 161262, 157920, 153658, 157094, 61234, 61234, 1963317465
41, 754343, 156821, 163503, 159443, 152576, 61000, 61000, 243571098
43, 754080, 154086, 164031, 159846, 150019, 63049, 63049, 810517796
44, 752836, 160710, 156024, 151880, 156632, 63795, 63795, 2054678742
42, 754357, 157615, 156567, 152551, 153636, 66994, 66994, 1206997545
45, 753835, 147266, 164685, 160423, 143269, 69096, 69096, 3161434202
46, 751876, 162794, 154978, 150811, 158559, 62367, 62367, 432205184
47, 754101, 177193, 139706, 135641, 172799, 64381, 64381, 2076971927
48, 751858, 148141, 170505, 166131, 143881, 61600, 61600, 495860512
49, 752485, 145143, 181981, 177520, 141071, 53385, 53385, 228953197
50, 752598, 155694, 167293, 162994, 151581, 57518, 57518, 3948310636
53, 753161, 163134, 153892, 149767, 158808, 63780, 63780, 444316188
55, 750018, 136406, 175930, 171481, 132261, 66970, 66970, 4192229399
51, 753849, 173401, 145596, 141559, 169057, 62118, 62118, 1081736991
54, 755497, 166487, 150987, 147044, 162517, 64231, 64231, 599217717
52, 753869, 163240, 160547, 156455, 159087, 57270, 57270, 4155105296
56, 751110, 156262, 163649, 159275, 152042, 59941, 59941, 4120382713
57, 752794, 166014, 154838, 150652, 161674, 59808, 59808, 968590156
58, 750636, 159781, 162855, 158452, 155492, 57028, 57028, 44176773
59, 750268, 146770, 167145, 162616, 142721, 65508, 65508, 1579710844
61, 752006, 151466, 168661, 164297, 147268, 60157, 60157, 2376824681
63, 750859, 142637, 167415, 162972, 138611, 69612, 69612, 1125098213
60, 752766, 158257, 166931, 162660, 154040, 55439, 55439, 1927343605
67, 752218, 156097, 161879, 157567, 151881, 62397, 62397, 1552631177
66, 751870, 143765, 179159, 174648, 139670, 57314, 57314, 802847437
62, 752943, 179504, 138959, 134990, 175018, 62236, 62236, 1577484931
68, 751895, 149968, 167129, 162925, 145731, 63071, 63071, 2157242249
65, 753650, 155037, 166385, 162254, 151054, 59460, 59460, 100106272
64, 753257, 165976, 156009, 151872, 161696, 58852, 58852, 1800766451
69, 752544, 149681, 167469, 163067, 145603, 63362, 63362, 3962548627
70, 752127, 151039, 169844, 165424, 146896, 59462, 59462, 3515837780
71, 752755, 170935, 144386, 140311, 166527, 65298, 65298, 1420315830
72, 751710, 153070, 168096, 163723, 148853, 58984, 58984, 3127018065
73, 753179, 156364, 162567, 158198, 152238, 61906, 61906, 3965303749
74, 754699, 159639, 156620, 152546, 155648, 65123, 65123, 281821102
78, 751678, 145224, 175884, 171544, 140964, 59031, 59031, 722661638
75, 752448, 181734, 133252, 129228, 177270, 65482, 65482, 3314757438
