L,rho,mean_density,std_density,second_moment,fourth_moment,Binder_cumulant
400,0.2168920,3.2813424083e-01,1.9668871167e-04,1.0767211869e-01,1.1593301806e-02,6.6666618759e-01
400,0.2221490,3.1118310597e-01,2.0528273573e-04,9.6834967581e-02,9.3770272700e-03,6.6666608640e-01
400,0.2271770,2.9509215066e-01,2.0236807211e-04,8.7079418332e-02,7.5828393613e-03,6.6666603962e-01
400,0.2319760,2.7980353670e-01,2.1535329662e-04,7.8290065529e-02,6.1293488846e-03,6.6666587680e-01
400,0.2365470,2.6522438895e-01,2.1269605113e-04,7.0344021735e-02,4.9482941221e-03,6.6666580925e-01
400,0.2408900,2.5129413448e-01,2.2447612700e-04,6.3148792416e-02,3.9877827128e-03,6.6666560264e-01
400,0.2450040,2.3790938898e-01,2.2566573225e-04,5.6600928292e-02,3.2036766132e-03,6.6666546703e-01
400,0.2488890,2.2502314638e-01,2.4034917519e-04,5.0635474172e-02,2.5639629452e-03,6.6666514551e-01
400,0.2525460,2.1254367705e-01,2.6000843108e-04,4.5174882257e-02,2.0407822054e-03,6.6666467093e-01
400,0.2559740,2.0036434380e-01,2.7923884344e-04,4.0145948239e-02,1.6117096823e-03,6.6666407679e-01
400,0.2591740,1.8840306613e-01,3.1042216147e-04,3.5495811687e-02,1.2599663295e-03,6.6666304691e-01
400,0.2621450,1.7661654781e-01,3.4205411589e-04,3.1193521962e-02,9.7305040628e-04,6.6666166724e-01
400,0.2648870,1.6489721506e-01,3.9803652438e-04,2.7191249968e-02,7.3938130599e-04,6.6665889822e-01
400,0.2674010,1.5317034084e-01,4.5726261591e-04,2.3461362403e-02,5.5045515201e-04,6.6665478142e-01
400,0.2696870,1.4127699208e-01,5.6055931398e-04,1.9959502717e-02,3.9840683825e-04,6.6664567380e-01
400,0.2717440,1.2924677022e-01,6.6837239782e-04,1.6705174334e-02,2.7909270942e-04,6.6663099979e-01
400,0.2735720,1.1694153473e-01,8.7027603105e-04,1.3676079926e-02,1.8707654835e-04,6.6659290836e-01
400,0.2751720,1.0427039069e-01,1.0888783467e-03,1.0873500030e-02,1.1828450472e-04,6.6652146802e-01
400,0.2765430,9.1141911687e-02,1.5551273740e-03,8.3092664872e-03,6.9123814565e-05,6.6628089762e-01
400,0.2776860,7.7625486391e-02,2.3401789294e-03,6.0311925748e-03,3.6505759460e-05,6.6547102344e-01
400,0.2786000,6.3828448406e-02,3.2676277373e-03,4.0847482170e-03,1.6855352071e-05,6.6326675934e-01
400,0.2792860,4.9797670078e-02,6.2524175720e-03,2.5189006707e-03,6.6648553346e-06,6.4985543595e-01
400,0.2797430,3.6595903047e-02,8.7290386863e-03,1.4154562362e-03,2.3444448179e-06,6.0994498328e-01
400,0.2799710,3.0021997672e-02,9.1115514888e-03,9.8434071474e-04,1.2491469988e-06,5.7026433727e-01
400,0.2800290,2.8261645672e-02,9.1466773964e-03,8.8238232348e-04,1.0350836981e-06,5.5686034500e-01
400,0.2802570,2.1860062391e-02,8.8468901856e-03,5.5612979368e-04,4.8201848141e-07,4.8049454653e-01
400,0.2807140,1.2911499844e-02,6.0474436609e-03,2.0327840305e-04,7.8758123527e-08,3.6468131987e-01
400,0.2814000,5.8339475781e-03,2.8893528028e-03,4.2383303963e-05,4.1077030287e-09,2.3776626514e-01
400,0.2823140,2.5943232969e-03,1.1007046343e-03,7.9420640607e-06,1.3401136544e-10,2.9180377735e-01
400,0.2834570,1.2846434375e-03,4.5808674259e-04,1.8601522252e-06,5.7995469599e-12,4.4130363926e-01
400,0.2848280,6.8822406250e-04,1.9021745890e-04,5.0983504187e-07,3.5634984944e-13,5.4302129677e-01
400,0.2864280,4.0040754688e-04,9.8254415989e-05,1.6998013386e-07,3.7564984602e-14,5.6662323178e-01
400,0.2882560,2.5391270312e-04,5.7938848240e-05,6.7828570944e-08,5.7812521411e-15,5.8113379510e-01
400,0.2903130,1.6924826563e-04,3.6922325566e-05,3.0008233542e-08,1.1202324480e-15,5.8532673987e-01
400,0.2925990,1.1509307812e-04,2.2965182265e-05,1.3773816229e-08,2.2688052017e-16,6.0137238072e-01
400,0.2951130,8.2291609375e-05,1.5661828468e-05,7.0172018445e-09,5.7644001061e-17,6.0978413272e-01
400,0.2978550,5.9611390625e-05,1.0937778661e-05,3.6731528943e-09,1.5677360385e-17,6.1267665412e-01
400,0.3008260,4.4599703125e-05,7.6955202992e-06,2.0483545515e-09,4.7870446704e-18,6.1969156057e-01
400,0.3040260,3.3808546875e-05,5.6951426370e-06,1.1754524915e-09,1.5780829880e-18,6.1928637319e-01
400,0.3074540,2.6394640625e-05,4.1401777161e-06,7.1381812524e-10,5.6809309846e-19,6.2835943144e-01
400,0.3111110,2.0706718750e-05,3.1233533591e-06,4.3852353760e-10,2.1296952928e-19,6.3084360315e-01
400,0.3149960,1.6506968750e-05,2.4844246793e-06,2.7865238330e-10,8.5613531901e-20,6.3246759601e-01
400,0.3191100,1.3325390625e-05,1.9247452129e-06,1.8127067944e-10,3.6065744330e-20,6.3413697593e-01
400,0.3234530,1.0839031250e-05,1.5030368669e-06,1.1974371826e-10,1.5576082503e-20,6.3789751534e-01
400,0.3280240,8.9365312500e-06,1.1575775905e-06,8.1201576660e-11,7.0923757395e-21,6.4145674477e-01
400,0.3328230,7.4971250000e-06,1.0466331512e-06,5.7302324219e-11,3.5907219004e-21,6.3548446605e-01
400,0.3378510,6.2913125000e-06,8.6293428604e-07,4.0325268555e-11,1.7645142756e-21,6.3829927030e-01
400,0.3431080,5.3274062500e-06,7.3325744155e-07,2.8918923828e-11,9.0962458734e-22,6.3744267701e-01
400,0.3485930,4.5184218750e-06,6.0305556575e-07,2.0779812256e-11,4.6753328456e-22,6.3908241645e-01
400,0.3543070,3.8968750000e-06,4.7690817381e-07,1.5413076172e-11,2.5340547766e-22,6.4443738277e-01
400,0.3602490,3.3364843750e-06,4.4247306785e-07,1.1327910400e-11,1.3862652992e-22,6.3989803854e-01
400,0.3664200,2.8938437500e-06,3.3664589699e-07,8.4876621094e-12,7.6354014635e-23,6.4670746753e-01
400,0.3728190,2.5166718750e-06,3.2102227421e-07,6.4366926270e-12,4.4609865957e-23,6.4109118724e-01
400,0.3794470,2.2051875000e-06,2.7362697721e-07,4.9377236328e-12,2.6114006834e-23,6.4297493937e-01
400,0.3863030,1.9278750000e-06,2.2664790632e-07,3.7680712891e-12,1.5063244241e-23,6.4636190551e-01
400,0.3933880,1.7007187500e-06,2.0194385194e-07,2.9332255859e-12,9.1476510599e-24,6.4559698653e-01
400,0.4007020,1.5215625000e-06,1.8863821193e-07,2.3507368164e-12,5.9161263105e-24,6.4313154169e-01
400,0.4082440,1.3351093750e-06,1.6125211284e-07,1.8085192871e-12,3.4840487551e-24,6.4492779289e-01
400,0.4160150,1.1850781250e-06,1.4125637344e-07,1.4243635254e-12,2.1581568916e-24,6.4541523577e-01
400,0.4240140,1.0579375000e-06,1.2054435452e-07,1.1337626953e-12,1.3620689785e-24,6.4678956877e-01
400,0.4322420,9.4743750000e-07,1.1544063003e-07,9.1096435547e-13,8.8585629237e-25,6.4417271125e-01
400,0.4406980,8.5993750000e-07,1.0627148680e-07,7.5078613281e-13,6.0234909391e-25,6.4379950254e-01
400,0.4493830,7.6934375000e-07,9.4929244827e-08,6.0090136719e-13,3.8666258931e-25,6.4305235918e-01
400,0.4582960,6.9235937500e-07,8.7648143286e-08,4.8704370117e-13,2.5499442047e-25,6.4167792792e-01

