sample_id, N_LCC, N_A_1_LCC, N_B_1_LCC, N_A_0_LCC, N_B_0_LCC, N_A_*_LCC, N_B_*_LCC, seed
8, 3636277, 655, 1807976, 1807390, 530, 9863, 9863, 3661253885
10, 3634780, 909, 1806413, 1806085, 771, 10301, 10301, 366200023
13, 3636849, 873, 1807330, 1807052, 714, 10440, 10440, 2593302422
0, 3638479, 826, 1808395, 1807903, 677, 10339, 10339, 2907054758
2, 3636271, 1041, 1807528, 1807236, 884, 9791, 9791, 79848511
11, 3634649, 1805994, 857, 712, 1805288, 10899, 10899, 400709351
1, 3635038, 1806451, 812, 663, 1805966, 10573, 10573, 2539346119
5, 3633915, 1806391, 628, 475, 1805909, 10256, 10256, 2483401472
6, 3636740, 1808304, 652, 519, 1807871, 9697, 9697, 2039183795
14, 3634925, 848, 1805981, 1805553, 689, 10927, 10927, 1965016166
4, 3634692, 1057, 1805754, 1805570, 895, 10708, 10708, 1321954968
12, 3636255, 1806679, 866, 713, 1806301, 10848, 10848, 1260473379
16, 3638163, 841, 1808601, 1808206, 683, 9916, 9916, 670077169
9, 3636341, 1806962, 838, 674, 1806739, 10564, 10564, 417876037
3, 3637509, 1808303, 733, 596, 1808109, 9884, 9884, 2763774895
7, 3636718, 1807490, 747, 595, 1807332, 10277, 10277, 1189960597
19, 3637424, 1807961, 888, 722, 1807455, 10199, 10199, 2045535521
21, 3634691, 934, 1805889, 1805610, 780, 10739, 10739, 1257896872
15, 3634535, 1806310, 898, 745, 1806164, 10209, 10209, 2410859087
20, 3634910, 587, 1806831, 1806426, 460, 10303, 10303, 3558824921
18, 3636250, 589, 1807139, 1806961, 469, 10546, 10546, 1284813193
17, 3633995, 1805925, 690, 538, 1805750, 10546, 10546, 3264255367
26, 3637667, 639, 1808049, 1807606, 509, 10432, 10432, 2322334468
22, 3638333, 686, 1808452, 1808283, 540, 10186, 10186, 1672952350
23, 3636091, 1807414, 682, 549, 1807072, 10187, 10187, 920421987
25, 3635164, 1806612, 734, 585, 1806327, 10453, 10453, 4225603647
28, 3633664, 1527, 1804121, 1803830, 1366, 11410, 11410, 139334231
29, 3636452, 577, 1807198, 1806935, 456, 10643, 10643, 1645772213
30, 3636341, 1807816, 920, 741, 1806896, 9984, 9984, 630594437
33, 3635169, 817, 1805667, 1805344, 675, 11333, 11333, 1558488576
27, 3637778, 1807748, 665, 523, 1807540, 10651, 10651, 1396231915
34, 3633877, 853, 1806148, 1805754, 694, 10214, 10214, 3890339747
24, 3636203, 1807949, 607, 466, 1807429, 9876, 9876, 520709550
32, 3638340, 704, 1807984, 1807818, 550, 10642, 10642, 2957913692
31, 3635810, 1806602, 855, 691, 1806446, 10608, 10608, 2235965223
36, 3637629, 1807934, 613, 467, 1807737, 10439, 10439, 2885035243
43, 3634975, 744, 1807248, 1806705, 602, 9838, 9838, 771625448
35, 3635415, 764, 1806488, 1806323, 618, 10611, 10611, 547248245
44, 3636478, 643, 1806781, 1806427, 521, 11053, 11053, 1034731679
40, 3633872, 1805871, 724, 563, 1805690, 10512, 10512, 743170075
37, 3633323, 1805643, 1010, 861, 1805389, 10210, 10210, 4019526494
42, 3633533, 1805748, 761, 610, 1805390, 10512, 10512, 2424079040
38, 3636145, 1807667, 669, 526, 1807435, 9924, 9924, 844469644
46, 3636712, 1807523, 482, 340, 1807073, 10647, 10647, 751665452
45, 3634538, 1806048, 965, 786, 1805771, 10484, 10484, 2593190652
41, 3633098, 1805553, 802, 670, 1805395, 10339, 10339, 3181923901
39, 3635889, 1807265, 835, 692, 1806823, 10137, 10137, 522067116
47, 3638575, 1808963, 679, 533, 1808540, 9930, 9930, 1367220752
50, 3636227, 1806730, 850, 698, 1806465, 10742, 10742, 3350226781
51, 3635306, 1807258, 873, 720, 1806717, 9869, 9869, 1336743004
