sample_id, N_active, N_A_1, N_B_1, N_A_0, N_B_0, N_A_*, N_B_*, seed
9, 4089254, 855107, 929852, 884597, 811704, 303997, 303997, 953338745
3, 4093570, 827272, 955842, 910375, 783467, 308307, 308307, 4094034322
8, 4084806, 879105, 900535, 855760, 834234, 307586, 307586, 2301509049
11, 4086421, 907091, 872900, 827590, 861690, 308575, 308575, 713086964
1, 4086988, 884347, 891276, 845761, 839530, 313037, 313037, 3941994175
14, 4090117, 859736, 922843, 877865, 814887, 307393, 307393, 4168775904
7, 4089662, 804259, 985165, 939365, 760505, 300184, 300184, 1745733527
15, 4086155, 909508, 871335, 826870, 864586, 306928, 306928, 3391149865
13, 4091674, 866791, 909298, 864629, 822558, 314199, 314199, 2888263150
4, 4089624, 945271, 843340, 799678, 900015, 300660, 300660, 3781276234
16, 4091582, 844237, 925474, 881148, 799995, 320364, 320364, 1932867183
2, 4090553, 937674, 833844, 790528, 891353, 318577, 318577, 3087484136
5, 4096862, 865344, 928805, 884624, 822351, 297869, 297869, 2387986215
12, 4094911, 904449, 868957, 825038, 860091, 318188, 318188, 396756374
10, 4098295, 911759, 872819, 829190, 867971, 308278, 308278, 37478308
18, 4093165, 900435, 886774, 842382, 855056, 304259, 304259, 2250272698
20, 4098452, 848392, 934416, 890713, 803821, 310555, 310555, 2430904329
22, 4098242, 822903, 958613, 913254, 779836, 311818, 311818, 1053204020
21, 4089959, 902455, 881800, 836276, 858136, 305646, 305646, 39124136
23, 4095441, 925293, 857504, 813485, 881463, 308848, 308848, 1936152639
26, 4097853, 849948, 939056, 894530, 806531, 303894, 303894, 3556394865
6, 4092975, 827306, 951281, 905176, 782936, 313138, 313138, 1613325825
29, 4099565, 855596, 938244, 894070, 811229, 300213, 300213, 2549935653
25, 4094336, 935458, 833378, 789406, 889332, 323381, 323381, 3890307827
30, 4100840, 935678, 849133, 805367, 890962, 309850, 309850, 2380685007
31, 4089979, 842845, 932950, 887669, 799315, 313600, 313600, 3117172993
27, 4097152, 856046, 923100, 878951, 811671, 313692, 313692, 2926182721
28, 4095393, 832386, 941761, 896486, 789614, 317573, 317573, 2502767568
0, 4091457, 889613, 892689, 847436, 844341, 308689, 308689, 2587362172
32, 4096704, 899508, 877142, 833707, 855133, 315607, 315607, 180679786
17, 4092327, 959574, 813934, 770189, 914842, 316894, 316894, 1233928418
35, 4090151, 881429, 893382, 848194, 836448, 315349, 315349, 1588911761
33, 4086876, 827278, 934062, 889190, 782888, 326729, 326729, 3045667896
36, 4087841, 900372, 870952, 825762, 854853, 317951, 317951, 2503093008
34, 4091409, 809108, 955130, 909706, 765215, 326125, 326125, 4033275662
19, 4099812, 926439, 852996, 808705, 882010, 314831, 314831, 220829845
39, 4088941, 856175, 932062, 886864, 812486, 300677, 300677, 3689930950
24, 4097075, 934459, 846023, 802301, 888476, 312908, 312908, 4206433663
40, 4088401, 867221, 920504, 876571, 823009, 300548, 300548, 3068692754
38, 4088369, 833449, 935470, 890487, 789635, 319664, 319664, 3965451018
44, 4096960, 822768, 961293, 915998, 779979, 308461, 308461, 1779841649
42, 4092653, 951442, 839573, 795615, 907453, 299285, 299285, 3130881995
43, 4094682, 860764, 919099, 873536, 816375, 312454, 312454, 3923562983
47, 4096733, 909077, 864492, 820198, 865256, 318855, 318855, 218432768
46, 4096844, 862577, 920114, 875309, 819050, 309897, 309897, 233370249
48, 4092965, 818629, 968654, 922828, 774604, 304125, 304125, 2171459347
50, 4097233, 869003, 916653, 871567, 825090, 307460, 307460, 1402452278
52, 4091157, 918968, 861992, 817284, 872849, 310032, 310032, 1638792872
55, 4089675, 886319, 881635, 837060, 841575, 321543, 321543, 107160276
53, 4090005, 897210, 884475, 840523, 851787, 308005, 308005, 286376835
51, 4103461, 945681, 851152, 807130, 901206, 299146, 299146, 1594395478
54, 4090317, 837245, 942921, 896909, 792998, 310122, 310122, 784325334
56, 4089472, 860630, 914575, 869040, 817193, 314017, 314017, 3894371312
37, 4091141, 871425, 898711, 854407, 826534, 320032, 320032, 4131901198
41, 4099237, 853170, 932421, 887859, 808997, 308395, 308395, 1439610031
59, 4098108, 775928, 1013781, 967860, 732999, 303770, 303770, 4027239749
62, 4096347, 885456, 891760, 847881, 841212, 315019, 315019, 2586991784
58, 4092351, 894427, 891799, 846716, 850249, 304580, 304580, 3602142848
61, 4096627, 862722, 913511, 867973, 819905, 316258, 316258, 3211934526
45, 4104028, 829094, 954580, 910179, 785671, 312252, 312252, 70177381
66, 4095305, 899057, 884085, 839553, 855702, 308454, 308454, 3039339384
68, 4096805, 875785, 907116, 862257, 831485, 310081, 310081, 1772815948
49, 4090207, 946195, 835186, 790910, 900478, 308719, 308719, 1559110606
65, 4096162, 923982, 859329, 815885, 879498, 308734, 308734, 51416138
70, 4089342, 852664, 930305, 885293, 808634, 306223, 306223, 3835622253
67, 4093312, 858192, 923717, 878657, 814146, 309300, 309300, 3309673325
69, 4099467, 846365, 924698, 880431, 802201, 322886, 322886, 2390713319
71, 4101404, 884828, 900804, 855398, 841730, 309322, 309322, 2643710913
74, 4094154, 836695, 952266, 907404, 793127, 302331, 302331, 4229051996
75, 4093241, 929032, 855132, 811003, 883514, 307280, 307280, 3456028948
73, 4092859, 844959, 934259, 889444, 801165, 311516, 311516, 2643438670
77, 4097587, 867802, 915780, 871581, 824048, 309188, 309188, 868236520
57, 4095007, 836364, 948080, 902968, 793041, 307277, 307277, 1370992138
60, 4099345, 895989, 880010, 836190, 851790, 317683, 317683, 2726520730
63, 4093688, 936733, 851690, 807379, 891060, 303413, 303413, 3460960638
80, 4094593, 932050, 853926, 810832, 886823, 305481, 305481, 3142415224
78, 4091717, 901034, 869980, 825970, 856263, 319235, 319235, 3284077590
