sample_id, N_active, N_A_1, N_B_1, N_A_0, N_B_0, N_A_*, N_B_*, seed
11, 862383, 55639, 363323, 362561, 55120, 12870, 12870, 1935220044
9, 863568, 161991, 243575, 242897, 161487, 26809, 26809, 2669654720
2, 863674, 157548, 240045, 239518, 156979, 34792, 34792, 3746465008
0, 862194, 415467, 7231, 6675, 414739, 9041, 9041, 142793678
4, 862552, 145432, 272198, 271645, 144869, 14204, 14204, 3088029132
1, 863881, 386925, 33731, 33231, 386326, 11834, 11834, 3005606211
3, 863403, 401076, 21850, 21306, 400445, 9363, 9363, 3667707648
8, 862712, 338808, 77783, 77242, 338145, 15367, 15367, 109576835
6, 863181, 196045, 220683, 220160, 195425, 15434, 15434, 3088597752
7, 862454, 292142, 92364, 91743, 291521, 47342, 47342, 1263898938
5, 864457, 393561, 28776, 28285, 392771, 10532, 10532, 525605163
10, 862998, 393688, 17450, 16946, 393054, 20930, 20930, 541020173
14, 863070, 2821, 420583, 419756, 2336, 8787, 8787, 817219957
12, 862979, 402594, 9056, 8541, 401790, 20499, 20499, 680506454
13, 864219, 324920, 96488, 95989, 324438, 11192, 11192, 1784951901
16, 863166, 398691, 21548, 21024, 397927, 11988, 11988, 4242870857
18, 861300, 202328, 210769, 210136, 201677, 18195, 18195, 2231857588
19, 863174, 259116, 157267, 156792, 258501, 15749, 15749, 2735350566
23, 863380, 49038, 372784, 372051, 48503, 10502, 10502, 427155604
22, 862571, 95448, 323502, 322830, 94923, 12934, 12934, 1865934918
21, 864540, 375381, 45920, 45385, 374828, 11513, 11513, 3820011723
15, 862453, 405222, 14003, 13457, 404537, 12617, 12617, 2148434479
20, 863603, 202382, 203249, 202699, 201879, 26697, 26697, 528537796
17, 864038, 205004, 214544, 214073, 204417, 13000, 13000, 1144108973
25, 862453, 116367, 300934, 300201, 115777, 14587, 14587, 4015400795
24, 864486, 49450, 371748, 371079, 48939, 11635, 11635, 3076410171
31, 862951, 75438, 344031, 343287, 74865, 12665, 12665, 3993211580
30, 862270, 2124, 420317, 419713, 1674, 9221, 9221, 3165947969
34, 863002, 14403, 407705, 406974, 13908, 10006, 10006, 1388224314
26, 863780, 265234, 132001, 131482, 264683, 35190, 35190, 137765084
28, 865310, 408885, 14795, 14301, 408139, 9595, 9595, 1836515787
33, 862365, 145108, 269722, 269029, 144396, 17055, 17055, 2627924546
27, 863725, 163980, 251244, 250613, 163430, 17229, 17229, 2569618451
