sample_id, N_LCC, N_A_1_LCC, N_B_1_LCC, N_A_0_LCC, N_B_0_LCC, N_A_*_LCC, N_B_*_LCC, seed
0, 2093259, 408427, 496937, 482869, 394592, 155217, 155217, 1856812615
7, 2087188, 438391, 462244, 447953, 424978, 156811, 156811, 537651595
13, 2088907, 441451, 464388, 450912, 427964, 152096, 152096, 1400536985
14, 2090150, 430064, 478752, 464750, 416340, 150122, 150122, 806868496
1, 2088293, 457278, 449500, 435961, 443268, 151143, 151143, 67636470
2, 2084644, 432470, 474551, 460556, 418761, 149153, 149153, 2319364879
9, 2091788, 447162, 449779, 436035, 433080, 162866, 162866, 1515566582
8, 2090227, 428324, 462330, 448368, 414699, 168253, 168253, 2537162388
15, 2091705, 436426, 453177, 439820, 422952, 169665, 169665, 1780443120
11, 2088494, 413891, 488320, 474100, 400337, 155923, 155923, 2343694653
12, 2084614, 409790, 494448, 479980, 396752, 151822, 151822, 3943576954
4, 2095319, 450920, 456128, 442618, 437375, 154139, 154139, 792530571
6, 2088272, 424642, 472827, 458402, 411163, 160619, 160619, 667439536
3, 2093448, 470668, 435261, 422308, 456483, 154364, 154364, 433582689
10, 2093774, 495912, 411500, 398037, 482027, 153149, 153149, 2390297435
5, 2091408, 457502, 429984, 416467, 444111, 171672, 171672, 2267669516
16, 2086026, 457224, 456224, 442000, 443080, 143749, 143749, 1139061378
17, 2089486, 444766, 461902, 447677, 431013, 152064, 152064, 512028501
18, 2084470, 398203, 501993, 488160, 384640, 155737, 155737, 967456068
20, 2091245, 470037, 439062, 425773, 455645, 150364, 150364, 3103700567
23, 2097733, 528207, 383053, 369862, 514051, 151280, 151280, 858201818
21, 2095621, 451065, 450131, 437084, 437645, 159848, 159848, 4140471052
25, 2090153, 501259, 402119, 388945, 487288, 155271, 155271, 4110374844
26, 2088836, 499746, 410985, 397920, 485667, 147259, 147259, 1644095001
19, 2096455, 495825, 398857, 386110, 481439, 167112, 167112, 53211228
29, 2089576, 484325, 415621, 402182, 470160, 158644, 158644, 1331844206
28, 2099213, 455990, 456590, 443176, 442661, 150398, 150398, 1514221391
30, 2087190, 415289, 485326, 471335, 401354, 156943, 156943, 1371354277
24, 2090932, 461016, 436644, 423341, 447147, 161392, 161392, 3941465134
27, 2094448, 420096, 478520, 464930, 407496, 161703, 161703, 2083434571
22, 2088562, 450608, 454429, 440883, 436880, 152881, 152881, 2594517728
31, 2093857, 426936, 478894, 465211, 413536, 154640, 154640, 2992348309
32, 2091862, 521269, 382543, 369820, 506448, 155891, 155891, 3461681452
34, 2093751, 424277, 473517, 459882, 411367, 162354, 162354, 2627703804
33, 2091153, 418881, 481577, 467677, 405162, 158928, 158928, 3857112443
36, 2089747, 479823, 430949, 417350, 465245, 148190, 148190, 3161352352
35, 2096510, 456058, 443014, 429369, 443341, 162364, 162364, 838504393
37, 2088993, 439852, 469180, 454968, 426811, 149091, 149091, 3595577637
38, 2093625, 459347, 444994, 431703, 445879, 155851, 155851, 3749258954
40, 2085733, 426532, 475930, 462346, 412463, 154231, 154231, 2319176440
46, 2087325, 459481, 449815, 436386, 445653, 147995, 147995, 1885856310
44, 2089596, 430035, 484400, 470397, 416324, 144220, 144220, 1592972121
42, 2083538, 423750, 483598, 469142, 409940, 148554, 148554, 1964342429
45, 2087906, 511482, 393245, 379964, 497165, 153025, 153025, 1029978446
39, 2088820, 448065, 448807, 435560, 434016, 161186, 161186, 2606280078
47, 2091801, 533156, 376255, 363623, 518527, 150120, 150120, 1280538329
41, 2094250, 470552, 435335, 422273, 457592, 154249, 154249, 913523904
43, 2084291, 502570, 395472, 382473, 488348, 157714, 157714, 3912256011
48, 2097278, 436627, 475088, 461379, 423918, 150133, 150133, 4199259818
49, 2095391, 474124, 428291, 414552, 460820, 158802, 158802, 3903208039
50, 2093271, 423796, 488283, 473906, 410956, 148165, 148165, 341068133
51, 2089542, 404533, 493876, 479901, 391502, 159865, 159865, 802557553
53, 2092772, 486454, 423881, 410391, 471968, 150039, 150039, 1217697171
58, 2091317, 460382, 441029, 427298, 446312, 158148, 158148, 1600768237
54, 2094792, 413212, 481195, 467357, 400280, 166374, 166374, 2558448714
55, 2091371, 435965, 461065, 447432, 422885, 162012, 162012, 4159879340
57, 2088462, 422687, 478810, 464183, 409536, 156623, 156623, 4206392276
52, 2091599, 462972, 443398, 429932, 449225, 153036, 153036, 1136527904
60, 2086888, 463049, 434975, 421885, 448835, 159072, 159072, 2283146678
56, 2088660, 464757, 432466, 419103, 451266, 160534, 160534, 981473880
59, 2091254, 503337, 402948, 389608, 489211, 153075, 153075, 306696323
61, 2094923, 457112, 439202, 426304, 443331, 164487, 164487, 1533376844
63, 2090918, 474534, 430243, 416574, 460485, 154541, 154541, 3565305116
62, 2090236, 432499, 475300, 461207, 418892, 151169, 151169, 2145963231
64, 2089424, 446885, 460610, 447658, 433159, 150556, 150556, 1277647824
65, 2088083, 438805, 459133, 445306, 425225, 159807, 159807, 1508505756
67, 2083848, 434155, 463122, 448966, 420515, 158545, 158545, 2415813279
66, 2090694, 383695, 517678, 503702, 370655, 157482, 157482, 4078725884
68, 2090555, 466787, 443910, 430521, 452989, 148174, 148174, 848711543
69, 2084523, 485814, 412141, 398857, 471353, 158179, 158179, 2628956633
72, 2088284, 390996, 500788, 486747, 377335, 166209, 166209, 260669924
78, 2087409, 417195, 488071, 473870, 403127, 152573, 152573, 1604125210
76, 2089067, 467008, 440889, 427021, 453735, 150207, 150207, 1959928876
70, 2089825, 490140, 412253, 399352, 476282, 155899, 155899, 1194531306
71, 2095583, 460700, 440300, 427523, 446940, 160060, 160060, 2269882974
79, 2092967, 454213, 444473, 431639, 440430, 161106, 161106, 3443488563
73, 2090214, 476419, 425440, 412339, 462870, 156573, 156573, 3524817615
77, 2096001, 429703, 483711, 469729, 417026, 147916, 147916, 2437783281
74, 2092608, 498287, 403479, 390735, 483685, 158211, 158211, 59383559
75, 2094934, 447377, 447789, 434976, 434058, 165367, 165367, 3446466922
80, 2088750, 481736, 420585, 406728, 467225, 156238, 156238, 1750088445
83, 2087147, 474142, 430355, 417379, 459585, 152843, 152843, 2761538707
82, 2097447, 498158, 412209, 399233, 484041, 151903, 151903, 240945043
81, 2095583, 496088, 414207, 401086, 482586, 150808, 150808, 3344000537
84, 2086630, 416293, 481395, 467810, 403022, 159055, 159055, 1914116329
85, 2096616, 445269, 467018, 453756, 431633, 149470, 149470, 2108591979
88, 2086113, 478691, 423298, 409594, 464548, 154991, 154991, 2195406242
86, 2078371, 426415, 472460, 457677, 412565, 154627, 154627, 2944682607
89, 2088806, 434847, 465458, 451644, 420699, 158079, 158079, 28479697
87, 2089337, 439317, 471005, 456862, 425217, 148468, 148468, 383368358
91, 2088135, 480918, 425609, 412056, 466778, 151387, 151387, 425887606
92, 2092334, 466272, 434219, 420572, 452083, 159594, 159594, 3658372701
93, 2093282, 432630, 462391, 449475, 419118, 164834, 164834, 3970805210
95, 2086599, 400201, 507070, 492319, 387217, 149896, 149896, 1069594436
90, 2093319, 403064, 506923, 493278, 389444, 150305, 150305, 1985259699
