sample_id, N_active, N_A_1, N_B_1, N_A_0, N_B_0, N_A_*, N_B_*, seed
9, 2212720, 348675, 639627, 622806, 332550, 134531, 134531, 64868266
14, 2213957, 397446, 583469, 566221, 381653, 142584, 142584, 2879604946
1, 2212010, 374881, 614175, 597539, 359247, 133084, 133084, 1038045535
13, 2214069, 385998, 599255, 582197, 370849, 137885, 137885, 1939910511
5, 2214242, 582368, 417113, 401009, 565392, 124180, 124180, 294850461
2, 2213959, 472081, 522432, 506487, 455785, 128587, 128587, 2102069641
0, 2214163, 483406, 495731, 479695, 466631, 144350, 144350, 1521711624
7, 2216059, 438362, 542111, 525659, 422793, 143567, 143567, 1408523415
6, 2217262, 502652, 490478, 474415, 485881, 131918, 131918, 3953408632
12, 2215740, 502460, 488835, 472657, 486490, 132649, 132649, 4217805325
3, 2215122, 541188, 442126, 426083, 524867, 140429, 140429, 772683329
10, 2214915, 467873, 503720, 487640, 451564, 152059, 152059, 1416370603
8, 2216930, 506058, 470191, 454719, 489634, 148164, 148164, 1720369599
4, 2206859, 535609, 438560, 422275, 518205, 146105, 146105, 2746614658
15, 2212065, 438605, 541659, 524706, 422637, 142229, 142229, 666502807
11, 2216365, 508492, 477538, 461225, 492520, 138295, 138295, 3739296366
16, 2220830, 524855, 471040, 455410, 508657, 130434, 130434, 3165485605
17, 2216942, 412718, 568253, 552049, 396876, 143523, 143523, 3007812144
18, 2210739, 514203, 466227, 450083, 497738, 141244, 141244, 2787635541
20, 2212153, 474623, 515453, 499071, 457914, 132546, 132546, 4071498023
22, 2212160, 353439, 632264, 615426, 337797, 136617, 136617, 1753780373
19, 2217204, 537320, 451448, 435636, 520816, 135992, 135992, 3202052399
21, 2215188, 474516, 498226, 482280, 458510, 150828, 150828, 2799849990
26, 2214893, 325087, 663696, 646593, 309681, 134918, 134918, 2101424690
23, 2208805, 507489, 474407, 458169, 490188, 139276, 139276, 744851825
28, 2217143, 540208, 446363, 430047, 524405, 138060, 138060, 3200606062
