sample_id, N_active, N_A_1, N_B_1, N_A_0, N_B_0, N_A_*, N_B_*, seed
4, 805441, 196009, 149641, 147716, 193981, 59047, 59047, 2996743350
3, 805268, 171142, 186382, 184391, 169055, 47149, 47149, 519927404
2, 805819, 183461, 180088, 178105, 181417, 41374, 41374, 1153709728
5, 805465, 156878, 186688, 184727, 154866, 61153, 61153, 1369160171
9, 804572, 183306, 173079, 171006, 181293, 47944, 47944, 1955146189
1, 807668, 200802, 163637, 161672, 198765, 41396, 41396, 1136594423
0, 806993, 186704, 172123, 170109, 184643, 46707, 46707, 298744974
10, 806402, 247445, 107292, 105460, 245219, 50493, 50493, 966250766
6, 806985, 176145, 188719, 186529, 174030, 40781, 40781, 1169937027
7, 804999, 182003, 173183, 171148, 179897, 49384, 49384, 2093994460
8, 805129, 194389, 162282, 160396, 192324, 47869, 47869, 1185181727
11, 804320, 185977, 176201, 174108, 183896, 42069, 42069, 874730519
17, 804777, 199904, 159062, 157045, 197830, 45468, 45468, 352965074
14, 806487, 174467, 186606, 184526, 172540, 44174, 44174, 1870971592
16, 804832, 190189, 167382, 165464, 188105, 46846, 46846, 2724725986
19, 805918, 179455, 185874, 183749, 177348, 39746, 39746, 3433679053
15, 805188, 160551, 191171, 188849, 158517, 53050, 53050, 2729896700
12, 806212, 132270, 215838, 213667, 130283, 57077, 57077, 793934538
13, 806697, 200219, 162553, 160557, 198276, 42546, 42546, 2720969993
18, 805268, 200152, 162102, 160107, 198125, 42391, 42391, 3207789773
20, 807461, 154172, 193543, 191523, 152289, 57967, 57967, 3730441523
22, 806648, 158856, 193213, 191126, 157023, 53215, 53215, 398092855
21, 805989, 202642, 159986, 157905, 200646, 42405, 42405, 3643748790
23, 807714, 153730, 203215, 201265, 151832, 48836, 48836, 1457621276
25, 805343, 161301, 198404, 196141, 159387, 45055, 45055, 193396190
24, 806082, 156668, 181168, 179294, 154750, 67101, 67101, 498274255
30, 805526, 153260, 206071, 203982, 151431, 45391, 45391, 2365011823
26, 806080, 136146, 219485, 217375, 134268, 49403, 49403, 861400197
29, 806411, 177146, 175968, 173866, 175197, 52117, 52117, 1939044547
27, 805405, 247502, 121129, 119303, 245187, 36142, 36142, 4047259942
28, 805555, 198561, 156349, 154322, 196449, 49937, 49937, 16370177
31, 806092, 172928, 189296, 187133, 170945, 42895, 42895, 3867387211
33, 806191, 188696, 176894, 175087, 186596, 39459, 39459, 3826747250
32, 807794, 225318, 126335, 124637, 223114, 54195, 54195, 997863997
35, 805883, 197184, 164905, 163045, 195155, 42797, 42797, 1145249197
34, 806428, 178545, 173866, 171897, 176534, 52793, 52793, 2778734458
40, 805569, 128125, 229519, 227139, 126242, 47272, 47272, 4100086242
36, 804536, 172252, 178712, 176613, 170247, 53356, 53356, 119533904
42, 803573, 174171, 182851, 180773, 172088, 46845, 46845, 2302928708
