sample_id, N_active, N_A_1, N_B_1, N_A_0, N_B_0, N_A_*, N_B_*, seed
0, 3628685, 1270, 1802445, 1801429, 577, 11482, 11482, 3525816627
8, 3629153, 1304, 1803307, 1802414, 572, 10778, 10778, 713433368
2, 3628637, 1373, 1802084, 1801272, 666, 11621, 11621, 3435684509
5, 3630749, 1804084, 1243, 526, 1802998, 10949, 10949, 3751450597
13, 3631275, 1803898, 1572, 833, 1802966, 11003, 11003, 3184365875
1, 3629179, 1547, 1802524, 1801726, 844, 11269, 11269, 3877247015
6, 3626723, 1801418, 1363, 604, 1800330, 11504, 11504, 3125047888
7, 3630122, 1803523, 1328, 639, 1802590, 11021, 11021, 3572113488
10, 3627946, 1433, 1802105, 1801342, 708, 11179, 11179, 2518039824
3, 3628340, 1802784, 1339, 610, 1802007, 10800, 10800, 4048827808
12, 3627116, 1801285, 1731, 948, 1800400, 11376, 11376, 1431190808
4, 3629948, 1803641, 1500, 791, 1802718, 10649, 10649, 1167311463
9, 3626014, 1800561, 1564, 864, 1799821, 11602, 11602, 2838697594
11, 3629216, 1803203, 1360, 614, 1802271, 10884, 10884, 3785322547
18, 3630616, 1224, 1803493, 1802564, 539, 11398, 11398, 252246564
20, 3627187, 1293, 1802753, 1801655, 582, 10452, 10452, 362117986
15, 3630234, 1803382, 1406, 693, 1802291, 11231, 11231, 4289760382
14, 3627161, 1802251, 1378, 705, 1801349, 10739, 10739, 2846494172
19, 3627243, 1801032, 1598, 838, 1800315, 11730, 11730, 2500317176
16, 3628864, 1802640, 1337, 634, 1801795, 11229, 11229, 3015261927
22, 3627623, 1292, 1802006, 1801177, 570, 11289, 11289, 2377124761
21, 3629418, 1803301, 1244, 544, 1802461, 10934, 10934, 1131848798
23, 3629905, 1484, 1803569, 1802573, 725, 10777, 10777, 1403628889
17, 3629862, 1803088, 1529, 814, 1802337, 11047, 11047, 1458358317
27, 3627522, 1215, 1801570, 1800691, 532, 11757, 11757, 1045771469
24, 3628331, 1803057, 1362, 608, 1801854, 10725, 10725, 1609890402
33, 3629410, 1379, 1803480, 1802296, 695, 10780, 10780, 1584668726
29, 3632009, 1183, 1805066, 1804188, 480, 10546, 10546, 3834457193
25, 3625903, 1218, 1801013, 1800241, 521, 11455, 11455, 3179556551
28, 3625976, 1207, 1802141, 1801159, 493, 10488, 10488, 2424226972
26, 3629247, 1803220, 1370, 645, 1802270, 10871, 10871, 229265935
32, 3628303, 1430, 1802834, 1801788, 729, 10761, 10761, 687337333
31, 3630742, 1803889, 1403, 672, 1803018, 10880, 10880, 2895879618
37, 3627298, 1384, 1801677, 1800820, 639, 11389, 11389, 1045768422
30, 3630707, 1804047, 1360, 663, 1803275, 10681, 10681, 313868500
35, 3632132, 1437, 1804348, 1803500, 739, 11054, 11054, 1427734665
42, 3629804, 1214, 1803610, 1802558, 538, 10942, 10942, 1892630028
39, 3629658, 1491, 1803112, 1802086, 741, 11114, 11114, 64639219
41, 3628728, 1294, 1803151, 1802117, 586, 10790, 10790, 1117054937
38, 3629218, 1803465, 1507, 772, 1802436, 10519, 10519, 3472244590
36, 3632767, 1175, 1805387, 1804677, 488, 10520, 10520, 746557396
34, 3630581, 1397, 1804139, 1803381, 662, 10501, 10501, 2416163039
43, 3630856, 1803811, 1609, 871, 1802985, 10790, 10790, 538608562
40, 3630991, 1803614, 1737, 961, 1802575, 11052, 11052, 881971387
49, 3629821, 1707, 1802585, 1801653, 972, 11452, 11452, 2725160731
45, 3628298, 1424, 1802808, 1801940, 684, 10721, 10721, 1030097179
44, 3629466, 1803015, 1560, 801, 1802210, 10940, 10940, 1738948825
51, 3629540, 1704, 1802867, 1801874, 963, 11066, 11066, 2944488112
46, 3629279, 1803693, 1302, 585, 1802659, 10520, 10520, 153399916
54, 3631285, 1272, 1804665, 1803825, 561, 10481, 10481, 1803744993
52, 3629171, 1803965, 1194, 490, 1802808, 10357, 10357, 2412618593
48, 3628612, 1802377, 1518, 808, 1801447, 11231, 11231, 1512111142
47, 3630517, 1804000, 1291, 593, 1803061, 10786, 10786, 1288336122
50, 3629943, 1803744, 1334, 590, 1802945, 10665, 10665, 2763448596
53, 3630951, 1803888, 1424, 683, 1803044, 10956, 10956, 767253962
55, 3630659, 1226, 1803745, 1803008, 528, 11076, 11076, 1183708495
56, 3630589, 1803942, 1352, 643, 1803028, 10812, 10812, 2238083647
57, 3632012, 1326, 1804968, 1804138, 612, 10484, 10484, 3499772034
59, 3629025, 1526, 1802433, 1801597, 765, 11352, 11352, 1165577294
61, 3628266, 1802845, 1457, 741, 1801741, 10741, 10741, 138484764
62, 3628693, 1375, 1802805, 1801963, 656, 10947, 10947, 2434342575
63, 3626232, 1323, 1801329, 1800354, 614, 11306, 11306, 3954515620
65, 3631873, 1804876, 1391, 684, 1803814, 10554, 10554, 3728820532
58, 3629264, 1335, 1803102, 1802331, 606, 10945, 10945, 1882648934
60, 3632241, 1804637, 1198, 502, 1803870, 11017, 11017, 575374629
64, 3628938, 1802134, 1458, 721, 1801357, 11634, 11634, 2662411419
72, 3626642, 1595, 1801079, 1800243, 851, 11437, 11437, 3666066470
67, 3628322, 1802620, 1332, 612, 1801498, 11130, 11130, 238452506
66, 3630700, 1803342, 1517, 791, 1802608, 11221, 11221, 459674310
71, 3626776, 1329, 1801404, 1800510, 615, 11459, 11459, 1122090639
70, 3628885, 1802615, 1578, 824, 1801528, 11170, 11170, 3328661653
74, 3633911, 1805795, 1287, 616, 1804859, 10677, 10677, 1820820405
69, 3629064, 1803145, 1312, 596, 1802031, 10990, 10990, 3421722176
68, 3628350, 1802896, 1569, 842, 1802139, 10452, 10452, 1287738788
75, 3625618, 1801095, 1421, 682, 1800022, 11199, 11199, 4267742556
73, 3629498, 1803531, 1396, 669, 1802620, 10641, 10641, 1892026897
76, 3631087, 1382, 1804211, 1803445, 655, 10697, 10697, 555958148
77, 3631309, 1249, 1804278, 1803453, 561, 10884, 10884, 191410601
80, 3630634, 1206, 1804023, 1803104, 527, 10887, 10887, 1168542009
83, 3627427, 1467, 1802132, 1801073, 781, 10987, 10987, 3765208226
82, 3629375, 1802976, 1490, 775, 1801828, 11153, 11153, 761578711
79, 3630570, 1802788, 1713, 980, 1801823, 11633, 11633, 2966439655
86, 3630017, 1355, 1803955, 1802989, 626, 10546, 10546, 1295027399
81, 3628259, 1802170, 1311, 551, 1801261, 11483, 11483, 1014997877
85, 3628772, 1802974, 1442, 739, 1801847, 10885, 10885, 4247542576
84, 3629194, 1803299, 1285, 640, 1802386, 10792, 10792, 1699057985
78, 3625828, 1365, 1801222, 1800363, 660, 11109, 11109, 2186012173
91, 3631226, 1656, 1804193, 1803176, 927, 10637, 10637, 930808319
87, 3629076, 1802490, 1421, 691, 1801516, 11479, 11479, 696010176
92, 3627975, 1802501, 1454, 741, 1801549, 10865, 10865, 3669449488
94, 3627473, 1634, 1801834, 1801003, 908, 11047, 11047, 2391632198
95, 3628585, 1436, 1802089, 1801284, 710, 11533, 11533, 3671785370
90, 3630631, 1803501, 1634, 869, 1802687, 10970, 10970, 2493379297
88, 3628746, 1802335, 1671, 930, 1801554, 11128, 11128, 2162490322
89, 3630880, 1803700, 1489, 788, 1802885, 11009, 11009, 4138765033
97, 3631054, 1804098, 1365, 677, 1803024, 10945, 10945, 90631273
100, 3624936, 1393, 1800758, 1799832, 701, 11126, 11126, 1977109747
93, 3629744, 1315, 1803379, 1802578, 656, 10908, 10908, 1395528490
99, 3629126, 1370, 1802395, 1801572, 611, 11589, 11589, 2110525642
102, 3627805, 1802194, 1712, 996, 1800981, 10961, 10961, 463016715
101, 3629694, 1325, 1802947, 1802126, 624, 11336, 11336, 2505592529
106, 3629644, 1394, 1804000, 1802754, 632, 10432, 10432, 1070047014
96, 3629857, 1803246, 1526, 785, 1802402, 10949, 10949, 2095528664
109, 3631149, 1218, 1804386, 1803086, 527, 10966, 10966, 527080056
98, 3629578, 1802453, 1295, 609, 1801673, 11774, 11774, 4037454993
105, 3628107, 1772, 1801809, 1801053, 1063, 11205, 11205, 710390391
103, 3629063, 1447, 1802866, 1802157, 675, 10959, 10959, 4119782390
107, 3628682, 1802147, 1746, 1005, 1801268, 11258, 11258, 2998002586
108, 3628417, 1802504, 1407, 689, 1801405, 11206, 11206, 1579854419
110, 3630581, 1803847, 1602, 890, 1803076, 10583, 10583, 2036449989
104, 3630299, 1803014, 1517, 769, 1802147, 11426, 11426, 3510324827
111, 3630220, 1804001, 1468, 697, 1803130, 10462, 10462, 2601255539
115, 3631258, 1146, 1804685, 1803710, 489, 10614, 10614, 411581379
113, 3630027, 1279, 1802717, 1801870, 589, 11786, 11786, 2994551584
