sample_id, N_LCC, N_A_1_LCC, N_B_1_LCC, N_A_0_LCC, N_B_0_LCC, N_A_*_LCC, N_B_*_LCC, seed
8, 2253194, 2529, 1109843, 1109404, 2242, 14588, 14588, 3588917134
9, 2252865, 18018, 1091934, 1091302, 17741, 16935, 16935, 439369448
0, 2253695, 1112151, 1912, 1632, 1111576, 13212, 13212, 2813537
10, 2252926, 2881, 1109553, 1109123, 2601, 14384, 14384, 3354910429
3, 2250116, 19640, 1082312, 1081915, 19345, 23452, 23452, 3703180923
2, 2251757, 391898, 702560, 702098, 391557, 31822, 31822, 3917473054
11, 2252031, 1030164, 77438, 77118, 1029689, 18811, 18811, 3439322729
4, 2251771, 1060696, 48663, 48315, 1060275, 16911, 16911, 795020117
1, 2251983, 1053465, 53622, 53320, 1053140, 19218, 19218, 471676161
6, 2251348, 954566, 149228, 148903, 954267, 22192, 22192, 3526937958
7, 2250958, 523667, 558596, 558309, 523364, 43511, 43511, 260126163
5, 2248737, 1031671, 73676, 73335, 1031265, 19395, 19395, 367682790
15, 2250602, 33866, 1068061, 1067520, 33573, 23791, 23791, 127634008
16, 2254006, 1110656, 2454, 2213, 1110207, 14238, 14238, 120461496
13, 2256488, 18261, 1095593, 1095272, 17994, 14684, 14684, 656583663
12, 2250866, 922549, 180901, 180560, 921972, 22442, 22442, 2749455691
14, 2250954, 3881, 1094380, 1094053, 3618, 27511, 27511, 3457155284
20, 2252251, 3578, 1108502, 1107929, 3278, 14482, 14482, 333779163
19, 2251290, 1863, 1108469, 1108167, 1625, 15583, 15583, 3156005205
17, 2252079, 1052501, 55754, 55403, 1051949, 18236, 18236, 1933787686
18, 2252364, 452284, 645902, 645557, 451859, 28381, 28381, 2692922023
21, 2253071, 1111535, 1793, 1528, 1111187, 13514, 13514, 2704812423
22, 2252430, 1071839, 38187, 37912, 1071498, 16497, 16497, 2371156569
23, 2252781, 826585, 274885, 274611, 826000, 25350, 25350, 1647271502
24, 2254044, 258620, 846893, 846499, 258330, 21851, 21851, 1375979320
26, 2253432, 153679, 945571, 945111, 153375, 27848, 27848, 3147208025
27, 2253397, 2109, 1109847, 1109377, 1856, 15104, 15104, 2957981101
25, 2252701, 1080948, 29894, 29631, 1080440, 15894, 15894, 1215577869
30, 2255671, 3504, 1030899, 1030471, 3255, 93771, 93771, 1735790329
