sample_id, N_active, N_A_1, N_B_1, N_A_0, N_B_0, N_A_*, N_B_*, seed
4, 905934, 656, 449535, 449236, 473, 3017, 3017, 549243950
9, 907341, 285, 450814, 450524, 124, 2797, 2797, 2418589177
10, 907767, 305, 451122, 450884, 134, 2661, 2661, 2096863416
8, 907426, 298, 450707, 450470, 141, 2905, 2905, 259459971
1, 907445, 344, 451095, 450852, 176, 2489, 2489, 159771482
11, 907395, 450568, 477, 266, 450262, 2911, 2911, 253463591
6, 907943, 403, 451082, 450867, 229, 2681, 2681, 3007019122
7, 907758, 450689, 469, 273, 450399, 2964, 2964, 2885875797
5, 908117, 451407, 409, 232, 451111, 2479, 2479, 1457824824
2, 906400, 450077, 418, 220, 449789, 2948, 2948, 2139333111
0, 905922, 449812, 387, 196, 449595, 2966, 2966, 3204543101
3, 907499, 450926, 343, 174, 450640, 2708, 2708, 2840625916
12, 905598, 449962, 328, 149, 449653, 2753, 2753, 4171434820
17, 907604, 401, 450836, 450542, 213, 2806, 2806, 2779327056
14, 908220, 451047, 295, 136, 450814, 2964, 2964, 1262426587
15, 906891, 363, 450672, 450414, 172, 2635, 2635, 4148758048
13, 908621, 451214, 402, 210, 450865, 2965, 2965, 4173176307
19, 908497, 501, 451171, 450860, 339, 2813, 2813, 3742182905
16, 908116, 451182, 261, 98, 450995, 2790, 2790, 913491150
20, 907199, 462, 450625, 450341, 261, 2755, 2755, 3265483318
18, 908040, 451390, 286, 130, 451118, 2558, 2558, 4136918670
21, 908972, 306, 451451, 451225, 128, 2931, 2931, 990782797
23, 906980, 450727, 345, 168, 450342, 2699, 2699, 3333835495
25, 908324, 342, 451551, 451130, 159, 2571, 2571, 582535218
26, 907214, 276, 450760, 450523, 105, 2775, 2775, 2101068163
22, 907724, 450712, 379, 182, 450505, 2973, 2973, 2833544839
24, 906580, 450269, 340, 157, 450082, 2866, 2866, 95923116
27, 907151, 450728, 465, 286, 450408, 2632, 2632, 3956176853
28, 907413, 366, 450650, 450390, 179, 2914, 2914, 2684238642
30, 908410, 268, 451621, 451388, 101, 2516, 2516, 3231518039
31, 908670, 305, 451737, 451334, 146, 2574, 2574, 3237171799
29, 907675, 451234, 299, 130, 451060, 2476, 2476, 2115518368
33, 905862, 522, 449596, 449306, 330, 3054, 3054, 1112366820
32, 908006, 450985, 416, 230, 450727, 2824, 2824, 2703763829
34, 908381, 451404, 320, 150, 451107, 2700, 2700, 75431066
35, 905983, 450018, 381, 199, 449763, 2811, 2811, 95051282
38, 908785, 451632, 459, 297, 451213, 2592, 2592, 3100097742
39, 906559, 450775, 332, 160, 450532, 2380, 2380, 1882418729
41, 907345, 451009, 314, 120, 450736, 2583, 2583, 2056396154
40, 908673, 451673, 263, 102, 451391, 2622, 2622, 3169724161
37, 907613, 429, 450800, 450639, 241, 2752, 2752, 2517757176
36, 908772, 268, 451634, 451451, 93, 2663, 2663, 223008747
42, 906277, 450335, 289, 119, 450060, 2737, 2737, 25490607
43, 907760, 387, 450921, 450704, 216, 2766, 2766, 2508072634
46, 908370, 325, 451762, 451398, 153, 2366, 2366, 3749413951
45, 907691, 450944, 415, 229, 450619, 2742, 2742, 1961582953
44, 907329, 450781, 319, 121, 450390, 2859, 2859, 337927247
52, 906904, 269, 450692, 450283, 90, 2785, 2785, 3174205690
48, 907353, 712, 450633, 450311, 537, 2580, 2580, 3268435676
55, 906895, 328, 450558, 450249, 144, 2808, 2808, 3949210558
51, 907433, 420, 450821, 450601, 221, 2685, 2685, 1685734115
56, 907890, 290, 451166, 450928, 140, 2683, 2683, 29576418
47, 906852, 450255, 312, 152, 450059, 3037, 3037, 2010695176
49, 908677, 451806, 294, 125, 451554, 2449, 2449, 711229505
53, 906562, 450517, 281, 107, 450251, 2703, 2703, 2916542828
54, 907929, 316, 451122, 450901, 128, 2731, 2731, 2347856485
58, 906988, 309, 449855, 449487, 137, 3600, 3600, 3887237345
57, 908709, 351, 451406, 451172, 192, 2794, 2794, 2136611702
50, 906523, 450366, 345, 170, 450138, 2752, 2752, 2668480486
61, 909680, 233, 452331, 451978, 76, 2531, 2531, 3088970396
60, 908353, 451658, 280, 108, 451385, 2461, 2461, 83619801
59, 908273, 451493, 303, 135, 451284, 2529, 2529, 2257359631
67, 906578, 318, 450294, 449953, 141, 2936, 2936, 3425642812
63, 906119, 449900, 430, 241, 449502, 3023, 3023, 1053849081
62, 908588, 451473, 327, 163, 451137, 2744, 2744, 177171504
66, 907118, 317, 450762, 450542, 145, 2676, 2676, 2401826587
68, 908527, 423, 451215, 450946, 229, 2857, 2857, 1830988503
70, 906928, 331, 450687, 450485, 121, 2652, 2652, 2687229478
65, 907358, 450797, 273, 120, 450586, 2791, 2791, 1082565797
69, 906481, 450376, 386, 189, 450034, 2748, 2748, 3912956928
64, 905750, 449849, 328, 135, 449644, 2897, 2897, 1194681220
71, 907696, 395, 450984, 450766, 185, 2683, 2683, 1810228160
76, 907852, 304, 451317, 450729, 134, 2684, 2684, 3218751188
75, 907540, 260, 450818, 450569, 101, 2896, 2896, 2147693714
72, 908782, 451437, 455, 259, 451219, 2706, 2706, 720379456
78, 906973, 335, 450736, 450435, 151, 2658, 2658, 3237849994
74, 908475, 451591, 366, 196, 451200, 2561, 2561, 57225333
73, 907868, 451145, 421, 229, 450915, 2579, 2579, 2722512542
80, 907194, 341, 450785, 450557, 163, 2674, 2674, 490943843
82, 905919, 266, 449932, 449663, 110, 2974, 2974, 1977725829
79, 906681, 450531, 364, 199, 450299, 2644, 2644, 2324992713
77, 907322, 368, 450999, 450784, 209, 2481, 2481, 2910496192
86, 905995, 309, 450128, 449707, 151, 2850, 2850, 3445769978
85, 907770, 397, 450628, 450299, 210, 3118, 3118, 1608402217
83, 905616, 449823, 332, 154, 449601, 2853, 2853, 968764094
81, 908027, 383, 451074, 450870, 182, 2759, 2759, 1044236345
87, 906136, 450164, 374, 176, 449952, 2735, 2735, 2876958149
88, 908007, 342, 451121, 450860, 166, 2759, 2759, 1711396791
93, 907058, 337, 450572, 450269, 146, 2867, 2867, 702343174
84, 908346, 451622, 251, 98, 451373, 2501, 2501, 2796590262
91, 908377, 451318, 296, 130, 451095, 2769, 2769, 642176639
94, 906866, 450399, 312, 139, 450016, 3000, 3000, 1467762361
90, 908139, 451016, 392, 214, 450845, 2836, 2836, 571151284
89, 907600, 450642, 508, 306, 450444, 2850, 2850, 2549068561
97, 907102, 316, 450751, 450386, 135, 2757, 2757, 599148641
92, 907802, 450717, 446, 252, 450499, 2944, 2944, 3348890494
95, 906557, 450003, 444, 251, 449809, 3025, 3025, 853812941
96, 907730, 450952, 267, 103, 450710, 2849, 2849, 4147353668
98, 908074, 451033, 382, 204, 450769, 2843, 2843, 1989598185
104, 906578, 288, 450474, 450110, 112, 2797, 2797, 2620085309
99, 908589, 408, 451335, 451091, 229, 2763, 2763, 12421943
102, 907610, 450700, 326, 126, 450328, 3065, 3065, 2637567274
100, 906638, 449972, 432, 249, 449745, 3120, 3120, 3780502871
105, 907368, 294, 450891, 450621, 100, 2731, 2731, 559366303
101, 906792, 450390, 303, 98, 450173, 2914, 2914, 345933247
106, 906166, 400, 450244, 450001, 215, 2653, 2653, 3719314225
103, 907596, 450753, 468, 265, 450462, 2824, 2824, 485282965
108, 907403, 450841, 289, 128, 450661, 2742, 2742, 1009664823
107, 907166, 280, 450682, 450483, 109, 2806, 2806, 671119269
109, 908332, 451251, 393, 207, 450911, 2785, 2785, 21695174
111, 906745, 355, 450572, 450228, 148, 2721, 2721, 2200129698
110, 907487, 451012, 353, 195, 450613, 2657, 2657, 1664260124
112, 908492, 451663, 291, 141, 451351, 2523, 2523, 1599774581
116, 907656, 497, 450967, 450685, 291, 2608, 2608, 3078913884
