sample_id, N_LCC, N_A_1_LCC, N_B_1_LCC, N_A_0_LCC, N_B_0_LCC, N_A_*_LCC, N_B_*_LCC, seed
10, 2110548, 376778, 580285, 578027, 374790, 100334, 100334, 3197574019
11, 2106113, 438952, 485159, 482816, 436496, 131345, 131345, 3975099686
7, 2111446, 479920, 501104, 498819, 477621, 76991, 76991, 3578491599
6, 2109065, 443193, 514861, 512383, 440928, 98850, 98850, 3428324043
3, 2112790, 527452, 459630, 457543, 525097, 71534, 71534, 3259369877
1, 2110495, 472451, 479683, 477557, 470462, 105171, 105171, 1704353618
0, 2109919, 507720, 452506, 450398, 505457, 96919, 96919, 2269875373
5, 2111802, 430091, 510815, 508482, 428040, 117187, 117187, 1735392437
9, 2111923, 496403, 461063, 459013, 494352, 100546, 100546, 667163972
4, 2112051, 536611, 419373, 417179, 534272, 102308, 102308, 3670015279
8, 2111006, 554128, 419339, 417192, 551803, 84272, 84272, 1596978133
2, 2108556, 474677, 470789, 468574, 472336, 111090, 111090, 870891153
16, 2110143, 346867, 591559, 588899, 344942, 118938, 118938, 915666716
12, 2111612, 445694, 503838, 501585, 443569, 108463, 108463, 2593066712
14, 2110096, 525969, 434928, 432755, 523754, 96345, 96345, 373171071
15, 2110145, 429352, 523693, 521456, 427184, 104230, 104230, 217666276
13, 2111024, 479283, 471463, 469388, 476990, 106950, 106950, 3764617133
19, 2109714, 515878, 446220, 444137, 513423, 95028, 95028, 4016625309
20, 2106861, 524001, 433349, 431126, 521579, 98403, 98403, 4245856305
21, 2107731, 541983, 423733, 421595, 539708, 90356, 90356, 899174851
17, 2111077, 500229, 451999, 449851, 497886, 105556, 105556, 4230202748
18, 2109970, 582783, 371622, 369645, 580178, 102871, 102871, 3255646068
22, 2111828, 509307, 442193, 440163, 507009, 106578, 106578, 778442903
23, 2110039, 443515, 515961, 513593, 441414, 97778, 97778, 1780077249
24, 2109104, 449179, 516048, 513667, 446904, 91653, 91653, 123475546
25, 2107465, 366142, 595893, 593370, 364192, 93934, 93934, 1834786163
29, 2111447, 393401, 576186, 573799, 391291, 88385, 88385, 1637009912
27, 2112308, 450635, 510204, 507982, 448357, 97565, 97565, 2061704271
26, 2110208, 422837, 535110, 532734, 420853, 99337, 99337, 1486176023
31, 2110575, 431188, 530303, 527793, 428907, 96192, 96192, 2361470303
28, 2112593, 469787, 489475, 487355, 467408, 99284, 99284, 4261265759
33, 2110620, 452063, 487606, 485116, 449905, 117965, 117965, 2194131745
32, 2111139, 519326, 444965, 442549, 517103, 93598, 93598, 350205614
30, 2111090, 549727, 404267, 402234, 547400, 103731, 103731, 649201240
36, 2109428, 430302, 525396, 523056, 428022, 101326, 101326, 873232036
35, 2109288, 485993, 471949, 469706, 483642, 98999, 98999, 3626127348
34, 2109857, 518812, 432078, 430029, 516480, 106229, 106229, 3170397180
37, 2111193, 397331, 565843, 563652, 395337, 94515, 94515, 424881960
39, 2107633, 384928, 580669, 578100, 382822, 90557, 90557, 2934550344
40, 2110864, 424348, 517143, 514830, 422093, 116225, 116225, 3267385707
38, 2112327, 509373, 426011, 423902, 507157, 122942, 122942, 4208473275
42, 2106165, 519226, 448947, 446853, 516807, 87166, 87166, 3119310664
41, 2111429, 419929, 554932, 552451, 417967, 83075, 83075, 2032794575
43, 2111282, 556546, 391598, 389544, 554104, 109745, 109745, 4035614298
44, 2108937, 511449, 447400, 445078, 509080, 97965, 97965, 2999678520
45, 2111565, 564577, 371119, 369186, 561959, 122362, 122362, 3270841080
47, 2110467, 390098, 558494, 556079, 388142, 108827, 108827, 2330810920
46, 2110929, 520352, 429927, 427667, 518131, 107426, 107426, 2958735219
50, 2109961, 445148, 506408, 504069, 443062, 105637, 105637, 3711045519
49, 2109623, 470637, 488352, 486029, 468253, 98176, 98176, 871515587
48, 2112244, 456813, 506320, 504026, 454899, 95093, 95093, 654682477
51, 2112020, 479593, 487691, 485240, 477282, 91107, 91107, 3652494694
52, 2110702, 477138, 432513, 430444, 474977, 147815, 147815, 88190906
53, 2109731, 498936, 439353, 437141, 496673, 118814, 118814, 2722155816
55, 2110408, 456280, 509040, 506628, 454396, 92032, 92032, 393668325
56, 2110865, 522807, 438150, 435710, 520382, 96908, 96908, 2459295158
57, 2112213, 505552, 419127, 416826, 503270, 133719, 133719, 618421734
54, 2110598, 452486, 510381, 507952, 450337, 94721, 94721, 3412251142
58, 2111086, 582315, 374414, 372268, 579697, 101196, 101196, 156234959
60, 2109419, 419756, 540422, 538149, 417530, 96781, 96781, 1796280466
59, 2111692, 422706, 524927, 522446, 420687, 110463, 110463, 2330142584
62, 2112265, 431354, 530008, 528078, 429117, 96854, 96854, 3705841166
61, 2108894, 504736, 446392, 444099, 502299, 105684, 105684, 2318871858
63, 2111127, 406332, 536307, 533908, 404204, 115188, 115188, 2233424516
66, 2109850, 563986, 383254, 380961, 561567, 110041, 110041, 283479901
65, 2113538, 531779, 429968, 427984, 529493, 97157, 97157, 784425467
64, 2109656, 485576, 468978, 466829, 483319, 102477, 102477, 2959983298
67, 2112848, 523507, 427931, 425720, 521280, 107205, 107205, 1632033906
68, 2111278, 498551, 470365, 468219, 496343, 88900, 88900, 2618750034
69, 2109724, 377524, 569494, 567248, 375464, 109997, 109997, 247565781
71, 2113822, 441184, 523643, 521177, 439122, 94348, 94348, 2717234777
70, 2110799, 508107, 424280, 422083, 505855, 125237, 125237, 134540182
74, 2109081, 505212, 441283, 439172, 502988, 110213, 110213, 3443872224
72, 2111539, 539829, 402998, 401036, 537486, 115095, 115095, 881107306
73, 2114372, 523450, 431399, 429307, 521172, 104522, 104522, 820057017
75, 2109629, 450123, 498927, 496559, 447992, 108014, 108014, 212387989
78, 2110346, 473449, 489037, 486829, 471157, 94937, 94937, 3850115061
77, 2110718, 530608, 432050, 429825, 528421, 94907, 94907, 2602591781
76, 2109456, 454946, 477345, 475108, 452805, 124626, 124626, 3776269800
80, 2113556, 456503, 504129, 501917, 454259, 98374, 98374, 3462601939
79, 2108279, 502458, 457666, 455577, 500004, 96287, 96287, 3666762335
81, 2110726, 526990, 404140, 401828, 524652, 126558, 126558, 3448317085
82, 2109566, 471663, 500336, 497945, 469314, 85154, 85154, 2757249574
83, 2110519, 433854, 522016, 519621, 431670, 101679, 101679, 2570884906
84, 2111022, 484993, 469934, 467736, 482777, 102791, 102791, 3465573313
86, 2109451, 549336, 422324, 420118, 547095, 85289, 85289, 1516831336
85, 2109733, 486347, 488702, 486490, 483918, 82138, 82138, 3412917232
87, 2110208, 466770, 468615, 466456, 464499, 121934, 121934, 3757904251
90, 2111508, 433878, 508830, 506406, 431682, 115356, 115356, 570759981
89, 2112060, 431091, 521562, 519409, 428998, 105500, 105500, 1890787025
