sample_id, N_active, N_A_1, N_B_1, N_A_0, N_B_0, N_A_*, N_B_*, seed
2, 812832, 149174, 191499, 189595, 147474, 67545, 67545, 1015233179
0, 813189, 178866, 195823, 193794, 177160, 33773, 33773, 1325820414
5, 812862, 174539, 193565, 191667, 172583, 40254, 40254, 2747520591
1, 814168, 157604, 208510, 206597, 155899, 42779, 42779, 1683314229
3, 815212, 187583, 178853, 177111, 185773, 42946, 42946, 1486586871
4, 812143, 215324, 145000, 143105, 213458, 47628, 47628, 1974739474
10, 810805, 199782, 169240, 167344, 197883, 38278, 38278, 2854088939
7, 813944, 175600, 199191, 197434, 173945, 33887, 33887, 3018546880
9, 812732, 150310, 218906, 216935, 148679, 38951, 38951, 2812620021
8, 814770, 168930, 197621, 195923, 167306, 42495, 42495, 1685884905
6, 813356, 174282, 199733, 197949, 172360, 34516, 34516, 4039954806
11, 811452, 149532, 207105, 205179, 147858, 50889, 50889, 2723244302
12, 812824, 215907, 157844, 156179, 214014, 34440, 34440, 1839765539
14, 813298, 179068, 191985, 190163, 177388, 37347, 37347, 2934231533
18, 812793, 170599, 194975, 193132, 168769, 42659, 42659, 1780659121
15, 812773, 215041, 156106, 154352, 213034, 37120, 37120, 1423052382
17, 812233, 231913, 138580, 136963, 230079, 37349, 37349, 1384947262
22, 814036, 199902, 160079, 158305, 198016, 48867, 48867, 507848364
19, 812639, 130908, 236605, 234800, 129360, 40483, 40483, 689297210
21, 811500, 188419, 175705, 173882, 186590, 43452, 43452, 4191670389
16, 813553, 215822, 149991, 148209, 213885, 42823, 42823, 2264353749
13, 814498, 188385, 170824, 169221, 186544, 49762, 49762, 2891808690
23, 813813, 185472, 178526, 176833, 183756, 44613, 44613, 301138641
20, 815846, 182713, 187187, 185590, 180960, 39698, 39698, 2649783751
25, 811925, 185441, 185712, 183976, 183652, 36572, 36572, 965951408
26, 814002, 138101, 217112, 215182, 136421, 53593, 53593, 522721800
28, 811602, 173709, 192716, 190876, 171855, 41223, 41223, 601107785
27, 813063, 174839, 192440, 190641, 172985, 41079, 41079, 746195519
24, 815533, 205704, 152167, 150456, 203938, 51634, 51634, 459185156
33, 813183, 161180, 209084, 207358, 159465, 38048, 38048, 410127266
30, 812561, 172871, 187345, 185508, 171115, 47861, 47861, 3280408787
31, 813251, 151356, 212395, 210551, 149653, 44648, 44648, 1245986754
29, 813880, 174234, 180713, 178738, 172661, 53767, 53767, 3351528352
34, 814030, 158077, 211120, 209247, 156426, 39580, 39580, 2046183098
32, 811934, 201765, 155411, 153641, 199851, 50633, 50633, 3927097673
35, 813454, 185386, 191153, 189382, 183547, 31993, 31993, 2730669114
36, 813147, 207053, 148780, 147089, 205201, 52512, 52512, 437497267
38, 811542, 213866, 155203, 153300, 211859, 38657, 38657, 2177882741
40, 813111, 184133, 177125, 175368, 182275, 47105, 47105, 2522568450
37, 814468, 209851, 152841, 151080, 208018, 46339, 46339, 3982473553
39, 814982, 127580, 238113, 236256, 126231, 43401, 43401, 3925910607
41, 813027, 223075, 145199, 143570, 221181, 40001, 40001, 2280747934
44, 815675, 158139, 214963, 213088, 156535, 36475, 36475, 1674402865
42, 813992, 171399, 192969, 191223, 169633, 44384, 44384, 1011312302
46, 814276, 132245, 207788, 206064, 130611, 68784, 68784, 2512615435
43, 813583, 188413, 181395, 179585, 186710, 38740, 38740, 3334215122
45, 812103, 166094, 181958, 180211, 164276, 59782, 59782, 4224307045
47, 813522, 186395, 184650, 182969, 184626, 37441, 37441, 3783081267
48, 813982, 173380, 192803, 190908, 171549, 42671, 42671, 3240811907
51, 812713, 154682, 216843, 214932, 153032, 36612, 36612, 2269559269
52, 814656, 184631, 188354, 186432, 182943, 36148, 36148, 1982789270
53, 813766, 187903, 170625, 168914, 186090, 50117, 50117, 3035767250
49, 812263, 232669, 140177, 138437, 230782, 35099, 35099, 563236707
50, 810861, 205664, 146066, 144291, 203596, 55622, 55622, 611808458
58, 813525, 187259, 180349, 178467, 185522, 40964, 40964, 3954635209
54, 811805, 218668, 138656, 137036, 216761, 50342, 50342, 1689966576
57, 813238, 224211, 138702, 137175, 222412, 45369, 45369, 1946847847
56, 812560, 246416, 105094, 103512, 244402, 56568, 56568, 2358681099
55, 814146, 151357, 199228, 197434, 149667, 58230, 58230, 1994072535
59, 814014, 140098, 220835, 219149, 138366, 47783, 47783, 2864202375
60, 812403, 255500, 115734, 114181, 253400, 36794, 36794, 1287150074
61, 812864, 215609, 149277, 147667, 213767, 43272, 43272, 1809828945
63, 812806, 163298, 198583, 196811, 161510, 46302, 46302, 858399722
62, 812666, 195177, 172203, 170408, 193220, 40829, 40829, 3996146216
68, 812735, 163260, 205521, 203606, 161648, 39350, 39350, 2086167680
66, 813156, 173531, 190078, 188335, 171670, 44771, 44771, 2642167862
67, 812981, 195505, 166523, 164785, 193628, 46270, 46270, 303845465
65, 815188, 202576, 162111, 160497, 200782, 44611, 44611, 1424824361
69, 813346, 238551, 138537, 136945, 236693, 31310, 31310, 1150171636
64, 813314, 211892, 155605, 153845, 209984, 40994, 40994, 675904592
70, 812298, 203783, 159889, 158106, 201904, 44308, 44308, 1838417947
71, 814292, 212358, 161302, 159679, 210687, 35133, 35133, 1956866371
73, 812998, 167840, 192298, 190444, 166148, 48134, 48134, 2569523418
72, 813831, 180196, 180473, 178726, 178434, 48001, 48001, 2277876243
75, 811873, 169480, 207122, 205295, 167772, 31102, 31102, 422545755
74, 813123, 206137, 148089, 146490, 204295, 54056, 54056, 2262101660
77, 811855, 194600, 168407, 166565, 192831, 44726, 44726, 2480147678
78, 813993, 194603, 176033, 174342, 192807, 38104, 38104, 2270957758
76, 812703, 229738, 131801, 130085, 227879, 46600, 46600, 1613998463
79, 815306, 215263, 153575, 151938, 213478, 40526, 40526, 1264163480
80, 815096, 188259, 175122, 173356, 186613, 45873, 45873, 2324029211
81, 812862, 186772, 179649, 177821, 184966, 41827, 41827, 4096251201
