sample_id, N_LCC, N_A_1_LCC, N_B_1_LCC, N_A_0_LCC, N_B_0_LCC, N_A_*_LCC, N_B_*_LCC, seed
10, 1145106, 233065, 236540, 178722, 176077, 160351, 160351, 2182603907
11, 1128307, 229939, 233463, 176783, 174002, 157060, 157060, 2068176110
8, 1118607, 228984, 228501, 172507, 172841, 157887, 157887, 653691467
4, 1140754, 235699, 230948, 174280, 178191, 160818, 160818, 2432169372
7, 1134573, 232048, 235375, 177753, 175347, 157025, 157025, 1973994726
6, 1124151, 231735, 229784, 173575, 175027, 157015, 157015, 272512030
3, 1124398, 231696, 230294, 174532, 174950, 156463, 156463, 482923761
2, 1131286, 229732, 233361, 176593, 173328, 159136, 159136, 358262323
0, 1125047, 230539, 229362, 173202, 174062, 158941, 158941, 2539945365
12, 1114761, 225606, 231554, 175004, 170699, 155949, 155949, 1245811047
5, 1128152, 230007, 232368, 175847, 173606, 158162, 158162, 3657610148
13, 1128713, 228869, 234781, 177564, 172673, 157413, 157413, 3803272016
14, 1112024, 225954, 229929, 173747, 171018, 155688, 155688, 995467497
15, 1131375, 235625, 229020, 172810, 177794, 158063, 158063, 2525913351
17, 1117197, 228482, 229282, 172918, 172289, 157113, 157113, 2750208208
16, 1142885, 232888, 236241, 178648, 175586, 159761, 159761, 769502123
19, 1128769, 232554, 229583, 173794, 175536, 158651, 158651, 1738537620
21, 1134593, 232862, 231505, 174534, 176034, 159829, 159829, 1907418848
18, 1130065, 232686, 229085, 172951, 175819, 159762, 159762, 1270817953
22, 1113333, 229081, 227732, 172361, 172693, 155733, 155733, 3310599578
23, 1131144, 232924, 230050, 173626, 176198, 159173, 159173, 4131361372
24, 1104524, 225626, 228822, 172717, 170383, 153488, 153488, 924767907
25, 1144295, 233987, 233656, 176721, 177025, 161453, 161453, 2975529827
26, 1121089, 230126, 228653, 172638, 174198, 157737, 157737, 1318334079
27, 1151523, 238905, 232096, 175318, 180696, 162254, 162254, 480222033
28, 1135613, 234515, 228994, 172677, 177487, 160970, 160970, 1066325561
29, 1115992, 228229, 229599, 173422, 172250, 156246, 156246, 2938296350
32, 1128922, 233583, 230263, 173935, 176931, 157105, 157105, 2799536447
33, 1123029, 228946, 230662, 174353, 172850, 158109, 158109, 3309605591
35, 1122122, 232219, 229298, 173414, 175267, 155962, 155962, 1147841978
36, 1124184, 230723, 229289, 173026, 174180, 158483, 158483, 2557313267
37, 1125720, 231317, 230635, 174461, 174365, 157471, 157471, 1825833372
40, 1112414, 225971, 229782, 174030, 170457, 156087, 156087, 1935435926
43, 1149723, 237884, 234400, 176777, 179624, 160519, 160519, 4163211948
42, 1142474, 236793, 232038, 175172, 179467, 159502, 159502, 3912511657
45, 1137443, 234141, 232506, 175543, 177197, 159028, 159028, 3352630456
46, 1117075, 230335, 227593, 172038, 174223, 156443, 156443, 1560769607
47, 1135927, 232636, 233948, 176566, 175783, 158497, 158497, 1044077520
48, 1135396, 233137, 232670, 176281, 176148, 158580, 158580, 1384332521
49, 1132925, 233921, 232288, 175291, 177245, 157090, 157090, 94401729
51, 1131194, 228412, 235273, 177878, 172259, 158686, 158686, 2849093631
52, 1134644, 230488, 234793, 177610, 174105, 158824, 158824, 2917865588
