sample_id, N_active, N_A_1, N_B_1, N_A_0, N_B_0, N_A_*, N_B_*, seed
12, 4567459, 215303, 1877793, 1855914, 195111, 211669, 211669, 667432417
10, 4551632, 713161, 1380551, 1358844, 691736, 203670, 203670, 4238595824
14, 4554516, 1550591, 549636, 528911, 1527266, 199056, 199056, 531410289
1, 4563884, 285882, 1819549, 1797762, 266437, 197127, 197127, 3064905567
3, 4554504, 1403539, 680135, 658982, 1381364, 215242, 215242, 1248828837
5, 4554481, 1813095, 295481, 275228, 1790937, 189870, 189870, 2758294196
9, 4565153, 922792, 1151750, 1131669, 902324, 228309, 228309, 2976589694
8, 4555020, 910512, 1185322, 1163549, 889891, 202873, 202873, 1322836226
13, 4554350, 1530245, 557299, 537495, 1507191, 211060, 211060, 3688472577
6, 4570223, 1628503, 471314, 450998, 1607330, 206039, 206039, 352935479
0, 4567037, 1816625, 291802, 271841, 1796201, 195284, 195284, 2982666549
7, 4554668, 1666512, 425277, 405455, 1644676, 206374, 206374, 4143840193
15, 4558266, 737161, 1347111, 1325859, 716217, 215959, 215959, 1061108085
4, 4570725, 1689702, 414958, 395068, 1669037, 200980, 200980, 3970574579
2, 4560592, 835020, 1242133, 1221607, 814650, 223591, 223591, 2393589668
11, 4557379, 1317734, 761936, 741894, 1296263, 219776, 219776, 3775505075
16, 4556167, 526610, 1511711, 1489441, 505801, 261302, 261302, 1723962653
17, 4566426, 679101, 1419887, 1399233, 658617, 204794, 204794, 4250236654
19, 4556024, 621637, 1451566, 1430027, 601162, 225816, 225816, 1317370631
18, 4549554, 859857, 1220329, 1198361, 838981, 216013, 216013, 1691824838
23, 4560950, 1525986, 572778, 552175, 1504491, 202760, 202760, 1140209903
22, 4557264, 1255527, 829098, 808203, 1234302, 215067, 215067, 1065266384
21, 4562349, 1492114, 605952, 585646, 1470197, 204220, 204220, 187655902
28, 4565182, 836745, 1248731, 1227782, 816320, 217802, 217802, 2620260535
24, 4559293, 1739205, 373896, 354034, 1716356, 187901, 187901, 2825201034
20, 4561205, 1275955, 809110, 788973, 1254843, 216162, 216162, 58332949
25, 4550614, 874884, 1202485, 1181681, 853402, 219081, 219081, 1905040359
26, 4558587, 1584417, 504781, 484254, 1564929, 210103, 210103, 942716134
29, 4556166, 1353058, 747075, 726961, 1331378, 198847, 198847, 960753636
27, 4559547, 885056, 1200955, 1180026, 864842, 214334, 214334, 146394067
30, 4568787, 1342143, 755832, 735691, 1320665, 207228, 207228, 3847605742
31, 4563050, 1606814, 485958, 465287, 1585519, 209736, 209736, 3241385838
35, 4557793, 1391520, 692555, 671440, 1369348, 216465, 216465, 3372673559
33, 4562077, 810995, 1276122, 1254775, 790261, 214962, 214962, 2197895937
32, 4564509, 1178522, 912513, 891274, 1158766, 211717, 211717, 1047510482
34, 4558054, 1234083, 854296, 833257, 1212752, 211833, 211833, 1508417545
36, 4563571, 1485957, 618630, 598083, 1463427, 198737, 198737, 3009112149
40, 4562568, 565155, 1532960, 1511309, 545122, 204011, 204011, 3264515129
38, 4561659, 1258087, 840483, 819940, 1235749, 203700, 203700, 1304970397
37, 4558436, 800942, 1284108, 1262652, 780580, 215077, 215077, 1502566013
39, 4555103, 1468175, 630131, 609321, 1446812, 200332, 200332, 2583433079
42, 4559707, 1210201, 878253, 857963, 1188836, 212227, 212227, 4241749923
45, 4559496, 1142239, 955840, 935164, 1120523, 202865, 202865, 914559268
44, 4560372, 993096, 1090384, 1069894, 971752, 217623, 217623, 482769239
49, 4560654, 345300, 1764983, 1742835, 325004, 191266, 191266, 3174639361
47, 4561218, 1046003, 1046369, 1025382, 1024848, 209308, 209308, 1180570545
41, 4560050, 513904, 1580556, 1558592, 493730, 206634, 206634, 1853459624
48, 4558079, 777059, 1312629, 1291402, 756601, 210194, 210194, 2662629879
50, 4562102, 1593657, 506317, 485768, 1571784, 202288, 202288, 1229898272
43, 4561454, 493741, 1607338, 1586451, 474162, 199881, 199881, 583220746
46, 4561880, 1495727, 596197, 576354, 1474218, 209692, 209692, 1539721146
51, 4567553, 591852, 1498809, 1477471, 571589, 213916, 213916, 434160703
52, 4561108, 1510846, 589035, 568328, 1489507, 201696, 201696, 2763925057
53, 4560307, 1152387, 941319, 919952, 1131793, 207428, 207428, 536475149
55, 4555201, 886820, 1194097, 1172705, 865689, 217945, 217945, 3202355029
54, 4558822, 411080, 1683342, 1662919, 390909, 205286, 205286, 2270355403
56, 4562812, 942024, 1119656, 1099427, 921195, 240255, 240255, 1023953042
59, 4561431, 794108, 1301206, 1280176, 773475, 206233, 206233, 279325162
60, 4561068, 534303, 1572862, 1551308, 513973, 194311, 194311, 210866862
62, 4548743, 432665, 1660115, 1637845, 412456, 202831, 202831, 3864264620
58, 4560994, 1590849, 420864, 400406, 1568239, 290318, 290318, 856598662
