sample_id, N_active, N_A_1, N_B_1, N_A_0, N_B_0, N_A_*, N_B_*, seed
13, 3266484, 697451, 769098, 762308, 690723, 173452, 173452, 534995453
10, 3261873, 634153, 834305, 827091, 627538, 169393, 169393, 499652057
6, 3261552, 773343, 699785, 693089, 766641, 164347, 164347, 3624544625
0, 3260995, 752590, 692281, 685319, 745457, 192674, 192674, 2471668816
3, 3265022, 766974, 709875, 703166, 760279, 162364, 162364, 2359025682
7, 3261120, 650293, 793197, 786481, 643813, 193668, 193668, 2004887697
4, 3262521, 753944, 721252, 714228, 747137, 162980, 162980, 810038502
8, 3265962, 722875, 737719, 730875, 716297, 179098, 179098, 958617677
12, 3265783, 779628, 699701, 693030, 772720, 160352, 160352, 892542665
9, 3262221, 753970, 705520, 698782, 747231, 178359, 178359, 730287825
2, 3265236, 748310, 715873, 709191, 741714, 175074, 175074, 4208297636
1, 3262390, 717781, 745728, 738663, 711028, 174595, 174595, 2677125573
11, 3260126, 823246, 644727, 638073, 816286, 168897, 168897, 856479418
5, 3263592, 811498, 663312, 656772, 804558, 163726, 163726, 100791314
18, 3263178, 690526, 774109, 767122, 683961, 173730, 173730, 3031051337
14, 3260361, 776774, 704467, 697300, 769798, 156011, 156011, 4175081670
17, 3261568, 770378, 707401, 700368, 763533, 159944, 159944, 2628339828
19, 3263244, 764245, 706532, 699630, 757337, 167750, 167750, 2859215416
16, 3265164, 693047, 774919, 767928, 686390, 171440, 171440, 2291824983
15, 3263197, 702004, 777535, 770567, 695051, 159020, 159020, 1609429628
21, 3263328, 820267, 622899, 616265, 813501, 195198, 195198, 3270612449
20, 3263283, 763835, 712405, 705618, 757193, 162116, 162116, 913840976
22, 3260995, 675268, 777929, 771066, 668596, 184068, 184068, 585962166
27, 3262646, 658173, 775416, 768585, 651612, 204430, 204430, 1998798503
24, 3264985, 738798, 747519, 740858, 731756, 153027, 153027, 4210262565
23, 3259292, 768323, 712853, 706042, 761074, 155500, 155500, 3550491518
25, 3263561, 644129, 816702, 809716, 637204, 177905, 177905, 1194901024
26, 3260565, 819818, 628417, 621716, 812932, 188841, 188841, 890606342
29, 3262272, 697214, 761316, 754582, 690446, 179357, 179357, 1961617420
32, 3261720, 753670, 708599, 701941, 746512, 175499, 175499, 3202136352
31, 3262033, 697046, 771857, 765072, 690294, 168882, 168882, 14713168
30, 3262635, 731561, 723359, 716442, 724657, 183308, 183308, 1984767404
28, 3260941, 783958, 678222, 671511, 776756, 175247, 175247, 3286819699
33, 3264063, 821153, 654897, 648168, 814159, 162843, 162843, 937026615
34, 3260804, 789190, 666360, 659471, 782061, 181861, 181861, 2086599046
38, 3261356, 675093, 777659, 770355, 668097, 185076, 185076, 3548837355
35, 3264746, 738731, 716442, 709732, 731729, 184056, 184056, 704426736
36, 3262444, 693061, 754341, 747494, 686150, 190699, 190699, 207348624
40, 3264763, 690268, 743087, 736200, 683464, 205872, 205872, 216556158
37, 3260021, 744315, 719612, 713039, 737317, 172869, 172869, 2076495642
41, 3262011, 641640, 825537, 818292, 635182, 170680, 170680, 1694320597
39, 3259448, 683309, 785827, 778938, 676500, 167437, 167437, 2031797782
42, 3262482, 768334, 701982, 694995, 761587, 167792, 167792, 2697329009
43, 3262874, 763699, 706017, 699429, 756559, 168585, 168585, 2991832875
44, 3263136, 683094, 788984, 782125, 676227, 166353, 166353, 1788884426
46, 3257836, 716897, 772214, 765212, 709859, 146827, 146827, 3451387563
45, 3262886, 763294, 701220, 694686, 756378, 173654, 173654, 918734398
48, 3265990, 695228, 748544, 741809, 688767, 195821, 195821, 3883096367
47, 3262003, 700145, 783203, 776617, 693146, 154446, 154446, 3022265771
49, 3265302, 686161, 781983, 775130, 679418, 171305, 171305, 1883976473
51, 3262795, 814760, 659656, 653129, 807804, 163723, 163723, 3270029507
54, 3265750, 720149, 758251, 751599, 713415, 161168, 161168, 36927817
53, 3262815, 710548, 745551, 738564, 703728, 182212, 182212, 1453840933
50, 3263910, 738603, 712516, 705772, 731723, 187648, 187648, 3664492075
52, 3260891, 709845, 739510, 732604, 703036, 187948, 187948, 1496838902
55, 3263007, 793771, 687135, 680187, 786726, 157594, 157594, 1816177302
56, 3261709, 705966, 764368, 757376, 699211, 167394, 167394, 1965590788
57, 3262934, 755412, 709970, 702991, 748407, 173077, 173077, 718547286
58, 3258639, 733799, 711276, 704396, 727196, 190986, 190986, 3856494096
62, 3264073, 685113, 786553, 779628, 678277, 167251, 167251, 151701005
60, 3267280, 739416, 739425, 732598, 732671, 161585, 161585, 242198629
59, 3260483, 761829, 688880, 682023, 754971, 186390, 186390, 1669489978
61, 3262406, 772979, 719099, 712116, 766192, 146010, 146010, 2262643721
64, 3262057, 729291, 739913, 733151, 722484, 168609, 168609, 1262553466
63, 3265160, 684415, 794026, 787193, 677948, 160789, 160789, 3267753984
66, 3259065, 688329, 741070, 734006, 681562, 207049, 207049, 4260357656
67, 3266210, 747569, 749414, 742319, 741158, 142875, 142875, 260926643
65, 3260184, 696944, 765306, 758329, 690053, 174776, 174776, 3279402546
69, 3262138, 682020, 776743, 769814, 675611, 178975, 178975, 3723820216
68, 3264818, 698909, 757345, 750562, 692188, 182907, 182907, 314417295
70, 3261973, 746798, 713373, 706951, 740055, 177398, 177398, 1475948605
73, 3265105, 681972, 785676, 778950, 675101, 171703, 171703, 1165939907
71, 3266333, 846139, 631368, 624873, 839205, 162374, 162374, 2121672019
72, 3263043, 598160, 853904, 846945, 591778, 186128, 186128, 1758497287
76, 3261709, 751090, 700030, 693200, 744161, 186614, 186614, 3018197410
74, 3265065, 723254, 741750, 735302, 716711, 174024, 174024, 1586147976
75, 3264948, 782153, 695052, 688523, 775498, 161861, 161861, 1183178627
80, 3264087, 595499, 869922, 862861, 589091, 173357, 173357, 2921793651
77, 3270276, 799626, 681253, 674849, 792710, 160919, 160919, 2181328058
78, 3264449, 694282, 763605, 756859, 687685, 181009, 181009, 1724329753
81, 3262285, 682259, 775955, 769165, 675444, 179731, 179731, 18198698
79, 3264393, 766066, 709344, 702816, 759201, 163483, 163483, 2826967569
82, 3260354, 790291, 686537, 679452, 783406, 160334, 160334, 4139276931
83, 3263256, 685644, 782010, 774987, 678777, 170919, 170919, 368978486
84, 3263875, 663200, 779133, 772139, 656531, 196436, 196436, 1252281801
85, 3266308, 706546, 765444, 758358, 699638, 168161, 168161, 3835008004
86, 3266420, 693042, 764249, 757359, 686778, 182496, 182496, 380988422
87, 3264518, 699004, 792636, 785724, 692386, 147384, 147384, 3648138003
89, 3263863, 653459, 812439, 805588, 646969, 172704, 172704, 1832188395
88, 3263377, 681195, 772300, 765642, 674466, 184887, 184887, 1073008424
90, 3265283, 748096, 721840, 715185, 741314, 169424, 169424, 3575835783
92, 3261267, 719006, 762877, 755959, 712257, 155584, 155584, 2501835008
91, 3265487, 834850, 636640, 630288, 827869, 167920, 167920, 1544203500
94, 3261212, 629691, 842065, 835318, 623108, 165515, 165515, 3428451276
93, 3263753, 745390, 731086, 724528, 738267, 162241, 162241, 748753956
96, 3265027, 722199, 732446, 725714, 715584, 184542, 184542, 1918155370
97, 3264492, 745677, 731148, 724185, 738862, 162310, 162310, 2527760818
95, 3258606, 774671, 702558, 695767, 767796, 158907, 158907, 1363324154
99, 3262361, 827252, 633266, 626596, 820427, 177410, 177410, 1378586129
98, 3262665, 789008, 665186, 658334, 781991, 184073, 184073, 1283768384
100, 3263402, 684107, 778329, 771481, 677315, 176085, 176085, 2866135867
102, 3264336, 693744, 781122, 774381, 687305, 163892, 163892, 1687430297
101, 3264671, 664270, 814374, 807259, 657886, 160441, 160441, 2427516231
103, 3262473, 729126, 724073, 717264, 722226, 184892, 184892, 433036090
104, 3260830, 764871, 713392, 706360, 757827, 159190, 159190, 1910791021
105, 3259990, 892592, 582011, 575673, 885456, 162129, 162129, 865488401
106, 3266199, 692273, 738545, 731959, 685418, 209002, 209002, 798585481
108, 3264832, 701897, 775610, 768676, 695069, 161790, 161790, 3715713938
107, 3260852, 793377, 677038, 670288, 786449, 166850, 166850, 3650926073
110, 3261578, 693820, 739024, 732211, 687285, 204619, 204619, 2728175169
109, 3263923, 702533, 745254, 738757, 695809, 190785, 190785, 1776383996
111, 3264569, 750663, 739033, 732449, 743742, 149341, 149341, 259493164
112, 3263828, 690838, 775437, 768724, 683927, 172451, 172451, 2083543230
113, 3267741, 587359, 881839, 874724, 581151, 171334, 171334, 4125146136
116, 3263014, 765717, 687794, 681053, 758956, 184747, 184747, 3200816999
114, 3265261, 701219, 764254, 757403, 694551, 173917, 173917, 2733145853
115, 3262425, 723570, 741173, 734424, 716520, 173369, 173369, 3869313195
117, 3260570, 777288, 688233, 681381, 770316, 171676, 171676, 1842986843
119, 3262857, 759215, 710821, 703826, 752183, 168406, 168406, 1638049846
118, 3262614, 730646, 749332, 742592, 723834, 158105, 158105, 170980971
120, 3263915, 672478, 758698, 751790, 665987, 207481, 207481, 1239487510
121, 3261308, 770545, 694892, 688268, 763459, 172072, 172072, 3544214561
122, 3261981, 701079, 759139, 752417, 694356, 177495, 177495, 2772073843
123, 3265089, 745150, 714737, 708182, 738224, 179398, 179398, 2753842865
124, 3264768, 785549, 684298, 677783, 778768, 169185, 169185, 3288291834
125, 3261041, 650399, 820016, 812903, 643557, 167083, 167083, 848352784
126, 3264065, 761439, 690123, 683532, 754581, 187195, 187195, 795053641
127, 3262074, 698723, 754657, 747782, 691812, 184550, 184550, 844715510
131, 3261254, 724789, 715935, 709166, 718058, 196653, 196653, 836416866
130, 3264650, 818444, 653041, 646274, 811427, 167732, 167732, 4054432751
128, 3260403, 789173, 683371, 676649, 782300, 164455, 164455, 1856978732
129, 3263767, 736726, 714385, 707906, 729916, 187417, 187417, 50152015
132, 3264101, 719247, 738837, 732266, 712311, 180720, 180720, 1490799040
134, 3259850, 756296, 710169, 703435, 749296, 170327, 170327, 652661918
133, 3262194, 769448, 673025, 666278, 762489, 195477, 195477, 601556909
136, 3258240, 623918, 808926, 801792, 617380, 203112, 203112, 3580890108
135, 3263923, 716742, 749999, 743341, 710105, 171868, 171868, 1514547858
137, 3262737, 755090, 712313, 705729, 748227, 170689, 170689, 1833581613
138, 3265057, 718644, 725572, 718780, 712187, 194937, 194937, 1655855687
139, 3263733, 830850, 651946, 645345, 823734, 155929, 155929, 3828621404
140, 3260801, 629086, 835042, 827812, 622491, 173185, 173185, 3239635757
141, 3261469, 725440, 728504, 721551, 718476, 183749, 183749, 1676343247
142, 3260912, 757382, 711352, 704602, 750546, 168515, 168515, 3447990107
145, 3262820, 770348, 699310, 692423, 763435, 168652, 168652, 3070324973
144, 3266605, 687195, 795207, 788360, 680233, 157805, 157805, 2772473523
143, 3264347, 759949, 707302, 700689, 753227, 171590, 171590, 1955052299
147, 3263011, 690556, 760131, 753029, 683715, 187790, 187790, 3689141929
146, 3264039, 741871, 747534, 740809, 735001, 149412, 149412, 3805503664
148, 3264217, 806195, 655266, 648782, 798992, 177491, 177491, 2765350170
149, 3263330, 734969, 732630, 725983, 728096, 170826, 170826, 2404779648
151, 3261728, 687939, 778626, 771680, 681387, 171048, 171048, 3648434657
150, 3264874, 817715, 637580, 630991, 810894, 183847, 183847, 1381875704
152, 3263043, 756033, 714750, 708021, 749183, 167528, 167528, 1785496533
153, 3266350, 724717, 751407, 744597, 717957, 163836, 163836, 2104593878
154, 3263118, 696397, 756905, 750040, 689652, 185062, 185062, 1981337742
155, 3261070, 717009, 749899, 743085, 710017, 170530, 170530, 361549176
156, 3265797, 675929, 803222, 796116, 669466, 160532, 160532, 2219216928
158, 3263102, 571667, 912880, 905673, 565140, 153871, 153871, 4275688617
157, 3261964, 760220, 701852, 695211, 753329, 175676, 175676, 296257337
159, 3263006, 698879, 774356, 767682, 692005, 165042, 165042, 145567229
160, 3261141, 714842, 767092, 760160, 708023, 155512, 155512, 241067553
161, 3264779, 800959, 676785, 670218, 793907, 161455, 161455, 2366367568
162, 3266990, 814395, 688067, 681513, 807351, 137832, 137832, 860253641
163, 3260375, 837972, 624112, 617442, 830869, 174990, 174990, 4252915619
165, 3265572, 730279, 722887, 716271, 723555, 186290, 186290, 2370969976
164, 3266051, 846016, 643881, 637551, 839029, 149787, 149787, 1605209312
166, 3266630, 604214, 856622, 849252, 597668, 179437, 179437, 1376773172
167, 3264150, 782949, 697270, 690613, 775704, 158807, 158807, 3819782754
168, 3262998, 755327, 710557, 703756, 748298, 172530, 172530, 1773774428
169, 3265258, 696031, 774621, 767887, 689345, 168687, 168687, 1048064574
170, 3261034, 758611, 730116, 723340, 751829, 148569, 148569, 1306608221
171, 3258973, 835634, 591086, 584499, 828402, 209676, 209676, 4013003473
172, 3265592, 700977, 775089, 768149, 694623, 163377, 163377, 3042579913
173, 3264801, 772568, 675390, 668857, 765736, 191125, 191125, 3794498793
