sample_id, N_LCC, N_A_1_LCC, N_B_1_LCC, N_A_0_LCC, N_B_0_LCC, N_A_*_LCC, N_B_*_LCC, seed
2, 934182, 32, 466073, 465878, 21, 1089, 1089, 3546321074
5, 932403, 30, 465085, 464936, 18, 1167, 1167, 1451547296
8, 932521, 86, 465042, 464920, 69, 1202, 1202, 766903664
11, 934068, 40, 465825, 465715, 28, 1230, 1230, 2601869505
10, 933166, 61, 465349, 465314, 46, 1198, 1198, 2339999749
4, 932751, 59, 465039, 464991, 48, 1307, 1307, 617796781
0, 933832, 77, 465745, 465695, 63, 1126, 1126, 395302702
6, 931831, 464613, 83, 65, 464494, 1288, 1288, 1797690049
3, 931836, 464722, 65, 50, 464621, 1189, 1189, 2847927391
7, 932784, 464980, 88, 72, 464932, 1356, 1356, 4123968598
9, 933827, 465670, 85, 64, 465642, 1183, 1183, 3746725032
1, 933237, 465198, 79, 62, 465170, 1364, 1364, 1053298362
14, 931724, 48, 464548, 464448, 32, 1324, 1324, 370352670
13, 932480, 464863, 40, 25, 464824, 1364, 1364, 1859907180
20, 931943, 60, 464698, 464639, 48, 1249, 1249, 1902793763
18, 932322, 40, 464800, 464751, 31, 1350, 1350, 151377849
12, 934006, 52, 465760, 465736, 36, 1211, 1211, 1681166649
15, 933493, 465542, 37, 28, 465440, 1223, 1223, 3234337808
22, 932663, 36, 465160, 465006, 27, 1217, 1217, 2108204348
21, 933619, 465516, 27, 20, 465488, 1284, 1284, 3301083029
19, 933413, 465510, 47, 35, 465363, 1229, 1229, 1982524974
16, 932520, 465036, 40, 30, 464958, 1228, 1228, 4261759212
17, 932655, 465150, 24, 15, 465114, 1176, 1176, 695803430
25, 932397, 47, 464785, 464664, 33, 1434, 1434, 2949048768
24, 933040, 465400, 58, 45, 465233, 1152, 1152, 257063974
28, 934053, 27, 465887, 465755, 18, 1183, 1183, 3219345724
23, 932724, 465132, 62, 44, 465052, 1217, 1217, 1539595240
27, 934499, 21, 466043, 465990, 15, 1215, 1215, 2118411761
30, 933719, 93, 465531, 465425, 78, 1296, 1296, 3238605550
31, 933803, 38, 465786, 465633, 26, 1160, 1160, 3197725314
29, 932320, 464668, 84, 65, 464555, 1474, 1474, 2824196435
26, 933542, 465587, 42, 35, 465520, 1179, 1179, 4201071444
32, 933734, 55, 465640, 465537, 42, 1230, 1230, 3527506373
33, 932444, 465086, 40, 29, 464981, 1154, 1154, 2869577961
34, 933046, 65, 465234, 465167, 56, 1262, 1262, 251562810
38, 934170, 41, 466066, 465955, 32, 1038, 1038, 498028079
35, 933575, 40, 465499, 465452, 30, 1277, 1277, 3371816809
40, 933008, 35, 465268, 465121, 26, 1279, 1279, 1658089560
36, 933898, 465581, 26, 18, 465539, 1367, 1367, 2832519684
39, 934018, 465850, 78, 63, 465779, 1124, 1124, 2626611167
37, 934951, 466260, 31, 21, 466221, 1209, 1209, 4126627157
41, 932594, 465079, 33, 22, 464992, 1234, 1234, 3541292970
43, 932065, 41, 464489, 464457, 28, 1525, 1525, 923909831
49, 932544, 62, 465018, 464877, 43, 1272, 1272, 4044293111
47, 933557, 465563, 15, 9, 465436, 1267, 1267, 2141461277
44, 932345, 465020, 47, 36, 464992, 1125, 1125, 1744398166
42, 932206, 464886, 35, 26, 464861, 1199, 1199, 4110028187
48, 932748, 465115, 61, 47, 465055, 1235, 1235, 4157470718
46, 933725, 465555, 99, 77, 465500, 1247, 1247, 3884157432
51, 932810, 51, 465099, 465025, 43, 1296, 1296, 1092968293
52, 933684, 38, 465618, 465576, 30, 1211, 1211, 1500467533
50, 933019, 465393, 57, 37, 465284, 1124, 1124, 3185540428
45, 933092, 465370, 44, 29, 465295, 1177, 1177, 2415679144
54, 934155, 50, 465637, 465544, 38, 1443, 1443, 2702528314
53, 932606, 31, 465000, 464972, 23, 1290, 1290, 2969539504
55, 933336, 90, 465471, 465355, 74, 1173, 1173, 3978283332
58, 933057, 32, 465319, 465208, 24, 1237, 1237, 1800759649
59, 931482, 22, 464477, 464394, 13, 1288, 1288, 939642694
57, 933781, 23, 465723, 465675, 16, 1172, 1172, 1748781334
60, 933320, 54, 465368, 465280, 42, 1288, 1288, 131360072
65, 933430, 41, 465626, 465492, 27, 1122, 1122, 823128177
61, 932714, 60, 465101, 465074, 43, 1218, 1218, 1471725475
66, 933752, 38, 465743, 465535, 24, 1206, 1206, 2048951280
62, 933690, 465571, 51, 36, 465418, 1307, 1307, 1138975034
63, 932875, 36, 465361, 465318, 24, 1068, 1068, 1723558233
56, 932589, 465118, 24, 16, 465063, 1184, 1184, 366915016
67, 932635, 30, 465172, 465052, 19, 1181, 1181, 164288696
69, 932561, 37, 465165, 464986, 27, 1173, 1173, 4264014319
64, 933065, 61, 465072, 465048, 44, 1420, 1420, 2064674575
68, 932762, 22, 465122, 465057, 13, 1274, 1274, 724743584
72, 934450, 53, 466006, 465927, 38, 1213, 1213, 4275608793
73, 933537, 465492, 62, 48, 465373, 1281, 1281, 2218146442
70, 933784, 465516, 54, 36, 465498, 1340, 1340, 2005459728
76, 932957, 48, 465246, 465110, 33, 1260, 1260, 1255652333
71, 933329, 465515, 61, 50, 465405, 1149, 1149, 963716614
79, 933670, 52, 465740, 465535, 39, 1152, 1152, 2383457891
74, 933215, 465468, 33, 20, 465394, 1150, 1150, 1037065348
77, 933262, 465270, 87, 64, 465187, 1327, 1327, 3508752968
78, 932617, 465127, 29, 19, 465060, 1191, 1191, 2158149811
75, 934000, 465781, 51, 40, 465668, 1230, 1230, 3642561132
80, 932502, 465044, 75, 62, 465005, 1158, 1158, 1843323603
81, 932019, 464864, 42, 28, 464771, 1157, 1157, 4124889191
82, 931874, 62, 464640, 464583, 45, 1272, 1272, 3082726802
85, 934516, 51, 466100, 466011, 40, 1157, 1157, 1396834304
87, 932354, 28, 464912, 464787, 19, 1304, 1304, 1585931916
86, 932011, 464743, 42, 30, 464622, 1287, 1287, 3545044368
84, 932839, 54, 465013, 464985, 43, 1372, 1372, 3803138121
90, 933447, 46, 465483, 465411, 31, 1238, 1238, 509952411
83, 933119, 465188, 55, 40, 465054, 1391, 1391, 246762776
88, 932726, 43, 465246, 465126, 31, 1140, 1140, 2718767576
91, 933157, 49, 465305, 465230, 35, 1269, 1269, 569771316
89, 932380, 70, 464860, 464821, 49, 1290, 1290, 3100191594
92, 933321, 465481, 40, 29, 465365, 1203, 1203, 2578391058
96, 932744, 79, 465075, 464950, 60, 1290, 1290, 3622763496
97, 933111, 49, 465424, 465349, 37, 1126, 1126, 1026713115
93, 934299, 50, 465981, 465968, 36, 1132, 1132, 226237595
94, 934261, 64, 465874, 465834, 51, 1219, 1219, 470983760
95, 933850, 465760, 30, 20, 465660, 1190, 1190, 3865166109
102, 932996, 16, 465341, 465216, 11, 1206, 1206, 1390058945
