sample_id, N_active, N_A_1, N_B_1, N_A_0, N_B_0, N_A_*, N_B_*
41, 2055203, 414720, 416019, 348789, 347359, 264158, 264158
42, 2056562, 412325, 418489, 350661, 345049, 265019, 265019
43, 2058722, 416614, 414614, 347382, 349618, 265247, 265247
44, 2058176, 414824, 417335, 349804, 347913, 264150, 264150
45, 2059527, 410907, 422114, 354091, 344185, 264115, 264115
46, 2057348, 414312, 415587, 348466, 346669, 266157, 266157
47, 2056044, 413525, 416536, 349488, 346405, 265045, 265045
48, 2059788, 416732, 413560, 346810, 349952, 266367, 266367
49, 2057258, 417342, 415667, 348790, 349953, 262753, 262753
50, 2058705, 410724, 420647, 352799, 344389, 265073, 265073
51, 2062781, 419964, 414421, 347461, 352909, 264013, 264013
52, 2061548, 413174, 419623, 352042, 346333, 265188, 265188
53, 2055508, 416687, 413689, 346061, 349985, 264543, 264543
54, 2057214, 411964, 416068, 348848, 345192, 267571, 267571
55, 2057443, 415188, 414389, 346861, 347715, 266645, 266645
56, 2057033, 412675, 418351, 351026, 345967, 264507, 264507
57, 2059261, 418656, 411252, 344801, 351666, 266443, 266443
58, 2055661, 419907, 411557, 344489, 352386, 263661, 263661
59, 2061562, 419695, 408648, 342341, 352772, 269053, 269053
60, 2054321, 409460, 418306, 350868, 342729, 266479, 266479
61, 2061025, 414397, 417228, 350053, 347355, 265996, 265996
62, 2060183, 415429, 417771, 351001, 348430, 263776, 263776
63, 2054646, 413971, 415171, 348199, 346431, 265437, 265437
64, 2057164, 420597, 411190, 344339, 352988, 264025, 264025
65, 2061932, 409254, 424389, 356866, 342253, 264585, 264585
66, 2058487, 415980, 413398, 346497, 348900, 266856, 266856
67, 2057724, 415635, 414056, 347589, 348578, 265933, 265933
68, 2059800, 418984, 409958, 343137, 351935, 267893, 267893
69, 2058123, 419836, 412523, 345307, 352553, 263952, 263952
70, 2056501, 413438, 415555, 348250, 346490, 266384, 266384
71, 2056580, 422894, 411835, 345077, 354998, 260888, 260888
72, 2056460, 415610, 414995, 347301, 348604, 264975, 264975
73, 2057426, 417290, 413424, 346387, 349751, 265287, 265287
74, 2059120, 409308, 419817, 352203, 342868, 267462, 267462
75, 2056386, 414008, 415730, 348651, 346581, 265708, 265708
76, 2053104, 420529, 412581, 344913, 352535, 261273, 261273
77, 2055813, 413590, 418175, 350108, 346840, 263550, 263550
78, 2061927, 417978, 415375, 348469, 350783, 264661, 264661
79, 2061845, 418049, 412844, 346548, 351374, 266515, 266515
80, 2060316, 412680, 415228, 347699, 345983, 269363, 269363
81, 2062220, 416510, 414592, 347316, 349714, 267044, 267044
82, 2060449, 418200, 414051, 347059, 350495, 265322, 265322
83, 2060991, 421550, 411406, 344826, 353647, 264781, 264781
84, 2055540, 411648, 418435, 350872, 344443, 265071, 265071
85, 2059109, 413101, 414657, 348079, 346274, 268499, 268499
86, 2061964, 416388, 414601, 348215, 348934, 266913, 266913
87, 2058877, 415319, 416175, 349259, 348430, 264847, 264847
88, 2053846, 418261, 415965, 348381, 350505, 260367, 260367
89, 2057761, 414411, 415887, 348631, 346894, 265969, 265969
90, 2059626, 416066, 416022, 348395, 348871, 265136, 265136
91, 2055428, 419852, 411602, 344592, 352258, 263562, 263562
92, 2057106, 419807, 412044, 345004, 352049, 264101, 264101
93, 2060746, 419679, 414683, 347831, 352461, 263046, 263046
94, 2059976, 414061, 415862, 348471, 347368, 267107, 267107
95, 2055748, 417355, 406798, 340434, 349847, 270657, 270657
96, 2060352, 414968, 416633, 349750, 348043, 265479, 265479
97, 2055943, 416525, 415326, 348918, 348554, 263310, 263310
98, 2060599, 414372, 414623, 348091, 347397, 268058, 268058
99, 2058100, 415806, 415288, 348544, 348604, 264929, 264929
100, 2060232, 417764, 414466, 348262, 349762, 264989, 264989
101, 2064848, 418562, 416088, 349063, 351367, 264884, 264884
102, 2059321, 412040, 421691, 354309, 344919, 263181, 263181
103, 2058893, 414044, 416709, 349156, 347358, 265813, 265813
104, 2052957, 415630, 413531, 345854, 347814, 265064, 265064
105, 2058699, 417126, 413102, 346476, 349763, 266116, 266116
106, 2058502, 415959, 416521, 349197, 348793, 264016, 264016
107, 2052891, 413030, 416360, 349019, 345422, 264530, 264530
108, 2058014, 412644, 418190, 350899, 345743, 265269, 265269
109, 2056275, 413065, 417628, 349887, 345945, 264875, 264875
110, 2063197, 413090, 415185, 348449, 346169, 270152, 270152
111, 2055243, 410619, 421277, 353004, 343381, 263481, 263481
112, 2058471, 411769, 418166, 350856, 344662, 266509, 266509
113, 2062106, 414415, 414569, 347786, 347770, 268783, 268783
114, 2056681, 418324, 407948, 341200, 351105, 269052, 269052
115, 2060535, 415646, 412833, 346269, 348629, 268579, 268579
116, 2060892, 413901, 416650, 349277, 347012, 267026, 267026
117, 2061766, 411955, 418698, 351381, 345528, 267102, 267102
118, 2060237, 421619, 410297, 343568, 354211, 265271, 265271
119, 2060343, 411908, 419623, 351988, 345682, 265571, 265571
120, 2056079, 408554, 417207, 349966, 341822, 269265, 269265
121, 2052496, 409535, 417655, 349503, 342951, 266426, 266426
122, 2061302, 419760, 412316, 345498, 352366, 265681, 265681
123, 2059996, 411876, 420464, 352866, 345114, 264838, 264838
124, 2055732, 417153, 414599, 347275, 349379, 263663, 263663
125, 2054945, 412483, 418290, 350284, 345604, 264142, 264142
126, 2051946, 410006, 417145, 349195, 342856, 266372, 266372
127, 2059614, 417131, 413762, 346557, 349394, 266385, 266385
128, 2056763, 417622, 415928, 348714, 349885, 262307, 262307
129, 2057932, 416501, 412632, 345934, 349451, 266707, 266707
130, 2052510, 414630, 413478, 346328, 347104, 265485, 265485
131, 2058672, 409796, 417638, 350685, 343205, 268674, 268674
132, 2061283, 417380, 412820, 345738, 350207, 267569, 267569
133, 2062737, 421772, 413680, 346942, 354483, 262930, 262930
134, 2055399, 414116, 414155, 346752, 346680, 266848, 266848
135, 2056346, 419899, 410194, 343148, 352577, 265264, 265264
136, 2057856, 414350, 415459, 347888, 347243, 266458, 266458
137, 2057766, 417417, 416086, 348420, 349961, 262941, 262941
138, 2057206, 415161, 415326, 348154, 347737, 265414, 265414
139, 2058401, 416913, 415661, 348112, 349929, 263893, 263893
140, 2062775, 415564, 416608, 349837, 348610, 266078, 266078
141, 2058094, 412959, 416331, 349379, 345959, 266733, 266733
142, 2059765, 415956, 417339, 350162, 348828, 263740, 263740
143, 2055971, 404977, 422223, 354080, 338407, 268142, 268142
144, 2059748, 416704, 413123, 346272, 349793, 266928, 266928
145, 2056847, 414024, 414595, 347476, 346480, 267136, 267136
146, 2058800, 419298, 408635, 341520, 352319, 268514, 268514
147, 2051544, 410161, 415867, 347839, 342885, 267396, 267396
148, 2057102, 415235, 415107, 347726, 347948, 265543, 265543
149, 2050751, 410802, 416828, 349123, 343888, 265055, 265055
150, 2057147, 414885, 414784, 347709, 347833, 265968, 265968
151, 2054044, 417418, 411485, 344579, 349438, 265562, 265562
152, 2058914, 413467, 419644, 351798, 346771, 263617, 263617
153, 2054839, 411896, 415735, 348042, 345140, 267013, 267013
154, 2060144, 409183, 422422, 354190, 342797, 265776, 265776
155, 2059180, 410857, 418930, 351724, 344271, 266699, 266699
156, 2057774, 416333, 414654, 347002, 348923, 265431, 265431
157, 2059181, 418921, 410053, 343607, 351496, 267552, 267552
158, 2053965, 416052, 412117, 345385, 348157, 266127, 266127
159, 2054371, 408870, 418265, 350220, 342340, 267338, 267338
160, 2058731, 411047, 417933, 350517, 344240, 267497, 267497
161, 2056488, 413164, 415261, 347959, 346422, 266841, 266841
162, 2053819, 415423, 414730, 347108, 348170, 264194, 264194
163, 2059761, 415531, 417390, 349966, 347836, 264519, 264519
164, 2061723, 415962, 415642, 348671, 348808, 266320, 266320
165, 2055867, 411582, 417553, 350221, 344423, 266044, 266044
166, 2060175, 414777, 418228, 350701, 347685, 264392, 264392
167, 2055805, 415953, 414741, 347532, 348973, 264303, 264303
168, 2060004, 412734, 417764, 350446, 346100, 266480, 266480
169, 2057105, 416396, 416740, 349732, 348749, 262744, 262744
170, 2059701, 414692, 415208, 348396, 348083, 266661, 266661
171, 2058647, 410030, 416657, 349254, 343550, 269578, 269578
172, 2057183, 417272, 416434, 349074, 349773, 262315, 262315
173, 2058447, 418130, 411889, 344859, 350691, 266439, 266439
174, 2056464, 415545, 414286, 347259, 348534, 265420, 265420
175, 2059282, 415242, 413020, 345935, 348147, 268469, 268469
176, 2060174, 421650, 413051, 346233, 354324, 262458, 262458
177, 2058942, 418369, 414265, 347007, 351107, 264097, 264097
178, 2062608, 417806, 413656, 346647, 351331, 266584, 266584
179, 2057748, 415849, 413433, 346459, 348163, 266922, 266922
180, 2059826, 412506, 422543, 354846, 345119, 262406, 262406
181, 2055288, 412058, 416105, 348104, 345071, 266975, 266975
182, 2056335, 414477, 417593, 350296, 347489, 263240, 263240
183, 2059392, 412927, 419105, 352099, 345865, 264698, 264698
184, 2057201, 419633, 413201, 346109, 352246, 263006, 263006
185, 2059147, 418302, 415574, 348218, 350689, 263182, 263182
186, 2060721, 418425, 413872, 347252, 351256, 264958, 264958
187, 2058576, 418153, 413299, 346093, 350475, 265278, 265278
188, 2059660, 416653, 415429, 347940, 349698, 264970, 264970
189, 2056887, 414480, 416447, 348819, 347545, 264798, 264798
190, 2060339, 412023, 412821, 346281, 345564, 271825, 271825
191, 2058845, 416618, 415261, 347830, 349568, 264784, 264784
192, 2060543, 417575, 417143, 350067, 350146, 262806, 262806
193, 2056624, 415948, 412070, 344294, 348614, 267849, 267849
194, 2060537, 416997, 413878, 346912, 350038, 266356, 266356
195, 2057371, 417769, 409829, 343132, 350725, 267958, 267958
196, 2063083, 417429, 413247, 346642, 350403, 267681, 267681
197, 2055461, 414748, 413675, 346651, 347757, 266315, 266315
198, 2063502, 418680, 411721, 345304, 352143, 267827, 267827
199, 2055497, 416248, 411390, 344502, 349019, 267169, 267169
200, 2058846, 417954, 413092, 346180, 350402, 265609, 265609
201, 2059976, 416644, 415567, 348960, 349269, 264768, 264768
202, 2054621, 416274, 414103, 346608, 348830, 264403, 264403
203, 2057003, 411967, 419348, 351845, 345033, 264405, 264405
204, 2050314, 406267, 417718, 349810, 339347, 268586, 268586
205, 2058729, 412310, 416894, 349546, 345837, 267071, 267071
206, 2053850, 415711, 411820, 345017, 347772, 266765, 266765
207, 2063020, 413879, 416947, 350013, 347111, 267535, 267535
208, 2054787, 412729, 413675, 345826, 345823, 268367, 268367
209, 2058228, 414051, 415670, 348201, 346758, 266774, 266774
210, 2054801, 409299, 416475, 349326, 342379, 268661, 268661
211, 2060762, 412031, 417741, 350981, 345643, 267183, 267183
212, 2065985, 416271, 419574, 352433, 350061, 263823, 263823
213, 2058119, 417334, 413449, 346325, 350315, 265348, 265348
214, 2054227, 411145, 418994, 351518, 343870, 264350, 264350
215, 2058337, 414652, 417440, 350096, 347835, 264157, 264157
216, 2062059, 411126, 418880, 351860, 343887, 268153, 268153
217, 2058482, 417332, 409821, 342892, 349925, 269256, 269256
218, 2057401, 412758, 419371, 352116, 345458, 263849, 263849
219, 2061949, 414354, 415899, 348833, 347189, 267837, 267837
220, 2056987, 416194, 416730, 349455, 348794, 262907, 262907
221, 2058714, 418819, 411939, 345214, 351364, 265689, 265689
222, 2057636, 411103, 417630, 350635, 344886, 266691, 266691
223, 2057879, 412937, 417767, 350515, 346288, 265186, 265186
224, 2057003, 419537, 409501, 343025, 351712, 266614, 266614
225, 2053584, 418513, 414268, 347212, 350157, 261717, 261717
226, 2060034, 412925, 414970, 348302, 345925, 268956, 268956
227, 2057766, 411665, 413784, 346978, 344897, 270221, 270221
228, 2057916, 415819, 413931, 347245, 348957, 265982, 265982
229, 2062987, 417264, 413652, 346762, 350767, 267271, 267271
230, 2060339, 420934, 413405, 346419, 353521, 263030, 263030
231, 2058833, 415559, 417784, 350212, 348458, 263410, 263410
232, 2056785, 410265, 417170, 350137, 343733, 267740, 267740
233, 2060988, 420682, 411166, 344703, 353341, 265548, 265548
234, 2057870, 411003, 422552, 354494, 344779, 262521, 262521
235, 2056284, 411881, 420204, 352198, 344825, 263588, 263588
236, 2060928, 411113, 420253, 353144, 343984, 266217, 266217
237, 2056827, 416920, 415743, 347962, 349832, 263185, 263185
238, 2054009, 413291, 418038, 350447, 345911, 263161, 263161
239, 2056520, 420043, 410648, 343305, 352584, 264970, 264970
240, 2055858, 417073, 412817, 345957, 349525, 265243, 265243
241, 2057704, 414590, 420489, 353316, 347207, 261051, 261051
242, 2057546, 417929, 413779, 346105, 350643, 264545, 264545
243, 2056015, 413502, 416300, 348622, 346659, 265466, 265466
244, 2054774, 417359, 409102, 341731, 349702, 268440, 268440
245, 2060624, 418088, 413935, 346278, 351445, 265439, 265439
246, 2060056, 419080, 411226, 344504, 351798, 266724, 266724
247, 2055279, 413212, 419266, 351819, 345796, 262593, 262593
248, 2060947, 415253, 417846, 350565, 348379, 264452, 264452
249, 2060989, 410705, 419467, 352149, 344624, 267022, 267022
250, 2058538, 413337, 416955, 349666, 346360, 266110, 266110
251, 2058509, 419768, 414236, 347289, 351908, 262654, 262654
252, 2057518, 415043, 417215, 349893, 347423, 263972, 263972
253, 2062318, 417333, 416476, 349543, 350118, 264424, 264424
254, 2058159, 414437, 415894, 348987, 347257, 265792, 265792
255, 2054074, 410757, 416345, 348931, 344065, 266988, 266988
256, 2058799, 418943, 415916, 349092, 351534, 261657, 261657
257, 2061260, 422743, 409059, 343067, 354811, 265790, 265790
258, 2065491, 415356, 413552, 347197, 348534, 270426, 270426
259, 2059076, 418779, 409716, 342852, 351201, 268264, 268264
260, 2057317, 414829, 416281, 349275, 346978, 264977, 264977
261, 2059696, 416659, 416806, 349501, 349492, 263619, 263619
262, 2060197, 413958, 418127, 350988, 346540, 265292, 265292
263, 2062103, 416255, 413375, 346281, 349348, 268422, 268422
264, 2054663, 415329, 415050, 347518, 347764, 264501, 264501
265, 2054777, 415089, 416046, 348680, 347852, 263555, 263555
266, 2066938, 416513, 416122, 349414, 350253, 267318, 267318
267, 2056803, 411374, 415650, 347587, 345074, 268559, 268559
268, 2055458, 412455, 417063, 349968, 344790, 265591, 265591
269, 2054806, 416938, 416818, 349379, 349445, 261113, 261113
270, 2058988, 416777, 415179, 348092, 349338, 264801, 264801
271, 2058261, 415870, 416176, 349053, 348300, 264431, 264431
272, 2059945, 415841, 412803, 346374, 348833, 268047, 268047
273, 2058948, 413964, 415033, 348262, 347051, 267319, 267319
274, 2054100, 415286, 410900, 343213, 348225, 268238, 268238
275, 2058377, 416768, 413240, 346083, 349622, 266332, 266332
276, 2058271, 417549, 412745, 345758, 350259, 265980, 265980
277, 2056880, 416633, 416936, 349542, 349035, 262367, 262367
278, 2058178, 409654, 421534, 353838, 342484, 265334, 265334
279, 2059143, 415748, 413327, 346250, 348816, 267501, 267501
280, 2055760, 418548, 407361, 341007, 350708, 269068, 269068
281, 2055606, 413978, 417181, 349556, 346387, 264252, 264252
282, 2058707, 415494, 415548, 348633, 348152, 265440, 265440
283, 2055492, 413548, 419241, 351532, 346711, 262230, 262230
284, 2062549, 416664, 415411, 348465, 349625, 266192, 266192
285, 2056074, 409644, 419758, 351849, 342745, 266039, 266039
286, 2056728, 416457, 413240, 346293, 349022, 265858, 265858
287, 2058278, 419254, 410439, 343566, 352163, 266428, 266428
288, 2058877, 418565, 410119, 343568, 350895, 267865, 267865
289, 2062788, 416247, 417794, 350627, 349540, 264290, 264290
290, 2056875, 412684, 413586, 346649, 345632, 269162, 269162
291, 2057039, 422683, 408583, 341988, 354407, 264689, 264689
292, 2058009, 414647, 414759, 347358, 347469, 266888, 266888
293, 2057561, 421142, 411109, 344434, 353810, 263533, 263533
294, 2060773, 416927, 412746, 345860, 349756, 267742, 267742
295, 2056880, 417682, 412287, 345941, 350242, 265364, 265364
296, 2057275, 412753, 421026, 353452, 345826, 262109, 262109
297, 2064082, 418746, 411580, 345038, 351850, 268434, 268434
298, 2062293, 413037, 417896, 350994, 346014, 267176, 267176
299, 2059518, 415774, 411256, 344811, 348543, 269567, 269567
300, 2059701, 417504, 413575, 346379, 350523, 265860, 265860
301, 2061883, 418114, 416234, 349644, 351049, 263421, 263421
302, 2055097, 416563, 410689, 343294, 349319, 267616, 267616
303, 2058203, 423390, 409306, 342305, 356166, 263518, 263518
304, 2055470, 412763, 415125, 348382, 345498, 266851, 266851
305, 2054605, 410096, 418812, 350990, 343031, 265838, 265838
306, 2056896, 418025, 415363, 348012, 350270, 262613, 262613
307, 2058147, 414392, 415962, 348889, 347562, 265671, 265671
308, 2059626, 414370, 412617, 346150, 347461, 269514, 269514
309, 2056877, 412550, 416643, 349569, 345825, 266145, 266145
310, 2059817, 412684, 414110, 347330, 345795, 269949, 269949
311, 2054870, 416085, 413376, 346091, 348910, 265204, 265204
312, 2055973, 406827, 419864, 352658, 340604, 268010, 268010
313, 2057045, 415044, 414033, 347236, 347810, 266461, 266461
314, 2055272, 414426, 415503, 348077, 347340, 264963, 264963
315, 2062678, 415234, 418686, 351535, 348317, 264453, 264453
316, 2066992, 415251, 422135, 354807, 349183, 262808, 262808
317, 2061760, 416316, 416377, 349438, 349249, 265190, 265190
318, 2057841, 414146, 417889, 350500, 346894, 264206, 264206
319, 2062177, 416861, 416921, 350404, 350021, 263985, 263985
320, 2059525, 416735, 411009, 343937, 349170, 269337, 269337
321, 2059222, 413357, 416341, 348774, 346330, 267210, 267210
322, 2056299, 411880, 417389, 350113, 345061, 265928, 265928
323, 2059560, 416826, 414414, 347348, 349816, 265578, 265578
324, 2061155, 414481, 417672, 350119, 346951, 265966, 265966
325, 2057930, 415453, 413112, 345942, 348797, 267313, 267313
326, 2061882, 415663, 420416, 352900, 348977, 261963, 261963
327, 2059650, 418832, 412271, 345723, 351258, 265783, 265783
328, 2060243, 412641, 416792, 349225, 345665, 267960, 267960
329, 2063618, 415347, 413094, 346177, 348600, 270200, 270200
330, 2056822, 414918, 418316, 350914, 347598, 262538, 262538
331, 2060133, 417656, 418190, 350540, 350515, 261616, 261616
332, 2058991, 415054, 415808, 348495, 348176, 265729, 265729
333, 2057051, 414637, 413458, 345779, 347759, 267709, 267709
334, 2055189, 416517, 412181, 345694, 349149, 265824, 265824
335, 2056748, 410769, 416707, 349870, 343708, 267847, 267847
336, 2057234, 418945, 411593, 344649, 350973, 265537, 265537
337, 2056293, 409865, 416005, 348739, 343142, 269271, 269271
338, 2057852, 409293, 416683, 349376, 342552, 269974, 269974
339, 2063650, 416892, 418418, 351002, 349784, 263777, 263777
340, 2055679, 412019, 417667, 349865, 345182, 265473, 265473
341, 2061251, 413387, 416063, 349331, 346228, 268121, 268121
342, 2055165, 412846, 415890, 348906, 346181, 265671, 265671
343, 2057764, 411986, 419332, 351581, 344745, 265060, 265060
344, 2057616, 412479, 422283, 354897, 345175, 261391, 261391
345, 2056615, 419067, 413267, 346283, 351614, 263192, 263192
346, 2054273, 415003, 416511, 348557, 347696, 263253, 263253
347, 2057226, 415005, 414079, 346643, 348173, 266663, 266663
348, 2061092, 414279, 417089, 350196, 347454, 266037, 266037
349, 2058897, 411319, 419441, 352361, 344232, 265772, 265772
350, 2059560, 408614, 423200, 355489, 342509, 264874, 264874
351, 2053498, 415879, 414056, 346553, 348744, 264133, 264133
352, 2062363, 420867, 411037, 344703, 353958, 265899, 265899
353, 2060400, 413607, 421971, 354156, 346674, 261996, 261996
354, 2055302, 414321, 416478, 349261, 347206, 264018, 264018
355, 2056223, 413269, 415868, 348284, 346224, 266289, 266289
356, 2057993, 418436, 412553, 345719, 350891, 265197, 265197
357, 2058539, 412248, 420013, 352711, 344967, 264300, 264300
358, 2059833, 414667, 416068, 348860, 347802, 266218, 266218
359, 2059790, 418121, 414834, 347464, 350857, 264257, 264257
360, 2057509, 416410, 411487, 344566, 349526, 267760, 267760
361, 2058064, 409127, 419307, 351649, 342737, 267622, 267622
362, 2057081, 417381, 413191, 346122, 349877, 265255, 265255
363, 2054878, 407994, 420195, 352567, 341208, 266457, 266457
364, 2054372, 412268, 417048, 349151, 344725, 265590, 265590
365, 2058968, 417792, 411032, 344022, 350014, 268054, 268054
366, 2063912, 417094, 418139, 351182, 350227, 263635, 263635
367, 2064355, 416064, 418975, 351675, 349111, 264265, 264265
368, 2056301, 414528, 411311, 344267, 347525, 269335, 269335
369, 2062253, 415763, 419081, 351342, 349373, 263347, 263347
370, 2059176, 423651, 410020, 343142, 356037, 263163, 263163
371, 2056082, 418012, 411675, 344456, 350259, 265840, 265840
372, 2061422, 415547, 412691, 345749, 348535, 269450, 269450
373, 2057583, 420118, 412352, 345417, 352480, 263608, 263608
374, 2061284, 422876, 412741, 345765, 355436, 262233, 262233
375, 2058094, 413192, 419675, 352072, 345975, 263590, 263590
376, 2061431, 414608, 418934, 351893, 347646, 264175, 264175
377, 2060132, 411898, 417442, 350670, 345110, 267506, 267506
378, 2056178, 414223, 416447, 348862, 347580, 264533, 264533
379, 2065429, 421635, 411883, 345574, 354339, 265999, 265999
380, 2057640, 416051, 414259, 347252, 348458, 265810, 265810
381, 2060128, 412901, 415959, 349344, 346592, 267666, 267666
382, 2058033, 415096, 415205, 348172, 348432, 265564, 265564
383, 2063652, 421049, 412859, 345986, 353934, 264912, 264912
384, 2061401, 416220, 412349, 345869, 349331, 268816, 268816
385, 2060416, 412073, 417327, 350021, 345515, 267740, 267740
386, 2056533, 416898, 407847, 341212, 349132, 270722, 270722
387, 2052534, 418592, 415303, 348024, 351039, 259788, 259788
388, 2054493, 415496, 418789, 351096, 348130, 260491, 260491
389, 2055329, 423214, 411702, 344565, 355346, 260251, 260251
390, 2062632, 419565, 411707, 345192, 352172, 266998, 266998
391, 2056396, 417429, 411877, 345443, 350025, 265811, 265811
392, 2059521, 413183, 415171, 348356, 346309, 268251, 268251
393, 2058585, 415615, 414871, 348227, 347974, 265949, 265949
394, 2055189, 416717, 413877, 346759, 349408, 264214, 264214
395, 2061336, 420547, 411675, 344929, 353203, 265491, 265491
396, 2058830, 418181, 413034, 345968, 350611, 265518, 265518
397, 2060553, 408744, 420367, 353338, 342206, 267949, 267949
398, 2054854, 411527, 417864, 350251, 344226, 265493, 265493
399, 2062527, 416989, 417184, 349785, 349921, 264324, 264324
400, 2060527, 414222, 415120, 348194, 347595, 267698, 267698
401, 2054961, 415845, 413067, 346191, 348414, 265722, 265722
402, 2054927, 413488, 415880, 348279, 345708, 265786, 265786
403, 2057256, 411475, 416333, 349335, 344373, 267870, 267870
404, 2059384, 421297, 410189, 343536, 353824, 265269, 265269
405, 2059878, 422039, 406288, 339566, 354599, 268693, 268693
406, 2059341, 412969, 413192, 346202, 346454, 270262, 270262
407, 2057198, 413156, 412998, 345667, 346059, 269659, 269659
408, 2057912, 413473, 414896, 347950, 346339, 267627, 267627
409, 2060406, 415709, 417206, 349997, 349010, 264242, 264242
410, 2061572, 419397, 412416, 345240, 352011, 266254, 266254
411, 2055767, 412894, 415893, 348455, 345335, 266595, 266595
412, 2057023, 415589, 416391, 348954, 348193, 263948, 263948
413, 2057737, 417652, 411443, 344483, 350703, 266728, 266728
414, 2063833, 413125, 420281, 353254, 346133, 265520, 265520
415, 2058683, 414917, 415009, 348124, 347949, 266342, 266342
416, 2055054, 413947, 414190, 347147, 346466, 266652, 266652
417, 2059346, 416455, 416921, 349684, 349198, 263544, 263544
418, 2059219, 416150, 417577, 350672, 348784, 263018, 263018
419, 2058714, 418856, 408775, 341504, 351755, 268912, 268912
420, 2061193, 413908, 420504, 353286, 346879, 263308, 263308
421, 2055247, 416335, 411646, 344518, 349094, 266827, 266827
422, 2059950, 415717, 412931, 345892, 349038, 268186, 268186
423, 2060679, 414736, 413513, 346056, 347718, 269328, 269328
424, 2062353, 409226, 423438, 356239, 342302, 265574, 265574
425, 2053409, 416278, 411685, 344278, 348260, 266454, 266454
426, 2057101, 413464, 416952, 349686, 346027, 265486, 265486
427, 2058932, 419563, 410483, 343911, 352055, 266460, 266460
428, 2063653, 421913, 410135, 343850, 355051, 266352, 266352
429, 2057020, 416959, 414016, 346633, 349956, 264728, 264728
430, 2053577, 417772, 409837, 343103, 350181, 266342, 266342
431, 2056020, 409231, 420239, 352970, 342260, 265660, 265660
432, 2058884, 418883, 414757, 347593, 351709, 262971, 262971
433, 2063899, 413748, 419771, 352226, 347106, 265524, 265524
434, 2060233, 412228, 417382, 350084, 345143, 267698, 267698
435, 2057595, 415416, 415585, 348640, 347850, 265052, 265052
436, 2062522, 418035, 412420, 345860, 350603, 267802, 267802
437, 2058367, 418213, 413093, 346133, 350604, 265162, 265162
438, 2057703, 412188, 419334, 351806, 345099, 264638, 264638
439, 2063245, 410855, 419802, 352856, 344300, 267716, 267716
440, 2057873, 416348, 415195, 348118, 349252, 264480, 264480
441, 2057051, 414462, 415350, 348048, 346981, 266105, 266105
442, 2059291, 418447, 414209, 346938, 350853, 264422, 264422
443, 2058240, 414420, 416717, 349727, 347068, 265154, 265154
444, 2058719, 410141, 416384, 349441, 343405, 269674, 269674
445, 2056075, 417946, 412571, 345430, 350592, 264768, 264768
446, 2054772, 416279, 414544, 347663, 348496, 263895, 263895
447, 2056960, 419012, 412181, 345026, 351947, 264397, 264397
