L,rho,E_1st,E_2nd,E_4th,abs_R_1st,R_1st,R_2nd,R_4th,bond_energy_1st,bond_energy_2nd,bond_energy_4th,bond_defect_1st,bond_defect_2nd,bond_defect_4th
100,0.14,0.50290147,0.25290992,0.06396347,0.92059066,-0.05753479,0.84978805,0.72986064,-2.17868699,4.74903296,22.59801432,0.03394770,0.00173428,0.00000575
100,0.141,0.50304842,0.25305776,0.06403827,0.91152550,-0.05859262,0.83374163,0.70426451,-2.16669955,4.69706898,22.10903805,0.03585167,0.00189737,0.00000680
100,0.142,0.50320328,0.25321358,0.06411716,0.90001034,-0.05744923,0.81376671,0.67335991,-2.15415555,4.64298354,21.60549609,0.03802863,0.00208707,0.00000809
100,0.143,0.50336852,0.25337991,0.06420142,0.88589249,-0.06335144,0.78977537,0.63753751,-2.14149853,4.58871532,21.10581784,0.04025383,0.00228612,0.00000957
100,0.144,0.50354571,0.25355832,0.06429187,0.86516590,-0.06476927,0.75649611,0.59111522,-2.12782294,4.53041224,20.57503738,0.04298124,0.00253305,0.00001145
100,0.145,0.50373342,0.25374741,0.06438779,0.83770833,-0.06306852,0.71414402,0.53541474,-2.11318225,4.46837610,20.01713569,0.04618962,0.00283229,0.00001382
100,0.146,0.50393669,0.25395224,0.06449179,0.80029457,-0.06649947,0.66039770,0.47092954,-2.09800637,4.40446955,19.44947794,0.04966197,0.00316510,0.00001656
100,0.147,0.50415617,0.25417350,0.06460421,0.74988381,-0.07244601,0.59257226,0.39644672,-2.08194032,4.33722606,18.85943857,0.05357229,0.00354622,0.00001974
100,0.148,0.50439408,0.25441344,0.06472625,0.68907755,-0.07795059,0.51611761,0.32002125,-2.06528877,4.26800737,18.26036925,0.05777398,0.00397313,0.00002338
100,0.149,0.50465171,0.25467340,0.06485859,0.62167821,-0.08293070,0.43668420,0.24812740,-2.04837707,4.19821858,17.66517475,0.06209821,0.00443640,0.00002747
100,0.15,0.50492839,0.25495273,0.06500095,0.55093860,-0.09759707,0.35947186,0.18477687,-2.03227894,4.13222422,17.10977323,0.06601401,0.00486262,0.00003121
100,0.151,0.50522539,0.25525275,0.06515403,0.48219461,-0.10183845,0.28908848,0.13239876,-2.01598202,4.06592909,16.56049296,0.07002763,0.00532920,0.00003550
100,0.152,0.50554001,0.25557076,0.06531648,0.41888654,-0.10708311,0.22854361,0.09187738,-2.00036230,4.00289179,16.04651509,0.07369652,0.00578108,0.00003991
100,0.153,0.50587101,0.25590555,0.06548771,0.36512580,-0.11249582,0.18108078,0.06378351,-1.98572156,3.94427121,15.57613358,0.07687153,0.00619462,0.00004418
100,0.154,0.50621768,0.25625640,0.06566741,0.31755985,-0.11662490,0.14254346,0.04342668,-1.97152737,3.88787093,15.13049394,0.07982005,0.00660005,0.00004865
100,0.155,0.50657885,0.25662220,0.06585502,0.28071748,-0.12147190,0.11457209,0.02996348,-1.95811790,3.83499989,14.71922073,0.08237652,0.00697074,0.00005306
100,0.156,0.50695373,0.25700216,0.06605018,0.25037948,-0.12241237,0.09265861,0.02069690,-1.94492463,3.78336017,14.32340966,0.08482180,0.00734361,0.00005780
100,0.157,0.50734234,0.25739632,0.06625295,0.22754891,-0.12707735,0.07755665,0.01495562,-1.93244893,3.73488018,13.95717908,0.08689991,0.00767418,0.00006230
100,0.158,0.50774253,0.25780256,0.06646224,0.20823320,-0.12740452,0.06507168,0.01077064,-1.91993581,3.68658634,13.59734539,0.08899807,0.00802132,0.00006731
100,0.159,0.50815462,0.25822120,0.06667827,0.19454481,-0.13328786,0.05706937,0.00833575,-1.90818829,3.64155186,13.26631067,0.09071167,0.00831342,0.00007174
100,0.16,0.50857833,0.25865200,0.06690094,0.18471556,-0.13743558,0.05118978,0.00661079,-1.89660832,3.59744298,12.94622095,0.09234117,0.00859939,0.00007631
100,0.161,0.50901277,0.25909409,0.06712984,0.17560862,-0.13997724,0.04592472,0.00528031,-1.88505283,3.55369955,12.63271151,0.09395305,0.00888877,0.00008110
100,0.162,0.50945773,0.25954727,0.06736488,0.17012847,-0.14320889,0.04250489,0.00438737,-1.87375307,3.51119428,12.33192054,0.09543336,0.00916147,0.00008583
100,0.163,0.50991308,0.26001144,0.06760605,0.16614560,-0.14673197,0.03997621,0.00376799,-1.86271226,3.46991434,12.04333255,0.09678479,0.00941450,0.00009035
100,0.164,0.51037849,0.26048630,0.06785321,0.16378847,-0.14990018,0.03812743,0.00328490,-1.85177366,3.42926070,11.76251193,0.09808726,0.00966273,0.00009493
100,0.165,0.51085395,0.26097185,0.06810641,0.16244558,-0.15226285,0.03655165,0.00288622,-1.84088174,3.38902083,11.48784407,0.09935841,0.00990898,0.00009961
100,0.166,0.51133968,0.26146837,0.06836582,0.16209001,-0.15485735,0.03559833,0.00262205,-1.83021191,3.34983536,11.22354221,0.10052151,0.01013775,0.00010409
100,0.167,0.51183511,0.26197528,0.06863116,0.16266338,-0.15746180,0.03497686,0.00241780,-1.81970362,3.31146742,10.96775622,0.10160170,0.01035281,0.00010839
100,0.168,0.51233990,0.26249228,0.06890231,0.16304907,-0.15915449,0.03437612,0.00223328,-1.80920167,3.27334657,10.71658005,0.10267772,0.01057010,0.00011286
100,0.169,0.51285355,0.26301888,0.06917905,0.16555478,-0.16280841,0.03442963,0.00212027,-1.79902503,3.23661776,10.47733732,0.10358892,0.01075564,0.00011674
100,0.17,0.51337619,0.26355523,0.06946148,0.16702287,-0.16533422,0.03437258,0.00203735,-1.78884043,3.20006836,10.24195374,0.10450427,0.01094420,0.00012077
100,0.171,0.51390799,0.26410154,0.06974975,0.16813856,-0.16719277,0.03419930,0.00194324,-1.77872899,3.16398801,10.01222971,0.10538970,0.01112825,0.00012477
100,0.172,0.51444957,0.26465848,0.07004424,0.16965461,-0.16903780,0.03410845,0.00185324,-1.76868649,3.12835551,9.78790663,0.10623271,0.01130489,0.00012867
100,0.173,0.51499803,0.26522310,0.07034343,0.17239148,-0.17199026,0.03458399,0.00183429,-1.75887693,3.09374541,9.57246670,0.10696004,0.01145854,0.00013212
100,0.174,0.51555639,0.26579852,0.07064899,0.17394409,-0.17372838,0.03471734,0.00178949,-1.74908707,3.05939837,9.36105536,0.10767669,0.01161124,0.00013560
100,0.175,0.51612347,0.26638357,0.07096035,0.17615102,-0.17602332,0.03509172,0.00176931,-1.73943476,3.02572095,9.15604928,0.10832291,0.01174952,0.00013878
100,0.176,0.51669656,0.26697548,0.07127605,0.17825518,-0.17818636,0.03547311,0.00175631,-1.72986938,2.99253138,8.95624250,0.10893463,0.01188146,0.00014186
100,0.177,0.51727860,0.26757729,0.07159776,0.18039021,-0.18035281,0.03594207,0.00175980,-1.72036468,2.95973468,8.76097779,0.10950999,0.01200635,0.00014481
100,0.178,0.51786838,0.26818780,0.07192485,0.18217635,-0.18214307,0.03633547,0.00176202,-1.71089296,2.92723210,8.56959466,0.11007595,0.01213001,0.00014778
100,0.179,0.51846609,0.26880724,0.07225749,0.18415811,-0.18414634,0.03683301,0.00177193,-1.70157792,2.89544088,8.38442956,0.11056109,0.01223618,0.00015033
120,0.13,0.50174101,0.25174406,0.06337509,0.96087086,-0.00882092,0.92403130,0.85663734,-2.28380909,5.21704261,27.24380600,0.02189301,0.00079190,0.00000121
120,0.131,0.50182847,0.25183183,0.06341929,0.95819897,-0.00506266,0.91898169,0.84760272,-2.27358929,5.17055449,26.76248795,0.02298509,0.00086283,0.00000143
120,0.132,0.50191933,0.25192303,0.06346523,0.95538710,-0.00369981,0.91368712,0.83819730,-2.26333560,5.12412715,26.28619099,0.02408624,0.00093785,0.00000168
120,0.133,0.50201569,0.25201978,0.06351399,0.95230699,-0.00343428,0.90790983,0.82801057,-2.25297362,5.07742796,25.81152604,0.02522877,0.00101881,0.00000197
120,0.134,0.50211657,0.25212107,0.06356506,0.94887401,-0.00076616,0.90149009,0.81675516,-2.24237674,5.02989259,25.33282407,0.02648223,0.00110890,0.00000232
120,0.135,0.50222233,0.25222729,0.06361862,0.94528009,-0.00430384,0.89480346,0.80514539,-2.23189766,4.98311138,24.86619113,0.02767307,0.00119992,0.00000271
120,0.136,0.50233423,0.25233970,0.06367535,0.94126075,-0.00817892,0.88736050,0.79233784,-2.22125736,4.93584217,24.39924395,0.02893496,0.00129920,0.00000317
120,0.137,0.50245237,0.25245841,0.06373527,0.93688007,-0.01608646,0.87929208,0.77859383,-2.21062976,4.88885362,23.93942453,0.03018473,0.00140179,0.00000370
120,0.138,0.50257674,0.25258341,0.06379840,0.93157807,-0.01703959,0.86957163,0.76217871,-2.19947456,4.83977758,23.46391338,0.03168807,0.00152441,0.00000434
120,0.139,0.50270718,0.25271453,0.06386466,0.92516336,-0.01625685,0.85788163,0.74265456,-2.18794177,4.78929904,22.97974886,0.03337672,0.00166388,0.00000513
120,0.14,0.50284554,0.25285366,0.06393500,0.91784885,-0.02286471,0.84470147,0.72109803,-2.17648825,4.73943472,22.50650551,0.03501946,0.00180683,0.00000602
120,0.141,0.50299160,0.25300057,0.06400931,0.90824178,-0.02727764,0.82770550,0.69399483,-2.16451478,4.68757432,22.01931679,0.03691350,0.00197200,0.00000711
120,0.142,0.50314712,0.25315705,0.06408852,0.89647243,-0.03601876,0.80717281,0.66219653,-2.15236767,4.63524645,21.53298841,0.03889199,0.00214917,0.00000838
120,0.143,0.50331307,0.25332407,0.06417311,0.88012832,-0.04214741,0.77945175,0.62104460,-2.13943651,4.57983834,21.02348189,0.04125613,0.00236039,0.00000995
120,0.144,0.50349067,0.25350288,0.06426373,0.85536788,-0.04164075,0.73995440,0.56659621,-2.12528232,4.51952833,20.47506893,0.04422912,0.00262753,0.00001195
120,0.145,0.50368221,0.25369579,0.06436158,0.82092024,-0.04965442,0.68851056,0.50189853,-2.11074012,4.45793957,19.92174889,0.04738924,0.00291957,0.00001427
120,0.146,0.50388918,0.25390434,0.06446744,0.77255978,-0.05574391,0.62100814,0.42410444,-2.09500511,4.39168896,19.33351241,0.05113934,0.00326980,0.00001704
120,0.147,0.50411380,0.25413076,0.06458247,0.70873074,-0.05707906,0.53774112,0.33773923,-2.07806189,4.32081099,18.71234086,0.05549020,0.00369075,0.00002037
120,0.148,0.50435764,0.25437666,0.06470752,0.63089481,-0.06828212,0.44539622,0.25302233,-2.06114930,4.25052816,18.10454551,0.05982217,0.00412076,0.00002376
120,0.149,0.50462166,0.25464305,0.06484311,0.54519581,-0.07631903,0.35159956,0.17638946,-2.04395391,4.17959134,17.50011127,0.06428946,0.00458854,0.00002751
120,0.15,0.50490513,0.25492922,0.06498894,0.46727023,-0.08473358,0.27222923,0.11883413,-2.02762774,4.11278133,16.94003179,0.06831893,0.00503845,0.00003131
120,0.151,0.50520777,0.25523493,0.06514490,0.39590931,-0.09010143,0.20649469,0.07742866,-2.01183831,4.04869081,16.41151009,0.07207759,0.00548910,0.00003537
120,0.152,0.50552744,0.25555803,0.06530994,0.33792389,-0.09959630,0.15692891,0.04964363,-1.99725776,3.98997099,15.93490420,0.07522586,0.00588673,0.00003917
120,0.153,0.50586282,0.25589723,0.06548343,0.29039430,-0.10426850,0.12015961,0.03174160,-1.98305221,3.93322603,15.48185824,0.07818249,0.00628981,0.00004344
120,0.154,0.50621243,0.25625106,0.06566465,0.25357898,-0.10908008,0.09395698,0.02079293,-1.96954526,3.87968453,15.06096472,0.08078735,0.00666567,0.00004773
120,0.155,0.50657584,0.25661912,0.06585342,0.22440590,-0.11482287,0.07488314,0.01390838,-1.95657827,3.82865758,14.66569782,0.08312052,0.00701927,0.00005209
120,0.156,0.50695306,0.25700144,0.06604979,0.20127042,-0.11897085,0.06099592,0.00951684,-1.94390813,3.77914586,14.28752509,0.08530150,0.00736362,0.00005661
120,0.157,0.50734164,0.25739559,0.06625253,0.18488568,-0.12365631,0.05168503,0.00693685,-1.93165397,3.73159057,13.92932165,0.08727247,0.00768785,0.00006117
120,0.158,0.50774274,0.25780274,0.06646230,0.17186984,-0.12723642,0.04473082,0.00522437,-1.91958451,3.68505781,13.58339868,0.08914614,0.00800591,0.00006588
120,0.159,0.50815558,0.25822214,0.06667872,0.16456943,-0.13235052,0.04051971,0.00415459,-1.90785948,3.64014325,13.25379135,0.09084537,0.00830237,0.00007050
120,0.16,0.50857964,0.25865330,0.06690158,0.15851507,-0.13515782,0.03684030,0.00328890,-1.89619433,3.59573693,12.93197835,0.09251532,0.00860074,0.00007536
120,0.161,0.50901454,0.25909585,0.06713072,0.15488059,-0.13849874,0.03437093,0.00274617,-1.88476876,3.55251150,12.62259172,0.09405881,0.00888252,0.00008012
120,0.162,0.50945965,0.25954919,0.06736584,0.15295937,-0.14140288,0.03271598,0.00235957,-1.87352103,3.51022030,12.32360608,0.09551431,0.00915379,0.00008489
120,0.163,0.50991560,0.26001398,0.06760733,0.15237312,-0.14480917,0.03161789,0.00209119,-1.86244062,3.46880943,12.03436784,0.09688165,0.00941307,0.00008960
120,0.164,0.51038086,0.26048868,0.06785441,0.15253657,-0.14751778,0.03087976,0.00189890,-1.85149950,3.42816173,11.75382242,0.09818497,0.00966416,0.00009430
120,0.165,0.51085622,0.26097414,0.06810757,0.15381683,-0.15061899,0.03050070,0.00174619,-1.84071343,3.38832691,11.48212987,0.09940825,0.00990334,0.00009891
120,0.166,0.51134141,0.26147010,0.06836668,0.15571837,-0.15391647,0.03035628,0.00163192,-1.83012507,3.34944961,11.22004470,0.10052893,0.01012502,0.00010327
120,0.167,0.51183582,0.26197597,0.06863148,0.15721645,-0.15615960,0.03026578,0.00155355,-1.81952667,3.31076208,10.96226958,0.10165428,0.01035085,0.00010785
120,0.168,0.51234059,0.26249295,0.06890262,0.15904612,-0.15849819,0.03025776,0.00148474,-1.80908063,3.27285135,10.71258671,0.10270051,0.01056315,0.00011224
120,0.169,0.51285493,0.26302025,0.06917972,0.16148060,-0.16121257,0.03047396,0.00143563,-1.79879818,3.23574698,10.47099256,0.10366198,0.01075995,0.00011638
120,0.17,0.51337800,0.26355704,0.06946239,0.16342522,-0.16329532,0.03067010,0.00140026,-1.78857682,3.19907397,10.23493133,0.10459671,0.01095349,0.00012054
120,0.171,0.51391003,0.26410359,0.06975078,0.16597809,-0.16590489,0.03112769,0.00139249,-1.77852587,3.16321778,10.00675128,0.10544468,0.01113068,0.00012443
120,0.172,0.51445029,0.26465918,0.07004456,0.16823361,-0.16817626,0.03150084,0.00137810,-1.76853949,3.12779117,9.78381952,0.10626209,0.01130270,0.00012825
120,0.173,0.51499995,0.26522502,0.07034439,0.17016880,-0.17014279,0.03189017,0.00137576,-1.75863788,3.09286425,9.56651571,0.10703430,0.01146686,0.00013197
120,0.174,0.51555790,0.26580003,0.07064974,0.17233353,-0.17231946,0.03231870,0.00136752,-1.74883712,3.05848471,9.35498310,0.10775871,0.01162162,0.00013551
120,0.175,0.51612415,0.26638421,0.07096063,0.17452764,-0.17451825,0.03281189,0.00137167,-1.73915155,3.02469840,9.14940891,0.10842371,0.01176466,0.00013883
120,0.176,0.51669828,0.26697719,0.07127691,0.17670439,-0.17669772,0.03338911,0.00139103,-1.72959225,2.99153771,8.94987677,0.10902885,0.01189568,0.00014191
120,0.177,0.51728174,0.26758048,0.07159940,0.17905308,-0.17905308,0.03406992,0.00142348,-1.72013567,2.95891397,8.75573137,0.10958210,0.01201631,0.00014478
120,0.178,0.51787264,0.26819216,0.07192713,0.18098341,-0.18098341,0.03457080,0.00143668,-1.71070915,2.92657090,8.56534539,0.11012081,0.01213411,0.00014760
120,0.179,0.51847150,0.26881279,0.07226041,0.18289209,-0.18289209,0.03511291,0.00145837,-1.70133572,2.89458629,8.37912841,0.11063241,0.01224657,0.00015032
140,0.13,0.50170605,0.25170897,0.06335742,0.96186028,-0.04617640,0.92593509,0.86016433,-2.28513787,5.22311585,27.30725606,0.02123945,0.00076441,0.00000117
140,0.131,0.50179246,0.25179568,0.06340108,0.95930157,-0.04462521,0.92109767,0.85150257,-2.27504803,5.17719274,26.83124094,0.02226598,0.00083110,0.00000138
140,0.132,0.50188350,0.25188706,0.06344710,0.95689567,-0.05425578,0.91657397,0.84348830,-2.26528790,5.13297111,26.37696092,0.02311897,0.00089297,0.00000160
140,0.133,0.50197941,0.25198334,0.06349562,0.95372938,-0.04906098,0.91062234,0.83294823,-2.25479191,5.08562835,25.89494865,0.02433128,0.00097516,0.00000189
140,0.134,0.50208029,0.25208464,0.06354668,0.95039597,-0.04720083,0.90438264,0.82198566,-2.24429608,5.03850913,25.41968155,0.02553653,0.00106088,0.00000222
140,0.135,0.50218630,0.25219109,0.06360036,0.94715906,-0.05895186,0.89836439,0.81154859,-2.23422646,4.99352015,24.97019623,0.02652111,0.00113895,0.00000257
140,0.136,0.50229778,0.25230307,0.06365685,0.94323444,-0.06334411,0.89108463,0.79897694,-2.22369099,4.94666579,24.50633156,0.02773091,0.00123224,0.00000301
140,0.137,0.50241538,0.25242122,0.06371649,0.93849284,-0.06202712,0.88232313,0.78395476,-2.21268569,4.89795860,24.02874697,0.02916761,0.00134288,0.00000354
140,0.138,0.50253890,0.25254536,0.06377918,0.93305945,-0.06257150,0.87234210,0.76702820,-2.20152323,4.84880333,23.55154142,0.03067827,0.00146284,0.00000417
140,0.139,0.50266993,0.25267707,0.06384572,0.92672680,-0.06461953,0.86079837,0.74772571,-2.19019829,4.79918444,23.07464623,0.03226471,0.00159222,0.00000491
140,0.14,0.50280812,0.25281602,0.06391595,0.91894106,-0.06658253,0.84673363,0.72458193,-2.17853047,4.74832665,22.59082533,0.03401268,0.00173721,0.00000579
140,0.141,0.50295479,0.25296354,0.06399057,0.90854194,-0.06316257,0.82826181,0.69498945,-2.16614953,4.69464864,22.08558218,0.03611476,0.00191225,0.00000690
140,0.142,0.50311123,0.25312093,0.06407022,0.89561466,-0.06633380,0.80563901,0.65980619,-2.15363317,4.64068316,21.58317207,0.03827748,0.00209887,0.00000819
140,0.143,0.50327737,0.25328813,0.06415489,0.87715048,-0.07317451,0.77476616,0.61458944,-2.14063894,4.58495637,21.06984734,0.04067452,0.00230616,0.00000970
140,0.144,0.50345623,0.25346819,0.06424614,0.84727041,-0.08237954,0.72846728,0.55269643,-2.12675073,4.52571786,20.53004527,0.04350958,0.00255157,0.00001154
140,0.145,0.50364984,0.25366318,0.06434503,0.80352474,-0.08577944,0.66402476,0.47312349,-2.11138088,4.46052257,19.94255296,0.04707944,0.00286144,0.00001382
140,0.146,0.50385928,0.25387419,0.06445212,0.74160909,-0.09113061,0.58030885,0.38111732,-2.09501876,4.39155328,19.32886652,0.05114472,0.00322408,0.00001647
140,0.147,0.50408800,0.25410473,0.06456923,0.65901203,-0.09426629,0.47943427,0.28420706,-2.07756074,4.31844589,18.68693750,0.05575426,0.00365122,0.00001952
140,0.148,0.50433763,0.25435646,0.06469723,0.56572349,-0.10106622,0.37441681,0.19488599,-2.06007654,4.24574301,18.05758713,0.06037018,0.00409757,0.00002268
140,0.149,0.50460751,0.25462876,0.06483582,0.47359313,-0.10541243,0.27951109,0.12400465,-2.04293058,4.17499747,17.45471849,0.06481084,0.00455463,0.00002600
140,0.15,0.50489669,0.25492068,0.06498458,0.39408977,-0.10967180,0.20548423,0.07680871,-2.02680305,4.10903718,16.90253779,0.06873924,0.00499770,0.00002952
140,0.151,0.50520295,0.25523004,0.06514240,0.32782535,-0.11151432,0.14937419,0.04569761,-2.01136779,4.04642663,16.38705704,0.07232052,0.00543281,0.00003330
140,0.152,0.50552541,0.25555597,0.06530887,0.27693638,-0.11510016,0.11075340,0.02792872,-1.99693991,3.98839286,15.91730938,0.07539261,0.00583628,0.00003720
140,0.153,0.50586318,0.25589757,0.06548359,0.24036934,-0.12026670,0.08504689,0.01739383,-1.98335832,3.93418551,15.48534308,0.07803624,0.00620499,0.00004111
140,0.154,0.50621399,0.25625262,0.06566543,0.21262545,-0.12273645,0.06736327,0.01136603,-1.97004506,3.88144593,15.07137344,0.08054650,0.00657665,0.00004542
140,0.155,0.50657870,0.25662200,0.06585488,0.18978446,-0.12544281,0.05408420,0.00747072,-1.95707849,3.83044283,14.67670288,0.08287817,0.00693738,0.00004992
140,0.156,0.50695643,0.25700485,0.06605152,0.17429429,-0.12776453,0.04565446,0.00536001,-1.94446352,3.78117116,14.30079013,0.08502992,0.00728531,0.00005461
140,0.157,0.50734577,0.25739976,0.06625466,0.16456154,-0.13089087,0.03988601,0.00394359,-1.93218832,3.73354254,13.94219885,0.08701097,0.00761568,0.00005931
140,0.158,0.50774664,0.25780668,0.06646431,0.15698722,-0.13408631,0.03585010,0.00307402,-1.92013236,3.68706880,13.59684976,0.08887680,0.00793624,0.00006413
140,0.159,0.50815951,0.25822612,0.06668076,0.15266815,-0.13720692,0.03312589,0.00250190,-1.90832717,3.64184774,13.26502799,0.09061472,0.00824196,0.00006892
140,0.16,0.50858318,0.25865688,0.06690342,0.15068054,-0.14019463,0.03150724,0.00214547,-1.89667743,3.59750311,12.94372771,0.09227478,0.00854131,0.00007385
140,0.161,0.50901798,0.25909934,0.06713250,0.15004629,-0.14326847,0.03033540,0.00189540,-1.88526139,3.55431452,12.63463307,0.09381634,0.00882472,0.00007868
140,0.162,0.50946400,0.25955360,0.06736810,0.15054689,-0.14613142,0.02956238,0.00167714,-1.87400027,3.51196880,12.33521620,0.09527602,0.00909773,0.00008349
140,0.163,0.50991938,0.26001781,0.06760930,0.15125938,-0.14852420,0.02893125,0.00151841,-1.86283049,3.47021825,12.04353773,0.09669077,0.00936659,0.00008838
140,0.164,0.51038487,0.26049275,0.06785651,0.15296021,-0.15145067,0.02876676,0.00141205,-1.85189377,3.42958311,11.76303689,0.09798869,0.00961727,0.00009308
140,0.165,0.51086069,0.26097868,0.06810991,0.15469235,-0.15382026,0.02869480,0.00133229,-1.84104276,3.38950420,11.48963117,0.09924053,0.00986256,0.00009781
140,0.166,0.51134638,0.26147516,0.06836930,0.15693698,-0.15651582,0.02882316,0.00128521,-1.83037343,3.35032714,11.22550006,0.10039957,0.01009258,0.00010236
140,0.167,0.51184208,0.26198235,0.06863479,0.15838983,-0.15819144,0.02876572,0.00122279,-1.81973144,3.31147721,10.96660654,0.10154463,0.01032249,0.00010701
140,0.168,0.51234617,0.26249864,0.06890558,0.16068679,-0.16061257,0.02905444,0.00119881,-1.80933479,3.27374332,10.71806267,0.10256702,0.01053023,0.00011131
140,0.169,0.51285939,0.26302479,0.06918208,0.16309012,-0.16303288,0.02948496,0.00119394,-1.79902514,3.23653881,10.47579707,0.10354675,0.01073127,0.00011556
140,0.17,0.51338203,0.26356115,0.06946453,0.16530293,-0.16527430,0.02985416,0.00117941,-1.78880610,3.19987070,10.23972877,0.10448057,0.01092465,0.00011972
140,0.171,0.51391447,0.26410813,0.06975315,0.16755014,-0.16754724,0.03032261,0.00118153,-1.77871880,3.16388078,10.01065079,0.10534432,0.01110513,0.00012366
140,0.172,0.51445474,0.26466373,0.07004694,0.16985424,-0.16985424,0.03087339,0.00119388,-1.76874044,3.12848064,9.78786550,0.10615721,0.01127653,0.00012748
140,0.173,0.51500311,0.26522825,0.07034608,0.17191224,-0.17191224,0.03136821,0.00120398,-1.75885738,3.09361522,9.57090017,0.10692312,0.01143921,0.00013116
140,0.174,0.51556050,0.26580268,0.07065111,0.17387743,-0.17387743,0.03187992,0.00122031,-1.74904838,3.05920473,9.35915598,0.10765276,0.01159539,0.00013474
140,0.175,0.51612637,0.26638648,0.07096181,0.17609789,-0.17609789,0.03250465,0.00124536,-1.73938304,3.02548577,9.15395639,0.10831020,0.01173685,0.00013802
140,0.176,0.51670045,0.26697941,0.07127806,0.17792391,-0.17792391,0.03302193,0.00126635,-1.72975139,2.99207092,8.95286027,0.10895280,0.01187615,0.00014130
140,0.177,0.51728232,0.26758105,0.07159967,0.17979191,-0.17979191,0.03356874,0.00129011,-1.72023520,2.95923897,8.75744827,0.10953802,0.01200370,0.00014433
140,0.178,0.51787300,0.26819249,0.07192727,0.18206399,-0.18206399,0.03429399,0.00133026,-1.71084160,2.92700728,8.56770288,0.11006107,0.01211825,0.00014708
140,0.179,0.51847142,0.26881267,0.07226031,0.18364092,-0.18364092,0.03477655,0.00135322,-1.70145647,2.89498121,8.38123009,0.11058135,0.01223278,0.00014986
160,0.13,0.50168208,0.25168492,0.06334531,0.96128400,-0.02793496,0.92482767,0.85811768,-2.28444132,5.21993185,27.27398307,0.02160312,0.00078062,0.00000120
160,0.131,0.50176821,0.25177134,0.06338882,0.95890695,-0.03373541,0.92034224,0.85011695,-2.27459447,5.17512945,26.80988579,0.02250663,0.00084271,0.00000140
160,0.132,0.50185921,0.25186267,0.06343481,0.95598443,-0.02829868,0.91483316,0.84030821,-2.26420438,5.12806459,26.32664034,0.02367246,0.00091989,0.00000165
160,0.133,0.50195479,0.25195862,0.06348315,0.95277096,-0.02335855,0.90879583,0.82962722,-2.25368255,5.08062586,25.84407115,0.02489948,0.00100391,0.00000195
160,0.134,0.50205546,0.25205969,0.06353410,0.94956670,-0.02710949,0.90280844,0.81914515,-2.24338321,5.03441187,25.37839724,0.02600482,0.00108574,0.00000228
160,0.135,0.50216136,0.25216604,0.06358772,0.94583207,-0.02660195,0.89585129,0.80703499,-2.23274047,4.98688024,24.90388544,0.02727457,0.00118011,0.00000267
160,0.136,0.50227226,0.25227744,0.06364391,0.94184677,-0.03171188,0.88846671,0.79431070,-2.22217242,4.93991350,24.43955469,0.02850110,0.00127658,0.00000313
160,0.137,0.50238970,0.25239542,0.06370346,0.93727428,-0.03632249,0.88002958,0.77988537,-2.21140058,4.89226901,23.97296136,0.02982336,0.00138219,0.00000366
160,0.138,0.50251317,0.25251949,0.06376610,0.93177265,-0.03698956,0.86992925,0.76278008,-2.20021290,4.84303168,23.49552646,0.03134676,0.00150477,0.00000431
160,0.139,0.50264367,0.25265067,0.06383237,0.92526621,-0.03787780,0.85807192,0.74296828,-2.18875866,4.79287907,23.01413733,0.03299731,0.00164070,0.00000508
160,0.14,0.50278227,0.25279002,0.06390280,0.91719361,-0.03885384,0.84347734,0.71894901,-2.17697280,4.74154030,22.52638345,0.03480581,0.00179222,0.00000600
160,0.141,0.50292854,0.25293713,0.06397720,0.90692895,-0.04509244,0.82524308,0.68980370,-2.16503437,4.68981365,22.04010864,0.03668487,0.00195388,0.00000707
160,0.142,0.50308444,0.25309396,0.06405656,0.89268664,-0.05163438,0.80059970,0.65190383,-2.15255399,4.63602474,21.53973823,0.03882914,0.00213972,0.00000837
160,0.143,0.50325072,0.25326129,0.06414129,0.87206213,-0.05948773,0.76609449,0.60148951,-2.13940086,4.57963482,21.02064620,0.04130585,0.00235354,0.00000994
160,0.144,0.50343002,0.25344180,0.06423276,0.83848933,-0.05711934,0.71378751,0.53176680,-2.12460816,4.51656643,20.44649655,0.04459416,0.00263739,0.00001198
160,0.145,0.50362435,0.25363749,0.06433199,0.78477686,-0.06033801,0.63703160,0.44058934,-2.10873768,4.44927802,19.84072407,0.04841723,0.00296715,0.00001435
160,0.146,0.50383680,0.25385153,0.06444061,0.70803404,-0.06704721,0.53647624,0.33493721,-2.09179360,4.37786652,19.20555754,0.05277155,0.00334860,0.00001700
160,0.147,0.50406910,0.25408567,0.06455954,0.60943707,-0.07180893,0.42055981,0.23035874,-2.07396409,4.30324032,18.55102617,0.05756520,0.00378913,0.00001997
160,0.148,0.50432241,0.25434111,0.06468941,0.50900810,-0.08185742,0.31282095,0.14624498,-2.05680202,4.23194364,17.93509986,0.06202062,0.00422092,0.00002288
160,0.149,0.50459603,0.25461716,0.06482991,0.41390123,-0.09034388,0.22226983,0.08632110,-2.04025457,4.16376835,17.35594851,0.06616183,0.00465709,0.00002599
160,0.15,0.50488786,0.25491176,0.06498002,0.33560314,-0.09327793,0.15505375,0.04816630,-2.02432627,4.09870678,16.81278835,0.06999077,0.00509873,0.00002949
