sample_id, N_active, N_A_1, N_B_1, N_A_0, N_B_0, N_A_*, N_B_*, seed
12, 4389986, 795578, 1176941, 1147403, 767338, 251363, 251363, 1721317554
14, 4379152, 866353, 1081730, 1052622, 837023, 270712, 270712, 770131810
4, 4382732, 902076, 1070804, 1042005, 872917, 247465, 247465, 4183532549
6, 4380312, 821948, 1134486, 1104635, 793667, 262788, 262788, 3367387069
0, 4386348, 1168084, 807989, 780230, 1138223, 245911, 245911, 1766500235
13, 4375041, 989321, 964308, 934573, 960681, 263079, 263079, 3620375470
11, 4378020, 837039, 1128591, 1098106, 809242, 252521, 252521, 4067905863
8, 4375416, 891766, 1076417, 1046470, 863273, 248745, 248745, 710529611
5, 4379604, 883486, 1037901, 1007217, 854820, 298090, 298090, 555632437
1, 4389047, 910111, 1052389, 1022961, 882780, 260403, 260403, 2258330861
7, 4383327, 1087837, 853247, 824801, 1059558, 278942, 278942, 480944594
3, 4377258, 968874, 975787, 946534, 939763, 273150, 273150, 2872561306
2, 4382546, 1001027, 956563, 927766, 971746, 262722, 262722, 567991208
15, 4378256, 1040317, 923723, 894059, 1011527, 254315, 254315, 575837083
10, 4384789, 925776, 1040704, 1011124, 896597, 255294, 255294, 306885471
9, 4385195, 858615, 1100740, 1072472, 831084, 261142, 261142, 1250919612
17, 4380498, 925578, 1011647, 982223, 896938, 282056, 282056, 4061883665
19, 4376727, 1203788, 736536, 708448, 1173037, 277459, 277459, 4061964855
18, 4387607, 1068105, 889512, 861915, 1039617, 264229, 264229, 74921066
16, 4388180, 843794, 1129324, 1099885, 815313, 249932, 249932, 2938713565
24, 4384643, 1006675, 943820, 914899, 977457, 270896, 270896, 2120054380
26, 4382430, 865999, 1096514, 1067556, 837649, 257356, 257356, 216038230
22, 4390656, 1197892, 774667, 746789, 1167950, 251679, 251679, 3960957917
20, 4383748, 883375, 1072381, 1043484, 854864, 264822, 264822, 2518081165
21, 4388515, 966035, 998795, 969801, 937290, 258297, 258297, 779407634
23, 4378158, 965354, 999557, 969732, 937145, 253185, 253185, 1273075521
28, 4381116, 869350, 1100206, 1071265, 841355, 249470, 249470, 4118301874
