sample_id, N_active, N_A_1, N_B_1, N_A_0, N_B_0, N_A_*, N_B_*, seed
15, 916097, 175526, 230935, 222949, 167733, 59477, 59477, 13211890
2, 911507, 184727, 218135, 209861, 176598, 61093, 61093, 145401810
0, 915887, 237878, 170776, 163104, 229745, 57192, 57192, 483169219
6, 911942, 185285, 211221, 203147, 177323, 67483, 67483, 1475222693
10, 917692, 144694, 259984, 252065, 137437, 61756, 61756, 930045802
12, 915040, 131023, 277795, 269912, 123672, 56319, 56319, 3488795319
3, 921670, 179578, 236987, 229658, 172035, 51706, 51706, 2033505775
14, 913911, 249068, 157576, 150310, 240581, 58188, 58188, 3613209883
8, 918623, 188117, 217437, 209779, 180474, 61408, 61408, 1318529434
4, 913960, 238359, 167464, 159931, 230248, 58979, 58979, 3510477712
1, 915279, 212245, 196979, 188998, 204421, 56318, 56318, 506482767
5, 916559, 250177, 156422, 148905, 241811, 59622, 59622, 4109962072
11, 916305, 232678, 162447, 155044, 224422, 70857, 70857, 4234314699
9, 917683, 212695, 197556, 190143, 205319, 55985, 55985, 288127996
7, 915345, 207503, 202340, 194054, 200118, 55665, 55665, 1108000039
13, 915996, 195813, 203273, 195987, 187721, 66601, 66601, 244986228
17, 918880, 227978, 179530, 171482, 220120, 59885, 59885, 3132205179
18, 913363, 188415, 212684, 204642, 180436, 63593, 63593, 508109633
16, 914921, 311227, 99439, 92484, 302231, 54770, 54770, 2164546375
22, 912189, 215346, 184045, 176311, 207129, 64679, 64679, 2829683174
28, 914298, 188719, 213094, 205133, 180418, 63467, 63467, 3886163361
27, 916801, 215981, 193610, 185960, 207960, 56645, 56645, 3862276424
21, 914617, 229936, 169993, 162711, 222193, 64892, 64892, 1509753103
26, 913458, 169963, 232724, 224875, 162290, 61803, 61803, 96000161
24, 916017, 232336, 173918, 166608, 224427, 59364, 59364, 679529247
19, 917034, 179350, 222968, 214728, 172044, 63972, 63972, 2873229889
25, 913675, 145638, 246524, 238133, 138206, 72587, 72587, 4049540791
20, 913576, 201966, 198069, 190042, 193749, 64875, 64875, 2623929502
29, 917365, 260381, 144811, 137435, 252258, 61240, 61240, 2765934825
23, 915483, 250031, 149738, 142253, 241547, 65957, 65957, 388357508
31, 914864, 216925, 186976, 179217, 209248, 61249, 61249, 137177958
30, 910913, 198471, 205774, 197538, 190460, 59335, 59335, 2209773950
32, 917310, 185157, 220157, 212537, 177377, 61041, 61041, 2654564861
33, 915803, 184495, 205540, 197560, 176604, 75802, 75802, 1392646828
34, 918690, 213077, 196464, 188904, 205407, 57419, 57419, 1399996124
36, 916384, 204540, 200638, 192963, 196657, 60793, 60793, 2664569465
37, 915631, 257395, 147202, 139687, 249427, 60960, 60960, 3658315231
39, 916343, 213444, 197119, 189588, 205450, 55371, 55371, 2936225106
38, 912458, 215366, 182630, 174882, 207336, 66122, 66122, 3388805012
42, 913549, 262521, 148021, 140433, 254148, 54213, 54213, 3607241466
41, 913779, 203397, 203688, 195932, 195302, 57730, 57730, 3710478578
43, 922484, 183216, 220976, 213552, 175690, 64525, 64525, 2923953717
44, 915554, 244922, 160212, 152690, 236518, 60606, 60606, 3397874179
40, 913616, 213187, 194727, 187166, 205070, 56733, 56733, 806195831
35, 918524, 239862, 165574, 158166, 232134, 61394, 61394, 3407876213
47, 912954, 236538, 162393, 154834, 228149, 65520, 65520, 57327250
45, 919838, 211072, 195132, 187715, 203287, 61316, 61316, 531532937
46, 914501, 223047, 183359, 175567, 214872, 58828, 58828, 1589397962
50, 915489, 200468, 199713, 191951, 192665, 65346, 65346, 3568801443
48, 918448, 170418, 231803, 223947, 163266, 64507, 64507, 2464930549
49, 913686, 208855, 192236, 184372, 200845, 63689, 63689, 4134180467
55, 912595, 213086, 193308, 185326, 204745, 58065, 58065, 1552653384
51, 914440, 172702, 230794, 222919, 165341, 61342, 61342, 3183558307
53, 912562, 109855, 296426, 287965, 102680, 57818, 57818, 533590599
54, 916659, 184227, 218408, 210224, 176694, 63553, 63553, 3476936314
56, 912411, 177178, 226107, 218502, 169316, 60654, 60654, 2013146976
61, 916432, 175344, 234297, 226610, 167927, 56127, 56127, 3626858280
60, 912288, 216624, 186030, 178191, 208195, 61624, 61624, 222916244
57, 916117, 186300, 210839, 203191, 178641, 68573, 68573, 3890406889
