sample_id, N_LCC, N_A_1_LCC, N_B_1_LCC, N_A_0_LCC, N_B_0_LCC, N_A_*_LCC, N_B_*_LCC, seed
15, 908747, 172378, 227790, 222898, 167667, 59007, 59007, 13211890
2, 903913, 181515, 214870, 209801, 176543, 60592, 60592, 145401810
0, 908348, 234674, 167544, 163039, 229695, 56698, 56698, 483169219
6, 904485, 182044, 208115, 203093, 177243, 66995, 66995, 1475222693
10, 910309, 141544, 256820, 252000, 137359, 61293, 61293, 930045802
12, 907544, 127830, 274616, 269848, 123604, 55823, 55823, 3488795319
3, 914503, 176420, 233988, 229607, 171976, 51256, 51256, 2033505775
14, 906314, 245781, 154419, 150247, 240503, 57682, 57682, 3613209883
8, 911269, 184939, 214371, 209704, 180403, 60926, 60926, 1318529434
4, 906398, 235087, 164291, 159876, 230176, 58484, 58484, 3510477712
1, 907771, 209002, 193740, 188946, 204363, 55860, 55860, 506482767
5, 909181, 246957, 153270, 148832, 241756, 59183, 59183, 4109962072
11, 908843, 229441, 159218, 154984, 224372, 70414, 70414, 4234314699
9, 910547, 209684, 194499, 190067, 205259, 55519, 55519, 288127996
7, 908034, 204427, 199163, 193974, 200054, 55208, 55208, 1108000039
13, 908545, 192566, 200211, 195916, 187644, 66104, 66104, 244986228
17, 911572, 224855, 176475, 171425, 220055, 59381, 59381, 3132205179
18, 905877, 185187, 209517, 204571, 180364, 63119, 63119, 508109633
16, 907402, 307940, 96293, 92401, 302152, 54308, 54308, 2164546375
22, 904666, 212084, 180867, 176253, 207066, 64198, 64198, 2829683174
28, 906655, 185466, 209826, 205080, 180353, 62965, 62965, 3886163361
27, 909275, 212744, 190403, 185885, 207897, 56173, 56173, 3862276424
21, 907284, 226816, 166950, 162636, 222144, 64369, 64369, 1509753103
26, 905983, 166772, 229542, 224802, 162229, 61319, 61319, 96000161
24, 908786, 229286, 170870, 166548, 224366, 58858, 58858, 679529247
19, 909576, 176286, 219724, 214663, 171963, 63470, 63470, 2873229889
25, 906199, 142519, 243283, 238070, 138137, 72095, 72095, 4049540791
20, 906097, 198794, 194856, 189973, 193686, 64394, 64394, 2623929502
29, 909852, 257040, 141727, 137384, 252187, 60757, 60757, 2765934825
23, 907924, 246817, 146513, 142182, 241464, 65474, 65474, 388357508
31, 907418, 213775, 183732, 179146, 209181, 60792, 60792, 137177958
30, 903172, 195225, 202452, 197460, 190391, 58822, 58822, 2209773950
32, 909913, 181940, 217036, 212473, 177302, 60581, 60581, 2654564861
