sample_id, N_active, N_A_1, N_B_1, N_A_0, N_B_0, N_A_*, N_B_*, seed
1, 2276951, 2502, 1124903, 1123914, 1762, 11935, 11935, 3094138606
3, 2274928, 2016, 1124346, 1123449, 1247, 11935, 11935, 2686391058
6, 2275483, 1123378, 2525, 1796, 1122638, 12573, 12573, 3097773815
2, 2274127, 1123679, 2027, 1316, 1122733, 12186, 12186, 530528414
9, 2272901, 2126, 1123742, 1122802, 1351, 11440, 11440, 3190052555
0, 2274993, 1124857, 2111, 1317, 1123876, 11416, 11416, 4196497986
8, 2276704, 1126197, 1636, 936, 1125391, 11272, 11272, 3799214435
7, 2272277, 103978, 1014464, 1013619, 103266, 18475, 18475, 3203036722
10, 2276574, 1124935, 2546, 1881, 1124216, 11498, 11498, 2824714221
4, 2277774, 1124918, 1996, 1235, 1124177, 12724, 12724, 1172706287
5, 2274606, 1124835, 1777, 1045, 1124043, 11453, 11453, 443907229
11, 2276778, 884392, 234075, 233330, 883671, 20655, 20655, 3025739816
13, 2275850, 2048, 1124846, 1123885, 1287, 11892, 11892, 1555090397
12, 2277654, 1943, 1125848, 1125053, 1232, 11789, 11789, 4271018666
17, 2275121, 1663, 1125102, 1124150, 926, 11640, 11640, 1609979068
19, 2274678, 2002, 1124341, 1123583, 1224, 11764, 11764, 3527527656
16, 2275115, 2665, 1123583, 1122829, 1964, 12037, 12037, 1404934762
20, 2275131, 1125848, 1839, 1064, 1124932, 10724, 10724, 972946040
24, 2275378, 18189, 1104559, 1103535, 17413, 15841, 15841, 1260306434
25, 2275682, 1599, 1125713, 1124548, 906, 11458, 11458, 3903877198
22, 2277068, 126194, 996838, 996024, 125404, 16304, 16304, 1564083272
14, 2273938, 1123329, 2954, 2293, 1122634, 11364, 11364, 4097325498
15, 2276336, 1549, 1126088, 1125254, 833, 11306, 11306, 2167559391
18, 2274078, 1124163, 1658, 950, 1123311, 11998, 11998, 1831626419
23, 2275643, 10792, 1115547, 1114768, 10048, 12244, 12244, 1948427498
21, 2276367, 2066, 1125109, 1124373, 1331, 11744, 11744, 1315511092
27, 2275771, 1836, 1125694, 1124732, 1095, 11207, 11207, 2337582016
29, 2273343, 1982, 1123580, 1122600, 1293, 11944, 11944, 1443156960
35, 2275151, 2151, 1124863, 1123884, 1379, 11437, 11437, 294327024
26, 2275628, 789120, 329293, 328511, 788374, 20165, 20165, 1201323056
37, 2277033, 1855, 1126388, 1125538, 1148, 11052, 11052, 2516346029
28, 2277384, 1124929, 2250, 1622, 1124149, 12217, 12217, 2816415688
33, 2275696, 1125598, 2072, 1355, 1124575, 11048, 11048, 1489336871
30, 2271027, 7578, 1115651, 1114880, 6784, 13067, 13067, 1526584878
32, 2274422, 1124003, 2419, 1674, 1123068, 11629, 11629, 4014973717
31, 2275827, 1125221, 2011, 1254, 1124365, 11488, 11488, 179529436
36, 2277024, 1125573, 1912, 1241, 1124876, 11711, 11711, 3609613774
38, 2276433, 1126276, 1692, 980, 1125451, 11017, 11017, 4064073963
39, 2276147, 1714, 1125398, 1124443, 966, 11813, 11813, 146252847
