sample_id, N_active, N_A_1, N_B_1, N_A_0, N_B_0, N_A_*, N_B_*, seed
10, 2317104, 1024, 1150311, 1149637, 566, 7783, 7783, 1029092611
4, 2319599, 947, 1152463, 1151760, 471, 6979, 6979, 2304491380
11, 2318403, 986, 1151126, 1150552, 513, 7613, 7613, 1178669337
9, 2318172, 1151656, 891, 354, 1150831, 7220, 7220, 3988622444
1, 2318205, 1150983, 1221, 738, 1150485, 7389, 7389, 2526891906
0, 2317786, 1179, 1150843, 1150269, 713, 7391, 7391, 3605416046
2, 2318214, 1151734, 885, 390, 1151141, 7032, 7032, 960657408
8, 2318678, 1151916, 1010, 548, 1151284, 6960, 6960, 3403951478
7, 2316496, 1150440, 807, 327, 1149662, 7630, 7630, 1481885915
6, 2318425, 1150485, 1055, 567, 1149904, 8207, 8207, 501703803
3, 2318262, 1151828, 827, 352, 1151189, 7033, 7033, 2365831054
5, 2317905, 1150834, 1140, 673, 1150256, 7501, 7501, 390220571
12, 2319444, 944, 1150785, 1150052, 483, 8590, 8590, 3024639595
13, 2317606, 960, 1150637, 1149977, 504, 7764, 7764, 1769864931
16, 2318015, 856, 1151167, 1150528, 376, 7544, 7544, 696518296
17, 2317419, 1282, 1149772, 1149114, 787, 8232, 8232, 3733235436
14, 2317115, 1130, 1150734, 1150123, 616, 7256, 7256, 1609106275
19, 2316120, 888, 1150479, 1149956, 369, 7214, 7214, 2320190034
21, 2319415, 1152115, 942, 479, 1151337, 7271, 7271, 2757063150
15, 2318767, 1151679, 874, 408, 1151168, 7319, 7319, 3871707338
18, 2315434, 1248, 1149599, 1149107, 736, 7372, 7372, 905095086
22, 2317162, 1047, 1150523, 1149950, 524, 7559, 7559, 2121557111
20, 2318120, 873, 1151135, 1150602, 352, 7579, 7579, 3751345280
23, 2318342, 1151277, 1007, 509, 1150581, 7484, 7484, 3130933004
27, 2316998, 1270, 1150499, 1149583, 800, 7423, 7423, 558274923
25, 2318896, 808, 1151762, 1151169, 375, 7391, 7391, 2331645921
26, 2320496, 1152413, 995, 519, 1151813, 7378, 7378, 4146704512
24, 2319012, 1151778, 1032, 590, 1151314, 7149, 7149, 676661011
31, 2319996, 882, 1152871, 1152258, 379, 6803, 6803, 1980692099
28, 2320678, 962, 1152475, 1151900, 447, 7447, 7447, 902092439
33, 2315763, 892, 1150558, 1149870, 435, 7004, 7004, 342448994
32, 2317837, 1151110, 907, 416, 1150466, 7469, 7469, 578439063
35, 2318408, 1036, 1151520, 1150855, 547, 7225, 7225, 2166588443
36, 2314655, 1024, 1148263, 1147646, 496, 8613, 8613, 1764497135
30, 2316480, 1149897, 961, 463, 1149291, 7934, 7934, 580351015
29, 2319246, 873, 1151689, 1151219, 393, 7536, 7536, 2757568835
37, 2315637, 1149820, 951, 450, 1149068, 7674, 7674, 2533331128
34, 2318439, 1151348, 693, 267, 1150787, 7672, 7672, 2222259791
39, 2318990, 897, 1152019, 1151423, 405, 7123, 7123, 4170692434
38, 2317144, 917, 1151335, 1150763, 437, 6846, 6846, 3509839991
43, 2317455, 917, 1150759, 1149841, 446, 7746, 7746, 2351071302
42, 2315695, 1131, 1149976, 1149355, 663, 7285, 7285, 2880354736
44, 2318010, 1250, 1151034, 1150401, 747, 7289, 7289, 744201227
41, 2317272, 1333, 1150405, 1149804, 846, 7442, 7442, 543943917
40, 2319635, 1152129, 836, 325, 1151621, 7362, 7362, 493951168
47, 2319817, 1073, 1151994, 1151243, 597, 7455, 7455, 1178837797
48, 2318292, 918, 1151019, 1150415, 468, 7736, 7736, 3053821031
45, 2318592, 1151822, 985, 518, 1151095, 7086, 7086, 2004477853
50, 2317083, 1148, 1150216, 1149556, 625, 7769, 7769, 4131444252
55, 2319830, 1054, 1152223, 1151474, 523, 7278, 7278, 3343866398
53, 2315360, 1024, 1149924, 1149193, 543, 7338, 7338, 2781192445
46, 2317238, 1150416, 1228, 706, 1149670, 7609, 7609, 1918410872
51, 2316181, 973, 1150191, 1149579, 452, 7493, 7493, 1864760944
57, 2316886, 995, 1150815, 1150138, 516, 7211, 7211, 2782240042
54, 2317436, 1150217, 1008, 508, 1149675, 8014, 8014, 123275008
52, 2315144, 1149088, 1122, 626, 1148460, 7924, 7924, 1504300173
49, 2318497, 1151486, 975, 507, 1150895, 7317, 7317, 1637130074
56, 2318742, 1151234, 1001, 531, 1150736, 7620, 7620, 205057555
63, 2317930, 896, 1151915, 1151327, 438, 6677, 6677, 1660185151
60, 2318695, 1151396, 966, 508, 1150761, 7532, 7532, 524634996
65, 2318092, 1058, 1151457, 1150648, 513, 7208, 7208, 1554055168
58, 2319120, 1151401, 1466, 985, 1150810, 7229, 7229, 3275741444
64, 2318092, 926, 1150927, 1150470, 431, 7669, 7669, 3867173500
62, 2316615, 1150053, 1156, 648, 1149506, 7626, 7626, 4074234033
66, 2317935, 1038, 1150338, 1149706, 521, 8166, 8166, 398465897
61, 2316005, 1149497, 1076, 526, 1148714, 8096, 8096, 2334373122
59, 2318561, 1151084, 852, 376, 1150627, 7811, 7811, 3816408122
68, 2316001, 1150251, 1138, 665, 1149539, 7204, 7204, 2630714350
67, 2316626, 1150259, 1095, 610, 1149738, 7462, 7462, 777247010
71, 2317530, 1150236, 942, 475, 1149613, 8132, 8132, 1407164396
73, 2316102, 1041, 1150049, 1149500, 524, 7494, 7494, 1133996849
69, 2317964, 1151007, 1038, 533, 1150390, 7498, 7498, 3948285957
75, 2317573, 1150915, 965, 450, 1150039, 7602, 7602, 4108898253
72, 2317299, 1150388, 949, 433, 1149759, 7885, 7885, 115464166
70, 2318646, 1150921, 924, 454, 1150221, 8063, 8063, 347683354
77, 2317819, 1151171, 960, 474, 1150624, 7295, 7295, 3993452728
80, 2320169, 907, 1152554, 1151668, 438, 7301, 7301, 3252151235
78, 2317899, 1151192, 926, 437, 1150456, 7444, 7444, 1361610757
74, 2318176, 1150608, 1097, 630, 1150087, 7877, 7877, 2048295747
79, 2317384, 1151058, 926, 436, 1150526, 7219, 7219, 80440815
76, 2318366, 1150873, 1144, 617, 1150386, 7673, 7673, 3766366699
81, 2318657, 974, 1151782, 1150748, 481, 7336, 7336, 1913108360
82, 2318308, 859, 1151440, 1150873, 400, 7368, 7368, 4098782576
83, 2318663, 1151667, 1318, 837, 1150933, 6954, 6954, 3518409361
85, 2319320, 855, 1151792, 1151200, 363, 7555, 7555, 1011840995
92, 2318505, 1018, 1151630, 1150870, 523, 7232, 7232, 2904269655
84, 2317012, 981, 1150522, 1150018, 473, 7509, 7509, 845531516
91, 2319097, 948, 1152067, 1151452, 460, 7085, 7085, 509169930
86, 2318404, 1151425, 1104, 634, 1150647, 7297, 7297, 2757765653
89, 2315968, 1149952, 1046, 555, 1149471, 7472, 7472, 57083357
87, 2316376, 1150799, 872, 392, 1150277, 7018, 7018, 3565610417
90, 2318237, 1151665, 970, 478, 1150922, 7101, 7101, 1216336716
88, 2319016, 1622, 1150427, 1149873, 1114, 7990, 7990, 300898202
93, 2317575, 1151126, 1014, 503, 1150588, 7172, 7172, 3442619886
96, 2318585, 1151966, 822, 355, 1151486, 6978, 6978, 3692334458
100, 2318864, 960, 1151345, 1150770, 501, 7644, 7644, 738347402
103, 2317700, 1005, 1150773, 1149999, 481, 7721, 7721, 1582163851
95, 2319265, 1151643, 1095, 573, 1151042, 7456, 7456, 3668008075
101, 2317913, 1247, 1150473, 1149779, 786, 7814, 7814, 335292147
98, 2316317, 1288, 1150220, 1149675, 706, 7214, 7214, 1950894324
102, 2316659, 960, 1150982, 1150432, 497, 6894, 6894, 874076071
94, 2319129, 1152243, 1059, 569, 1151712, 6773, 6773, 1266625256
104, 2316581, 1073, 1150662, 1149944, 562, 7170, 7170, 1270824139
97, 2316914, 1150631, 1112, 630, 1150109, 7216, 7216, 2629815650
99, 2318384, 847, 1151504, 1150988, 355, 7345, 7345, 2789691820
105, 2317134, 1151100, 831, 355, 1150418, 7215, 7215, 1038989153
106, 2319150, 909, 1152270, 1151435, 400, 7068, 7068, 2392811504
116, 2316596, 828, 1150563, 1149750, 383, 7536, 7536, 3180037296
107, 2318177, 1151862, 815, 362, 1150990, 7074, 7074, 3540477739
109, 2317770, 1100, 1150766, 1150226, 582, 7548, 7548, 3991910027
112, 2319592, 1152002, 1015, 530, 1151279, 7383, 7383, 2319157179
113, 2319648, 1152446, 1008, 523, 1151919, 6876, 6876, 602618170
114, 2317816, 1150337, 1081, 613, 1149693, 8046, 8046, 3017898228
117, 2317968, 935, 1151323, 1150637, 457, 7308, 7308, 3622025612
108, 2318832, 1151463, 989, 482, 1150890, 7504, 7504, 1229619594
115, 2316548, 1149999, 781, 321, 1149417, 8015, 8015, 3436755838
111, 2319110, 1146618, 5473, 4974, 1146105, 7970, 7970, 1469452148
110, 2318126, 1151798, 886, 408, 1151190, 6922, 6922, 924530154
118, 2318319, 1151419, 925, 440, 1150671, 7432, 7432, 1936879273
122, 2318238, 1250, 1150972, 1150069, 737, 7605, 7605, 4141379464
123, 2321608, 1033, 1153325, 1152556, 550, 7072, 7072, 630147651
120, 2315505, 1151, 1149674, 1148991, 641, 7524, 7524, 3321794422
124, 2318936, 830, 1152107, 1151303, 362, 7167, 7167, 3082094549
128, 2317698, 1060, 1150831, 1150135, 554, 7559, 7559, 2789151478
127, 2319709, 1163, 1151679, 1151058, 723, 7543, 7543, 54094552
119, 2318615, 1149121, 3152, 2657, 1148591, 7547, 7547, 3035485182
125, 2315956, 1149420, 863, 403, 1148904, 8183, 8183, 1599038643
121, 2317552, 1150765, 1010, 531, 1150238, 7504, 7504, 681384078
129, 2317911, 1127, 1151059, 1150343, 638, 7372, 7372, 3247644134
132, 2320011, 823, 1153048, 1152292, 362, 6743, 6743, 2317512999
126, 2315970, 1153, 1149451, 1148994, 642, 7865, 7865, 3285763703
134, 2317531, 823, 1151166, 1150454, 374, 7357, 7357, 3947622828
130, 2318199, 1151473, 849, 393, 1150796, 7344, 7344, 4093110523
131, 2318407, 1151840, 878, 384, 1151065, 7120, 7120, 2386938739
135, 2316515, 955, 1150301, 1149751, 478, 7515, 7515, 1376900208
133, 2319915, 1152281, 988, 539, 1151717, 7195, 7195, 991030853
136, 2318866, 1151522, 824, 365, 1150707, 7724, 7724, 2376228025
139, 2319309, 1151837, 1117, 664, 1151053, 7319, 7319, 253388975
138, 2317266, 1150830, 956, 462, 1150288, 7365, 7365, 720944465
137, 2318930, 1151922, 1112, 643, 1151231, 7011, 7011, 2341081938
140, 2319057, 896, 1151603, 1150976, 424, 7579, 7579, 1005514222
141, 2317972, 1150720, 1023, 517, 1150088, 7812, 7812, 962875756
145, 2319354, 1010, 1151278, 1150685, 523, 7929, 7929, 404370048
146, 2316074, 925, 1149902, 1149166, 435, 7823, 7823, 2508784235
142, 2315586, 1149448, 978, 506, 1148846, 7904, 7904, 1623178642
144, 2318021, 1151313, 998, 526, 1150724, 7230, 7230, 960783942
143, 2317488, 1150662, 791, 327, 1150192, 7758, 7758, 3412600610
147, 2318661, 1151931, 878, 441, 1151295, 7058, 7058, 167848676
149, 2320235, 1101, 1152404, 1151776, 600, 7177, 7177, 2235909535
151, 2320066, 1152357, 866, 431, 1151776, 7318, 7318, 438142792
152, 2318991, 1062, 1151186, 1150657, 602, 7742, 7742, 3656731793
148, 2320465, 1152711, 823, 324, 1152113, 7247, 7247, 2777106859
155, 2316972, 1314, 1149810, 1149158, 818, 7936, 7936, 3252233705
156, 2318955, 1009, 1151947, 1151041, 514, 7222, 7222, 3323968877
150, 2318532, 1150902, 839, 378, 1150377, 8018, 8018, 2699111835
