sample_id, N_active, N_A_1, N_B_1, N_A_0, N_B_0, N_A_*, N_B_*, seed
0, 1747348, 364618, 374747, 330158, 320651, 178587, 178587, 587254989
12, 1747172, 375819, 360956, 316866, 330401, 181565, 181565, 2937443663
6, 1745596, 370999, 370790, 325909, 326744, 175577, 175577, 829924998
4, 1751404, 368194, 374845, 330468, 324021, 176938, 176938, 361990062
7, 1750633, 373938, 367024, 323219, 329880, 178286, 178286, 2908422671
8, 1748342, 368005, 374078, 329533, 323302, 176712, 176712, 2952519887
9, 1746320, 352240, 385253, 340174, 308641, 180006, 180006, 425012569
10, 1749966, 370232, 370279, 325132, 325983, 179170, 179170, 2080736808
11, 1749703, 368270, 369892, 325326, 324449, 180883, 180883, 230955590
2, 1746041, 376162, 366642, 321425, 331204, 175304, 175304, 229023750
13, 1748390, 375527, 362183, 317803, 330727, 181075, 181075, 2416501898
5, 1749276, 371760, 370256, 325907, 327397, 176978, 176978, 1925929889
16, 1747603, 385779, 355934, 312000, 341128, 176381, 176381, 3503105625
15, 1746890, 371955, 369315, 324547, 326455, 177309, 177309, 1248958918
18, 1746431, 354987, 383895, 337951, 311352, 179123, 179123, 1505964143
14, 1750864, 369894, 369471, 325215, 325574, 180355, 180355, 2566528481
20, 1745477, 367649, 374917, 329971, 321982, 175479, 175479, 3210496877
19, 1749249, 382394, 360387, 317379, 337403, 175843, 175843, 2024162359
17, 1744051, 377659, 359830, 315000, 332376, 179593, 179593, 1360365515
21, 1740273, 376062, 359394, 314460, 330373, 179992, 179992, 1802444391
23, 1741467, 370785, 365551, 319952, 326025, 179577, 179577, 1302027834
25, 1746745, 360547, 381445, 336052, 316025, 176338, 176338, 1944524497
24, 1751725, 371612, 370980, 325751, 327498, 177942, 177942, 1119082763
26, 1746276, 357736, 385964, 340072, 314366, 174069, 174069, 2516873749
27, 1746798, 363125, 375337, 330620, 318700, 179508, 179508, 778777542
1, 1750640, 362955, 378498, 333906, 318701, 178290, 178290, 1922321333
28, 1749867, 367367, 373318, 328951, 322247, 178992, 178992, 269446018
32, 1746260, 367667, 365538, 320820, 322603, 184816, 184816, 3825165973
30, 1750443, 367659, 373402, 328936, 323694, 178376, 178376, 2285867458
3, 1752950, 368458, 376341, 331163, 324766, 176111, 176111, 1872085558
33, 1747615, 361391, 381554, 336937, 316891, 175421, 175421, 2159112970
34, 1749847, 362682, 376331, 332102, 317626, 180553, 180553, 1007058368
35, 1749852, 377783, 364581, 319867, 332835, 177393, 177393, 556120390
37, 1751885, 373306, 369528, 324823, 328972, 177628, 177628, 711180649
39, 1750522, 365723, 376727, 332162, 321506, 177202, 177202, 86891784
41, 1744192, 372277, 367623, 323120, 327098, 177037, 177037, 1549257706
40, 1746309, 358216, 384882, 340582, 313657, 174486, 174486, 2610006717
42, 1745867, 365589, 376158, 331151, 321247, 175861, 175861, 3591950422
43, 1747179, 367722, 374876, 329547, 323252, 175891, 175891, 4136638129
22, 1748733, 382036, 362739, 319233, 336557, 174084, 174084, 1804540233
47, 1742800, 368548, 367929, 322938, 323645, 179870, 179870, 882375185
49, 1744095, 380876, 356572, 312385, 335490, 179386, 179386, 1501808312
48, 1744791, 379848, 363314, 319381, 334404, 173922, 173922, 2945246785
50, 1743429, 366668, 371535, 326195, 322017, 178507, 178507, 2555637009
51, 1744512, 368346, 374850, 329767, 323865, 173842, 173842, 1298224731
52, 1743873, 376143, 361962, 316714, 330836, 179109, 179109, 3345951121
53, 1749099, 362968, 378368, 333716, 318357, 177845, 177845, 2309874998
29, 1751702, 364121, 382773, 337877, 320119, 173406, 173406, 3654930697
31, 1749193, 374958, 367883, 323699, 330887, 175883, 175883, 1829509475
54, 1746210, 378209, 361863, 316865, 333225, 178024, 178024, 32185968
36, 1748492, 373983, 367046, 322376, 329809, 177639, 177639, 2433316742
55, 1745951, 368465, 369795, 324957, 324334, 179200, 179200, 1481161705
59, 1749459, 369128, 374780, 330245, 324910, 175198, 175198, 2258311922
60, 1746330, 380072, 364005, 319532, 335203, 173759, 173759, 3139573755
38, 1746856, 369547, 370961, 326600, 324872, 177438, 177438, 1620229183
61, 1752161, 380928, 361247, 317387, 335521, 178539, 178539, 857496339
62, 1748401, 362326, 380272, 335508, 318121, 176087, 176087, 1611493435
63, 1749389, 368348, 372831, 327465, 323979, 178383, 178383, 2985968148
64, 1744345, 374066, 364793, 320626, 328908, 177976, 177976, 2077124931
45, 1742323, 373657, 369759, 323904, 329013, 172995, 172995, 1553196001
44, 1744986, 354609, 385614, 340082, 309837, 177422, 177422, 2173682444
46, 1749897, 372220, 370747, 326243, 327811, 176438, 176438, 3088047722
65, 1746150, 364639, 377337, 331806, 320846, 175761, 175761, 2879918668
66, 1750800, 367668, 377367, 332720, 323841, 174602, 174602, 4130255723
67, 1743496, 367561, 373892, 328928, 322795, 175160, 175160, 971065543
68, 1742190, 371337, 364090, 319230, 325871, 180831, 180831, 232958204
69, 1747048, 379508, 364595, 319801, 334266, 174439, 174439, 481128178
71, 1745519, 381356, 358674, 314474, 336505, 177255, 177255, 3140429590
70, 1751324, 352672, 386378, 341086, 309166, 181011, 181011, 2852478310
73, 1743477, 372758, 365530, 320928, 327153, 178554, 178554, 822796462
74, 1745865, 376537, 367546, 322960, 331998, 173412, 173412, 4151562060
75, 1746702, 374674, 368840, 323882, 329210, 175048, 175048, 2708898552
76, 1746191, 376485, 367390, 322883, 331491, 173971, 173971, 3367665399
77, 1752064, 368881, 371997, 328107, 324417, 179331, 179331, 139398590
56, 1745366, 366782, 375144, 329602, 322336, 175751, 175751, 2685302471
57, 1753362, 372864, 371858, 327428, 328622, 176295, 176295, 166332567
79, 1742182, 369421, 369075, 324345, 325013, 177164, 177164, 2338588353
58, 1748550, 389615, 358263, 313880, 344490, 171151, 171151, 4079161054
80, 1745653, 378045, 365344, 321889, 332747, 173814, 173814, 1188810628
81, 1748589, 370820, 373887, 328560, 326192, 174565, 174565, 3514892552
