cluster_size,total_clusters_of_this_size,n_s
74952441,1,1.0000000000e-13
74952442,1,1.0000000000e-13
74952445,1,1.0000000000e-13
74952446,1,1.0000000000e-13
74952447,1,1.0000000000e-13
74952448,3,3.0000000000e-13
74952449,3,3.0000000000e-13
74952450,2,2.0000000000e-13
74952451,3,3.0000000000e-13
74952452,2,2.0000000000e-13
74952453,2,2.0000000000e-13
74952454,1,1.0000000000e-13
74952456,1,1.0000000000e-13
74952457,2,2.0000000000e-13
74952460,3,3.0000000000e-13
74952461,2,2.0000000000e-13
74952462,5,5.0000000000e-13
74952463,3,3.0000000000e-13
74952464,4,4.0000000000e-13
74952465,3,3.0000000000e-13
74952466,1,1.0000000000e-13
74952467,1,1.0000000000e-13
74952468,2,2.0000000000e-13
74952469,1,1.0000000000e-13
74952470,2,2.0000000000e-13
74952471,3,3.0000000000e-13
74952472,2,2.0000000000e-13
74952474,1,1.0000000000e-13
74952475,1,1.0000000000e-13
74952476,1,1.0000000000e-13
74952477,1,1.0000000000e-13
74952478,1,1.0000000000e-13
74952479,2,2.0000000000e-13
74952480,2,2.0000000000e-13
74952481,4,4.0000000000e-13
74952482,1,1.0000000000e-13
74952486,1,1.0000000000e-13
74952487,3,3.0000000000e-13
74952488,1,1.0000000000e-13
74952489,1,1.0000000000e-13
74952491,1,1.0000000000e-13
74952492,2,2.0000000000e-13
74952494,2,2.0000000000e-13
74952495,2,2.0000000000e-13
74952496,3,3.0000000000e-13
74952498,1,1.0000000000e-13
74952499,1,1.0000000000e-13
74952502,5,5.0000000000e-13
74952505,2,2.0000000000e-13
74952506,3,3.0000000000e-13
74952507,1,1.0000000000e-13
74952508,3,3.0000000000e-13
74952509,1,1.0000000000e-13
74952510,1,1.0000000000e-13
74952511,1,1.0000000000e-13
74952512,2,2.0000000000e-13
74952513,1,1.0000000000e-13
74952515,1,1.0000000000e-13
74952517,1,1.0000000000e-13
74952522,2,2.0000000000e-13
74952523,3,3.0000000000e-13
74952524,1,1.0000000000e-13
74952525,2,2.0000000000e-13
74952526,1,1.0000000000e-13
74952527,2,2.0000000000e-13
74952528,4,4.0000000000e-13
74952529,3,3.0000000000e-13
74952530,1,1.0000000000e-13
74952531,2,2.0000000000e-13
74952532,1,1.0000000000e-13
74952533,2,2.0000000000e-13
74952535,3,3.0000000000e-13
74952536,4,4.0000000000e-13
74952537,1,1.0000000000e-13
74952539,3,3.0000000000e-13
74952540,2,2.0000000000e-13
74952541,3,3.0000000000e-13
74952542,2,2.0000000000e-13
74952543,1,1.0000000000e-13
74952544,1,1.0000000000e-13
74952545,4,4.0000000000e-13
74952546,1,1.0000000000e-13
74952547,4,4.0000000000e-13
74952548,2,2.0000000000e-13
74952549,1,1.0000000000e-13
74952550,1,1.0000000000e-13
74952552,2,2.0000000000e-13
74952553,2,2.0000000000e-13
74952555,2,2.0000000000e-13
74952557,1,1.0000000000e-13
74952558,1,1.0000000000e-13
74952559,1,1.0000000000e-13
74952560,2,2.0000000000e-13
74952561,1,1.0000000000e-13
74952562,5,5.0000000000e-13
74952564,2,2.0000000000e-13
74952566,3,3.0000000000e-13
74952567,1,1.0000000000e-13
74952568,1,1.0000000000e-13
74952569,1,1.0000000000e-13
74952570,3,3.0000000000e-13
74952571,3,3.0000000000e-13
74952572,1,1.0000000000e-13
74952573,3,3.0000000000e-13
74952574,2,2.0000000000e-13
74952576,2,2.0000000000e-13
74952577,2,2.0000000000e-13
74952578,1,1.0000000000e-13
74952579,2,2.0000000000e-13
74952580,4,4.0000000000e-13
74952581,1,1.0000000000e-13
74952584,3,3.0000000000e-13
74952585,1,1.0000000000e-13
74952586,2,2.0000000000e-13
74952587,1,1.0000000000e-13
74952588,2,2.0000000000e-13
74952589,2,2.0000000000e-13
74952591,1,1.0000000000e-13
74952592,1,1.0000000000e-13
74952593,1,1.0000000000e-13
74952594,2,2.0000000000e-13
74952595,4,4.0000000000e-13
74952596,1,1.0000000000e-13
74952597,1,1.0000000000e-13
74952598,2,2.0000000000e-13
74952599,3,3.0000000000e-13
74952600,2,2.0000000000e-13
74952602,1,1.0000000000e-13
74952603,1,1.0000000000e-13
74952604,2,2.0000000000e-13
74952605,1,1.0000000000e-13
74952606,1,1.0000000000e-13
74952607,4,4.0000000000e-13
74952608,2,2.0000000000e-13
74952610,5,5.0000000000e-13
74952612,5,5.0000000000e-13
74952613,1,1.0000000000e-13
74952615,1,1.0000000000e-13
74952616,1,1.0000000000e-13
74952617,2,2.0000000000e-13
74952618,2,2.0000000000e-13
74952619,3,3.0000000000e-13
74952620,1,1.0000000000e-13
74952621,3,3.0000000000e-13
74952622,2,2.0000000000e-13
74952623,1,1.0000000000e-13
74952625,2,2.0000000000e-13
74952626,2,2.0000000000e-13
74952628,1,1.0000000000e-13
74952630,1,1.0000000000e-13
74952631,2,2.0000000000e-13
74952632,1,1.0000000000e-13
74952633,2,2.0000000000e-13
74952634,4,4.0000000000e-13
74952636,3,3.0000000000e-13
74952637,2,2.0000000000e-13
74952638,2,2.0000000000e-13
74952640,2,2.0000000000e-13
74952641,1,1.0000000000e-13
74952643,1,1.0000000000e-13
74952644,3,3.0000000000e-13
74952645,1,1.0000000000e-13
74952646,1,1.0000000000e-13
74952647,2,2.0000000000e-13
74952648,2,2.0000000000e-13
74952650,1,1.0000000000e-13
74952651,2,2.0000000000e-13
74952652,3,3.0000000000e-13
74952653,1,1.0000000000e-13
74952656,2,2.0000000000e-13
74952657,2,2.0000000000e-13
74952659,1,1.0000000000e-13
74952660,2,2.0000000000e-13
74952661,2,2.0000000000e-13
74952662,1,1.0000000000e-13
74952663,1,1.0000000000e-13
74952665,2,2.0000000000e-13
74952667,1,1.0000000000e-13
74952668,1,1.0000000000e-13
74952669,2,2.0000000000e-13
74952670,3,3.0000000000e-13
74952671,1,1.0000000000e-13
74952672,2,2.0000000000e-13
74952673,2,2.0000000000e-13
74952675,1,1.0000000000e-13
74952676,1,1.0000000000e-13
74952677,1,1.0000000000e-13
74952678,1,1.0000000000e-13
74952679,3,3.0000000000e-13
74952680,1,1.0000000000e-13
74952684,2,2.0000000000e-13
74952685,2,2.0000000000e-13
74952686,3,3.0000000000e-13
74952687,1,1.0000000000e-13
74952688,2,2.0000000000e-13
74952689,2,2.0000000000e-13
74952690,2,2.0000000000e-13
74952691,1,1.0000000000e-13
74952692,1,1.0000000000e-13
74952693,1,1.0000000000e-13
74952694,1,1.0000000000e-13
74952695,1,1.0000000000e-13
74952696,2,2.0000000000e-13
74952697,2,2.0000000000e-13
74952698,1,1.0000000000e-13
74952700,3,3.0000000000e-13
74952701,1,1.0000000000e-13
74952704,2,2.0000000000e-13
74952705,2,2.0000000000e-13
74952706,1,1.0000000000e-13
74952707,1,1.0000000000e-13
74952708,1,1.0000000000e-13
74952709,4,4.0000000000e-13
74952710,1,1.0000000000e-13
74952712,3,3.0000000000e-13
74952713,3,3.0000000000e-13
74952714,1,1.0000000000e-13
74952716,2,2.0000000000e-13
74952718,3,3.0000000000e-13
74952719,1,1.0000000000e-13
74952720,2,2.0000000000e-13
74952721,1,1.0000000000e-13
74952723,2,2.0000000000e-13
74952725,1,1.0000000000e-13
74952726,3,3.0000000000e-13
74952727,3,3.0000000000e-13
74952728,1,1.0000000000e-13
74952730,2,2.0000000000e-13
74952731,3,3.0000000000e-13
74952732,1,1.0000000000e-13
74952733,2,2.0000000000e-13
74952734,1,1.0000000000e-13
74952735,2,2.0000000000e-13
74952736,1,1.0000000000e-13
74952737,1,1.0000000000e-13
74952738,4,4.0000000000e-13
74952740,1,1.0000000000e-13
74952741,3,3.0000000000e-13
74952742,2,2.0000000000e-13
74952744,2,2.0000000000e-13
74952745,3,3.0000000000e-13
74952747,2,2.0000000000e-13
74952749,3,3.0000000000e-13
74952750,3,3.0000000000e-13
74952751,1,1.0000000000e-13
74952754,1,1.0000000000e-13
74952755,4,4.0000000000e-13
74952757,1,1.0000000000e-13
74952758,2,2.0000000000e-13
74952759,2,2.0000000000e-13
74952760,1,1.0000000000e-13
74952763,2,2.0000000000e-13
74952764,3,3.0000000000e-13
74952765,1,1.0000000000e-13
74952766,3,3.0000000000e-13
74952767,4,4.0000000000e-13
74952768,2,2.0000000000e-13
74952769,4,4.0000000000e-13
74952770,1,1.0000000000e-13
74952771,3,3.0000000000e-13
74952772,1,1.0000000000e-13
74952773,1,1.0000000000e-13
74952774,2,2.0000000000e-13
74952775,2,2.0000000000e-13
74952776,1,1.0000000000e-13
74952777,2,2.0000000000e-13
74952779,1,1.0000000000e-13
74952781,3,3.0000000000e-13
74952782,3,3.0000000000e-13
74952783,2,2.0000000000e-13
74952784,1,1.0000000000e-13
74952785,2,2.0000000000e-13
74952786,3,3.0000000000e-13
74952788,2,2.0000000000e-13
74952789,1,1.0000000000e-13
74952790,3,3.0000000000e-13
74952792,2,2.0000000000e-13
74952794,1,1.0000000000e-13
74952795,2,2.0000000000e-13
74952797,1,1.0000000000e-13
74952799,1,1.0000000000e-13
74952800,3,3.0000000000e-13
74952801,1,1.0000000000e-13
74952802,1,1.0000000000e-13
74952803,1,1.0000000000e-13
74952804,3,3.0000000000e-13
74952805,1,1.0000000000e-13
74952806,2,2.0000000000e-13
74952807,3,3.0000000000e-13
74952808,2,2.0000000000e-13
74952809,1,1.0000000000e-13
74952810,1,1.0000000000e-13
74952812,3,3.0000000000e-13
74952813,1,1.0000000000e-13
74952814,3,3.0000000000e-13
74952815,3,3.0000000000e-13
74952816,3,3.0000000000e-13
74952817,1,1.0000000000e-13
74952818,1,1.0000000000e-13
74952819,1,1.0000000000e-13
74952820,1,1.0000000000e-13
74952822,1,1.0000000000e-13
74952823,1,1.0000000000e-13
74952824,2,2.0000000000e-13
74952827,2,2.0000000000e-13
74952828,1,1.0000000000e-13
74952831,1,1.0000000000e-13
74952832,5,5.0000000000e-13
74952833,1,1.0000000000e-13
74952834,1,1.0000000000e-13
74952835,1,1.0000000000e-13
74952836,3,3.0000000000e-13
74952837,1,1.0000000000e-13
74952839,1,1.0000000000e-13
74952840,1,1.0000000000e-13
74952841,2,2.0000000000e-13
74952843,1,1.0000000000e-13
74952844,2,2.0000000000e-13
74952845,2,2.0000000000e-13
74952846,4,4.0000000000e-13
74952847,2,2.0000000000e-13
74952848,5,5.0000000000e-13
74952849,1,1.0000000000e-13
74952851,1,1.0000000000e-13
74952852,3,3.0000000000e-13
74952853,1,1.0000000000e-13
74952854,1,1.0000000000e-13
74952855,3,3.0000000000e-13
74952856,2,2.0000000000e-13
74952857,3,3.0000000000e-13
74952858,2,2.0000000000e-13
74952860,2,2.0000000000e-13
74952862,3,3.0000000000e-13
74952863,5,5.0000000000e-13
74952864,2,2.0000000000e-13
74952866,2,2.0000000000e-13
74952867,1,1.0000000000e-13
74952868,1,1.0000000000e-13
74952869,2,2.0000000000e-13
74952870,2,2.0000000000e-13
74952872,2,2.0000000000e-13
74952873,5,5.0000000000e-13
74952874,3,3.0000000000e-13
74952875,1,1.0000000000e-13
74952876,3,3.0000000000e-13
74952877,1,1.0000000000e-13
74952878,1,1.0000000000e-13
74952879,1,1.0000000000e-13
74952880,1,1.0000000000e-13
74952881,1,1.0000000000e-13
74952883,1,1.0000000000e-13
74952885,3,3.0000000000e-13
74952886,1,1.0000000000e-13
74952887,2,2.0000000000e-13
74952888,1,1.0000000000e-13
74952889,2,2.0000000000e-13
74952890,1,1.0000000000e-13
74952891,1,1.0000000000e-13
74952892,1,1.0000000000e-13
74952893,1,1.0000000000e-13
74952894,1,1.0000000000e-13
74952895,6,6.0000000000e-13
74952896,2,2.0000000000e-13
74952897,2,2.0000000000e-13
74952899,4,4.0000000000e-13
74952900,1,1.0000000000e-13
74952901,2,2.0000000000e-13
74952902,1,1.0000000000e-13
74952903,2,2.0000000000e-13
74952904,2,2.0000000000e-13
74952905,1,1.0000000000e-13
74952907,1,1.0000000000e-13
74952909,1,1.0000000000e-13
74952910,2,2.0000000000e-13
74952911,2,2.0000000000e-13
74952914,1,1.0000000000e-13
74952915,1,1.0000000000e-13
74952916,1,1.0000000000e-13
74952917,3,3.0000000000e-13
74952918,2,2.0000000000e-13
74952919,2,2.0000000000e-13
74952920,2,2.0000000000e-13
74952922,3,3.0000000000e-13
74952923,1,1.0000000000e-13
74952924,2,2.0000000000e-13
74952925,1,1.0000000000e-13
74952926,1,1.0000000000e-13
74952928,2,2.0000000000e-13
74952930,1,1.0000000000e-13
74952931,2,2.0000000000e-13
74952932,3,3.0000000000e-13
74952933,3,3.0000000000e-13
74952934,1,1.0000000000e-13
74952935,1,1.0000000000e-13
74952936,2,2.0000000000e-13
74952937,3,3.0000000000e-13
74952938,1,1.0000000000e-13
74952939,1,1.0000000000e-13
74952940,2,2.0000000000e-13
74952941,2,2.0000000000e-13
74952942,1,1.0000000000e-13
74952943,2,2.0000000000e-13
74952944,4,4.0000000000e-13
74952945,1,1.0000000000e-13
74952947,2,2.0000000000e-13
74952948,3,3.0000000000e-13
74952949,1,1.0000000000e-13
74952950,3,3.0000000000e-13
74952951,3,3.0000000000e-13
74952952,1,1.0000000000e-13
74952953,1,1.0000000000e-13
74952954,2,2.0000000000e-13
74952956,1,1.0000000000e-13
74952957,1,1.0000000000e-13
74952958,2,2.0000000000e-13
74952961,1,1.0000000000e-13
74952962,4,4.0000000000e-13
74952963,1,1.0000000000e-13
74952964,1,1.0000000000e-13
74952965,1,1.0000000000e-13
74952967,1,1.0000000000e-13
74952968,3,3.0000000000e-13
74952969,2,2.0000000000e-13
74952970,1,1.0000000000e-13
74952971,1,1.0000000000e-13
74952972,3,3.0000000000e-13
74952973,1,1.0000000000e-13
74952974,1,1.0000000000e-13
74952975,2,2.0000000000e-13
74952976,1,1.0000000000e-13
74952979,1,1.0000000000e-13
74952980,1,1.0000000000e-13
74952982,1,1.0000000000e-13
74952984,1,1.0000000000e-13
74952985,2,2.0000000000e-13
74952986,1,1.0000000000e-13
74952987,2,2.0000000000e-13
74952989,1,1.0000000000e-13
74952990,3,3.0000000000e-13
74952991,2,2.0000000000e-13
74952992,3,3.0000000000e-13
74952993,2,2.0000000000e-13
74952994,2,2.0000000000e-13
74952995,2,2.0000000000e-13
74952997,2,2.0000000000e-13
74952998,2,2.0000000000e-13
74953000,3,3.0000000000e-13
74953001,2,2.0000000000e-13
74953002,1,1.0000000000e-13
74953003,2,2.0000000000e-13
74953004,2,2.0000000000e-13
74953005,1,1.0000000000e-13
74953006,1,1.0000000000e-13
74953007,3,3.0000000000e-13
74953008,1,1.0000000000e-13
74953009,1,1.0000000000e-13
74953010,1,1.0000000000e-13
74953016,2,2.0000000000e-13
74953017,1,1.0000000000e-13
74953020,4,4.0000000000e-13
74953021,1,1.0000000000e-13
74953025,2,2.0000000000e-13
74953026,1,1.0000000000e-13
74953027,2,2.0000000000e-13
74953028,4,4.0000000000e-13
74953030,1,1.0000000000e-13
74953031,1,1.0000000000e-13
74953032,1,1.0000000000e-13
74953034,1,1.0000000000e-13
74953035,2,2.0000000000e-13
74953036,1,1.0000000000e-13
74953037,2,2.0000000000e-13
74953038,2,2.0000000000e-13
74953039,1,1.0000000000e-13
74953040,3,3.0000000000e-13
74953041,1,1.0000000000e-13
74953042,3,3.0000000000e-13
74953043,1,1.0000000000e-13
74953044,3,3.0000000000e-13
74953045,1,1.0000000000e-13
74953047,1,1.0000000000e-13
74953048,1,1.0000000000e-13
74953049,1,1.0000000000e-13
74953051,1,1.0000000000e-13
74953052,3,3.0000000000e-13
74953053,1,1.0000000000e-13
74953054,2,2.0000000000e-13
74953055,1,1.0000000000e-13
74953057,4,4.0000000000e-13
74953058,1,1.0000000000e-13
74953059,3,3.0000000000e-13
74953060,2,2.0000000000e-13
74953061,2,2.0000000000e-13
74953062,2,2.0000000000e-13
74953063,3,3.0000000000e-13
74953064,1,1.0000000000e-13
74953065,1,1.0000000000e-13
74953066,1,1.0000000000e-13
74953068,2,2.0000000000e-13
74953070,4,4.0000000000e-13
74953071,1,1.0000000000e-13
74953072,3,3.0000000000e-13
74953075,2,2.0000000000e-13
74953076,3,3.0000000000e-13
74953078,3,3.0000000000e-13
74953081,3,3.0000000000e-13
74953083,1,1.0000000000e-13
74953085,1,1.0000000000e-13
74953086,1,1.0000000000e-13
74953087,1,1.0000000000e-13
74953088,1,1.0000000000e-13
74953089,3,3.0000000000e-13
74953090,3,3.0000000000e-13
74953091,1,1.0000000000e-13
74953092,1,1.0000000000e-13
74953095,5,5.0000000000e-13
74953096,3,3.0000000000e-13
74953097,1,1.0000000000e-13
74953098,4,4.0000000000e-13
74953099,2,2.0000000000e-13
74953100,1,1.0000000000e-13
74953102,1,1.0000000000e-13
74953103,1,1.0000000000e-13
74953105,1,1.0000000000e-13
74953106,1,1.0000000000e-13
74953107,1,1.0000000000e-13
74953108,1,1.0000000000e-13
74953110,1,1.0000000000e-13
74953111,2,2.0000000000e-13
74953114,2,2.0000000000e-13
74953115,1,1.0000000000e-13
74953116,1,1.0000000000e-13
74953117,1,1.0000000000e-13
74953118,1,1.0000000000e-13
74953119,1,1.0000000000e-13
74953121,2,2.0000000000e-13
74953122,1,1.0000000000e-13
74953123,1,1.0000000000e-13
74953124,1,1.0000000000e-13
74953126,3,3.0000000000e-13
74953127,1,1.0000000000e-13
74953129,1,1.0000000000e-13
74953130,1,1.0000000000e-13
74953131,1,1.0000000000e-13
74953134,2,2.0000000000e-13
74953136,3,3.0000000000e-13
74953137,3,3.0000000000e-13
74953139,4,4.0000000000e-13
74953145,1,1.0000000000e-13
74953146,2,2.0000000000e-13
74953147,3,3.0000000000e-13
74953148,5,5.0000000000e-13
74953149,1,1.0000000000e-13
74953150,2,2.0000000000e-13
74953152,3,3.0000000000e-13
74953153,2,2.0000000000e-13
74953154,3,3.0000000000e-13
74953155,2,2.0000000000e-13
74953156,2,2.0000000000e-13
74953157,3,3.0000000000e-13
74953159,1,1.0000000000e-13
74953161,3,3.0000000000e-13
74953162,3,3.0000000000e-13
74953163,1,1.0000000000e-13
74953166,1,1.0000000000e-13
74953167,1,1.0000000000e-13
74953169,1,1.0000000000e-13
74953171,2,2.0000000000e-13
74953172,1,1.0000000000e-13
74953173,4,4.0000000000e-13
74953174,2,2.0000000000e-13
74953175,1,1.0000000000e-13
74953176,1,1.0000000000e-13
74953177,3,3.0000000000e-13
74953178,3,3.0000000000e-13
74953179,3,3.0000000000e-13
74953181,3,3.0000000000e-13
74953182,2,2.0000000000e-13
74953183,4,4.0000000000e-13
74953184,4,4.0000000000e-13
74953185,4,4.0000000000e-13
74953186,2,2.0000000000e-13
74953188,2,2.0000000000e-13
74953189,2,2.0000000000e-13
74953190,2,2.0000000000e-13
74953191,2,2.0000000000e-13
74953192,1,1.0000000000e-13
74953193,4,4.0000000000e-13
74953195,1,1.0000000000e-13
74953197,3,3.0000000000e-13
74953198,2,2.0000000000e-13
74953199,2,2.0000000000e-13
74953200,2,2.0000000000e-13
74953201,3,3.0000000000e-13
74953202,3,3.0000000000e-13
74953203,1,1.0000000000e-13
74953204,2,2.0000000000e-13
74953205,1,1.0000000000e-13
74953206,2,2.0000000000e-13
74953208,2,2.0000000000e-13
74953209,2,2.0000000000e-13
74953213,2,2.0000000000e-13
74953214,4,4.0000000000e-13
74953215,2,2.0000000000e-13
74953216,1,1.0000000000e-13
74953217,3,3.0000000000e-13
74953219,1,1.0000000000e-13
74953220,3,3.0000000000e-13
74953221,3,3.0000000000e-13
74953222,2,2.0000000000e-13
74953223,2,2.0000000000e-13
74953225,6,6.0000000000e-13
74953226,2,2.0000000000e-13
74953227,3,3.0000000000e-13
74953230,3,3.0000000000e-13
74953231,5,5.0000000000e-13
74953232,2,2.0000000000e-13
74953233,1,1.0000000000e-13
74953234,3,3.0000000000e-13
74953235,2,2.0000000000e-13
74953236,1,1.0000000000e-13
74953237,3,3.0000000000e-13
74953238,3,3.0000000000e-13
74953239,1,1.0000000000e-13
74953240,2,2.0000000000e-13
74953243,1,1.0000000000e-13
74953244,5,5.0000000000e-13
74953245,1,1.0000000000e-13
74953246,4,4.0000000000e-13
74953247,1,1.0000000000e-13
74953248,1,1.0000000000e-13
74953249,2,2.0000000000e-13
74953250,1,1.0000000000e-13
74953251,2,2.0000000000e-13
74953252,2,2.0000000000e-13
74953253,3,3.0000000000e-13
74953255,2,2.0000000000e-13
74953256,2,2.0000000000e-13
74953258,1,1.0000000000e-13
74953259,2,2.0000000000e-13
74953260,1,1.0000000000e-13
74953262,1,1.0000000000e-13
74953264,1,1.0000000000e-13
74953265,2,2.0000000000e-13
74953266,2,2.0000000000e-13
74953268,2,2.0000000000e-13
74953269,1,1.0000000000e-13
74953270,1,1.0000000000e-13
74953271,2,2.0000000000e-13
74953274,2,2.0000000000e-13
74953275,2,2.0000000000e-13
74953276,1,1.0000000000e-13
74953277,2,2.0000000000e-13
74953278,1,1.0000000000e-13
74953280,2,2.0000000000e-13
74953281,1,1.0000000000e-13
74953282,3,3.0000000000e-13
74953283,3,3.0000000000e-13
74953284,2,2.0000000000e-13
74953285,2,2.0000000000e-13
74953286,1,1.0000000000e-13
74953287,1,1.0000000000e-13
74953288,1,1.0000000000e-13
74953289,1,1.0000000000e-13
74953290,3,3.0000000000e-13
74953291,3,3.0000000000e-13
74953292,1,1.0000000000e-13
74953293,3,3.0000000000e-13
74953294,3,3.0000000000e-13
74953295,1,1.0000000000e-13
74953296,2,2.0000000000e-13
74953298,4,4.0000000000e-13
74953300,3,3.0000000000e-13
74953302,1,1.0000000000e-13
74953303,1,1.0000000000e-13
74953304,4,4.0000000000e-13
74953306,3,3.0000000000e-13
74953307,3,3.0000000000e-13
74953309,1,1.0000000000e-13
74953311,1,1.0000000000e-13
74953312,2,2.0000000000e-13
74953315,4,4.0000000000e-13
74953316,1,1.0000000000e-13
74953317,2,2.0000000000e-13
74953318,1,1.0000000000e-13
74953319,3,3.0000000000e-13
74953321,2,2.0000000000e-13
74953322,1,1.0000000000e-13
74953324,2,2.0000000000e-13
74953325,1,1.0000000000e-13
74953326,2,2.0000000000e-13
74953327,2,2.0000000000e-13
74953328,1,1.0000000000e-13
74953329,1,1.0000000000e-13
74953332,1,1.0000000000e-13
74953333,2,2.0000000000e-13
74953334,1,1.0000000000e-13
74953335,1,1.0000000000e-13
74953336,2,2.0000000000e-13
74953337,1,1.0000000000e-13
74953339,1,1.0000000000e-13
74953341,1,1.0000000000e-13
74953342,4,4.0000000000e-13
74953343,1,1.0000000000e-13
74953344,1,1.0000000000e-13
74953345,3,3.0000000000e-13
74953346,2,2.0000000000e-13
74953348,2,2.0000000000e-13
74953349,4,4.0000000000e-13
74953350,3,3.0000000000e-13
74953351,1,1.0000000000e-13
74953352,4,4.0000000000e-13
74953353,1,1.0000000000e-13
74953355,3,3.0000000000e-13
74953356,3,3.0000000000e-13
74953358,2,2.0000000000e-13
74953360,2,2.0000000000e-13
74953361,1,1.0000000000e-13
74953362,4,4.0000000000e-13
74953366,1,1.0000000000e-13
74953367,1,1.0000000000e-13
74953368,1,1.0000000000e-13
74953369,1,1.0000000000e-13
74953370,3,3.0000000000e-13
74953371,2,2.0000000000e-13
74953372,3,3.0000000000e-13
74953374,1,1.0000000000e-13
74953375,2,2.0000000000e-13
74953376,1,1.0000000000e-13
74953377,3,3.0000000000e-13
74953378,2,2.0000000000e-13
74953380,1,1.0000000000e-13
74953381,2,2.0000000000e-13
74953382,3,3.0000000000e-13
74953384,2,2.0000000000e-13
74953386,2,2.0000000000e-13
74953387,3,3.0000000000e-13
74953388,2,2.0000000000e-13
74953390,1,1.0000000000e-13
74953391,2,2.0000000000e-13
74953392,3,3.0000000000e-13
74953393,1,1.0000000000e-13
74953394,1,1.0000000000e-13
74953395,1,1.0000000000e-13
74953397,2,2.0000000000e-13
74953398,5,5.0000000000e-13
74953399,1,1.0000000000e-13
74953400,2,2.0000000000e-13
74953401,1,1.0000000000e-13
74953402,3,3.0000000000e-13
74953404,4,4.0000000000e-13
74953405,5,5.0000000000e-13
74953406,2,2.0000000000e-13
74953407,2,2.0000000000e-13
74953408,2,2.0000000000e-13
74953409,1,1.0000000000e-13
74953410,2,2.0000000000e-13
74953411,2,2.0000000000e-13
74953412,1,1.0000000000e-13
74953413,1,1.0000000000e-13
74953414,2,2.0000000000e-13
74953415,2,2.0000000000e-13
74953416,1,1.0000000000e-13
74953417,1,1.0000000000e-13
74953418,1,1.0000000000e-13
74953420,1,1.0000000000e-13
74953421,1,1.0000000000e-13
74953422,1,1.0000000000e-13
74953423,1,1.0000000000e-13
74953424,1,1.0000000000e-13
74953425,2,2.0000000000e-13
74953426,1,1.0000000000e-13
74953427,1,1.0000000000e-13
74953428,3,3.0000000000e-13
74953431,1,1.0000000000e-13
74953432,2,2.0000000000e-13
74953433,1,1.0000000000e-13
74953434,1,1.0000000000e-13
74953435,2,2.0000000000e-13
74953436,3,3.0000000000e-13
74953437,2,2.0000000000e-13
74953438,2,2.0000000000e-13
74953440,2,2.0000000000e-13
74953441,2,2.0000000000e-13
74953442,1,1.0000000000e-13
74953443,1,1.0000000000e-13
74953445,2,2.0000000000e-13
74953446,2,2.0000000000e-13
74953447,2,2.0000000000e-13
74953448,1,1.0000000000e-13
74953449,1,1.0000000000e-13
74953452,2,2.0000000000e-13
74953453,1,1.0000000000e-13
74953454,1,1.0000000000e-13
74953455,2,2.0000000000e-13
74953456,1,1.0000000000e-13
74953457,2,2.0000000000e-13
74953458,3,3.0000000000e-13
74953459,3,3.0000000000e-13
74953460,3,3.0000000000e-13
74953462,1,1.0000000000e-13
74953463,3,3.0000000000e-13
74953464,2,2.0000000000e-13
74953465,3,3.0000000000e-13
74953466,1,1.0000000000e-13
74953467,3,3.0000000000e-13
74953468,1,1.0000000000e-13
74953469,1,1.0000000000e-13
74953470,2,2.0000000000e-13
74953472,1,1.0000000000e-13
74953473,3,3.0000000000e-13
74953476,2,2.0000000000e-13
74953477,4,4.0000000000e-13
74953480,3,3.0000000000e-13
74953481,4,4.0000000000e-13
74953482,1,1.0000000000e-13
74953483,4,4.0000000000e-13
74953484,1,1.0000000000e-13
74953485,2,2.0000000000e-13
74953486,1,1.0000000000e-13
74953487,2,2.0000000000e-13
74953488,1,1.0000000000e-13
74953489,1,1.0000000000e-13
74953490,1,1.0000000000e-13
74953492,3,3.0000000000e-13
74953493,3,3.0000000000e-13
74953494,2,2.0000000000e-13
74953495,2,2.0000000000e-13
74953496,1,1.0000000000e-13
74953498,1,1.0000000000e-13
74953499,2,2.0000000000e-13
74953500,3,3.0000000000e-13
74953501,2,2.0000000000e-13
74953502,1,1.0000000000e-13
74953504,5,5.0000000000e-13
74953506,5,5.0000000000e-13
74953507,2,2.0000000000e-13
74953508,4,4.0000000000e-13
74953511,2,2.0000000000e-13
74953514,2,2.0000000000e-13
74953515,2,2.0000000000e-13
74953516,4,4.0000000000e-13
74953517,1,1.0000000000e-13
74953518,2,2.0000000000e-13
74953519,1,1.0000000000e-13
74953520,1,1.0000000000e-13
74953521,1,1.0000000000e-13
74953522,2,2.0000000000e-13
74953523,1,1.0000000000e-13
74953524,1,1.0000000000e-13
74953525,2,2.0000000000e-13
74953526,1,1.0000000000e-13
74953528,1,1.0000000000e-13
74953529,1,1.0000000000e-13
74953530,2,2.0000000000e-13
74953531,1,1.0000000000e-13
74953533,4,4.0000000000e-13
74953535,2,2.0000000000e-13
74953536,1,1.0000000000e-13
74953537,1,1.0000000000e-13
74953538,1,1.0000000000e-13
74953539,2,2.0000000000e-13
74953540,1,1.0000000000e-13
74953541,2,2.0000000000e-13
74953542,1,1.0000000000e-13
74953543,3,3.0000000000e-13
74953544,1,1.0000000000e-13
74953546,4,4.0000000000e-13
74953547,1,1.0000000000e-13
74953548,4,4.0000000000e-13
74953550,1,1.0000000000e-13
74953551,2,2.0000000000e-13
74953552,3,3.0000000000e-13
