cluster_size,total_clusters_of_this_size,n_s
886,286597,2.8659700000e-08
887,284204,2.8420400000e-08
888,283138,2.8313800000e-08
889,280991,2.8099100000e-08
890,279924,2.7992400000e-08
891,278795,2.7879500000e-08
892,277153,2.7715300000e-08
893,275683,2.7568300000e-08
894,274324,2.7432400000e-08
895,272657,2.7265700000e-08
896,272282,2.7228200000e-08
897,270374,2.7037400000e-08
898,269602,2.6960200000e-08
899,267523,2.6752300000e-08
900,266295,2.6629500000e-08
901,264288,2.6428800000e-08
902,262287,2.6228700000e-08
903,261312,2.6131200000e-08
904,260125,2.6012500000e-08
905,259460,2.5946000000e-08
906,257318,2.5731800000e-08
907,255355,2.5535500000e-08
908,254239,2.5423900000e-08
909,253630,2.5363000000e-08
910,251241,2.5124100000e-08
911,249882,2.4988200000e-08
912,249432,2.4943200000e-08
913,248154,2.4815400000e-08
914,246773,2.4677300000e-08
915,245085,2.4508500000e-08
916,243940,2.4394000000e-08
917,243376,2.4337600000e-08
918,242515,2.4251500000e-08
919,240675,2.4067500000e-08
920,238691,2.3869100000e-08
921,238154,2.3815400000e-08
922,237231,2.3723100000e-08
923,235710,2.3571000000e-08
924,233966,2.3396600000e-08
925,233728,2.3372800000e-08
926,231525,2.3152500000e-08
927,230396,2.3039600000e-08
928,229384,2.2938400000e-08
929,228478,2.2847800000e-08
930,226802,2.2680200000e-08
931,225835,2.2583500000e-08
932,224338,2.2433800000e-08
933,223811,2.2381100000e-08
934,221967,2.2196700000e-08
935,221207,2.2120700000e-08
936,220819,2.2081900000e-08
937,218947,2.1894700000e-08
938,217482,2.1748200000e-08
939,217193,2.1719300000e-08
940,215463,2.1546300000e-08
941,213479,2.1347900000e-08
942,213456,2.1345600000e-08
943,211698,2.1169800000e-08
944,211883,2.1188300000e-08
945,209100,2.0910000000e-08
946,208685,2.0868500000e-08
947,207208,2.0720800000e-08
948,205765,2.0576500000e-08
949,205926,2.0592600000e-08
950,203405,2.0340500000e-08
951,203506,2.0350600000e-08
952,202715,2.0271500000e-08
953,201297,2.0129700000e-08
954,199902,1.9990200000e-08
955,199091,1.9909100000e-08
956,197896,1.9789600000e-08
957,196974,1.9697400000e-08
958,195412,1.9541200000e-08
959,195232,1.9523200000e-08
960,194549,1.9454900000e-08
961,193125,1.9312500000e-08
962,191407,1.9140700000e-08
963,192321,1.9232100000e-08
964,189784,1.8978400000e-08
965,189743,1.8974300000e-08
966,188084,1.8808400000e-08
967,187922,1.8792200000e-08
968,186539,1.8653900000e-08
969,186388,1.8638800000e-08
970,185458,1.8545800000e-08
971,183871,1.8387100000e-08
972,182429,1.8242900000e-08
973,181954,1.8195400000e-08
974,181199,1.8119900000e-08
975,179136,1.7913600000e-08
976,178253,1.7825300000e-08
977,177873,1.7787300000e-08
978,176736,1.7673600000e-08
979,176986,1.7698600000e-08
980,175610,1.7561000000e-08
981,173644,1.7364400000e-08
982,173601,1.7360100000e-08
983,171621,1.7162100000e-08
984,171288,1.7128800000e-08
985,171029,1.7102900000e-08
986,170019,1.7001900000e-08
987,168795,1.6879500000e-08
988,168190,1.6819000000e-08
989,167061,1.6706100000e-08
990,166237,1.6623700000e-08
991,165535,1.6553500000e-08
992,164232,1.6423200000e-08
993,163741,1.6374100000e-08
994,163830,1.6383000000e-08
995,162081,1.6208100000e-08
996,161811,1.6181100000e-08
997,160118,1.6011800000e-08
998,159112,1.5911200000e-08
999,158538,1.5853800000e-08
1000,157954,1.5795400000e-08
1001,157170,1.5717000000e-08
1002,156296,1.5629600000e-08
1003,155001,1.5500100000e-08
1004,154644,1.5464400000e-08
1005,153968,1.5396800000e-08
1006,153582,1.5358200000e-08
1007,152425,1.5242500000e-08
1008,152092,1.5209200000e-08
1009,150619,1.5061900000e-08
1010,150658,1.5065800000e-08
1011,149534,1.4953400000e-08
1012,148041,1.4804100000e-08
1013,147780,1.4778000000e-08
1014,146558,1.4655800000e-08
1015,146185,1.4618500000e-08
1016,144760,1.4476000000e-08
1017,145361,1.4536100000e-08
1018,144082,1.4408200000e-08
1019,142688,1.4268800000e-08
1020,143128,1.4312800000e-08
1021,142032,1.4203200000e-08
1022,142029,1.4202900000e-08
1023,140636,1.4063600000e-08
1024,139423,1.3942300000e-08
1025,138538,1.3853800000e-08
1026,138881,1.3888100000e-08
1027,137564,1.3756400000e-08
1028,137325,1.3732500000e-08
1029,135671,1.3567100000e-08
1030,135443,1.3544300000e-08
1031,135510,1.3551000000e-08
1032,134111,1.3411100000e-08
1033,132663,1.3266300000e-08
1034,132855,1.3285500000e-08
1035,132721,1.3272100000e-08
1036,130634,1.3063400000e-08
1037,131483,1.3148300000e-08
1038,130305,1.3030500000e-08
1039,129396,1.2939600000e-08
1040,128776,1.2877600000e-08
1041,128194,1.2819400000e-08
1042,127593,1.2759300000e-08
1043,127098,1.2709800000e-08
1044,125821,1.2582100000e-08
1045,125524,1.2552400000e-08
1046,124649,1.2464900000e-08
1047,124253,1.2425300000e-08
1048,123794,1.2379400000e-08
1049,123107,1.2310700000e-08
1050,122664,1.2266400000e-08
1051,122233,1.2223300000e-08
1052,121609,1.2160900000e-08
1053,120489,1.2048900000e-08
1054,120814,1.2081400000e-08
1055,118997,1.1899700000e-08
1056,119101,1.1910100000e-08
1057,117670,1.1767000000e-08
1058,117858,1.1785800000e-08
1059,117211,1.1721100000e-08
1060,116533,1.1653300000e-08
1061,115806,1.1580600000e-08
1062,115065,1.1506500000e-08
1063,114778,1.1477800000e-08
1064,114099,1.1409900000e-08
1065,113821,1.1382100000e-08
1066,113500,1.1350000000e-08
1067,112425,1.1242500000e-08
1068,112056,1.1205600000e-08
1069,111056,1.1105600000e-08
1070,110708,1.1070800000e-08
1071,110082,1.1008200000e-08
1072,110237,1.1023700000e-08
1073,108944,1.0894400000e-08
1074,108311,1.0831100000e-08
1075,107591,1.0759100000e-08
1076,107510,1.0751000000e-08
1077,106879,1.0687900000e-08
1078,106572,1.0657200000e-08
1079,106310,1.0631000000e-08
1080,105406,1.0540600000e-08
1081,105132,1.0513200000e-08
1082,104553,1.0455300000e-08
1083,103728,1.0372800000e-08
1084,103360,1.0336000000e-08
1085,102910,1.0291000000e-08
1086,102118,1.0211800000e-08
1087,101866,1.0186600000e-08
1088,101393,1.0139300000e-08
1089,100262,1.0026200000e-08
1090,100076,1.0007600000e-08
1091,99820,9.9820000000e-09
1092,99450,9.9450000000e-09
1093,98584,9.8584000000e-09
1094,98791,9.8791000000e-09
1095,97433,9.7433000000e-09
1096,96398,9.6398000000e-09
1097,96575,9.6575000000e-09
1098,96332,9.6332000000e-09
1099,95379,9.5379000000e-09
1100,95028,9.5028000000e-09
1101,95342,9.5342000000e-09
1102,94462,9.4462000000e-09
1103,93452,9.3452000000e-09
1104,93452,9.3452000000e-09
1105,92954,9.2954000000e-09
1106,92035,9.2035000000e-09
1107,92257,9.2257000000e-09
1108,91575,9.1575000000e-09
1109,91266,9.1266000000e-09
1110,90446,9.0446000000e-09
1111,89884,8.9884000000e-09
1112,90273,9.0273000000e-09
1113,89106,8.9106000000e-09
1114,88845,8.8845000000e-09
1115,88276,8.8276000000e-09
1116,87552,8.7552000000e-09
1117,87104,8.7104000000e-09
1118,86482,8.6482000000e-09
1119,86342,8.6342000000e-09
1120,86599,8.6599000000e-09
1121,85793,8.5793000000e-09
1122,84851,8.4851000000e-09
1123,84876,8.4876000000e-09
1124,84338,8.4338000000e-09
1125,84391,8.4391000000e-09
1126,83632,8.3632000000e-09
1127,83104,8.3104000000e-09
1128,82401,8.2401000000e-09
1129,82294,8.2294000000e-09
1130,82215,8.2215000000e-09
1131,81511,8.1511000000e-09
1132,81522,8.1522000000e-09
1133,80740,8.0740000000e-09
1134,80598,8.0598000000e-09
1135,80128,8.0128000000e-09
1136,79714,7.9714000000e-09
1137,78864,7.8864000000e-09
1138,78999,7.8999000000e-09
1139,78765,7.8765000000e-09
1140,77858,7.7858000000e-09
1141,77869,7.7869000000e-09
1142,77178,7.7178000000e-09
1143,76742,7.6742000000e-09
1144,76423,7.6423000000e-09
1145,75922,7.5922000000e-09
1146,75477,7.5477000000e-09
1147,75372,7.5372000000e-09
1148,74787,7.4787000000e-09
1149,75024,7.5024000000e-09
1150,74089,7.4089000000e-09
1151,73678,7.3678000000e-09
1152,73241,7.3241000000e-09
1153,73133,7.3133000000e-09
1154,72928,7.2928000000e-09
1155,72611,7.2611000000e-09
1156,71895,7.1895000000e-09
1157,71598,7.1598000000e-09
1158,71464,7.1464000000e-09
1159,70732,7.0732000000e-09
1160,70759,7.0759000000e-09
1161,70581,7.0581000000e-09
1162,69601,6.9601000000e-09
1163,69232,6.9232000000e-09
1164,68498,6.8498000000e-09
1165,68629,6.8629000000e-09
1166,68105,6.8105000000e-09
1167,68508,6.8508000000e-09
1168,67782,6.7782000000e-09
1169,67884,6.7884000000e-09
1170,67266,6.7266000000e-09
1171,66066,6.6066000000e-09
1172,66468,6.6468000000e-09
1173,66927,6.6927000000e-09
1174,66479,6.6479000000e-09
1175,65445,6.5445000000e-09
1176,65262,6.5262000000e-09
1177,64923,6.4923000000e-09
1178,65003,6.5003000000e-09
1179,64582,6.4582000000e-09
1180,64082,6.4082000000e-09
1181,63404,6.3404000000e-09
1182,63386,6.3386000000e-09
1183,63358,6.3358000000e-09
1184,62893,6.2893000000e-09
1185,62537,6.2537000000e-09
1186,62107,6.2107000000e-09
1187,61952,6.1952000000e-09
1188,61983,6.1983000000e-09
1189,61291,6.1291000000e-09
1190,60561,6.0561000000e-09
1191,60635,6.0635000000e-09
1192,60553,6.0553000000e-09
1193,60354,6.0354000000e-09
1194,59620,5.9620000000e-09
1195,59538,5.9538000000e-09
1196,58747,5.8747000000e-09
1197,58512,5.8512000000e-09
1198,58814,5.8814000000e-09
1199,58302,5.8302000000e-09
1200,57857,5.7857000000e-09
1201,57701,5.7701000000e-09
1202,57441,5.7441000000e-09
1203,57047,5.7047000000e-09
1204,56615,5.6615000000e-09
1205,56472,5.6472000000e-09
1206,55900,5.5900000000e-09
1207,55902,5.5902000000e-09
1208,55849,5.5849000000e-09
1209,55581,5.5581000000e-09
1210,55064,5.5064000000e-09
1211,55084,5.5084000000e-09
1212,54633,5.4633000000e-09
1213,54320,5.4320000000e-09
1214,54436,5.4436000000e-09
1215,53495,5.3495000000e-09
1216,53768,5.3768000000e-09
1217,52870,5.2870000000e-09
1218,53321,5.3321000000e-09
1219,52921,5.2921000000e-09
1220,52471,5.2471000000e-09
1221,52353,5.2353000000e-09
1222,51905,5.1905000000e-09
1223,51566,5.1566000000e-09
1224,51037,5.1037000000e-09
1225,51048,5.1048000000e-09
1226,51284,5.1284000000e-09
1227,51168,5.1168000000e-09
1228,50503,5.0503000000e-09
1229,50821,5.0821000000e-09
1230,50024,5.0024000000e-09
1231,49709,4.9709000000e-09
1232,49393,4.9393000000e-09
1233,49496,4.9496000000e-09
1234,48979,4.8979000000e-09
1235,48723,4.8723000000e-09
1236,48737,4.8737000000e-09
1237,48473,4.8473000000e-09
1238,47932,4.7932000000e-09
1239,47999,4.7999000000e-09
1240,47880,4.7880000000e-09
1241,47554,4.7554000000e-09
1242,47150,4.7150000000e-09
1243,46849,4.6849000000e-09
1244,46764,4.6764000000e-09
1245,46643,4.6643000000e-09
1246,45985,4.5985000000e-09
1247,46316,4.6316000000e-09
1248,45965,4.5965000000e-09
1249,45558,4.5558000000e-09
1250,45305,4.5305000000e-09
1251,45278,4.5278000000e-09
1252,44844,4.4844000000e-09
1253,44672,4.4672000000e-09
1254,44408,4.4408000000e-09
1255,43974,4.3974000000e-09
1256,43980,4.3980000000e-09
1257,44021,4.4021000000e-09
1258,43537,4.3537000000e-09
1259,43274,4.3274000000e-09
1260,43104,4.3104000000e-09
1261,43325,4.3325000000e-09
1262,42974,4.2974000000e-09
1263,42581,4.2581000000e-09
1264,42577,4.2577000000e-09
1265,42254,4.2254000000e-09
1266,41886,4.1886000000e-09
1267,41421,4.1421000000e-09
1268,41334,4.1334000000e-09
1269,41301,4.1301000000e-09
1270,41175,4.1175000000e-09
1271,41058,4.1058000000e-09
1272,41013,4.1013000000e-09
1273,40401,4.0401000000e-09
1274,40282,4.0282000000e-09
1275,40084,4.0084000000e-09
1276,39685,3.9685000000e-09
1277,39687,3.9687000000e-09
1278,39931,3.9931000000e-09
1279,39297,3.9297000000e-09
1280,39216,3.9216000000e-09
1281,39130,3.9130000000e-09
1282,38866,3.8866000000e-09
1283,38839,3.8839000000e-09
1284,38140,3.8140000000e-09
1285,38152,3.8152000000e-09
1286,38278,3.8278000000e-09
1287,37850,3.7850000000e-09
1288,37804,3.7804000000e-09
1289,37659,3.7659000000e-09
1290,37414,3.7414000000e-09
1291,36844,3.6844000000e-09
1292,36906,3.6906000000e-09
1293,36694,3.6694000000e-09
1294,36739,3.6739000000e-09
1295,36391,3.6391000000e-09
1296,36562,3.6562000000e-09
1297,36001,3.6001000000e-09
1298,36227,3.6227000000e-09
1299,35790,3.5790000000e-09
1300,35387,3.5387000000e-09
1301,35748,3.5748000000e-09
1302,34846,3.4846000000e-09
1303,34836,3.4836000000e-09
1304,34702,3.4702000000e-09
1305,34771,3.4771000000e-09
1306,34440,3.4440000000e-09
1307,34369,3.4369000000e-09
1308,34224,3.4224000000e-09
1309,34129,3.4129000000e-09
1310,33680,3.3680000000e-09
1311,33451,3.3451000000e-09
1312,33438,3.3438000000e-09
1313,33636,3.3636000000e-09
1314,33523,3.3523000000e-09
1315,33352,3.3352000000e-09
1316,32847,3.2847000000e-09
1317,32752,3.2752000000e-09
1318,32623,3.2623000000e-09
1319,32324,3.2324000000e-09
1320,32428,3.2428000000e-09
1321,32259,3.2259000000e-09
1322,31829,3.1829000000e-09
1323,32159,3.2159000000e-09
1324,31718,3.1718000000e-09
1325,31677,3.1677000000e-09
1326,31147,3.1147000000e-09
1327,31133,3.1133000000e-09
1328,31433,3.1433000000e-09
1329,31094,3.1094000000e-09
1330,30974,3.0974000000e-09
1331,30479,3.0479000000e-09
1332,30565,3.0565000000e-09
1333,30449,3.0449000000e-09
1334,30136,3.0136000000e-09
1335,30256,3.0256000000e-09
1336,29862,2.9862000000e-09
1337,29715,2.9715000000e-09
1338,29193,2.9193000000e-09
1339,29425,2.9425000000e-09
1340,29273,2.9273000000e-09
1341,28925,2.8925000000e-09
1342,29113,2.9113000000e-09
1343,28729,2.8729000000e-09
1344,28701,2.8701000000e-09
1345,28415,2.8415000000e-09
1346,28378,2.8378000000e-09
1347,28363,2.8363000000e-09
1348,27979,2.7979000000e-09
1349,28236,2.8236000000e-09
1350,27851,2.7851000000e-09
1351,27973,2.7973000000e-09
1352,27603,2.7603000000e-09
1353,27426,2.7426000000e-09
1354,27567,2.7567000000e-09
1355,27411,2.7411000000e-09
1356,27081,2.7081000000e-09
1357,27146,2.7146000000e-09
1358,26401,2.6401000000e-09
1359,26858,2.6858000000e-09
1360,26584,2.6584000000e-09
1361,26542,2.6542000000e-09
1362,26052,2.6052000000e-09
1363,26130,2.6130000000e-09
1364,26091,2.6091000000e-09
1365,26033,2.6033000000e-09
1366,26105,2.6105000000e-09
1367,25778,2.5778000000e-09
1368,25689,2.5689000000e-09
1369,25468,2.5468000000e-09
1370,25317,2.5317000000e-09
1371,25318,2.5318000000e-09
1372,25178,2.5178000000e-09
1373,25095,2.5095000000e-09
1374,24682,2.4682000000e-09
1375,24960,2.4960000000e-09
1376,24448,2.4448000000e-09
1377,24383,2.4383000000e-09
1378,24385,2.4385000000e-09
1379,24219,2.4219000000e-09
1380,24513,2.4513000000e-09
1381,24201,2.4201000000e-09
1382,24059,2.4059000000e-09
1383,23715,2.3715000000e-09
1384,23694,2.3694000000e-09
1385,23925,2.3925000000e-09
1386,23635,2.3635000000e-09
1387,23380,2.3380000000e-09
1388,23374,2.3374000000e-09
1389,23251,2.3251000000e-09
1390,22823,2.2823000000e-09
1391,22937,2.2937000000e-09
1392,22978,2.2978000000e-09
1393,22801,2.2801000000e-09
1394,22810,2.2810000000e-09
1395,22541,2.2541000000e-09
1396,22225,2.2225000000e-09
1397,22257,2.2257000000e-09
1398,22250,2.2250000000e-09
1399,22259,2.2259000000e-09
1400,22047,2.2047000000e-09
1401,21843,2.1843000000e-09
1402,21692,2.1692000000e-09
1403,21743,2.1743000000e-09
1404,21474,2.1474000000e-09
1405,21139,2.1139000000e-09
1406,21306,2.1306000000e-09
1407,21290,2.1290000000e-09
1408,21051,2.1051000000e-09
1409,21064,2.1064000000e-09
1410,21127,2.1127000000e-09
1411,21077,2.1077000000e-09
1412,20651,2.0651000000e-09
1413,20651,2.0651000000e-09
1414,20519,2.0519000000e-09
1415,20489,2.0489000000e-09
1416,20280,2.0280000000e-09
1417,20432,2.0432000000e-09
1418,20381,2.0381000000e-09
1419,20338,2.0338000000e-09
1420,19951,1.9951000000e-09
1421,19740,1.9740000000e-09
1422,19741,1.9741000000e-09
1423,19592,1.9592000000e-09
1424,19584,1.9584000000e-09
1425,19684,1.9684000000e-09
1426,19471,1.9471000000e-09
1427,19173,1.9173000000e-09
1428,19335,1.9335000000e-09
1429,19118,1.9118000000e-09
1430,19276,1.9276000000e-09
1431,19023,1.9023000000e-09
1432,18763,1.8763000000e-09
1433,18703,1.8703000000e-09
1434,18866,1.8866000000e-09
1435,18750,1.8750000000e-09
1436,18493,1.8493000000e-09
1437,18380,1.8380000000e-09
1438,18598,1.8598000000e-09
1439,18124,1.8124000000e-09
1440,18116,1.8116000000e-09
1441,18078,1.8078000000e-09
1442,17892,1.7892000000e-09
1443,17747,1.7747000000e-09
1444,17916,1.7916000000e-09
1445,17688,1.7688000000e-09
1446,17523,1.7523000000e-09
1447,17461,1.7461000000e-09
1448,17452,1.7452000000e-09
1449,17523,1.7523000000e-09
1450,17333,1.7333000000e-09
1451,17166,1.7166000000e-09
1452,17085,1.7085000000e-09
1453,17115,1.7115000000e-09
1454,16904,1.6904000000e-09
1455,17035,1.7035000000e-09
1456,16688,1.6688000000e-09
1457,16555,1.6555000000e-09
1458,16352,1.6352000000e-09
1459,16563,1.6563000000e-09
1460,16603,1.6603000000e-09
1461,16437,1.6437000000e-09
1462,16336,1.6336000000e-09
1463,16528,1.6528000000e-09
1464,16321,1.6321000000e-09
1465,16060,1.6060000000e-09
1466,15934,1.5934000000e-09
1467,16068,1.6068000000e-09
1468,16132,1.6132000000e-09
1469,16085,1.6085000000e-09
1470,15655,1.5655000000e-09
1471,15587,1.5587000000e-09
1472,15513,1.5513000000e-09
1473,15382,1.5382000000e-09
1474,15305,1.5305000000e-09
1475,15355,1.5355000000e-09
1476,15265,1.5265000000e-09
1477,15292,1.5292000000e-09
1478,15348,1.5348000000e-09
1479,15030,1.5030000000e-09
1480,15070,1.5070000000e-09
1481,14981,1.4981000000e-09
1482,14981,1.4981000000e-09
1483,14706,1.4706000000e-09
1484,14743,1.4743000000e-09
1485,14838,1.4838000000e-09
1486,14573,1.4573000000e-09
1487,14780,1.4780000000e-09
1488,14501,1.4501000000e-09
1489,14471,1.4471000000e-09
1490,14466,1.4466000000e-09
1491,14291,1.4291000000e-09
1492,14350,1.4350000000e-09
1493,14253,1.4253000000e-09
1494,14083,1.4083000000e-09
1495,13906,1.3906000000e-09
1496,13889,1.3889000000e-09
1497,13835,1.3835000000e-09
1498,13774,1.3774000000e-09
1499,13725,1.3725000000e-09
1500,13612,1.3612000000e-09
1501,13619,1.3619000000e-09
1502,13519,1.3519000000e-09
1503,13446,1.3446000000e-09
1504,13428,1.3428000000e-09
1505,13274,1.3274000000e-09
1506,13264,1.3264000000e-09
1507,13237,1.3237000000e-09
1508,13042,1.3042000000e-09
1509,12948,1.2948000000e-09
1510,12710,1.2710000000e-09
1511,13036,1.3036000000e-09
1512,12818,1.2818000000e-09
1513,12976,1.2976000000e-09
1514,12885,1.2885000000e-09
1515,12694,1.2694000000e-09
1516,12491,1.2491000000e-09
1517,12569,1.2569000000e-09
1518,12725,1.2725000000e-09
1519,12550,1.2550000000e-09
1520,12521,1.2521000000e-09
1521,12369,1.2369000000e-09
1522,12330,1.2330000000e-09
1523,12361,1.2361000000e-09
1524,12348,1.2348000000e-09
1525,12032,1.2032000000e-09
1526,11888,1.1888000000e-09
1527,12092,1.2092000000e-09
1528,12067,1.2067000000e-09
1529,12115,1.2115000000e-09
1530,11965,1.1965000000e-09
1531,11797,1.1797000000e-09
1532,11698,1.1698000000e-09
1533,11724,1.1724000000e-09
1534,11635,1.1635000000e-09
1535,11770,1.1770000000e-09
1536,11485,1.1485000000e-09
1537,11690,1.1690000000e-09
1538,11403,1.1403000000e-09
1539,11420,1.1420000000e-09
1540,11368,1.1368000000e-09
1541,11324,1.1324000000e-09
1542,11313,1.1313000000e-09
1543,11208,1.1208000000e-09
1544,11046,1.1046000000e-09
1545,11370,1.1370000000e-09
1546,10712,1.0712000000e-09
1547,11019,1.1019000000e-09
1548,10992,1.0992000000e-09
1549,10954,1.0954000000e-09
1550,11056,1.1056000000e-09
1551,10930,1.0930000000e-09
1552,10700,1.0700000000e-09
1553,10629,1.0629000000e-09
1554,10648,1.0648000000e-09
1555,10720,1.0720000000e-09
1556,10604,1.0604000000e-09
1557,10378,1.0378000000e-09
1558,10337,1.0337000000e-09
1559,10241,1.0241000000e-09
1560,10315,1.0315000000e-09
1561,10279,1.0279000000e-09
1562,10212,1.0212000000e-09
1563,10008,1.0008000000e-09
1564,10076,1.0076000000e-09
1565,10007,1.0007000000e-09
1566,10080,1.0080000000e-09
1567,10121,1.0121000000e-09
1568,9764,9.7640000000e-10
1569,9759,9.7590000000e-10
1570,9755,9.7550000000e-10
1571,9787,9.7870000000e-10
1572,9874,9.8740000000e-10
1573,9670,9.6700000000e-10
1574,9656,9.6560000000e-10
1575,9612,9.6120000000e-10
1576,9755,9.7550000000e-10
1577,9505,9.5050000000e-10
1578,9545,9.5450000000e-10
1579,9384,9.3840000000e-10
1580,9530,9.5300000000e-10
1581,9351,9.3510000000e-10
1582,9312,9.3120000000e-10
1583,9253,9.2530000000e-10
1584,9213,9.2130000000e-10
1585,9272,9.2720000000e-10
1586,9058,9.0580000000e-10
1587,9221,9.2210000000e-10
1588,9179,9.1790000000e-10
1589,8858,8.8580000000e-10
1590,8891,8.8910000000e-10
1591,9109,9.1090000000e-10
1592,8959,8.9590000000e-10
1593,8908,8.9080000000e-10
1594,8831,8.8310000000e-10
1595,8884,8.8840000000e-10
1596,8689,8.6890000000e-10
1597,8429,8.4290000000e-10
1598,8541,8.5410000000e-10
1599,8683,8.6830000000e-10
1600,8635,8.6350000000e-10
1601,8586,8.5860000000e-10
1602,8500,8.5000000000e-10
1603,8472,8.4720000000e-10
1604,8299,8.2990000000e-10
1605,8269,8.2690000000e-10
1606,8434,8.4340000000e-10
1607,8424,8.4240000000e-10
1608,8123,8.1230000000e-10
1609,8157,8.1570000000e-10
1610,8221,8.2210000000e-10
1611,8116,8.1160000000e-10
1612,8065,8.0650000000e-10
1613,8029,8.0290000000e-10
1614,7925,7.9250000000e-10
1615,8029,8.0290000000e-10
1616,7749,7.7490000000e-10
1617,7848,7.8480000000e-10
1618,7964,7.9640000000e-10
1619,7841,7.8410000000e-10
1620,7773,7.7730000000e-10
1621,7583,7.5830000000e-10
1622,7615,7.6150000000e-10
1623,7595,7.5950000000e-10
1624,7699,7.6990000000e-10
1625,7631,7.6310000000e-10
1626,7411,7.4110000000e-10
1627,7408,7.4080000000e-10
1628,7576,7.5760000000e-10
1629,7494,7.4940000000e-10
1630,7396,7.3960000000e-10
1631,7456,7.4560000000e-10
1632,7315,7.3150000000e-10
1633,7316,7.3160000000e-10
1634,7417,7.4170000000e-10
1635,7271,7.2710000000e-10
1636,7150,7.1500000000e-10
1637,7211,7.2110000000e-10
1638,7119,7.1190000000e-10
1639,7040,7.0400000000e-10
1640,7263,7.2630000000e-10
1641,7070,7.0700000000e-10
1642,6951,6.9510000000e-10
1643,7006,7.0060000000e-10
1644,6991,6.9910000000e-10
1645,6951,6.9510000000e-10
1646,6842,6.8420000000e-10
1647,6914,6.9140000000e-10
1648,6912,6.9120000000e-10
1649,6840,6.8400000000e-10
1650,6790,6.7900000000e-10
1651,6786,6.7860000000e-10
1652,6646,6.6460000000e-10
1653,6643,6.6430000000e-10
1654,6736,6.7360000000e-10
1655,6595,6.5950000000e-10
1656,6496,6.4960000000e-10
1657,6480,6.4800000000e-10
1658,6654,6.6540000000e-10
1659,6556,6.5560000000e-10
1660,6407,6.4070000000e-10
1661,6477,6.4770000000e-10
1662,6470,6.4700000000e-10
1663,6375,6.3750000000e-10
1664,6301,6.3010000000e-10
1665,6322,6.3220000000e-10
1666,6217,6.2170000000e-10
1667,6211,6.2110000000e-10
1668,6048,6.0480000000e-10
1669,6129,6.1290000000e-10
1670,6146,6.1460000000e-10
1671,6276,6.2760000000e-10
1672,6146,6.1460000000e-10
1673,6027,6.0270000000e-10
1674,6041,6.0410000000e-10
1675,5974,5.9740000000e-10
1676,5975,5.9750000000e-10
1677,5902,5.9020000000e-10
1678,5963,5.9630000000e-10
1679,5868,5.8680000000e-10
1680,5922,5.9220000000e-10
1681,5832,5.8320000000e-10
1682,5758,5.7580000000e-10
1683,5685,5.6850000000e-10
1684,5692,5.6920000000e-10
1685,5828,5.8280000000e-10
1686,5793,5.7930000000e-10
1687,5593,5.5930000000e-10
1688,5699,5.6990000000e-10
1689,5664,5.6640000000e-10
1690,5467,5.4670000000e-10
1691,5710,5.7100000000e-10
1692,5599,5.5990000000e-10
1693,5504,5.5040000000e-10
1694,5445,5.4450000000e-10
1695,5556,5.5560000000e-10
1696,5434,5.4340000000e-10
1697,5408,5.4080000000e-10
1698,5494,5.4940000000e-10
1699,5500,5.5000000000e-10
1700,5400,5.4000000000e-10
1701,5520,5.5200000000e-10
1702,5302,5.3020000000e-10
1703,5286,5.2860000000e-10
1704,5224,5.2240000000e-10
1705,5116,5.1160000000e-10
1706,5207,5.2070000000e-10
1707,5263,5.2630000000e-10
1708,5187,5.1870000000e-10
1709,5130,5.1300000000e-10
1710,4954,4.9540000000e-10
1711,5007,5.0070000000e-10
1712,5123,5.1230000000e-10
1713,5097,5.0970000000e-10
1714,5097,5.0970000000e-10
1715,5020,5.0200000000e-10
1716,4893,4.8930000000e-10
1717,5020,5.0200000000e-10
1718,4924,4.9240000000e-10
1719,5042,5.0420000000e-10
1720,4812,4.8120000000e-10
1721,4826,4.8260000000e-10
1722,4877,4.8770000000e-10
1723,4869,4.8690000000e-10
1724,4763,4.7630000000e-10
1725,4803,4.8030000000e-10
1726,4708,4.7080000000e-10
1727,4756,4.7560000000e-10
1728,4557,4.5570000000e-10
1729,4823,4.8230000000e-10
1730,4573,4.5730000000e-10
1731,4582,4.5820000000e-10
1732,4749,4.7490000000e-10
1733,4612,4.6120000000e-10
1734,4600,4.6000000000e-10
1735,4469,4.4690000000e-10
1736,4570,4.5700000000e-10
1737,4426,4.4260000000e-10
1738,4483,4.4830000000e-10
1739,4419,4.4190000000e-10
1740,4416,4.4160000000e-10
1741,4390,4.3900000000e-10
1742,4554,4.5540000000e-10
1743,4322,4.3220000000e-10
1744,4324,4.3240000000e-10
1745,4325,4.3250000000e-10
1746,4400,4.4000000000e-10
1747,4272,4.2720000000e-10
1748,4442,4.4420000000e-10
1749,4254,4.2540000000e-10
1750,4155,4.1550000000e-10
1751,4211,4.2110000000e-10
1752,4198,4.1980000000e-10
1753,4145,4.1450000000e-10
1754,4162,4.1620000000e-10
1755,4088,4.0880000000e-10
1756,4102,4.1020000000e-10
1757,4084,4.0840000000e-10
1758,4055,4.0550000000e-10
1759,4191,4.1910000000e-10
1760,3968,3.9680000000e-10
1761,4065,4.0650000000e-10
1762,3982,3.9820000000e-10
1763,4018,4.0180000000e-10
1764,4076,4.0760000000e-10
1765,3907,3.9070000000e-10
