sample_id, N_LCC, N_A_1_LCC, N_B_1_LCC, N_A_0_LCC, N_B_0_LCC, N_A_*_LCC, N_B_*_LCC, seed
2, 2304024, 191389, 860870, 854203, 186164, 105699, 105699, 732259428
15, 2310413, 267252, 785560, 779568, 261779, 108127, 108127, 3329676555
9, 2302533, 270230, 773659, 767153, 264905, 113293, 113293, 1666514395
8, 2308980, 287788, 770068, 763466, 282502, 102578, 102578, 2981483971
4, 2305769, 443846, 602960, 597246, 438093, 111812, 111812, 35724196
13, 2309705, 575449, 461772, 455912, 569596, 123488, 123488, 3907271853
6, 2309213, 780036, 264895, 259403, 774037, 115421, 115421, 3764708152
12, 2312999, 469073, 587226, 581521, 462863, 106158, 106158, 3815259830
1, 2302973, 435291, 600866, 594995, 429623, 121099, 121099, 1537563310
0, 2305663, 763135, 289343, 284047, 756954, 106092, 106092, 347936102
14, 2308861, 449418, 588410, 582489, 444012, 122266, 122266, 2181466350
3, 2305895, 560626, 481290, 474521, 555148, 117155, 117155, 3006971635
11, 2302715, 522866, 508532, 503017, 516450, 125925, 125925, 957369325
10, 2306374, 467521, 572375, 566637, 461733, 119054, 119054, 3421350516
5, 2305381, 505463, 522919, 517007, 499896, 130048, 130048, 3433844715
7, 2306165, 482041, 560291, 554809, 475938, 116543, 116543, 3636920658
17, 2306094, 541004, 507369, 501245, 534614, 110931, 110931, 4048507204
18, 2308255, 284572, 763988, 757473, 279184, 111519, 111519, 288033945
24, 2312447, 271130, 727851, 721779, 265783, 162952, 162952, 1239625526
22, 2305430, 919007, 141245, 135988, 911418, 98886, 98886, 3277081028
19, 2304327, 753540, 296451, 290873, 747327, 108068, 108068, 3181440208
28, 2303969, 353817, 693883, 687176, 347959, 110567, 110567, 1532830847
20, 2309577, 357290, 691822, 686175, 351418, 111436, 111436, 1572571464
25, 2309513, 343404, 710069, 704637, 338095, 106654, 106654, 3390432719
30, 2315375, 307002, 735259, 728862, 301378, 121437, 121437, 913237626
27, 2299755, 531982, 501477, 495288, 525260, 122874, 122874, 1827014323
16, 2307002, 411196, 640931, 634799, 405930, 107073, 107073, 149985540
23, 2311612, 509615, 547367, 541140, 503924, 104783, 104783, 336023103
21, 2313991, 914261, 158079, 152817, 908378, 90228, 90228, 2577930467
31, 2303157, 498827, 551357, 545481, 493144, 107174, 107174, 4200656204
29, 2309628, 696537, 360258, 354665, 690094, 104037, 104037, 2076442601
26, 2311238, 875206, 184880, 179529, 869749, 100937, 100937, 3857093763
33, 2306138, 388520, 660087, 653986, 382555, 110495, 110495, 1779370049
32, 2307321, 311285, 745951, 740092, 305859, 102067, 102067, 479595298
36, 2305029, 141412, 916699, 910120, 136552, 100123, 100123, 1652793675
34, 2310437, 678793, 372511, 366767, 673140, 109613, 109613, 2992446192
35, 2309298, 892155, 165328, 159954, 886197, 102832, 102832, 981343383
39, 2304780, 331422, 718106, 712003, 325831, 108709, 108709, 1407384330
37, 2309186, 438479, 607935, 601867, 432423, 114241, 114241, 4024324754
43, 2310975, 252137, 808335, 802041, 247008, 100727, 100727, 3548587180
38, 2308893, 689332, 354753, 348828, 683814, 116083, 116083, 320414207
46, 2309447, 524776, 516672, 511023, 518898, 119039, 119039, 1801958401
42, 2316112, 326400, 721793, 716081, 321016, 115411, 115411, 773988590
41, 2302668, 733147, 312190, 306849, 727468, 111507, 111507, 2302683311
40, 2308813, 676200, 359031, 353684, 670688, 124605, 124605, 2366483831
44, 2309964, 683555, 368259, 362814, 677374, 108981, 108981, 2992330636
47, 2304801, 514131, 494211, 488610, 508799, 149525, 149525, 1867311745
45, 2306463, 517471, 523034, 517537, 512215, 118103, 118103, 162794413
49, 2305929, 610808, 442870, 437229, 604706, 105158, 105158, 3159271588
48, 2305896, 759535, 266918, 261465, 753888, 132045, 132045, 2391684776
50, 2307569, 608101, 443015, 437277, 602194, 108491, 108491, 833850972
52, 2301817, 776059, 256733, 251125, 769932, 123984, 123984, 3273298801
51, 2304434, 349083, 694966, 688225, 343238, 114461, 114461, 1335465932
55, 2305568, 305715, 747009, 740716, 299916, 106106, 106106, 2016270084
56, 2308100, 638224, 411484, 405741, 631965, 110343, 110343, 3180109187
54, 2310739, 764233, 298446, 293094, 758242, 98362, 98362, 325946701
53, 2306035, 824750, 228942, 224034, 818769, 104770, 104770, 3201545629
59, 2310021, 311327, 746270, 740183, 305763, 103239, 103239, 981535030
60, 2310976, 826796, 233440, 228048, 820500, 101096, 101096, 375848603
57, 2308738, 720884, 324785, 319175, 714384, 114755, 114755, 489656559
