sample_id, N_LCC, N_A_1_LCC, N_B_1_LCC, N_A_0_LCC, N_B_0_LCC, N_A_*_LCC, N_B_*_LCC
53, 1293516, 250691, 257453, 232814, 226268, 163145, 163145
54, 1283259, 252869, 250558, 226228, 228640, 162482, 162482
55, 1276569, 251855, 251341, 227095, 227446, 159416, 159416
56, 1273849, 249842, 251312, 226677, 225346, 160336, 160336
57, 1279278, 251999, 251352, 226598, 227913, 160708, 160708
58, 1279368, 251285, 248564, 224422, 226895, 164101, 164101
59, 1278687, 251406, 251910, 227427, 227196, 160374, 160374
60, 1287914, 252478, 254576, 230014, 228176, 161335, 161335
61, 1279744, 247881, 256595, 232198, 224174, 159448, 159448
62, 1279579, 251965, 250845, 226629, 227950, 161095, 161095
63, 1267711, 245952, 253089, 228783, 221945, 158971, 158971
64, 1281770, 249172, 252493, 228024, 224679, 163701, 163701
65, 1275360, 249589, 251242, 226647, 225610, 161136, 161136
66, 1281613, 250166, 253484, 229070, 225507, 161693, 161693
67, 1273894, 255794, 246709, 223005, 231516, 158435, 158435
68, 1273044, 253425, 247405, 223529, 229175, 159755, 159755
69, 1282078, 245059, 260653, 236037, 221167, 159581, 159581
70, 1274257, 252485, 248895, 224621, 228172, 160042, 160042
71, 1267932, 251586, 249656, 225258, 227116, 157158, 157158
72, 1285916, 252698, 252994, 228649, 228075, 161750, 161750
73, 1275775, 251087, 250264, 226390, 226624, 160705, 160705
74, 1277336, 251280, 250009, 225653, 226484, 161955, 161955
75, 1272045, 245929, 251552, 227274, 222072, 162609, 162609
76, 1272673, 248611, 249356, 224683, 224479, 162772, 162772
77, 1277963, 252422, 250225, 225896, 228164, 160628, 160628
78, 1279238, 247250, 249395, 225226, 223125, 167121, 167121
79, 1290654, 251170, 258692, 234078, 226590, 160062, 160062
80, 1277818, 247688, 250482, 226600, 223814, 164617, 164617
81, 1270378, 254557, 244310, 220135, 229746, 160815, 160815
82, 1269938, 251898, 248429, 224431, 227776, 158702, 158702
83, 1266632, 246680, 251689, 227710, 222883, 158835, 158835
84, 1281160, 258563, 246511, 222165, 233707, 160107, 160107
85, 1276312, 254735, 246388, 222095, 230288, 161403, 161403
86, 1277514, 248955, 252163, 227643, 224571, 162091, 162091
87, 1271782, 247133, 254081, 229532, 223198, 158919, 158919
88, 1283863, 254018, 250688, 226439, 229520, 161599, 161599
89, 1267514, 254211, 244461, 220573, 229769, 159250, 159250
90, 1275673, 247675, 252090, 227434, 223720, 162377, 162377
91, 1275405, 252579, 247047, 222959, 228466, 162177, 162177
92, 1279061, 253553, 251421, 226903, 228618, 159283, 159283
93, 1266959, 250110, 247679, 223356, 225956, 159929, 159929
94, 1278348, 252635, 248846, 224764, 228353, 161875, 161875
95, 1278352, 253008, 251881, 227511, 228584, 158684, 158684
96, 1275743, 249091, 250257, 226184, 224879, 162666, 162666
97, 1283215, 253035, 248905, 224279, 228924, 164036, 164036
98, 1279638, 249538, 252246, 227911, 225145, 162399, 162399
99, 1269252, 249962, 246680, 222617, 225747, 162123, 162123
100, 1283026, 254607, 248414, 224355, 229882, 162884, 162884
101, 1280603, 254091, 250016, 225611, 229669, 160608, 160608
102, 1275009, 248303, 250801, 226546, 224467, 162446, 162446
103, 1279004, 249783, 252178, 227997, 225546, 161750, 161750
104, 1279016, 249940, 253558, 229037, 225615, 160433, 160433
105, 1267521, 251001, 250647, 226116, 226731, 156513, 156513
106, 1272222, 244976, 250313, 226505, 220878, 164775, 164775
107, 1278389, 251613, 251285, 227376, 227559, 160278, 160278
108, 1275359, 254583, 246852, 222658, 230534, 160366, 160366
109, 1271640, 252880, 246510, 222267, 228739, 160622, 160622
110, 1276472, 250216, 250395, 226128, 226125, 161804, 161804
111, 1278241, 252341, 249503, 225490, 227675, 161616, 161616
112, 1280289, 250136, 252256, 227637, 225854, 162203, 162203
113, 1278445, 245897, 258232, 233367, 221607, 159671, 159671
114, 1279392, 248966, 251323, 226568, 224737, 163899, 163899
115, 1276807, 245364, 256637, 231927, 221289, 160795, 160795
116, 1281543, 255261, 248973, 224844, 230403, 161031, 161031
117, 1281493, 251419, 251565, 227370, 226921, 162109, 162109
118, 1280120, 249459, 252667, 228861, 225271, 161931, 161931
119, 1266783, 246598, 250112, 225912, 222365, 160898, 160898
120, 1277685, 254097, 245754, 221973, 229757, 163052, 163052
121, 1281321, 248097, 253809, 229152, 223869, 163197, 163197
122, 1271271, 246356, 251533, 227001, 222191, 162095, 162095
123, 1289026, 255099, 254781, 230053, 230793, 159150, 159150
124, 1270754, 251589, 246796, 222885, 227096, 161194, 161194
125, 1280057, 249409, 251778, 227480, 225122, 163134, 163134
126, 1263541, 249099, 250446, 225910, 224930, 156578, 156578
127, 1274664, 252201, 247793, 223644, 227526, 161750, 161750
128, 1277084, 252281, 249469, 224917, 227823, 161297, 161297
129, 1263270, 249531, 246933, 222803, 225023, 159490, 159490
130, 1279614, 251019, 250768, 226336, 226653, 162419, 162419
131, 1281346, 253976, 250196, 225727, 229131, 161158, 161158
132, 1264684, 248745, 248265, 224151, 224451, 159536, 159536
133, 1275340, 252135, 249919, 225575, 227505, 160103, 160103
134, 1274827, 248869, 252066, 228021, 224649, 160611, 160611
135, 1269810, 249865, 250746, 226324, 225629, 158623, 158623
136, 1283314, 257742, 248669, 224189, 233074, 159820, 159820
137, 1281837, 246535, 253472, 228863, 222785, 165091, 165091
138, 1272969, 253126, 249263, 224758, 228650, 158586, 158586
139, 1276325, 247292, 253854, 229767, 223212, 161100, 161100
140, 1278593, 252023, 252426, 227844, 227238, 159531, 159531
141, 1271890, 249431, 250552, 226604, 225295, 160004, 160004
142, 1282011, 249715, 250514, 226583, 225457, 164871, 164871
143, 1283174, 253091, 249201, 225228, 229028, 163313, 163313
144, 1285582, 257126, 248569, 224352, 232451, 161542, 161542
145, 1281610, 254532, 250212, 225893, 230163, 160405, 160405
146, 1267216, 252575, 245026, 220950, 227983, 160341, 160341
147, 1272695, 251851, 251585, 227114, 227465, 157340, 157340
148, 1273719, 251592, 248824, 224545, 226912, 160923, 160923
149, 1282229, 247860, 252182, 228055, 223860, 165136, 165136
150, 1278653, 248713, 251214, 226945, 224965, 163408, 163408
151, 1269015, 246933, 252923, 228309, 222912, 158969, 158969
152, 1276158, 250990, 249008, 224731, 226591, 162419, 162419
153, 1269307, 248831, 247045, 223140, 224625, 162833, 162833
154, 1279404, 250957, 251972, 227553, 226348, 161287, 161287
155, 1271295, 251445, 247713, 223675, 226948, 160757, 160757
156, 1274710, 248542, 253390, 229192, 224478, 159554, 159554
157, 1272826, 248409, 250754, 226077, 224274, 161656, 161656
158, 1278856, 248744, 253906, 229757, 224281, 161084, 161084
159, 1278336, 250399, 253988, 229372, 226157, 159210, 159210
160, 1279620, 245740, 252618, 228435, 221749, 165539, 165539
161, 1274223, 251801, 248895, 224748, 227461, 160659, 160659
162, 1280075, 255504, 247354, 223398, 230775, 161522, 161522
163, 1277866, 252517, 247977, 223742, 228170, 162730, 162730
164, 1277703, 250824, 254193, 229520, 226678, 158244, 158244
165, 1275266, 249282, 248742, 224585, 225213, 163722, 163722
166, 1280335, 250159, 254224, 229685, 225731, 160268, 160268
167, 1283723, 252633, 251326, 226912, 228418, 162217, 162217
168, 1282892, 251866, 252246, 227955, 227369, 161728, 161728
169, 1287565, 251467, 255328, 231050, 227336, 161192, 161192
170, 1280184, 248806, 253544, 229009, 224729, 162048, 162048
171, 1274638, 245453, 252724, 228243, 221470, 163374, 163374
172, 1278939, 250888, 248366, 223721, 226708, 164628, 164628
173, 1278878, 255093, 249419, 225416, 230458, 159246, 159246
174, 1272270, 242352, 256616, 231970, 218360, 161486, 161486
175, 1274417, 248560, 247245, 223494, 224194, 165462, 165462
176, 1275415, 250878, 249294, 225061, 226462, 161860, 161860
177, 1282356, 252769, 250431, 226045, 228211, 162450, 162450
178, 1277513, 251562, 249475, 224866, 227236, 162187, 162187
179, 1284238, 254223, 250655, 226472, 229674, 161607, 161607
180, 1280643, 250875, 249736, 225694, 226806, 163766, 163766
181, 1277280, 253346, 248749, 224506, 228797, 160941, 160941
182, 1277296, 247678, 251288, 226979, 223535, 163908, 163908
183, 1276520, 250229, 251473, 227593, 226101, 160562, 160562
184, 1268152, 251227, 248892, 224771, 226730, 158266, 158266
185, 1274689, 249836, 247513, 223908, 225730, 163851, 163851
186, 1270013, 251914, 250483, 226431, 227385, 156900, 156900
187, 1276269, 248879, 250333, 226171, 224560, 163163, 163163
188, 1263321, 242866, 255766, 231005, 218654, 157515, 157515
189, 1277492, 256106, 249133, 224714, 231415, 158062, 158062
190, 1275488, 249005, 251706, 227106, 224407, 161632, 161632
191, 1279887, 252171, 246768, 222720, 228026, 165101, 165101
192, 1269788, 247367, 251063, 226800, 223250, 160654, 160654
193, 1270311, 250378, 250237, 226237, 226077, 158691, 158691
194, 1282351, 249500, 253683, 229397, 225117, 162327, 162327
195, 1275876, 251628, 250626, 226296, 227398, 159964, 159964
196, 1272984, 249484, 249583, 225454, 225445, 161509, 161509
197, 1274844, 249801, 252227, 227797, 225623, 159698, 159698
198, 1279861, 251591, 251859, 227673, 227268, 160735, 160735
199, 1273127, 256063, 245185, 221558, 231605, 159358, 159358
200, 1275528, 243997, 256687, 231856, 220180, 161404, 161404
201, 1275515, 251346, 249739, 225681, 227223, 160763, 160763
202, 1272852, 244166, 255329, 230850, 220067, 161220, 161220
203, 1276327, 244606, 257356, 232816, 220799, 160375, 160375
204, 1283318, 248007, 253139, 228864, 223880, 164714, 164714
205, 1276595, 251454, 250154, 226076, 227323, 160794, 160794
206, 1279073, 245658, 251826, 227462, 221371, 166378, 166378
207, 1276016, 253893, 245933, 221703, 229483, 162502, 162502
208, 1281902, 255943, 245567, 221413, 231691, 163644, 163644
209, 1287854, 253306, 254580, 230236, 228974, 160379, 160379
210, 1264093, 244805, 248094, 223844, 220778, 163286, 163286
211, 1277130, 252213, 248681, 224495, 228005, 161868, 161868
212, 1275439, 250516, 248829, 224706, 226338, 162525, 162525
213, 1271319, 249631, 249708, 225464, 225446, 160535, 160535
214, 1272864, 257154, 241484, 218110, 232612, 161752, 161752
215, 1268576, 250552, 250037, 225570, 226163, 158127, 158127
216, 1281356, 249268, 253591, 229286, 224833, 162189, 162189
217, 1277596, 255173, 246231, 222392, 230506, 161647, 161647
218, 1274226, 250028, 251371, 227043, 225474, 160155, 160155
219, 1269275, 251097, 249737, 225504, 226547, 158195, 158195
220, 1271013, 248077, 251990, 227328, 224126, 159746, 159746
221, 1271176, 250350, 250774, 226647, 226319, 158543, 158543
222, 1271396, 247654, 250288, 225932, 223798, 161862, 161862
223, 1278272, 252030, 249793, 225535, 227742, 161586, 161586
224, 1280298, 249817, 249452, 224974, 225313, 165371, 165371
225, 1271130, 248822, 249880, 225523, 224947, 160979, 160979
226, 1280759, 254803, 251660, 227391, 230465, 158220, 158220
227, 1276431, 250251, 253894, 229152, 226172, 158481, 158481
228, 1279848, 252437, 251241, 226712, 227782, 160838, 160838
229, 1271857, 247375, 252726, 228273, 223291, 160096, 160096
230, 1270996, 249146, 249034, 224876, 225066, 161437, 161437
231, 1273470, 246886, 253037, 228399, 222906, 161121, 161121
232, 1276457, 252230, 250942, 226151, 227666, 159734, 159734
233, 1273708, 247439, 251065, 226570, 223570, 162532, 162532
234, 1278911, 254341, 250357, 225998, 229803, 159206, 159206
235, 1273373, 248706, 250546, 226601, 224580, 161470, 161470
236, 1284119, 253117, 247949, 223707, 228794, 165276, 165276
237, 1273882, 248503, 251002, 226692, 224387, 161649, 161649
238, 1276244, 249909, 249542, 225632, 226005, 162578, 162578
239, 1283652, 249032, 254831, 230714, 225137, 161969, 161969
240, 1283868, 251383, 256029, 231355, 227065, 159018, 159018
241, 1282097, 253293, 254238, 230050, 228524, 157996, 157996
242, 1282044, 246941, 255232, 230672, 222649, 163275, 163275
243, 1276322, 250700, 251452, 227014, 225942, 160607, 160607
244, 1276707, 252947, 251352, 226903, 228731, 158387, 158387
245, 1274427, 247831, 256491, 231944, 223305, 157428, 157428
246, 1281508, 251292, 252215, 227629, 226806, 161783, 161783
247, 1266373, 249616, 247400, 223434, 225377, 160273, 160273
248, 1279867, 255841, 247304, 222767, 231183, 161386, 161386
249, 1282419, 251055, 255103, 230684, 226795, 159391, 159391
250, 1277641, 251567, 252664, 228029, 227483, 158949, 158949
251, 1277175, 249305, 253076, 228324, 224776, 160847, 160847
252, 1281407, 254582, 251799, 227699, 230139, 158594, 158594
253, 1266314, 245842, 253273, 229021, 221858, 158160, 158160
254, 1279275, 251564, 250616, 226217, 226942, 161968, 161968
255, 1280401, 244142, 260130, 235253, 220284, 160296, 160296
256, 1275019, 254256, 246074, 222100, 229769, 161410, 161410
257, 1273712, 243320, 257643, 232793, 219788, 160084, 160084
258, 1278623, 251295, 250597, 226232, 227207, 161646, 161646
259, 1266526, 251438, 248306, 224149, 226817, 157908, 157908
260, 1273957, 248889, 254434, 229896, 224698, 158020, 158020
261, 1276964, 250265, 252550, 228061, 225866, 160111, 160111
262, 1279441, 244639, 254360, 229999, 220851, 164796, 164796
263, 1282016, 252278, 252861, 228328, 227515, 160517, 160517
264, 1286258, 251333, 252820, 228536, 227257, 163156, 163156
265, 1272556, 251030, 251000, 226805, 226713, 158504, 158504
266, 1275678, 252308, 248918, 224865, 227783, 160902, 160902
267, 1271043, 246094, 251977, 227664, 222226, 161541, 161541
268, 1276137, 247191, 254459, 229826, 223353, 160654, 160654
269, 1265615, 248090, 247664, 223844, 224013, 161002, 161002
270, 1275637, 248361, 252103, 227647, 224212, 161657, 161657
271, 1286126, 251720, 253390, 228809, 227261, 162473, 162473
272, 1278016, 252366, 248705, 224589, 227998, 162179, 162179
273, 1276388, 247484, 251237, 226742, 223225, 163850, 163850
274, 1275788, 249580, 249469, 225209, 225704, 162913, 162913
275, 1273944, 251485, 249939, 225845, 227151, 159762, 159762
276, 1284579, 256872, 250248, 226026, 232177, 159628, 159628
277, 1277148, 248131, 252039, 227888, 223922, 162584, 162584
278, 1279432, 250411, 252776, 228412, 226307, 160763, 160763
279, 1275592, 256630, 242520, 218625, 232401, 162708, 162708
280, 1272307, 255064, 245897, 221999, 230491, 159428, 159428
281, 1272395, 251885, 250824, 226568, 227634, 157742, 157742
282, 1278751, 255246, 248591, 224500, 230826, 159794, 159794
283, 1281074, 250580, 254435, 229835, 226130, 160047, 160047
284, 1278783, 248856, 252877, 228528, 224876, 161823, 161823
285, 1281541, 251836, 248154, 223979, 227318, 165127, 165127
286, 1282304, 257089, 249645, 225334, 232630, 158803, 158803
287, 1279943, 252759, 248006, 223921, 228323, 163467, 163467
288, 1277112, 246821, 251635, 227139, 222643, 164437, 164437
289, 1270788, 249061, 248190, 223936, 224889, 162356, 162356
290, 1274242, 250863, 246716, 222641, 226836, 163593, 163593
291, 1285369, 248226, 255685, 231253, 223727, 163239, 163239
292, 1281463, 250171, 253517, 229077, 226358, 161170, 161170
293, 1276828, 249159, 251964, 227470, 225215, 161510, 161510
294, 1275604, 247197, 252368, 227954, 223355, 162365, 162365
295, 1271693, 252810, 244134, 220161, 228822, 162883, 162883
296, 1279199, 255787, 249844, 225503, 230987, 158539, 158539
297, 1275243, 244931, 256511, 231932, 220981, 160444, 160444
298, 1282434, 256990, 247991, 223872, 232579, 160501, 160501
299, 1284003, 251307, 251310, 227054, 226634, 163849, 163849
300, 1277511, 252745, 251203, 226792, 228413, 159179, 159179
301, 1280455, 251337, 250551, 226506, 226761, 162650, 162650
302, 1274106, 253043, 249167, 224863, 228711, 159161, 159161
303, 1264899, 245493, 251941, 227374, 221159, 159466, 159466
304, 1271491, 248470, 252895, 228301, 224045, 158890, 158890
305, 1276060, 249392, 253143, 229016, 225081, 159714, 159714
306, 1270714, 247224, 250446, 226113, 223507, 161712, 161712
307, 1277111, 249852, 251538, 226873, 225742, 161553, 161553
308, 1272694, 251624, 248308, 224098, 227414, 160625, 160625
309, 1272800, 249483, 249310, 225278, 225675, 161527, 161527
310, 1275819, 254068, 246467, 222410, 229700, 161587, 161587
311, 1271517, 251558, 250332, 225911, 227148, 158284, 158284
312, 1270588, 244936, 252447, 227972, 220837, 162198, 162198
313, 1282491, 257513, 246662, 222465, 232797, 161527, 161527
314, 1279675, 254895, 250899, 226798, 230199, 158442, 158442
315, 1271064, 251178, 247702, 223823, 226803, 160779, 160779
316, 1284336, 249952, 251873, 227641, 225244, 164813, 164813
317, 1274495, 252187, 250568, 225885, 227753, 159051, 159051
318, 1279699, 256660, 248551, 224244, 231620, 159312, 159312
319, 1273589, 250662, 250038, 225368, 226501, 160510, 160510
320, 1266346, 248975, 246614, 222547, 224630, 161790, 161790
321, 1282844, 247248, 257953, 232988, 223261, 160697, 160697
322, 1280878, 257524, 247625, 223832, 232673, 159612, 159612
323, 1271395, 244852, 253861, 229088, 221070, 161262, 161262
324, 1278696, 246596, 254633, 229718, 222631, 162559, 162559
325, 1271504, 249409, 249771, 225386, 224988, 160975, 160975
326, 1270799, 246962, 251976, 227422, 222843, 160798, 160798
327, 1269953, 252856, 246476, 222629, 228618, 159687, 159687
328, 1280882, 255705, 247982, 223699, 231190, 161153, 161153
329, 1279530, 250933, 251852, 227431, 226464, 161425, 161425
330, 1274336, 246845, 253442, 229064, 222383, 161301, 161301
331, 1272112, 253384, 251459, 227043, 228966, 155630, 155630
332, 1272059, 244507, 251126, 227147, 220667, 164306, 164306
333, 1274698, 251577, 249074, 224502, 227023, 161261, 161261
334, 1278338, 248295, 252931, 228557, 223821, 162367, 162367
335, 1286112, 258772, 247702, 223374, 233762, 161251, 161251
336, 1279190, 248665, 255345, 230712, 224694, 159887, 159887
337, 1281000, 250450, 253229, 228662, 226253, 161203, 161203
338, 1277738, 248695, 254489, 230073, 224571, 159955, 159955
339, 1281918, 247236, 256202, 231313, 223177, 161995, 161995
340, 1276680, 250963, 251390, 227235, 226604, 160244, 160244
341, 1268395, 247514, 250778, 226116, 223087, 160450, 160450
342, 1271049, 246269, 251332, 226912, 222338, 162099, 162099
343, 1278675, 249840, 251342, 227008, 225423, 162531, 162531
344, 1272512, 251282, 246542, 222469, 227015, 162602, 162602
345, 1271961, 254113, 247282, 223033, 229637, 158948, 158948
346, 1272963, 250896, 245624, 221655, 226380, 164204, 164204
347, 1281703, 254094, 251036, 226851, 229944, 159889, 159889
348, 1277451, 254708, 245384, 221328, 229883, 163074, 163074
349, 1274172, 250819, 248431, 224270, 226204, 162224, 162224
350, 1275719, 250656, 252862, 228363, 226294, 158772, 158772
351, 1289194, 252361, 251610, 226967, 227898, 165179, 165179
352, 1268422, 246452, 252787, 228601, 222292, 159145, 159145
353, 1276135, 250359, 251670, 227422, 226276, 160204, 160204
354, 1273036, 247715, 249411, 225119, 223849, 163471, 163471
355, 1275546, 252086, 251432, 227004, 228042, 158491, 158491
356, 1276193, 247123, 252531, 227837, 223472, 162615, 162615
357, 1276288, 248896, 252956, 228200, 224826, 160705, 160705
358, 1275193, 249214, 251288, 227180, 225037, 161237, 161237
359, 1273785, 253517, 247661, 223776, 229131, 159850, 159850
360, 1278778, 253510, 247307, 222927, 229134, 162950, 162950
361, 1276295, 251083, 250617, 226454, 226769, 160686, 160686
362, 1268291, 249997, 247264, 222984, 225588, 161229, 161229
363, 1280378, 252678, 249050, 224616, 228158, 162938, 162938
364, 1284661, 253768, 249974, 225596, 229367, 162978, 162978
365, 1274721, 249065, 250978, 226598, 224756, 161662, 161662
366, 1286872, 252198, 255489, 231074, 227937, 160087, 160087
367, 1281593, 252158, 253203, 228897, 227917, 159709, 159709
368, 1276896, 252488, 248647, 224028, 227927, 161903, 161903
369, 1281031, 255293, 249450, 225062, 230304, 160461, 160461
370, 1277898, 251203, 251222, 227042, 227063, 160684, 160684
371, 1280045, 251201, 250893, 226646, 226983, 162161, 162161
372, 1277989, 252575, 248018, 224087, 228137, 162586, 162586
373, 1281505, 252158, 251394, 227044, 227439, 161735, 161735
374, 1287239, 249397, 255364, 231064, 225160, 163127, 163127
375, 1270878, 245139, 252266, 228130, 221071, 162136, 162136
376, 1277395, 250047, 250015, 225363, 225560, 163205, 163205
377, 1258879, 251641, 244092, 220343, 227161, 157821, 157821
378, 1272999, 247012, 251096, 226528, 222881, 162741, 162741
379, 1278500, 246772, 255189, 230603, 222770, 161583, 161583
380, 1279801, 250583, 251680, 227158, 226182, 162099, 162099
381, 1274204, 248326, 252721, 228639, 224354, 160082, 160082
382, 1270007, 250805, 251098, 226770, 226334, 157500, 157500
383, 1271788, 249453, 253843, 229184, 225084, 157112, 157112
384, 1277737, 250796, 251593, 226876, 226368, 161052, 161052
385, 1282786, 252116, 253974, 229291, 227641, 159882, 159882
386, 1270333, 245993, 250920, 226913, 222059, 162224, 162224
387, 1268621, 252520, 249211, 225155, 228233, 156751, 156751
388, 1280220, 251329, 252476, 228222, 226953, 160620, 160620
389, 1265795, 246351, 249408, 225077, 222329, 161315, 161315
390, 1274553, 251374, 250368, 225802, 226959, 160025, 160025
391, 1274278, 250740, 248771, 224410, 226245, 162056, 162056
392, 1286788, 248599, 255382, 230945, 224560, 163651, 163651
393, 1282203, 250839, 251611, 227302, 226375, 163038, 163038
394, 1278731, 253702, 248948, 224297, 229050, 161367, 161367
395, 1270750, 251355, 247736, 223632, 226733, 160647, 160647
396, 1277760, 250372, 251930, 227209, 225925, 161162, 161162
397, 1281463, 256259, 247786, 223587, 231489, 161171, 161171
398, 1281126, 257323, 246821, 222543, 232947, 160746, 160746
399, 1278320, 244654, 252981, 228640, 220621, 165712, 165712
400, 1269046, 248104, 250223, 225894, 224131, 160347, 160347
401, 1283107, 252317, 252399, 227909, 227778, 161352, 161352
402, 1274954, 250906, 253382, 229336, 226388, 157471, 157471
403, 1278151, 250699, 248492, 224165, 226363, 164216, 164216
404, 1269858, 247119, 251897, 227470, 222624, 160374, 160374
405, 1278730, 256078, 245602, 221579, 231381, 162045, 162045
406, 1280013, 250524, 249887, 225870, 226158, 163787, 163787
407, 1269929, 249380, 252249, 227723, 225171, 157703, 157703
408, 1269933, 256471, 244630, 220421, 232061, 158175, 158175
409, 1275842, 249338, 251264, 226893, 225191, 161578, 161578
410, 1283705, 251870, 254356, 229673, 227364, 160221, 160221
411, 1281665, 249498, 254723, 229937, 225283, 161112, 161112
412, 1275230, 249302, 250266, 225773, 225241, 162324, 162324
413, 1266457, 251835, 245345, 221460, 227507, 160155, 160155
414, 1273465, 249786, 249141, 224968, 225556, 162007, 162007
415, 1275400, 252729, 249021, 224857, 228101, 160346, 160346
416, 1266213, 244623, 252208, 228214, 220826, 160171, 160171
417, 1270262, 246554, 251262, 226741, 222325, 161690, 161690
418, 1274824, 246372, 250687, 226269, 222436, 164530, 164530
419, 1278358, 249883, 251304, 226708, 225357, 162553, 162553
420, 1281548, 248600, 254079, 229533, 224428, 162454, 162454
421, 1279455, 249203, 249065, 225211, 224902, 165537, 165537
422, 1279810, 253767, 250481, 226326, 229824, 159706, 159706
423, 1280897, 250646, 251168, 227447, 226682, 162477, 162477
424, 1277444, 245374, 255828, 231126, 221210, 161953, 161953
425, 1284963, 247804, 253154, 228895, 223508, 165801, 165801
426, 1282629, 256573, 247700, 223651, 231925, 161390, 161390
427, 1281005, 248362, 254466, 230286, 223945, 161973, 161973
428, 1275742, 247056, 253810, 229061, 222781, 161517, 161517
429, 1276385, 253638, 244892, 220941, 229250, 163832, 163832
430, 1275185, 250176, 250690, 226361, 225772, 161093, 161093
431, 1264241, 243599, 254098, 229271, 219707, 158783, 158783
432, 1276787, 248262, 253256, 228868, 223799, 161301, 161301
433, 1275590, 249052, 249321, 225189, 224658, 163685, 163685
434, 1282414, 254714, 249837, 225660, 230231, 160986, 160986
435, 1280922, 246502, 255954, 231326, 222660, 162240, 162240
436, 1270264, 252992, 246055, 221679, 228522, 160508, 160508
437, 1278029, 257797, 246485, 222238, 232879, 159315, 159315
438, 1279127, 252900, 248579, 224475, 228257, 162458, 162458
439, 1275733, 249595, 251219, 226708, 225155, 161528, 161528
440, 1276847, 248178, 252723, 228233, 223903, 161905, 161905
441, 1272200, 249318, 249046, 224987, 225079, 161885, 161885
442, 1277604, 251004, 248779, 224626, 226651, 163272, 163272
443, 1272474, 246982, 254735, 230309, 223108, 158670, 158670
444, 1275365, 251643, 248069, 224229, 227312, 162056, 162056
445, 1272143, 246036, 255385, 230693, 222275, 158877, 158877
446, 1280515, 249602, 252422, 228213, 225482, 162398, 162398
