sample_id, N_LCC, N_A_1_LCC, N_B_1_LCC, N_A_0_LCC, N_B_0_LCC, N_A_*_LCC, N_B_*_LCC, seed
7, 1299597, 266621, 266808, 226209, 226739, 156610, 156610, 89407863
11, 1298326, 259503, 270720, 229515, 219890, 159349, 159349, 1119983478
13, 1295430, 265235, 266191, 225837, 225275, 156446, 156446, 482763965
1, 1293367, 258693, 272291, 231199, 219180, 156002, 156002, 381229265
3, 1297163, 263712, 264516, 224081, 223880, 160487, 160487, 3088820610
6, 1297235, 267738, 264223, 223955, 227239, 157040, 157040, 2676327457
10, 1301925, 269150, 263346, 223350, 228701, 158689, 158689, 943037931
8, 1295730, 263726, 266728, 226187, 223711, 157689, 157689, 1694875877
5, 1294411, 262040, 268139, 227326, 222064, 157421, 157421, 4070870476
12, 1298586, 269788, 262497, 222985, 229028, 157144, 157144, 3172951938
4, 1295595, 267143, 263273, 223276, 226395, 157754, 157754, 2875134208
9, 1299143, 265959, 266136, 225669, 225753, 157813, 157813, 72106607
2, 1296702, 265776, 265579, 224800, 225015, 157766, 157766, 3578330057
0, 1295780, 266272, 264712, 224729, 225037, 157515, 157515, 3986680454
16, 1290939, 260953, 265746, 225156, 220948, 159068, 159068, 2847727042
14, 1297823, 265020, 265328, 224976, 224697, 158901, 158901, 1413850215
15, 1298966, 267799, 263480, 223295, 227066, 158663, 158663, 3295179055
17, 1291607, 263952, 262759, 222224, 223998, 159337, 159337, 585404125
23, 1295282, 262286, 268509, 228413, 221674, 157200, 157200, 2290125036
18, 1296294, 264063, 266393, 225844, 223992, 158001, 158001, 1083192903
21, 1294217, 269991, 262979, 222603, 229844, 154400, 154400, 834329773
19, 1301802, 265355, 265187, 224804, 225264, 160596, 160596, 766923845
20, 1297299, 261194, 270825, 229939, 221087, 157127, 157127, 3185415445
25, 1293003, 264160, 264701, 224402, 223664, 158038, 158038, 1552573529
22, 1296588, 267266, 263383, 223153, 226536, 158125, 158125, 3518004065
24, 1296840, 254913, 276392, 234946, 215875, 157357, 157357, 3613518480
26, 1297746, 261407, 271705, 230936, 221376, 156161, 156161, 848018824
27, 1300796, 264246, 268453, 228053, 223764, 158140, 158140, 2495145437
30, 1302877, 259785, 274953, 233905, 220612, 156811, 156811, 4142293223
28, 1297044, 270694, 261926, 222211, 229769, 156222, 156222, 3151114518
29, 1300561, 267589, 264279, 223982, 226943, 158884, 158884, 2395494538
32, 1294197, 261844, 267059, 226060, 222094, 158570, 158570, 3436799722
31, 1298746, 261946, 266991, 226679, 221912, 160609, 160609, 2522184997
33, 1293975, 262014, 266197, 225532, 221928, 159152, 159152, 3620452918
35, 1298211, 269662, 262445, 222562, 229076, 157233, 157233, 1491783386
34, 1294543, 262552, 268227, 227280, 222872, 156806, 156806, 1295461911
37, 1293992, 264951, 264657, 224362, 224794, 157614, 157614, 3436954102
36, 1299011, 264331, 267881, 227027, 224090, 157841, 157841, 2185526321
39, 1296830, 267575, 264045, 223921, 226967, 157161, 157161, 2398827609
38, 1297522, 269733, 260861, 221500, 228648, 158390, 158390, 3232101583
40, 1299468, 263703, 268804, 227808, 223205, 157974, 157974, 2074776008
41, 1297146, 263444, 268610, 227870, 223004, 157109, 157109, 2563814387
42, 1298750, 271343, 262674, 222984, 230903, 155423, 155423, 2175610163
43, 1294131, 265921, 261267, 220959, 225984, 160000, 160000, 1062893120
