sample_id, N_LCC, N_A_1_LCC, N_B_1_LCC, N_A_0_LCC, N_B_0_LCC, N_A_*_LCC, N_B_*_LCC, size_A_determined, size_B_determined, seed
84, 3341534, 693252, 698098, 640927, 636181, 336538, 336538, 1276708,1283995,2541089859
85, 3328720, 695312, 682802, 625818, 637396, 343696, 343696, 1277997,1251392,2424369251
50, 3327369, 669935, 707881, 649936, 613839, 342889, 342889, 1224998,1309023,390342731
51, 3337085, 704473, 681924, 625749, 645783, 339578, 339578, 1297984,1251904,3563880530
86, 3332194, 696952, 687622, 631192, 639386, 338521, 338521, 1283656,1265872,122953490
53, 3330435, 679868, 701749, 644103, 623287, 340714, 340714, 1250336,1289680,2363227704
88, 3339286, 694799, 685618, 628689, 637556, 346312, 346312, 1280598,1263152,2174799037
87, 3336700, 690073, 693869, 636312, 633582, 341432, 341432, 1269487,1279661,4867980
56, 3334725, 707214, 675929, 619927, 648301, 341677, 341677, 1302764,1244776,1853841047
58, 3334477, 681021, 700419, 643365, 623764, 342954, 342954, 1251236,1290058,1244305412
92, 3334666, 686489, 701478, 644300, 629059, 336670, 336670, 1258953,1295977,2957052416
93, 3327845, 721555, 660974, 604450, 663106, 338880, 338880, 1335720,1204589,3736014042
94, 3328070, 660187, 722295, 664620, 603646, 338661, 338661, 1205991,1339747,2718827586
96, 3329217, 677730, 703249, 645111, 620781, 341173, 341173, 1243218,1298208,191401626
95, 3331214, 678627, 702672, 646086, 620827, 341501, 341501, 1245495,1297434,1930309146
99, 3339690, 681314, 698083, 640756, 624975, 347281, 347281, 1251091,1286501,1129019618
100, 3336109, 685354, 700098, 642530, 628511, 339808, 339808, 1258886,1291892,3817507579
101, 3338191, 697919, 692343, 635167, 640138, 336312, 336312, 1287124,1275056,4192179610
102, 3339735, 679695, 712039, 654160, 622911, 335465, 335465, 1248105,1319063,3430122501
69, 3341710, 697997, 688559, 632535, 640085, 341267, 341267, 1287271,1269706,4082808255
104, 3333567, 694832, 693428, 636342, 638153, 335406, 335406, 1284198,1280136,979149127
70, 3339041, 700854, 685311, 628358, 643308, 340605, 340605, 1293892,1257482,3629098647
71, 3331203, 678458, 703938, 645437, 622416, 340477, 340477, 1250315,1298644,1429228216
75, 3324201, 695025, 681202, 624864, 636264, 343423, 343423, 1276132,1252599,2322815119
107, 3330959, 692338, 695208, 637361, 635314, 335369, 335369, 1278442,1276714,1629098381
109, 3333384, 692744, 692101, 634276, 635279, 339492, 339492, 1274105,1270500,2128711502
108, 3331879, 723373, 653119, 598134, 665533, 345860, 345860, 1341172,1193114,434558705
110, 3332996, 678042, 702660, 645973, 621867, 342227, 342227, 1244792,1295118,692612606
111, 3338904, 706005, 681305, 625211, 648023, 339180, 339180, 1302473,1254012,3330336119
112, 3335617, 687240, 695947, 638513, 630303, 341807, 341807, 1264442,1279770,607875077
113, 3332410, 700452, 688331, 631283, 642178, 335083, 335083, 1289755,1266902,4105825584
82, 3339962, 668927, 713593, 656119, 613107, 344108, 344108, 1226063,1316734,4204467888
114, 3329021, 680561, 699419, 641317, 623462, 342131, 342131, 1250147,1286335,3341360341
116, 3341109, 690047, 696223, 639078, 634101, 340830, 340830, 1271424,1280728,444238779
118, 3334759, 682192, 701205, 643656, 625416, 341145, 341145, 1256112,1294385,4206727503
120, 3331674, 681901, 699215, 640825, 625481, 342126, 342126, 1251236,1286823,2859195322
121, 3328156, 698061, 685844, 629269, 639672, 337655, 337655, 1282051,1264494,918812872
122, 3341958, 687691, 699982, 643311, 630376, 340299, 340299, 1266447,1289791,2663041979
123, 3333195, 686678, 695289, 638246, 628432, 342275, 342275, 1262289,1284027,28012111
124, 3338328, 688321, 697265, 640045, 631737, 340480, 340480, 1269575,1282821,3278720171
89, 3330323, 672304, 706190, 648909, 615050, 343935, 343935, 1231647,1302745,638191419
91, 3333496, 703228, 682316, 625661, 645765, 338263, 338263, 1296897,1251588,151822831
90, 3331595, 676538, 704028, 645902, 619341, 342893, 342893, 1235687,1300269,1378455093
126, 3345092, 680475, 701355, 644907, 624063, 347146, 347146, 1248814,1295557,2961972706
129, 3332527, 701138, 684237, 627904, 643378, 337935, 337935, 1296567,1254966,3098381093
97, 3335176, 692185, 691435, 634183, 635519, 340927, 340927, 1270311,1264906,2878203273
98, 3337004, 717173, 674315, 617751, 659727, 334019, 334019, 1329075,1237556,975862831
130, 3326811, 689959, 691720, 634683, 632587, 338931, 338931, 1271548,1271052,236373004
131, 3326322, 692575, 689787, 632390, 634872, 338349, 338349, 1273594,1267230,1382696493
132, 3338671, 704695, 680522, 624301, 647507, 340823, 340823, 1304435,1250097,2125100884
133, 3338522, 694195, 691093, 633871, 637643, 340860, 340860, 1275517,1271504,2357877430
103, 3339347, 708974, 682309, 625242, 651280, 335771, 335771, 1308136,1251961,3191370833
134, 3340459, 700925, 682268, 626078, 643556, 343816, 343816, 1294090,1250478,3749502160
135, 3331164, 709132, 672210, 615632, 651304, 341443, 341443, 1311111,1231047,2095572713
136, 3333552, 679881, 693916, 636717, 622814, 350112, 350112, 1243296,1275534,3550396627
137, 3333115, 701070, 678636, 621216, 643611, 344291, 344291, 1294495,1244967,3278421817
105, 3328365, 693262, 693824, 636449, 636040, 334395, 334395, 1276114,1277410,3343415187
139, 3332911, 708572, 678404, 621696, 651139, 336550, 336550, 1311155,1246972,2820720423
106, 3337554, 675197, 713496, 655317, 618780, 337382, 337382, 1241129,1319405,3726178060
143, 3331349, 693467, 690664, 633677, 635479, 339031, 339031, 1272450,1270295,363253685
144, 3337236, 694367, 694359, 636440, 636786, 337642, 337642, 1274624,1276158,2669682877
146, 3335088, 659090, 724462, 666416, 603096, 341012, 341012, 1200246,1342356,3195324982
147, 3331626, 694865, 689205, 632486, 636810, 339130, 339130, 1277255,1267390,2500060524
115, 3334978, 701947, 687694, 630301, 645076, 334980, 334980, 1295564,1265940,774108615
149, 3327959, 687912, 693175, 635469, 631539, 339932, 339932, 1264512,1275675,237650160
117, 3343722, 695641, 694465, 637911, 637629, 339038, 339038, 1278992,1280642,3502368088
119, 3331420, 705883, 676178, 619791, 648034, 340767, 340767, 1305630,1240001,593483777
150, 3333583, 685209, 701622, 644423, 628741, 336794, 336794, 1259190,1294962,2608990676
151, 3342330, 698603, 696093, 638830, 641774, 333515, 333515, 1290047,1283941,2892032407
154, 3327688, 691901, 687650, 629797, 634164, 342088, 342088, 1276114,1265626,4252812263
156, 3337189, 684286, 694557, 637977, 627963, 346203, 346203, 1258379,1279484,30270051
158, 3333119, 689307, 692366, 635468, 632374, 341802, 341802, 1264914,1274518,461067387
125, 3330230, 687231, 697013, 639889, 630565, 337766, 337766, 1267672,1284716,674198834
127, 3329508, 692326, 691596, 634419, 634959, 338104, 338104, 1273891,1274898,2518532814
128, 3331029, 685185, 698311, 641543, 628538, 338726, 338726, 1259615,1288869,2094199923
160, 3336390, 689122, 695789, 638842, 631339, 340649, 340649, 1269115,1277144,930683596
159, 3328144, 678892, 701125, 643054, 621477, 341798, 341798, 1243808,1293407,1364842443
162, 3338056, 682279, 701568, 643970, 625925, 342157, 342157, 1253612,1293161,1333615977
164, 3331457, 679566, 708055, 649442, 623040, 335677, 335677, 1239642,1307269,3755779313
166, 3329921, 687778, 698074, 639765, 631168, 336568, 336568, 1262082,1281901,2043987483
138, 3332248, 687594, 693024, 636321, 630105, 342602, 342602, 1264795,1276692,260907897
169, 3326306, 700531, 681207, 624654, 642634, 338640, 338640, 1289549,1251361,2950345356
140, 3330592, 701860, 678631, 621989, 644560, 341776, 341776, 1291059,1244839,4207814352
141, 3334938, 677560, 708195, 650179, 620864, 339070, 339070, 1245579,1307604,1092489380
170, 3334993, 672675, 717435, 659627, 616984, 334136, 334136, 1233056,1326031,3587769092
171, 3327831, 702993, 678632, 621589, 644993, 339812, 339812, 1296203,1242863,2730422287
142, 3327225, 682663, 694966, 636751, 626219, 343313, 343313, 1250021,1275690,3348567988
145, 3331047, 686040, 700565, 642815, 628643, 336492, 336492, 1260979,1293299,1791491277
148, 3330514, 692252, 692939, 635489, 634910, 337462, 337462, 1271769,1274653,531550951
172, 3337046, 691618, 688770, 631716, 634330, 345306, 345306, 1271281,1266820,1303036747
175, 3331640, 708194, 683600, 625782, 651140, 331462, 331462, 1310604,1252061,1256560473
176, 3338619, 692384, 701266, 643888, 635399, 332841, 332841, 1275544,1293902,2664357363
177, 3328905, 697844, 688086, 630886, 639579, 336255, 336255, 1287957,1265730,4275577467
152, 3334610, 701707, 678481, 621475, 644181, 344383, 344383, 1291305,1246401,2184506951
178, 3332566, 683677, 702265, 644254, 626982, 337694, 337694, 1257552,1295623,2699045026
153, 3331990, 671670, 714305, 655338, 616001, 337338, 337338, 1229963,1315327,836172703
180, 3335984, 689187, 695052, 637249, 633324, 340586, 340586, 1269361,1281998,3822546542
181, 3326955, 687892, 694185, 636411, 631111, 338678, 338678, 1266516,1276444,3851328098
155, 3338139, 698222, 687669, 630604, 640904, 340370, 340370, 1287067,1263854,3507682487
182, 3333803, 697703, 680980, 624630, 640122, 345184, 345184, 1285216,1249905,2381146596
157, 3339452, 682294, 706806, 649739, 625849, 337382, 337382, 1251865,1305023,4150552240
183, 3334278, 704938, 675094, 618656, 648026, 343782, 343782, 1304034,1240578,3454002122
185, 3335063, 699857, 683274, 625982, 643306, 341322, 341322, 1292166,1255749,3292659701
161, 3328182, 707936, 672543, 616628, 649555, 340760, 340760, 1304927,1231346,4113161023
186, 3335340, 703631, 679596, 623970, 646645, 340749, 340749, 1298650,1246988,687881517
187, 3330561, 683150, 698316, 641245, 626286, 340782, 340782, 1255136,1285446,2756422016
189, 3333565, 699514, 681353, 624465, 641925, 343154, 343154, 1291754,1251330,109468648
190, 3323951, 695114, 683524, 626568, 637985, 340380, 340380, 1279973,1256590,967502785
188, 3333169, 705352, 675438, 618938, 647645, 342898, 342898, 1300647,1234944,3029230147
163, 3336799, 712329, 674705, 618386, 655389, 337995, 337995, 1320162,1239093,4091955196
165, 3338250, 705171, 677552, 621091, 648378, 343029, 343029, 1303430,1242185,2463030452
192, 3331881, 675724, 706933, 648769, 619759, 340348, 340348, 1242339,1303832,4008461953
167, 3339864, 675888, 706475, 649343, 619924, 344117, 344117, 1240824,1303062,3786238805
193, 3345081, 663887, 724222, 665997, 609947, 340514, 340514, 1218537,1341763,2803166587
194, 3332501, 699439, 683214, 627090, 642030, 340364, 340364, 1288117,1256174,2763283340
168, 3330636, 705022, 675427, 619097, 647048, 342021, 342021, 1300777,1235935,195737525
195, 3338157, 694222, 687600, 630974, 637723, 343819, 343819, 1278419,1266431,4179964796
197, 3339058, 692078, 686101, 628963, 635850, 348033, 348033, 1272145,1265207,2117084158
198, 3338338, 703906, 680256, 624367, 646565, 341622, 341622, 1299049,1248787,3238339753
199, 3331264, 678840, 704674, 647253, 622323, 339087, 339087, 1248195,1297075,3215611962
201, 3332808, 677408, 707662, 649839, 621081, 338409, 338409, 1242458,1308722,3967724503
202, 3332994, 701612, 687700, 631010, 643756, 334458, 334458, 1291481,1261717,69308658
203, 3338802, 685360, 706327, 648868, 628695, 334776, 334776, 1260361,1303247,1685468757
173, 3335599, 681369, 702778, 644395, 624735, 341161, 341161, 1251973,1293039,2145918686
204, 3330776, 693654, 695217, 637694, 636473, 333869, 333869, 1278071,1280868,1701067093
206, 3334411, 711021, 678161, 622964, 652113, 335076, 335076, 1311241,1247377,72735280
208, 3334682, 677832, 704063, 645309, 621662, 342908, 342908, 1243888,1297364,3410565295
174, 3327490, 666552, 712870, 654795, 610201, 341536, 341536, 1215349,1318974,3977916918
207, 3340593, 704501, 680328, 624153, 646963, 342324, 342324, 1299956,1249093,2122607962
179, 3333305, 686692, 701400, 644339, 629012, 335931, 335931, 1257570,1296348,2588309168
210, 3330854, 697740, 685233, 627907, 639900, 340037, 340037, 1284728,1258189,2322704973
213, 3332473, 691011, 695903, 638495, 633712, 336676, 336676, 1267643,1280615,3566768418
212, 3337178, 682632, 698832, 641895, 626381, 343719, 343719, 1255290,1290541,1393699961
215, 3330392, 679112, 707712, 649631, 622077, 335930, 335930, 1245612,1307184,3853184311
217, 3333769, 698124, 689432, 632045, 640752, 336708, 336708, 1287742,1267318,1288878234
218, 3340607, 704768, 677737, 620914, 648620, 344284, 344284, 1304632,1242103,714181534
184, 3339035, 696048, 694618, 637189, 639630, 335775, 335775, 1278775,1280224,2326130815
219, 3332956, 695800, 690609, 633385, 638104, 337529, 337529, 1282071,1270823,2283694413
220, 3336249, 696351, 687803, 631290, 639423, 340691, 340691, 1281048,1262473,3992700655
221, 3328239, 701656, 683238, 626285, 643268, 336896, 336896, 1292658,1252096,1539730672
222, 3339896, 733292, 651832, 597053, 675351, 341184, 341184, 1362334,1191084,3544622782
223, 3336195, 702996, 685587, 628248, 645712, 336826, 336826, 1299148,1262944,80150291
191, 3337637, 704708, 688233, 631487, 646383, 333413, 333413, 1298481,1266714,639955770
227, 3338498, 705731, 677387, 620947, 648285, 343074, 343074, 1304471,1242210,2052757595
229, 3335635, 687844, 702072, 644824, 630407, 335244, 335244, 1265016,1293983,3768623423
196, 3330993, 671682, 713839, 655913, 615553, 337003, 337003, 1228074,1319383,3615188468
230, 3342940, 688923, 695287, 638446, 632116, 344084, 344084, 1262560,1281182,2478873440
231, 3329710, 689380, 697522, 639116, 631658, 336017, 336017, 1265168,1281659,79524673
233, 3323549, 710140, 667799, 610701, 651769, 341570, 341570, 1310303,1220127,2625325008
200, 3333568, 687303, 697794, 641364, 630221, 338443, 338443, 1262450,1286905,173466144
234, 3334760, 681031, 700439, 643456, 624298, 342768, 342768, 1249272,1289870,2415657442
236, 3342669, 692670, 691976, 635615, 636000, 343204, 343204, 1273100,1272110,1174234148
237, 3331540, 687167, 692594, 634859, 629784, 343568, 343568, 1259445,1276544,3181383381
238, 3330388, 684336, 700263, 642959, 626444, 338193, 338193, 1255273,1290929,1152231666
205, 3334749, 681563, 704091, 646659, 625168, 338634, 338634, 1248265,1293658,896437194
239, 3336597, 693355, 688520, 631644, 636342, 343368, 343368, 1275503,1264862,919190367
209, 3338322, 700663, 685853, 629429, 643255, 339561, 339561, 1295007,1261759,1627663052
240, 3334006, 676414, 702825, 645618, 619169, 344990, 344990, 1239825,1293576,3675810595
242, 3326635, 676570, 704608, 647063, 620326, 339034, 339034, 1239424,1303616,652174699
243, 3339092, 686131, 705691, 647887, 630053, 334665, 334665, 1263885,1300652,1909639259
244, 3335292, 694324, 691664, 634717, 637723, 338432, 338432, 1278208,1271007,2004285688
211, 3337740, 689158, 698630, 640932, 632090, 338465, 338465, 1265547,1285136,66340772
245, 3335930, 693285, 693830, 636508, 635945, 338181, 338181, 1275193,1279240,2821953270
246, 3332413, 687453, 698746, 641198, 630248, 337384, 337384, 1261424,1280922,515707605
247, 3320885, 684667, 694172, 635993, 627077, 339488, 339488, 1256543,1277640,3065903205
214, 3342835, 705127, 684435, 627078, 647217, 339489, 339489, 1299921,1252700,1233310763
248, 3338529, 709470, 675867, 620500, 652206, 340243, 340243, 1311356,1242909,3275368993
216, 3335376, 688573, 695303, 639286, 631288, 340463, 340463, 1260128,1281207,3258194565
249, 3329378, 688312, 697285, 639387, 631916, 336239, 336239, 1268544,1284856,2335339280
250, 3333812, 708425, 674606, 618141, 650572, 341034, 341034, 1309853,1238750,1404078915
252, 3339354, 692903, 693759, 637012, 635254, 340213, 340213, 1274557,1278278,3500617863
254, 3341430, 695236, 689449, 633128, 638615, 342501, 342501, 1278067,1272511,3621373118
253, 3337515, 679780, 705848, 648129, 623244, 340257, 340257, 1248600,1307020,2394119337
255, 3335465, 684572, 693638, 637502, 627687, 346033, 346033, 1258269,1279873,1075448962
256, 3324122, 689150, 694498, 636564, 631934, 335988, 335988, 1264031,1273605,3507538374
257, 3330112, 690903, 689624, 633013, 633544, 341514, 341514, 1273008,1268215,1370340857
224, 3333830, 705145, 680322, 624163, 646848, 338676, 338676, 1301541,1249931,237483597
226, 3335596, 697591, 685916, 628915, 640698, 341238, 341238, 1286958,1258775,3934584698
259, 3331016, 684468, 700920, 642722, 627786, 337560, 337560, 1258829,1291624,2526685906
225, 3336464, 673566, 707254, 649999, 617113, 344266, 344266, 1236627,1306459,2414409744
228, 3336373, 684126, 697451, 639941, 627589, 343633, 343633, 1256813,1282868,2447239961
260, 3332182, 685027, 697545, 639537, 628331, 340871, 340871, 1256132,1284637,502832537
232, 3349158, 690703, 699150, 642325, 634210, 341385, 341385, 1273586,1293143,2554012711
261, 3342891, 685728, 704504, 647527, 629372, 337880, 337880, 1262234,1301950,1291228376
262, 3327799, 698178, 684324, 627382, 640191, 338862, 338862, 1282549,1256512,261770083
235, 3333505, 702048, 684809, 628474, 645116, 336529, 336529, 1295254,1259825,2541976555
263, 3341288, 709181, 681219, 624888, 651326, 337337, 337337, 1310672,1251495,1290362536
265, 3330071, 686755, 699531, 641922, 628557, 336653, 336653, 1260508,1286399,816526683
266, 3338709, 678688, 708015, 650828, 622024, 339577, 339577, 1244819,1312046,3875351540
267, 3335920, 698116, 695292, 637336, 639724, 332726, 332726, 1287165,1280275,4116950481
268, 3326461, 701504, 677717, 620568, 643334, 341669, 341669, 1292155,1243618,46127205
269, 3337220, 695585, 699189, 641755, 638413, 331139, 331139, 1281428,1289525,2283698191
270, 3331164, 695969, 682079, 624699, 638701, 344858, 344858, 1279380,1250592,2314489925
241, 3330687, 682140, 700054, 642307, 625128, 340529, 340529, 1253046,1289546,3994588111
271, 3333561, 687492, 693481, 636684, 631226, 342339, 342339, 1268323,1275026,1403125681
272, 3331920, 711308, 669532, 613236, 652350, 342747, 342747, 1313897,1227704,245704478
273, 3332449, 702954, 675486, 619769, 644858, 344691, 344691, 1295876,1239621,1650864241
274, 3336645, 692238, 693010, 636192, 635299, 339953, 339953, 1273463,1278385,571595116
275, 3332022, 689972, 698754, 641890, 632480, 334463, 334463, 1265093,1285473,3991329858
278, 3331921, 701708, 683503, 626695, 643661, 338177, 338177, 1295330,1251852,252192687
277, 3330736, 680489, 693234, 635937, 622926, 349075, 349075, 1244369,1277203,2457434909
279, 3335455, 675826, 709355, 651656, 619364, 339627, 339627, 1236799,1313050,3955289652
280, 3333630, 703208, 684404, 628181, 645903, 335967, 335967, 1299915,1260227,2048336037
282, 3336804, 703794, 680500, 624118, 646382, 341005, 341005, 1297587,1250256,2575460024
281, 3334467, 697209, 689711, 633110, 640027, 337205, 337205, 1282122,1270266,3704778180
251, 3336150, 682286, 708496, 650977, 625347, 334522, 334522, 1248875,1302159,155824680
283, 3327210, 684060, 698445, 641426, 626639, 338320, 338320, 1256133,1287959,1706680314
284, 3335138, 714775, 669658, 613174, 656421, 340555, 340555, 1320419,1224381,5505027
285, 3342635, 697485, 688823, 632630, 640881, 341408, 341408, 1288430,1267107,2197999334
258, 3334265, 696292, 686214, 629582, 639293, 341442, 341442, 1281714,1262648,2385003077
286, 3329227, 674024, 710640, 653651, 618118, 336397, 336397, 1238225,1314278,57291356
287, 3337868, 691014, 693459, 636708, 633683, 341502, 341502, 1271319,1279542,3480845173
288, 3332631, 697198, 690916, 633352, 639791, 335687, 335687, 1279330,1270335,1016923094
289, 3335769, 710669, 676861, 620000, 653041, 337599, 337599, 1316527,1243820,1780664051
292, 3329378, 686669, 699720, 641913, 629690, 335693, 335693, 1261055,1288271,2429372577
293, 3339753, 695581, 691889, 635123, 638366, 339397, 339397, 1279124,1274221,835085683
295, 3333661, 686156, 694631, 637837, 629225, 342906, 342906, 1258155,1283457,214448119
264, 3337786, 700755, 686122, 629725, 643902, 338641, 338641, 1294447,1260677,618920111
294, 3337886, 676889, 716853, 659499, 619925, 332360, 332360, 1241426,1326530,927793467
296, 3337219, 697452, 692470, 634964, 639899, 336217, 336217, 1285156,1276781,19952230
298, 3336076, 680832, 705433, 648010, 624637, 338582, 338582, 1251992,1304146,1797759801
299, 3334571, 689355, 691083, 633426, 632073, 344317, 344317, 1270601,1275152,298684779
300, 3337922, 697022, 690501, 633638, 639637, 338562, 338562, 1286340,1271088,3416534699
301, 3338449, 683346, 703501, 646319, 627225, 339029, 339029, 1252645,1297989,1195292590
302, 3339170, 691751, 697753, 640438, 635144, 337042, 337042, 1272902,1286742,1825590609
303, 3334061, 692787, 698649, 641338, 634913, 333187, 333187, 1278226,1286629,1504111872
304, 3324350, 692257, 689716, 631964, 635279, 337567, 337567, 1272382,1266599,2079434858
305, 3329388, 694762, 679485, 622419, 637872, 347425, 347425, 1280520,1244742,1126201146
276, 3337008, 697838, 685647, 628823, 640286, 342207, 342207, 1283391,1261521,2316438250
307, 3337162, 689311, 690855, 633335, 632903, 345379, 345379, 1266995,1269591,1527311484
308, 3335791, 684588, 695697, 638533, 627859, 344557, 344557, 1257978,1283426,3609880551
309, 3335305, 701594, 685934, 629312, 643795, 337335, 337335, 1290709,1261144,4212823304
306, 3332629, 695901, 684235, 626603, 638356, 343767, 343767, 1280042,1254545,2212990111
311, 3333352, 692817, 687916, 630854, 635043, 343361, 343361, 1273436,1265659,4264266818
