sample_id, N_LCC, N_A_1_LCC, N_B_1_LCC, N_A_0_LCC, N_B_0_LCC, N_A_*_LCC, N_B_*_LCC
182, 1986172, 485782, 375686, 370559, 479669, 137238, 137238
183, 1986096, 414813, 429172, 423384, 409375, 154676, 154676
184, 1984113, 419485, 441343, 435696, 414041, 136774, 136774
185, 1987144, 487035, 376959, 371676, 481388, 135043, 135043
186, 1985107, 400717, 451401, 445656, 395235, 146049, 146049
187, 1987509, 433711, 417780, 412119, 428209, 147845, 147845
188, 1987364, 434822, 428935, 423452, 429205, 135475, 135475
189, 1988343, 449006, 417909, 412430, 443372, 132813, 132813
190, 1989015, 438199, 431978, 426474, 432728, 129818, 129818
191, 1989214, 419652, 443726, 438134, 414274, 136714, 136714
192, 1986995, 443245, 414132, 408697, 437535, 141693, 141693
193, 1989067, 487134, 378395, 373393, 481337, 134404, 134404
194, 1988870, 417376, 442534, 436723, 411861, 140188, 140188
195, 1990480, 441690, 410029, 404688, 436177, 148948, 148948
196, 1987443, 459416, 397568, 392303, 453742, 142207, 142207
197, 1987208, 430696, 423403, 417774, 425181, 145077, 145077
198, 1989754, 427369, 419421, 414052, 421832, 153540, 153540
199, 1988597, 430389, 416323, 410717, 424868, 153150, 153150
200, 1983574, 459211, 396948, 391664, 453327, 141212, 141212
201, 1984905, 423497, 431566, 425811, 417977, 143027, 143027
202, 1987496, 443488, 402617, 397050, 437767, 153287, 153287
203, 1986097, 445465, 400638, 395139, 439999, 152428, 152428
204, 1985414, 424774, 427070, 421816, 419190, 146282, 146282
205, 1988825, 394498, 461335, 455375, 389215, 144201, 144201
206, 1985218, 454498, 397667, 392142, 448563, 146174, 146174
207, 1989029, 444014, 408590, 403494, 438559, 147186, 147186
208, 1990498, 426478, 428096, 422572, 421044, 146154, 146154
209, 1988493, 415828, 450934, 445301, 410252, 133089, 133089
210, 1985837, 454993, 392534, 387259, 449371, 150840, 150840
211, 1985413, 427857, 423700, 418619, 422315, 146461, 146461
212, 1985129, 402239, 447996, 442423, 396739, 147866, 147866
213, 1991116, 450155, 400192, 395111, 444648, 150505, 150505
214, 1987775, 392449, 466230, 460404, 387304, 140694, 140694
215, 1988838, 442214, 425408, 419873, 436621, 132361, 132361
216, 1986015, 445347, 416638, 411133, 439691, 136603, 136603
217, 1987191, 426629, 428462, 423145, 421101, 143927, 143927
218, 1986844, 417412, 434095, 428371, 412204, 147381, 147381
219, 1988791, 436134, 430625, 425139, 430583, 133155, 133155
220, 1983179, 438891, 412822, 407283, 433063, 145560, 145560
221, 1983563, 423478, 425047, 419239, 417889, 148955, 148955
222, 1984081, 436173, 410548, 405039, 430653, 150834, 150834
223, 1990031, 459966, 391381, 386147, 454287, 149125, 149125
224, 1983387, 399588, 469999, 464479, 393989, 127666, 127666
225, 1986613, 428661, 436784, 431502, 423294, 133186, 133186
226, 1985645, 437451, 428642, 422980, 431896, 132338, 132338
227, 1987809, 428346, 432966, 427394, 422969, 138067, 138067
228, 1987674, 387597, 458097, 452423, 382155, 153701, 153701
229, 1988398, 424898, 426480, 421055, 419179, 148393, 148393
230, 1987350, 399236, 468430, 462441, 393851, 131696, 131696
231, 1988922, 405585, 454484, 449131, 400108, 139807, 139807
232, 1983859, 425976, 426056, 420359, 420316, 145576, 145576
233, 1987539, 424468, 429332, 423749, 419144, 145423, 145423
234, 1987146, 414550, 435419, 429785, 409288, 149052, 149052
235, 1984500, 400517, 435218, 429382, 395259, 162062, 162062
236, 1985210, 456134, 396736, 391344, 450360, 145318, 145318
237, 1988781, 451215, 409365, 403983, 445392, 139413, 139413
238, 1985664, 402522, 457557, 451913, 396948, 138362, 138362
239, 1988658, 425307, 445666, 440265, 419654, 128883, 128883
240, 1985310, 421187, 422113, 416510, 415416, 155042, 155042
241, 1989463, 424336, 441463, 436007, 418739, 134459, 134459
242, 1987415, 393256, 463824, 458088, 388145, 142051, 142051
243, 1986519, 401806, 451770, 446015, 396470, 145229, 145229
244, 1989083, 374312, 484472, 478795, 369208, 141148, 141148
245, 1986285, 420086, 438846, 433204, 414631, 139759, 139759
246, 1985196, 433089, 410628, 405179, 427484, 154408, 154408
247, 1986860, 439922, 414321, 408901, 434558, 144579, 144579
248, 1987348, 407016, 454541, 448909, 401734, 137574, 137574
249, 1984714, 412599, 439114, 433405, 407190, 146203, 146203
250, 1982897, 423912, 441845, 435838, 418308, 131497, 131497
251, 1981943, 427866, 403166, 397782, 422443, 165343, 165343
252, 1988479, 407939, 458115, 452274, 402637, 133757, 133757
253, 1984752, 420503, 439009, 433579, 415119, 138271, 138271
254, 1988711, 426133, 425246, 419814, 420600, 148459, 148459
255, 1981821, 402812, 452138, 446263, 397364, 141622, 141622
256, 1986838, 420891, 437840, 432420, 415409, 140139, 140139
257, 1987824, 411476, 444658, 439070, 406164, 143228, 143228
258, 1987812, 448860, 413953, 408376, 443393, 136615, 136615
259, 1988110, 417481, 458095, 452568, 412008, 123979, 123979
260, 1986958, 437606, 411468, 405859, 432103, 149961, 149961
261, 1985838, 404077, 441939, 436274, 398770, 152389, 152389
262, 1989384, 448513, 418435, 413028, 443048, 133180, 133180
263, 1988463, 420946, 431378, 425894, 415361, 147442, 147442
264, 1986502, 408318, 430572, 425011, 402945, 159828, 159828
265, 1988654, 442208, 414875, 409396, 436815, 142680, 142680
266, 1986674, 457380, 405533, 400066, 451701, 135997, 135997
267, 1985551, 395840, 454179, 448368, 390518, 148323, 148323
268, 1986844, 433848, 421168, 415768, 428180, 143940, 143940
269, 1985288, 402592, 450174, 444538, 397286, 145349, 145349
270, 1987811, 425407, 433523, 428051, 420084, 140373, 140373
271, 1983926, 414280, 440262, 434777, 408931, 142838, 142838
272, 1985137, 434870, 425150, 419550, 429389, 138089, 138089
273, 1988232, 420388, 432698, 427179, 414941, 146513, 146513
274, 1987059, 439403, 406651, 401206, 433923, 152938, 152938
275, 1985385, 438609, 407795, 402254, 432949, 151889, 151889
276, 1987747, 437489, 417806, 412560, 431868, 144012, 144012
277, 1988752, 407990, 436521, 431044, 402469, 155364, 155364
278, 1988328, 420710, 439545, 434081, 415278, 139357, 139357
279, 1986857, 415040, 446231, 440827, 409553, 137603, 137603
280, 1987127, 466687, 373315, 368010, 460929, 159093, 159093
281, 1988234, 410641, 439651, 434447, 405105, 149195, 149195
282, 1989486, 446405, 421812, 416328, 440955, 131993, 131993
283, 1985893, 460651, 397066, 391740, 454878, 140779, 140779
284, 1991088, 374067, 470447, 464891, 368863, 156410, 156410
285, 1984393, 406541, 444866, 439074, 401026, 146443, 146443
286, 1988947, 403378, 454241, 448549, 398051, 142364, 142364
287, 1985240, 490549, 350882, 346091, 484410, 156654, 156654
288, 1987752, 478311, 379526, 374209, 472326, 141690, 141690
289, 1990087, 397134, 453992, 448428, 392071, 149231, 149231
290, 1989929, 437112, 422334, 416839, 431912, 140866, 140866
291, 1986560, 419646, 437002, 431449, 414067, 142198, 142198
292, 1990833, 391678, 467242, 461543, 386498, 141936, 141936
293, 1986200, 435120, 426299, 420692, 429731, 137179, 137179
294, 1988224, 429375, 436874, 431361, 423956, 133329, 133329
295, 1987127, 411995, 438675, 433079, 406488, 148445, 148445
296, 1988017, 428195, 428704, 423149, 422769, 142600, 142600
297, 1987524, 427858, 424996, 419616, 422520, 146267, 146267
298, 1989791, 439806, 430091, 424722, 434138, 130517, 130517
299, 1985915, 423896, 435334, 429710, 418441, 139267, 139267
300, 1983660, 449486, 402520, 397091, 443811, 145376, 145376
301, 1988238, 435773, 418749, 413372, 430440, 144952, 144952
302, 1985908, 449745, 403757, 398438, 444052, 144958, 144958
303, 1986378, 417604, 442066, 436767, 412093, 138924, 138924
304, 1990828, 464835, 399944, 394896, 458913, 136120, 136120
305, 1983840, 411055, 439040, 433440, 405515, 147395, 147395
306, 1990921, 403389, 456793, 451250, 398183, 140653, 140653
307, 1985271, 454726, 397105, 391792, 449006, 146321, 146321
308, 1990088, 488994, 374278, 369062, 483312, 137221, 137221
309, 1987383, 474236, 373203, 368093, 468487, 151682, 151682
310, 1986564, 399960, 451872, 446350, 394424, 146979, 146979
311, 1983051, 447095, 409244, 403592, 441568, 140776, 140776
312, 1983463, 459790, 400317, 394739, 453677, 137470, 137470
313, 1988415, 428530, 439198, 433677, 423120, 131945, 131945
314, 1988342, 468782, 388533, 383124, 463229, 142337, 142337
315, 1984855, 418855, 439096, 433421, 413355, 140064, 140064
316, 1988178, 445267, 409209, 403803, 439677, 145111, 145111
317, 1988611, 460692, 401968, 396455, 454864, 137316, 137316
318, 1987242, 459163, 395607, 390209, 453419, 144422, 144422
319, 1986006, 420432, 442355, 436706, 414931, 135791, 135791
320, 1988179, 437789, 432265, 426832, 432203, 129545, 129545
321, 1986227, 438358, 415263, 409796, 432764, 145023, 145023
322, 1987484, 452331, 407851, 402518, 446816, 138984, 138984
323, 1990342, 422786, 438220, 432596, 417502, 139619, 139619
324, 1989930, 421538, 429231, 423587, 416234, 149670, 149670
325, 1988443, 393180, 458423, 452792, 387976, 148036, 148036
326, 1987693, 440055, 425592, 420470, 434600, 133488, 133488
327, 1985571, 423044, 434288, 428553, 417762, 140962, 140962
328, 1984786, 450254, 404829, 399585, 444442, 142838, 142838
329, 1987312, 405990, 422837, 417209, 400452, 170412, 170412
330, 1986947, 427495, 426918, 421203, 421855, 144738, 144738
331, 1986185, 437885, 417181, 411680, 432453, 143493, 143493
332, 1990506, 370966, 470768, 465286, 365856, 158815, 158815
333, 1986022, 424367, 432421, 426647, 418795, 141896, 141896
334, 1989269, 396991, 458822, 453010, 391928, 144259, 144259
335, 1985873, 419729, 442960, 437364, 414206, 135807, 135807
336, 1984501, 423291, 431420, 425692, 417630, 143234, 143234
337, 1989665, 406521, 459301, 453545, 401342, 134478, 134478
338, 1987212, 383114, 476856, 470974, 377700, 139284, 139284
339, 1990271, 446514, 406778, 401466, 440761, 147376, 147376
340, 1983842, 425893, 418455, 413031, 420079, 153192, 153192
341, 1988335, 404779, 450765, 445028, 399709, 144027, 144027
342, 1988038, 399895, 454229, 448394, 394572, 145474, 145474
343, 1988413, 441193, 420505, 415271, 435402, 138021, 138021
344, 1987622, 392447, 459592, 453824, 387159, 147300, 147300
345, 1985070, 404448, 452050, 446362, 399072, 141569, 141569
346, 1984431, 438759, 422660, 417044, 433112, 136428, 136428
347, 1988579, 428898, 438723, 433244, 423246, 132234, 132234
348, 1987581, 455349, 402842, 397449, 449543, 141199, 141199
349, 1988307, 440823, 407530, 402062, 435300, 151296, 151296
350, 1990555, 437242, 417911, 412982, 431702, 145359, 145359
351, 1987172, 389422, 469491, 463674, 384019, 140283, 140283
352, 1985407, 451248, 402575, 397098, 445604, 144441, 144441
353, 1985672, 446376, 389846, 384496, 440920, 162017, 162017
354, 1985358, 438085, 424565, 419064, 432346, 135649, 135649
355, 1982302, 420709, 438635, 432967, 414929, 137531, 137531
356, 1984958, 453050, 400469, 394837, 447130, 144736, 144736
357, 1987462, 446891, 401683, 396427, 441015, 150723, 150723
358, 1986357, 402345, 446070, 440325, 396919, 150349, 150349
359, 1983879, 428257, 428258, 422480, 422632, 141126, 141126
360, 1988238, 437426, 409794, 404294, 432062, 152331, 152331
361, 1988265, 402932, 448830, 443249, 397434, 147910, 147910
362, 1982244, 412276, 445927, 440141, 406722, 138589, 138589
363, 1985626, 433677, 416364, 410728, 427983, 148437, 148437
364, 1989480, 405985, 455369, 449870, 400836, 138710, 138710
365, 1990051, 425724, 437653, 432115, 420427, 137066, 137066
366, 1988646, 447109, 412092, 406719, 441460, 140633, 140633
367, 1985008, 416667, 444417, 438698, 411172, 137027, 137027
368, 1991748, 438064, 413002, 407557, 432555, 150285, 150285
369, 1986405, 392055, 457835, 452217, 386642, 148828, 148828
370, 1985813, 412663, 444772, 439290, 407142, 140973, 140973
371, 1989231, 409898, 436837, 431027, 404627, 153421, 153421
372, 1984085, 434367, 425231, 419746, 428721, 138010, 138010
373, 1986695, 426898, 426510, 421096, 421141, 145525, 145525
374, 1983326, 405872, 449073, 443367, 400374, 142320, 142320
375, 1988605, 430806, 419774, 414326, 425505, 149097, 149097
376, 1989809, 432716, 435062, 429675, 427092, 132632, 132632
377, 1985717, 429134, 414528, 409090, 423777, 154594, 154594
378, 1989206, 421929, 435962, 430467, 416630, 142109, 142109
379, 1985082, 429308, 429583, 423881, 423758, 139276, 139276
380, 1985785, 465900, 388904, 383580, 460145, 143628, 143628
381, 1987123, 443252, 423671, 418178, 437846, 132088, 132088
382, 1988834, 450768, 412997, 407466, 445115, 136244, 136244
383, 1989004, 461297, 406985, 401745, 455797, 131590, 131590
384, 1987963, 404879, 450355, 444597, 399538, 144297, 144297
385, 1987165, 441405, 418208, 412801, 435609, 139571, 139571
386, 1986608, 436115, 428871, 423163, 430599, 133930, 133930
387, 1988028, 399878, 458427, 452834, 394591, 141149, 141149
388, 1986876, 439010, 418888, 413304, 433342, 141166, 141166
389, 1988014, 427504, 426938, 421255, 422393, 144962, 144962
390, 1985052, 429766, 415372, 410129, 424123, 152831, 152831
391, 1985886, 408041, 455461, 449439, 402621, 135162, 135162
392, 1986536, 438729, 416665, 411292, 433294, 143278, 143278
393, 1987730, 432641, 432256, 427063, 427166, 134302, 134302
394, 1987160, 448027, 387835, 382728, 442442, 163064, 163064
395, 1985366, 417483, 428405, 422804, 412214, 152230, 152230
396, 1986490, 427528, 444366, 438910, 422064, 126811, 126811
397, 1987508, 416371, 439597, 434098, 410912, 143265, 143265
398, 1990784, 414410, 436314, 430710, 409074, 150138, 150138
399, 1988445, 429126, 417373, 411921, 423595, 153215, 153215
400, 1987876, 458368, 406898, 401343, 452747, 134260, 134260
401, 1987499, 428200, 429807, 424103, 422497, 141446, 141446
402, 1986396, 434311, 401521, 396172, 428748, 162822, 162822
403, 1986808, 426905, 420795, 415391, 421167, 151275, 151275
404, 1986789, 426360, 422848, 417514, 420609, 149729, 149729
405, 1987346, 425285, 424740, 419233, 419586, 149251, 149251
406, 1988531, 411312, 429140, 423800, 405915, 159182, 159182
407, 1991004, 457061, 414412, 409047, 451732, 129376, 129376
408, 1988648, 421530, 433680, 428208, 415906, 144662, 144662
409, 1986075, 452724, 414509, 409215, 447467, 131080, 131080
410, 1987899, 461120, 407910, 402595, 455342, 130466, 130466
411, 1984599, 410773, 450209, 444815, 405118, 136842, 136842
412, 1985640, 448858, 408660, 403129, 443453, 140770, 140770
413, 1985694, 447065, 411099, 405645, 441581, 140152, 140152
414, 1987245, 446895, 408472, 402977, 441241, 143830, 143830
415, 1984079, 395909, 456011, 450380, 390501, 145639, 145639
416, 1985759, 409265, 445957, 440325, 403884, 143164, 143164
417, 1991010, 417731, 428277, 422854, 412292, 154928, 154928
418, 1987674, 462953, 398231, 393052, 457132, 138153, 138153
419, 1987396, 421740, 444245, 438693, 416276, 133221, 133221
420, 1984263, 440549, 401045, 395350, 434801, 156259, 156259
421, 1986343, 437984, 406190, 400670, 432277, 154611, 154611
422, 1983741, 424327, 428891, 423212, 418757, 144277, 144277
423, 1990093, 407128, 452796, 447135, 401942, 140546, 140546
424, 1988493, 453864, 408766, 403310, 448247, 137153, 137153
425, 1985662, 419962, 429321, 424028, 414315, 149018, 149018
426, 1990427, 402881, 451323, 445796, 397725, 146351, 146351
427, 1991103, 422562, 429815, 424593, 416987, 148573, 148573
428, 1987407, 420962, 432460, 426859, 415626, 145750, 145750
429, 1988710, 422571, 448284, 442524, 417195, 129068, 129068
430, 1990209, 454944, 400271, 394882, 449360, 145376, 145376
431, 1985551, 449856, 415016, 409811, 444170, 133349, 133349
432, 1987485, 419518, 427888, 422443, 414124, 151756, 151756
433, 1984900, 424937, 438014, 432253, 419468, 135114, 135114
434, 1988461, 439961, 416459, 411319, 434468, 143127, 143127
435, 1990124, 405792, 446607, 440885, 400670, 148085, 148085
436, 1984338, 417296, 436530, 430985, 411645, 143941, 143941
437, 1987223, 418021, 441945, 436322, 412761, 139087, 139087
438, 1986893, 419781, 436207, 430851, 414214, 142920, 142920
439, 1988519, 444467, 427042, 421278, 438922, 128405, 128405
440, 1981761, 449528, 406873, 401228, 443644, 140244, 140244
441, 1987287, 418886, 448535, 442937, 413385, 131772, 131772
442, 1986865, 429125, 432892, 427215, 423655, 136989, 136989
443, 1990943, 416061, 459239, 453424, 410751, 125734, 125734
444, 1984503, 386534, 467841, 461714, 381364, 143525, 143525
445, 1987872, 433813, 423285, 417850, 428160, 142382, 142382
446, 1985304, 453106, 395821, 390252, 447323, 149401, 149401
