sample_id, N_active, N_A_1, N_B_1, N_A_0, N_B_0, N_A_*, N_B_*, seed
0, 1029115, 10684, 480066, 475952, 7685, 27364, 27364, 3493681461
15, 1030835, 14171, 478594, 475097, 11059, 25957, 25957, 2840879301
5, 1031621, 13879, 478660, 475345, 10891, 26423, 26423, 2836751139
13, 1028631, 12041, 479704, 475963, 8913, 26005, 26005, 1313393473
3, 1031150, 13549, 478214, 474832, 10485, 27035, 27035, 3211363196
6, 1030531, 10710, 480805, 477600, 7704, 26856, 26856, 4260666743
2, 1028278, 475162, 13090, 9994, 471648, 29192, 29192, 1662140610
12, 1026595, 11630, 475986, 472594, 8671, 28857, 28857, 2857918813
14, 1029015, 11076, 479524, 476367, 8084, 26982, 26982, 2566461519
7, 1029405, 481629, 10569, 7508, 478013, 25843, 25843, 707483775
1, 1027658, 479454, 12219, 9107, 475870, 25504, 25504, 656573251
4, 1029635, 12408, 480358, 477200, 9383, 25143, 25143, 1648282658
10, 1029817, 480175, 11900, 8817, 476679, 26123, 26123, 2488696805
8, 1028607, 478578, 10392, 7345, 475472, 28410, 28410, 3988118129
17, 1031745, 482653, 10941, 7893, 479208, 25525, 25525, 2603107930
23, 1029126, 10925, 482073, 478532, 7874, 24861, 24861, 363575999
9, 1028227, 476559, 12291, 9150, 473465, 28381, 28381, 2260395138
20, 1031297, 12059, 481975, 478173, 9262, 24914, 24914, 4022410265
11, 1031450, 477438, 15973, 12872, 474213, 25477, 25477, 4246801752
21, 1029390, 9393, 482606, 479046, 6407, 25969, 25969, 4184046879
24, 1032711, 11871, 481341, 477986, 8893, 26310, 26310, 1169447418
19, 1027927, 19724, 470313, 466939, 16633, 27159, 27159, 3269246616
18, 1032456, 480491, 12318, 9188, 477475, 26492, 26492, 2944965356
26, 1028189, 475831, 14299, 11104, 472475, 27240, 27240, 2432191214
22, 1033060, 482542, 11804, 8807, 478885, 25511, 25511, 928212297
16, 1029345, 477613, 12927, 9792, 474561, 27226, 27226, 1243255452
28, 1028444, 15611, 474185, 470680, 12422, 27773, 27773, 795560206
25, 1030335, 478987, 13302, 10225, 475703, 26059, 26059, 1439405920
27, 1032251, 475143, 16897, 13908, 471623, 27340, 27340, 2905210270
36, 1030337, 9509, 483763, 479665, 6522, 25439, 25439, 514961386
30, 1028445, 10380, 480945, 477405, 7317, 26199, 26199, 258735504
33, 1030874, 11216, 481100, 477332, 8174, 26526, 26526, 3550973263
35, 1032535, 12926, 480964, 477228, 9981, 25718, 25718, 1048032444
32, 1030371, 14983, 477673, 473976, 11901, 25919, 25919, 2923803241
40, 1030067, 13496, 477717, 473971, 10353, 27265, 27265, 2511741911
31, 1028104, 19747, 470972, 467452, 16695, 26619, 26619, 3915279057
39, 1030023, 16159, 474998, 471599, 13061, 27103, 27103, 71501061
29, 1030796, 463685, 27543, 24451, 460499, 27309, 27309, 3332985717
34, 1028816, 475132, 15781, 12680, 471989, 26617, 26617, 2749590859
38, 1031419, 481472, 11580, 8535, 478434, 25699, 25699, 789483148
47, 1026527, 13354, 475193, 471401, 10225, 28177, 28177, 3223518659
41, 1033504, 485452, 9983, 7036, 481885, 24574, 24574, 3041044825
37, 1030118, 458804, 32422, 29424, 455102, 27183, 27183, 797863732
44, 1031539, 477231, 16553, 13502, 473295, 25479, 25479, 3267425048
45, 1030215, 16894, 475406, 472026, 13827, 26031, 26031, 558135450
42, 1030357, 476769, 13759, 10724, 473563, 27771, 27771, 900579645
43, 1030292, 474482, 14757, 11666, 471239, 29074, 29074, 1100703925
48, 1030044, 480518, 12213, 9224, 476715, 25687, 25687, 4286062477
49, 1031276, 480998, 10656, 7560, 476992, 27535, 27535, 451275514
50, 1033626, 13679, 480098, 476644, 10643, 26281, 26281, 1791109405
46, 1029445, 475209, 14872, 11688, 471266, 28205, 28205, 1419945198
51, 1033364, 481823, 10272, 7307, 478092, 27935, 27935, 4074235336
54, 1032709, 10963, 483056, 479822, 8076, 25396, 25396, 884671996
53, 1032863, 13144, 480582, 477370, 10053, 25857, 25857, 2937687330
56, 1029947, 482027, 11034, 7998, 477698, 25595, 25595, 2283712538
58, 1029531, 14603, 476318, 472748, 11490, 27186, 27186, 657057870
55, 1032072, 14451, 478271, 475007, 11371, 26486, 26486, 1248806059
61, 1030460, 13543, 476978, 473667, 10392, 27940, 27940, 2138499077
57, 1033123, 483853, 9570, 6666, 480598, 26218, 26218, 4029766338
65, 1032008, 15766, 478737, 474895, 12624, 24993, 24993, 1622291978
63, 1029575, 12056, 478989, 475776, 8986, 26884, 26884, 310076278
66, 1033736, 11668, 482638, 479094, 8772, 25782, 25782, 892885585
59, 1032062, 473816, 19168, 16082, 470570, 26213, 26213, 3160679131
52, 1034789, 480908, 10799, 7880, 477996, 28603, 28603, 228220100
60, 1027867, 479194, 12482, 9474, 475591, 25563, 25563, 1899128270
67, 1027620, 477745, 12796, 9615, 474026, 26719, 26719, 3329512338
69, 1032146, 21396, 472298, 468281, 18397, 25887, 25887, 298305074
64, 1032729, 479268, 14835, 11823, 476115, 25344, 25344, 1085087210
68, 1032796, 11889, 478760, 475609, 8912, 28813, 28813, 636871593
72, 1032574, 11143, 483604, 480004, 8111, 24856, 24856, 2726022087
73, 1032591, 15618, 479413, 475989, 12693, 24439, 24439, 3597697471
62, 1026735, 12022, 477162, 474000, 9017, 27267, 27267, 1714827101
76, 1033274, 10500, 481938, 478705, 7501, 27315, 27315, 1570577109
70, 1034298, 475843, 17245, 14175, 472743, 27146, 27146, 3836566790
71, 1031386, 477600, 14700, 11672, 473992, 26711, 26711, 646010406
