sample_id, N_LCC, N_A_1_LCC, N_B_1_LCC, N_A_0_LCC, N_B_0_LCC, N_A_*_LCC, N_B_*_LCC, seed
1, 963756, 9, 481553, 481519, 7, 334, 334, 2968135209
3, 964328, 481905, 2, 1, 481806, 307, 307, 2903738872
10, 963505, 3, 481443, 481409, 2, 324, 324, 927309926
7, 963775, 5, 481603, 481562, 3, 301, 301, 2954286224
2, 964507, 18, 481930, 481920, 13, 313, 313, 281653536
9, 963914, 0, 481635, 481631, 0, 324, 324, 1847310857
8, 963992, 481698, 0, 0, 481666, 314, 314, 3457497410
6, 964374, 7, 481835, 481796, 4, 366, 366, 2502261316
5, 965053, 482193, 8, 6, 482178, 334, 334, 2487526814
0, 965415, 482421, 0, 0, 482402, 296, 296, 2153101636
11, 964308, 5, 481834, 481824, 3, 321, 321, 3999534281
4, 964161, 481827, 7, 5, 481798, 262, 262, 3181247173
14, 963970, 8, 481646, 481605, 5, 353, 353, 3175976881
12, 964616, 482018, 0, 0, 481978, 310, 310, 3835819502
17, 964030, 4, 481725, 481695, 2, 302, 302, 1149463395
16, 965050, 12, 482276, 482241, 7, 257, 257, 62834983
15, 964911, 3, 482168, 482132, 2, 303, 303, 3080094163
22, 964842, 5, 482075, 482051, 3, 354, 354, 4252992693
21, 963367, 481338, 3, 2, 481288, 368, 368, 1497998807
20, 965063, 482255, 0, 0, 482230, 289, 289, 3781583746
19, 963352, 481384, 2, 1, 481315, 325, 325, 1166173154
18, 963999, 481691, 0, 0, 481662, 323, 323, 808934646
13, 964109, 481701, 8, 5, 481695, 350, 350, 1960163185
23, 964110, 481752, 0, 0, 481710, 324, 324, 2153375360
25, 963312, 0, 481402, 481246, 0, 332, 332, 1794713075
27, 963856, 8, 481657, 481622, 5, 282, 282, 2338844654
29, 964877, 4, 482087, 482028, 2, 378, 378, 336061722
26, 963746, 5, 481539, 481519, 3, 340, 340, 50094196
28, 964346, 6, 481830, 481804, 4, 351, 351, 4219912690
24, 964518, 481994, 12, 9, 481939, 282, 282, 1087054005
33, 964128, 6, 481818, 481706, 4, 297, 297, 2928393085
32, 964460, 6, 481979, 481852, 3, 310, 310, 3777142016
35, 964898, 10, 482192, 482178, 8, 255, 255, 1795830144
36, 963564, 11, 481443, 481430, 8, 336, 336, 3386102302
30, 964748, 482132, 5, 3, 482102, 253, 253, 2961111235
31, 964960, 482233, 2, 1, 482188, 268, 268, 2932051357
34, 963964, 481770, 5, 3, 481746, 220, 220, 4054213127
37, 964164, 481829, 3, 2, 481734, 298, 298, 2146779933
40, 965624, 482558, 0, 0, 482520, 273, 273, 433408173
41, 963484, 481370, 11, 10, 481341, 376, 376, 3055629019
43, 964449, 3, 481957, 481917, 2, 285, 285, 2502448738
44, 964251, 5, 481900, 481785, 3, 279, 279, 4102076723
42, 963928, 481712, 10, 6, 481610, 295, 295, 3854116042
39, 963772, 5, 481582, 481574, 3, 304, 304, 4091461478
38, 963879, 481604, 0, 0, 481591, 342, 342, 1280234541
45, 964342, 481928, 2, 1, 481759, 326, 326, 2259593990
46, 964114, 0, 481780, 481748, 0, 293, 293, 2285543813
48, 964029, 481753, 5, 4, 481749, 259, 259, 3803096718
56, 964086, 18, 481736, 481612, 12, 354, 354, 1216322290
49, 964330, 481885, 2, 1, 481844, 299, 299, 3183445177
53, 963970, 0, 481738, 481690, 0, 271, 271, 59228983
52, 964745, 482081, 7, 5, 482022, 315, 315, 1802030380
47, 964163, 481783, 9, 5, 481738, 314, 314, 659397554
51, 963952, 481622, 4, 2, 481600, 362, 362, 24654264
55, 964378, 481923, 9, 5, 481835, 303, 303, 1592926329
58, 964458, 481925, 0, 0, 481891, 321, 321, 1046955356
50, 965340, 482368, 0, 0, 482354, 309, 309, 877972932
57, 964866, 482152, 2, 1, 482137, 287, 287, 2422820335
54, 964414, 481912, 7, 4, 481907, 292, 292, 786106028
