sample_id, N_LCC, N_A_1_LCC, N_B_1_LCC, N_A_0_LCC, N_B_0_LCC, N_A_*_LCC, N_B_*_LCC, seed
3, 895743, 273, 444155, 443830, 213, 3636, 3636, 1202550997
10, 898630, 446026, 318, 270, 445796, 3110, 3110, 2957737244
2, 896821, 444694, 333, 273, 444581, 3470, 3470, 869763258
9, 897410, 445140, 322, 261, 444979, 3354, 3354, 2717782391
4, 897708, 281, 445385, 445247, 223, 3286, 3286, 3241387770
11, 896783, 390, 444241, 444136, 322, 3847, 3847, 3741328607
1, 897239, 322, 444972, 444862, 271, 3406, 3406, 621526954
6, 896406, 444498, 288, 223, 444395, 3501, 3501, 762704721
5, 896154, 444372, 276, 220, 444264, 3511, 3511, 2232065001
0, 894990, 443634, 324, 251, 443463, 3659, 3659, 177814674
8, 897073, 444006, 313, 251, 443895, 4304, 4304, 1156480044
7, 897806, 445117, 447, 380, 444948, 3457, 3457, 900448608
12, 896987, 444790, 460, 399, 444574, 3382, 3382, 3394115488
13, 898537, 459, 445377, 445282, 381, 3519, 3519, 3119742828
17, 897837, 342, 445451, 445296, 286, 3231, 3231, 574965425
15, 897319, 207, 445069, 444937, 158, 3474, 3474, 2976875154
14, 896431, 444522, 425, 364, 444304, 3408, 3408, 1633334088
19, 897080, 444958, 382, 319, 444821, 3300, 3300, 3269643714
16, 895778, 443578, 447, 386, 443413, 3977, 3977, 3218591124
23, 897445, 287, 444960, 444795, 227, 3588, 3588, 3306597978
20, 897024, 294, 444821, 444664, 245, 3500, 3500, 2326493697
22, 895701, 402, 444138, 444008, 337, 3408, 3408, 443676406
18, 896893, 444911, 248, 195, 444827, 3356, 3356, 914552217
26, 897134, 526, 444551, 444432, 447, 3589, 3589, 1721267361
25, 896852, 308, 444571, 444381, 232, 3680, 3680, 1108093437
21, 897284, 444164, 478, 429, 444101, 4056, 4056, 126786497
24, 896694, 444805, 266, 208, 444639, 3388, 3388, 720450141
27, 897176, 375, 444673, 444554, 306, 3634, 3634, 2987692768
30, 897236, 344, 444720, 444575, 293, 3652, 3652, 558063913
28, 896503, 444094, 326, 268, 443981, 3917, 3917, 216750417
29, 896172, 444085, 502, 435, 443942, 3604, 3604, 2353190280
31, 896211, 443805, 542, 475, 443733, 3828, 3828, 4052601313
33, 897225, 444663, 439, 382, 444505, 3618, 3618, 98805037
32, 897563, 445073, 296, 249, 445013, 3466, 3466, 2735391417
37, 898227, 341, 445143, 445016, 283, 3722, 3722, 2120774516
35, 897226, 445108, 217, 164, 444763, 3487, 3487, 2038054075
36, 897105, 444893, 218, 170, 444734, 3545, 3545, 717922363
34, 895115, 443635, 381, 314, 443551, 3617, 3617, 933387719
38, 897318, 400, 444831, 444714, 333, 3520, 3520, 3023602008
40, 897026, 336, 444313, 444100, 273, 4002, 4002, 384058426
39, 897600, 344, 444707, 444615, 278, 3828, 3828, 275128666
43, 896001, 293, 444056, 443928, 246, 3739, 3739, 2760166033
45, 897977, 445, 445410, 445246, 388, 3244, 3244, 1306503975
41, 894973, 443341, 575, 497, 443248, 3656, 3656, 3580676907
44, 896265, 444364, 278, 222, 444243, 3579, 3579, 984605449
50, 897873, 294, 445084, 444913, 234, 3674, 3674, 3360265848
47, 898046, 444967, 615, 554, 444752, 3579, 3579, 4085387970
48, 896872, 443929, 341, 289, 443795, 4259, 4259, 815548903
42, 897025, 444821, 315, 259, 444758, 3436, 3436, 4265714750
46, 896404, 315, 444131, 444037, 261, 3830, 3830, 2957744514
51, 895815, 389, 444079, 443949, 342, 3528, 3528, 2414294718
49, 896397, 444404, 262, 213, 444254, 3632, 3632, 2234203260
54, 897514, 414, 444633, 444464, 363, 3820, 3820, 2008935949
53, 897926, 305, 445350, 445240, 245, 3393, 3393, 3830680846
52, 896883, 444168, 400, 351, 444014, 3975, 3975, 469155975
55, 895594, 261, 444319, 444223, 213, 3289, 3289, 2575564913
59, 896017, 444326, 398, 326, 443977, 3495, 3495, 1134502001
61, 898232, 335, 445488, 445324, 279, 3403, 3403, 3571888578
60, 898783, 445830, 199, 150, 445764, 3420, 3420, 1489560769
56, 899285, 446241, 200, 150, 446092, 3301, 3301, 2242122497
58, 898133, 445429, 272, 214, 445264, 3477, 3477, 1350797314
66, 896961, 350, 445099, 444821, 289, 3201, 3201, 2254319523
57, 897263, 444409, 375, 315, 444308, 3928, 3928, 3157570293
62, 897186, 622, 444132, 444060, 540, 3916, 3916, 972913661
65, 895963, 443947, 260, 211, 443757, 3894, 3894, 246250880
64, 896953, 444877, 229, 193, 444742, 3456, 3456, 3274710033
63, 898722, 445867, 274, 216, 445787, 3289, 3289, 258244582
67, 897554, 444893, 300, 254, 444815, 3646, 3646, 1050734528
68, 897021, 444508, 277, 224, 444364, 3824, 3824, 136921642
71, 897031, 279, 444467, 444304, 223, 3879, 3879, 66406563
70, 896843, 390, 444630, 444412, 335, 3538, 3538, 4291954523
69, 897328, 445171, 265, 218, 444930, 3372, 3372, 2637911390
76, 897428, 353, 445082, 444866, 287, 3420, 3420, 2357944776
73, 897805, 214, 445308, 445234, 163, 3443, 3443, 3351231364
72, 898092, 445055, 210, 164, 444961, 3851, 3851, 3762869344
79, 896749, 256, 444563, 444414, 202, 3657, 3657, 1320559381
74, 896820, 444268, 531, 465, 444040, 3758, 3758, 2103495683
82, 896083, 270, 443895, 443790, 212, 3958, 3958, 1245887770
75, 896443, 444349, 358, 292, 444190, 3627, 3627, 4132929779
81, 895973, 443909, 464, 399, 443815, 3693, 3693, 2232409994
77, 897165, 385, 443743, 443678, 315, 4522, 4522, 3083121378
83, 897222, 713, 443912, 443831, 648, 4059, 4059, 801108000
78, 897306, 445063, 212, 154, 444981, 3448, 3448, 3873976586
80, 896304, 444179, 320, 271, 444122, 3706, 3706, 2606635141
84, 897387, 444654, 291, 232, 444510, 3850, 3850, 3297976662
85, 896626, 444672, 279, 235, 444446, 3497, 3497, 3624416589
92, 896744, 241, 444323, 444015, 197, 3984, 3984, 859525020
88, 896057, 444012, 329, 271, 443829, 3808, 3808, 3586540575
91, 897268, 599, 444783, 444570, 536, 3390, 3390, 3867327425
87, 897901, 243, 445737, 445646, 195, 3040, 3040, 1874984473
86, 897817, 445118, 311, 254, 445044, 3545, 3545, 2355037962
89, 896746, 444325, 458, 389, 444256, 3659, 3659, 1749489246
95, 895364, 637, 443652, 443506, 583, 3493, 3493, 3177236519
96, 895348, 252, 443942, 443767, 195, 3596, 3596, 114927284
90, 896928, 281, 444335, 444265, 241, 3903, 3903, 3186898343
94, 896731, 444195, 220, 167, 444133, 4008, 4008, 2443090297
97, 897203, 248, 444925, 444810, 192, 3514, 3514, 670545124
100, 897813, 668, 444581, 444352, 598, 3807, 3807, 4134402419
99, 897585, 321, 445205, 444971, 268, 3410, 3410, 3774972643
98, 896041, 444033, 297, 243, 443904, 3782, 3782, 143401083
101, 898025, 358, 444726, 444517, 298, 4063, 4063, 2048663904
93, 897024, 444848, 247, 187, 444752, 3495, 3495, 3776166250
102, 897445, 445175, 313, 250, 445101, 3303, 3303, 570648322
105, 894652, 443140, 557, 475, 442960, 3760, 3760, 448309866
106, 897195, 444940, 312, 249, 444778, 3458, 3458, 486876422
104, 897711, 445348, 188, 143, 445242, 3395, 3395, 83491348
107, 896046, 207, 444255, 444128, 146, 3655, 3655, 3874388167
103, 897378, 445116, 268, 216, 445036, 3371, 3371, 2849425093
109, 895577, 443995, 334, 266, 443888, 3547, 3547, 4080211947
108, 895113, 357, 443705, 443631, 302, 3559, 3559, 2631281720
112, 896200, 539, 444195, 444102, 474, 3445, 3445, 2147560839
110, 897217, 444533, 473, 402, 444455, 3677, 3677, 950052296
111, 898034, 445416, 309, 252, 445343, 3357, 3357, 230724326
115, 896729, 463, 444412, 444235, 405, 3607, 3607, 1919693194
113, 896721, 443478, 222, 165, 443338, 4759, 4759, 108345505
117, 895945, 234, 444205, 444051, 191, 3632, 3632, 4110200618
116, 898186, 369, 445705, 445532, 314, 3133, 3133, 3572856032
119, 897159, 354, 445270, 445038, 297, 3100, 3100, 1834819829
114, 896687, 444736, 326, 265, 444624, 3368, 3368, 1611251559
118, 896483, 444128, 420, 363, 444056, 3758, 3758, 2832499968
121, 897969, 319, 445282, 445100, 254, 3507, 3507, 1550961089
125, 896906, 444824, 437, 394, 444635, 3308, 3308, 627897071
120, 897896, 445213, 325, 266, 445040, 3526, 3526, 1118084374
122, 895866, 443747, 358, 310, 443611, 3920, 3920, 4253728099
123, 895548, 444132, 217, 171, 444054, 3487, 3487, 102861964
129, 898074, 632, 445223, 445096, 581, 3271, 3271, 1146528823
127, 895884, 317, 444105, 443997, 251, 3607, 3607, 1218156590
128, 898578, 214, 445873, 445741, 160, 3295, 3295, 306377698
130, 897115, 297, 445041, 444905, 240, 3316, 3316, 1919702961
126, 896373, 272, 444691, 444582, 228, 3300, 3300, 1312627276
124, 898210, 303, 445723, 445605, 237, 3171, 3171, 4274317190
132, 896197, 441, 444066, 443971, 379, 3670, 3670, 2516350883
