sample_id, N_active, N_A_1, N_B_1, N_A_0, N_B_0, N_A_*, N_B_*, seed
3, 896154, 461, 444368, 443832, 213, 3640, 3640, 1202550997
10, 898964, 446182, 485, 271, 445796, 3115, 3115, 2957737244
2, 897158, 444847, 504, 273, 444582, 3476, 3476, 869763258
9, 897793, 445325, 514, 261, 444981, 3356, 3356, 2717782391
4, 898080, 442, 445574, 445251, 223, 3295, 3295, 3241387770
11, 897134, 560, 444412, 444138, 324, 3850, 3850, 3741328607
1, 897601, 499, 445147, 444864, 271, 3410, 3410, 621526954
6, 896775, 444690, 452, 223, 444398, 3506, 3506, 762704721
5, 896568, 444564, 475, 222, 444267, 3520, 3520, 2232065001
0, 895313, 443788, 481, 251, 443463, 3665, 3665, 177814674
8, 897412, 444164, 481, 252, 443895, 4310, 4310, 1156480044
7, 898184, 445288, 641, 385, 444948, 3461, 3461, 900448608
12, 897341, 444961, 631, 400, 444575, 3387, 3387, 3394115488
13, 898905, 630, 445564, 445282, 385, 3522, 3522, 3119742828
17, 898198, 503, 445638, 445296, 287, 3237, 3237, 574965425
15, 897691, 384, 445248, 444937, 158, 3482, 3482, 2976875154
14, 896812, 444702, 619, 365, 444306, 3410, 3410, 1633334088
19, 897432, 445135, 546, 320, 444821, 3305, 3305, 3269643714
16, 896136, 443738, 635, 386, 443413, 3982, 3982, 3218591124
23, 897791, 435, 445144, 444795, 229, 3594, 3594, 3306597978
20, 897408, 488, 444995, 444665, 248, 3506, 3506, 2326493697
22, 896049, 565, 444314, 444009, 337, 3412, 3412, 443676406
18, 897276, 445084, 445, 197, 444828, 3361, 3361, 914552217
26, 897480, 698, 444709, 444435, 448, 3595, 3595, 1721267361
25, 897211, 467, 444750, 444382, 234, 3689, 3689, 1108093437
21, 897629, 444326, 655, 430, 444102, 4058, 4058, 126786497
24, 897011, 444984, 396, 211, 444640, 3390, 3390, 720450141
27, 897553, 553, 444855, 444555, 306, 3642, 3642, 2987692768
30, 897611, 521, 444913, 444575, 294, 3654, 3654, 558063913
28, 896866, 444270, 497, 270, 443981, 3924, 3924, 216750417
29, 896493, 444251, 646, 435, 443943, 3609, 3609, 2353190280
31, 896559, 443969, 711, 475, 443734, 3835, 3835, 4052601313
33, 897619, 444850, 634, 384, 444507, 3622, 3622, 98805037
32, 897911, 445254, 450, 250, 445015, 3471, 3471, 2735391417
