sample_id, N_LCC, N_A_1_LCC, N_B_1_LCC, N_A_0_LCC, N_B_0_LCC, N_A_*_LCC, N_B_*_LCC
51, 2773256, 562282, 573571, 553187, 542124, 271046, 271046
52, 2780209, 565361, 571132, 551431, 545529, 273378, 273378
53, 2780481, 561873, 574911, 554722, 542009, 273483, 273483
54, 2782878, 575906, 561102, 541635, 555865, 274185, 274185
55, 2778466, 584359, 560073, 540379, 564397, 264629, 264629
56, 2775632, 563882, 572437, 552161, 543918, 271617, 271617
57, 2780048, 556660, 572493, 552138, 536941, 280908, 280908
58, 2779614, 564513, 562746, 542980, 544711, 282332, 282332
59, 2782166, 563930, 576275, 556434, 544065, 270731, 270731
60, 2777241, 551512, 579776, 559505, 531910, 277269, 277269
61, 2779328, 557239, 586256, 565914, 537509, 266205, 266205
62, 2780117, 594972, 540671, 521343, 574791, 274170, 274170
63, 2780348, 573551, 573469, 553426, 553480, 263211, 263211
64, 2784502, 575423, 570944, 551060, 555421, 265827, 265827
65, 2780821, 557508, 566846, 546911, 538194, 285681, 285681
66, 2779152, 563409, 574466, 554281, 543966, 271515, 271515
67, 2777823, 578266, 562747, 542797, 557549, 268232, 268232
68, 2780976, 560446, 574992, 554854, 540884, 274900, 274900
69, 2779965, 589081, 541579, 522015, 568396, 279447, 279447
70, 2778691, 589424, 557726, 537694, 569157, 262345, 262345
71, 2777744, 567413, 572936, 552886, 547549, 268480, 268480
72, 2778406, 566780, 574436, 554407, 546451, 268166, 268166
73, 2780187, 562369, 575953, 556103, 542986, 271388, 271388
74, 2779500, 570496, 570655, 550465, 550564, 268660, 268660
75, 2783786, 555270, 584635, 564333, 535460, 272044, 272044
76, 2778275, 541262, 583328, 563079, 521978, 284314, 284314
77, 2775120, 570055, 563262, 543395, 550030, 274189, 274189
78, 2774481, 564647, 566962, 546550, 544684, 275819, 275819
79, 2774475, 572364, 561653, 542177, 552065, 273108, 273108
80, 2775778, 552633, 582394, 562208, 532971, 272786, 272786
81, 2773463, 571951, 555742, 535836, 551876, 279029, 279029
82, 2775959, 568550, 561683, 541492, 548684, 277775, 277775
83, 2784815, 573781, 569552, 549659, 553891, 268966, 268966
84, 2783374, 572132, 560289, 540333, 552334, 279143, 279143
85, 2782195, 584628, 555073, 535693, 564827, 270987, 270987
86, 2777284, 566172, 564228, 544622, 545992, 278135, 278135
87, 2781939, 577234, 558516, 539104, 557457, 274814, 274814
88, 2774406, 557650, 577709, 557557, 537540, 271975, 271975
89, 2779017, 558278, 572614, 552864, 538679, 278291, 278291
90, 2780015, 572845, 563267, 543465, 553016, 273711, 273711
91, 2784001, 570186, 565945, 546180, 550414, 275638, 275638
92, 2772450, 574027, 561849, 541907, 553281, 270693, 270693
93, 2776508, 571616, 558907, 539122, 551651, 277606, 277606
94, 2775332, 558704, 571761, 551707, 538538, 277311, 277311
95, 2779571, 551688, 576683, 556801, 532121, 281139, 281139
96, 2776336, 568392, 568089, 548246, 548625, 271492, 271492
97, 2778995, 563070, 571149, 551638, 543018, 275060, 275060
98, 2776165, 582832, 553110, 533007, 562516, 272350, 272350
99, 2777945, 566837, 566925, 547113, 546912, 275079, 275079
100, 2778125, 556417, 575602, 555536, 536228, 277171, 277171
101, 2780189, 558376, 578734, 558839, 538244, 272998, 272998
102, 2781328, 561726, 578006, 558050, 542214, 270666, 270666
103, 2778896, 580085, 563297, 543418, 560208, 265944, 265944
104, 2776557, 564967, 569067, 549410, 545249, 273932, 273932
105, 2783875, 556839, 584867, 565042, 537239, 269944, 269944
106, 2777354, 552019, 572281, 552200, 532164, 284345, 284345
107, 2775006, 569072, 556886, 537050, 548986, 281506, 281506
108, 2785274, 568549, 567663, 547853, 548793, 276208, 276208
109, 2782079, 563685, 570969, 550773, 543796, 276428, 276428
110, 2774860, 563868, 566462, 546344, 544016, 277085, 277085
111, 2780117, 549097, 589395, 569150, 529669, 271403, 271403
112, 2778551, 559272, 575193, 555133, 539291, 274831, 274831
113, 2780430, 551165, 575929, 555840, 531358, 283069, 283069
114, 2778782, 563030, 577036, 556847, 543437, 269216, 269216
115, 2778313, 570986, 563183, 543272, 551090, 274891, 274891
116, 2779407, 554600, 577956, 557607, 534712, 277266, 277266
117, 2779636, 556254, 570915, 551285, 536658, 282262, 282262
118, 2777485, 562815, 567904, 548016, 542694, 278028, 278028
119, 2780192, 573676, 560210, 540644, 553776, 275943, 275943
120, 2786920, 581146, 554241, 535104, 561461, 277484, 277484
121, 2778201, 573104, 556178, 536228, 552779, 279956, 279956
122, 2779110, 578659, 557483, 537695, 558429, 273422, 273422
123, 2784223, 559766, 574941, 555341, 540557, 276809, 276809
124, 2778715, 571910, 557615, 537711, 552137, 279671, 279671
125, 2777156, 571747, 560260, 540240, 551861, 276524, 276524
126, 2779206, 562479, 568396, 548414, 542747, 278585, 278585
127, 2779503, 577161, 560737, 540698, 557307, 271800, 271800
128, 2776183, 569472, 565654, 545999, 549540, 272759, 272759
129, 2777737, 554091, 585162, 564949, 534513, 269511, 269511
130, 2780425, 580130, 557457, 538162, 559742, 272467, 272467
131, 2779784, 577470, 567572, 547680, 557724, 264669, 264669
132, 2783129, 569333, 575739, 555880, 549595, 266291, 266291
133, 2779944, 559362, 567585, 547753, 539872, 282686, 282686
134, 2777790, 562760, 569176, 549374, 542852, 276814, 276814
135, 2782362, 569092, 563492, 543336, 549386, 278528, 278528
136, 2776930, 569023, 572563, 552568, 548860, 266958, 266958
137, 2777457, 560558, 572933, 552812, 540786, 275184, 275184
138, 2778380, 563783, 564424, 544336, 543999, 280919, 280919
139, 2778638, 554648, 573814, 553753, 534723, 280850, 280850
140, 2773248, 561411, 569823, 549337, 541399, 275639, 275639
141, 2779516, 576609, 556500, 536785, 556702, 276460, 276460
142, 2776393, 572520, 563068, 543359, 552580, 272433, 272433
143, 2776183, 568603, 566027, 546062, 548085, 273703, 273703
144, 2777865, 562150, 578100, 557660, 542375, 268790, 268790
145, 2782161, 575413, 559517, 539612, 555641, 275989, 275989
146, 2779341, 571558, 579317, 559164, 551348, 258977, 258977
147, 2779744, 564572, 567838, 547905, 544877, 277276, 277276
148, 2777223, 561148, 573390, 552813, 541334, 274269, 274269
149, 2782145, 560180, 578730, 558904, 540345, 271993, 271993
150, 2779604, 571891, 562270, 542398, 552171, 275437, 275437
151, 2780642, 559884, 585960, 565505, 539973, 264660, 264660
152, 2779295, 579632, 561471, 541648, 559796, 268374, 268374
153, 2779656, 573477, 562556, 542787, 553226, 273805, 273805
154, 2777443, 565162, 576111, 555943, 545431, 267398, 267398
155, 2779433, 589231, 547220, 527500, 568808, 273337, 273337
156, 2778235, 572641, 565308, 545696, 552634, 270978, 270978
157, 2781630, 577417, 560817, 541326, 557434, 272318, 272318
158, 2774759, 567323, 562515, 542604, 547107, 277605, 277605
159, 2781859, 552935, 586258, 565945, 533361, 271680, 271680
160, 2773659, 544584, 587072, 566826, 524707, 275235, 275235
161, 2779739, 573842, 561213, 541575, 553687, 274711, 274711
162, 2777498, 589308, 552290, 532380, 569052, 267234, 267234
163, 2781908, 551925, 573806, 553655, 532592, 284965, 284965
164, 2776740, 544483, 591976, 571425, 525106, 271875, 271875
165, 2775127, 560793, 565877, 545729, 541026, 280851, 280851
166, 2777009, 581005, 553327, 533765, 560946, 273983, 273983
167, 2782657, 556021, 581186, 560973, 536799, 273839, 273839
168, 2781294, 564373, 575964, 555726, 544815, 270208, 270208
169, 2775406, 557345, 568964, 548478, 537513, 281553, 281553
170, 2779121, 558286, 562935, 542832, 538252, 288408, 288408
171, 2776820, 570641, 562125, 541906, 551116, 275516, 275516
172, 2777649, 554786, 580571, 560128, 535408, 273378, 273378
173, 2775369, 581225, 554342, 534213, 561377, 272106, 272106
174, 2777309, 561856, 578151, 557873, 541783, 268823, 268823
175, 2781834, 574061, 569617, 549805, 553957, 267197, 267197
176, 2781619, 553089, 580305, 560266, 533647, 277156, 277156
177, 2782418, 564088, 577842, 557915, 544683, 268945, 268945
178, 2778863, 575116, 565133, 545547, 555025, 269021, 269021
179, 2780851, 573214, 567730, 547891, 553502, 269257, 269257
180, 2779036, 562187, 568936, 548704, 542185, 278512, 278512
181, 2776332, 565441, 562878, 542791, 545544, 279839, 279839
182, 2775630, 562676, 566878, 546885, 542471, 278360, 278360
183, 2777533, 577205, 561349, 541074, 557193, 270356, 270356
184, 2777716, 573838, 564887, 544921, 553776, 270147, 270147
185, 2778179, 568425, 559828, 539656, 548074, 281098, 281098
186, 2775544, 568449, 572464, 552575, 548322, 266867, 266867
187, 2775431, 553660, 579188, 558784, 533733, 275033, 275033
188, 2779189, 570388, 564053, 544213, 550523, 275006, 275006
189, 2784566, 572183, 572281, 552454, 552520, 267564, 267564
190, 2778510, 574846, 559638, 540025, 554697, 274652, 274652
191, 2774669, 563696, 576580, 556238, 543715, 267220, 267220
192, 2779875, 564752, 568206, 548172, 544841, 276952, 276952
193, 2780217, 564025, 573037, 553095, 543992, 273034, 273034
194, 2776791, 579953, 561482, 541528, 559802, 267013, 267013
195, 2778962, 563906, 565144, 545198, 543904, 280405, 280405
196, 2779581, 562872, 578951, 558897, 543067, 267897, 267897
197, 2780321, 579836, 554401, 534850, 560020, 275607, 275607
198, 2780437, 550807, 582853, 563062, 531373, 276171, 276171
199, 2777668, 561183, 572892, 553219, 541670, 274352, 274352
200, 2775940, 567340, 567937, 547792, 547445, 272713, 272713
201, 2779252, 570003, 573315, 553333, 549699, 266451, 266451
202, 2780277, 586009, 547526, 527914, 565662, 276583, 276583
203, 2781181, 553183, 581417, 561732, 533423, 275713, 275713
204, 2777998, 568078, 567904, 548099, 548213, 272852, 272852
205, 2780383, 578206, 557354, 537673, 557922, 274614, 274614
206, 2773637, 564928, 569669, 549282, 544856, 272451, 272451
207, 2775722, 577292, 552751, 532779, 557244, 277828, 277828
208, 2777701, 561327, 574302, 553822, 541246, 273502, 273502
209, 2781640, 554107, 586869, 566345, 534543, 269888, 269888
210, 2782349, 560878, 568074, 548127, 541100, 282085, 282085
211, 2782890, 578303, 565881, 546214, 558340, 267076, 267076
212, 2782192, 562635, 577733, 558125, 542951, 270374, 270374
213, 2781055, 565260, 571997, 551908, 545498, 273196, 273196
214, 2772628, 563815, 559872, 539645, 543662, 282817, 282817
215, 2776070, 572778, 548215, 528600, 552345, 287066, 287066
216, 2777747, 569596, 573753, 553619, 549519, 265630, 265630
217, 2783242, 566063, 573214, 553065, 546252, 272324, 272324
218, 2780065, 559697, 568720, 548691, 540179, 281389, 281389
219, 2778552, 569697, 570714, 550855, 549474, 268906, 268906
220, 2779471, 563273, 572176, 552026, 543374, 274311, 274311
221, 2777999, 560231, 577893, 557690, 540417, 270884, 270884
222, 2783820, 565157, 576343, 556565, 545435, 270160, 270160
223, 2779167, 561658, 574489, 554599, 541979, 273221, 273221
224, 2778324, 561696, 576690, 556369, 542209, 270680, 270680
225, 2774957, 564295, 569516, 549697, 543877, 273786, 273786
226, 2778948, 576206, 557785, 537796, 556351, 275405, 275405
227, 2774345, 566030, 573228, 553039, 546000, 268024, 268024
228, 2779723, 564030, 559117, 539532, 544382, 286331, 286331
229, 2774709, 566677, 565133, 544796, 546993, 275555, 275555
230, 2780628, 561208, 567780, 547977, 541175, 281244, 281244
231, 2776822, 567647, 567076, 547081, 547578, 273720, 273720
232, 2784179, 572020, 563799, 543930, 552138, 276146, 276146
233, 2777009, 578705, 556760, 536605, 558717, 273111, 273111
234, 2777731, 558842, 574749, 554355, 538541, 275622, 275622
235, 2782769, 557517, 575039, 555204, 537863, 278573, 278573
236, 2782817, 558070, 573036, 553115, 538300, 280148, 280148
237, 2778779, 563841, 571361, 551602, 544011, 273982, 273982
238, 2779780, 558919, 580200, 560014, 539131, 270758, 270758
239, 2774663, 564390, 568100, 547941, 544432, 274900, 274900
240, 2776662, 560828, 575516, 555304, 540820, 272097, 272097
241, 2779689, 554881, 582737, 562405, 535572, 272047, 272047
242, 2779512, 543847, 587404, 567345, 524136, 278390, 278390
243, 2775677, 586685, 558291, 538364, 566521, 262908, 262908
244, 2777539, 573211, 560001, 540463, 552960, 275452, 275452
245, 2775570, 573866, 553001, 533174, 553979, 280775, 280775
246, 2778387, 544528, 591505, 571041, 525047, 273133, 273133
247, 2779092, 575917, 563442, 543850, 556025, 269929, 269929
248, 2779707, 574117, 563662, 544119, 554117, 271846, 271846
249, 2776873, 579145, 555773, 535791, 558984, 273590, 273590
250, 2780837, 573044, 563709, 543862, 553364, 273429, 273429
251, 2778297, 567797, 573554, 553543, 547625, 267889, 267889
252, 2777970, 569823, 564338, 544405, 549524, 274940, 274940
253, 2775198, 565224, 571642, 551638, 545414, 270640, 270640
254, 2783225, 576858, 553644, 534446, 556835, 280721, 280721
255, 2777501, 556272, 582610, 562460, 536483, 269838, 269838
256, 2780928, 545040, 589818, 569618, 525612, 275420, 275420
257, 2777418, 579947, 555628, 535637, 559740, 273233, 273233
258, 2778782, 574163, 563701, 543841, 553889, 271594, 271594
259, 2773860, 572233, 565200, 545360, 551989, 269539, 269539
260, 2777994, 561838, 571404, 551476, 541792, 275742, 275742
261, 2780007, 571738, 558192, 538522, 551679, 279938, 279938
262, 2781578, 583815, 553702, 534193, 563722, 273073, 273073
263, 2780184, 556317, 583022, 563212, 536349, 270642, 270642
264, 2781895, 580377, 553083, 533656, 560327, 277226, 277226
265, 2779553, 573171, 564602, 544888, 553398, 271747, 271747
266, 2782488, 555221, 570152, 550125, 535744, 285623, 285623
267, 2779811, 557355, 570409, 550849, 537472, 281863, 281863
268, 2780023, 571507, 567281, 547276, 551685, 271137, 271137
269, 2779854, 565629, 568718, 548580, 545779, 275574, 275574
270, 2777545, 586140, 552147, 532282, 565674, 270651, 270651
271, 2776114, 573148, 561379, 541429, 553224, 273467, 273467
272, 2778910, 585130, 549577, 530067, 564958, 274589, 274589
273, 2780021, 568067, 565068, 545251, 547959, 276838, 276838
274, 2777795, 561708, 570818, 551015, 541908, 276173, 276173
275, 2779794, 570255, 562464, 542481, 550126, 277234, 277234
276, 2781083, 566960, 577214, 557041, 546834, 266517, 266517
277, 2780688, 563920, 570776, 551087, 543929, 275488, 275488
278, 2777983, 580937, 550987, 530970, 561019, 277035, 277035
279, 2781051, 578076, 560998, 541292, 558153, 271266, 271266
280, 2780689, 564864, 570591, 550619, 545029, 274793, 274793
281, 2780178, 564597, 569450, 549555, 544520, 276028, 276028
282, 2773599, 579835, 552099, 532220, 559685, 274880, 274880
283, 2779028, 575926, 564962, 544974, 555748, 268709, 268709
284, 2778070, 579143, 560491, 540669, 558727, 269520, 269520
285, 2780119, 584300, 540775, 521629, 564143, 284636, 284636
286, 2784174, 564971, 572245, 552351, 545201, 274703, 274703
287, 2776763, 570881, 560680, 540777, 550787, 276819, 276819
288, 2776133, 569031, 558236, 538512, 548988, 280683, 280683
289, 2777038, 562558, 572281, 552450, 542785, 273482, 273482
290, 2778580, 586332, 550836, 530986, 565834, 272296, 272296
291, 2775164, 554077, 582952, 562512, 534403, 270610, 270610
292, 2781379, 564176, 571356, 551276, 544745, 274913, 274913
293, 2776932, 569725, 561498, 541577, 549782, 277175, 277175
294, 2774892, 570513, 564838, 544354, 550437, 272375, 272375
295, 2780261, 573433, 564691, 544710, 553509, 271959, 271959
296, 2773851, 580100, 559621, 539824, 560052, 267127, 267127
297, 2777040, 568480, 567140, 546894, 548654, 272936, 272936
298, 2778144, 570826, 568798, 548614, 550684, 269611, 269611
299, 2783355, 561126, 583257, 563180, 541554, 267119, 267119
300, 2777331, 562574, 565792, 545766, 542939, 280130, 280130
301, 2780398, 562989, 570547, 550443, 543187, 276616, 276616
302, 2780715, 574951, 560480, 540294, 554844, 275073, 275073
303, 2776993, 565462, 565030, 544992, 545561, 277974, 277974
304, 2774774, 579515, 560411, 540532, 559156, 267580, 267580
305, 2778449, 566310, 567154, 547017, 546802, 275583, 275583
306, 2779057, 540582, 598399, 578105, 521323, 270324, 270324
307, 2778837, 577124, 555046, 535429, 557132, 277053, 277053
308, 2781627, 559469, 576748, 556436, 539628, 274673, 274673
309, 2780688, 575339, 566154, 546400, 555233, 268781, 268781
310, 2774355, 581073, 551880, 531712, 560996, 274347, 274347
311, 2773571, 562274, 573221, 552878, 542410, 271394, 271394
312, 2777302, 579174, 557787, 538046, 559119, 271588, 271588
313, 2780145, 583392, 553976, 534701, 562920, 272578, 272578
314, 2776731, 572742, 556081, 536382, 552302, 279612, 279612
315, 2781266, 590460, 543835, 524171, 570266, 276267, 276267
316, 2776270, 563060, 570541, 550406, 542797, 274733, 274733
317, 2776899, 595084, 546456, 526834, 574765, 266880, 266880
318, 2781865, 572965, 558982, 539502, 553028, 278694, 278694
319, 2785473, 577384, 560388, 540993, 557356, 274676, 274676
320, 2778513, 573612, 567029, 547171, 553413, 268644, 268644
321, 2778046, 574033, 561426, 541197, 553896, 273747, 273747
322, 2778924, 544267, 586527, 566230, 524802, 278549, 278549
323, 2779510, 567395, 566712, 546847, 547370, 275593, 275593
324, 2776779, 555084, 578788, 558810, 535139, 274479, 274479
325, 2781147, 560113, 574799, 554883, 540500, 275426, 275426
326, 2779643, 558895, 585321, 565482, 539573, 265186, 265186
327, 2780145, 578371, 562472, 542707, 558347, 269124, 269124
328, 2780932, 569564, 561089, 541513, 549590, 279588, 279588
329, 2777156, 570979, 564567, 544168, 551124, 273159, 273159
330, 2775297, 572405, 551032, 531206, 552528, 284063, 284063
331, 2777059, 580112, 556949, 537285, 559847, 271433, 271433
332, 2778545, 572875, 562971, 543060, 553073, 273283, 273283
333, 2778542, 560679, 576691, 556423, 540899, 271925, 271925
334, 2777217, 556669, 569845, 549884, 536471, 282174, 282174
335, 2779620, 566108, 569327, 549560, 546211, 274207, 274207
336, 2778969, 562583, 571684, 551880, 542410, 275206, 275206
337, 2780626, 578276, 557921, 538437, 558184, 273904, 273904
338, 2779133, 575042, 555946, 536612, 555059, 278237, 278237
339, 2784817, 568756, 572763, 553079, 549027, 270596, 270596
340, 2779355, 581809, 551270, 531521, 561671, 276542, 276542
341, 2777050, 563592, 576034, 555728, 543262, 269217, 269217
342, 2781010, 568364, 568631, 548683, 548002, 273665, 273665
343, 2780255, 553634, 583972, 563910, 534319, 272210, 272210
344, 2779331, 557924, 576724, 556407, 538316, 274980, 274980
345, 2778286, 564590, 571455, 551504, 544599, 273069, 273069
346, 2778643, 559773, 568885, 549270, 539989, 280363, 280363
347, 2782097, 554904, 585301, 565417, 535399, 270538, 270538
348, 2779698, 574861, 567846, 548306, 554639, 267023, 267023
349, 2780494, 571351, 573341, 553436, 551308, 265529, 265529
350, 2779504, 568855, 567510, 547655, 548510, 273487, 273487
351, 2776543, 571306, 572706, 552611, 551030, 264445, 264445
352, 2782626, 559196, 576756, 556931, 539753, 274995, 274995
353, 2780772, 567886, 566476, 546800, 547852, 275879, 275879
354, 2782525, 577487, 564590, 544797, 557853, 268899, 268899
355, 2781817, 565711, 571144, 551662, 545828, 273736, 273736
356, 2777294, 580057, 551424, 531610, 559675, 277264, 277264
357, 2781948, 554443, 581488, 561145, 534754, 275059, 275059
358, 2779690, 572246, 567882, 547731, 552407, 269712, 269712
359, 2775560, 587795, 547412, 527581, 567022, 272875, 272875
360, 2781988, 569320, 572413, 552129, 549156, 269485, 269485
361, 2780726, 574096, 562791, 542818, 554267, 273377, 273377
362, 2775887, 583359, 553530, 533754, 562830, 271207, 271207
363, 2782066, 578851, 560054, 540565, 558828, 271884, 271884
364, 2777151, 575385, 561880, 542095, 555459, 271166, 271166
365, 2781611, 562684, 568366, 548529, 543252, 279390, 279390
366, 2775411, 559228, 570610, 550835, 538952, 277893, 277893
367, 2776694, 551904, 582269, 561885, 532306, 274165, 274165
368, 2782620, 574568, 567526, 547614, 554880, 269016, 269016
369, 2780198, 569983, 568103, 548178, 550078, 271928, 271928
370, 2782045, 569357, 570359, 550647, 549486, 271098, 271098
371, 2779470, 567274, 574188, 554408, 547334, 268133, 268133
372, 2778765, 569643, 561886, 541849, 549719, 277834, 277834
373, 2775211, 577785, 553229, 533178, 557649, 276685, 276685
374, 2778502, 562102, 568217, 548243, 542236, 278852, 278852
375, 2777604, 567036, 565583, 545493, 547066, 276213, 276213
376, 2774082, 537600, 587121, 566683, 517812, 282433, 282433
377, 2776524, 570791, 551571, 531387, 550713, 286031, 286031
378, 2779219, 565017, 564176, 544533, 545117, 280188, 280188
379, 2782430, 573676, 567967, 548057, 553904, 269413, 269413
380, 2780526, 566008, 569820, 549908, 546128, 274331, 274331
381, 2779953, 580187, 559580, 539569, 559987, 270315, 270315
382, 2778577, 558567, 573643, 553445, 538536, 277193, 277193
383, 2776515, 587433, 545499, 526086, 566877, 275310, 275310
384, 2783805, 549320, 590572, 570192, 530061, 271830, 271830
385, 2778767, 557403, 584619, 564549, 538026, 267085, 267085
386, 2776088, 575901, 560018, 539792, 555549, 272414, 272414
387, 2775255, 577738, 550508, 530274, 557299, 279718, 279718
388, 2780176, 543561, 577653, 557569, 524231, 288581, 288581
389, 2777424, 546657, 581700, 561553, 527056, 280229, 280229
390, 2780501, 564948, 565241, 545468, 545476, 279684, 279684
391, 2773015, 575630, 561862, 541918, 555311, 269147, 269147
392, 2777112, 558810, 567119, 547188, 539317, 282339, 282339
393, 2785785, 573098, 583053, 563293, 553097, 256622, 256622
394, 2776827, 569260, 570576, 550456, 549035, 268750, 268750
395, 2777684, 582106, 548300, 528823, 561631, 278412, 278412
396, 2778428, 576242, 555323, 535462, 556045, 277678, 277678
397, 2780690, 567645, 562082, 542483, 547954, 280263, 280263
398, 2779491, 557235, 583134, 563057, 537247, 269409, 269409
399, 2771917, 565163, 574520, 553988, 545212, 266517, 266517
400, 2774053, 579718, 551994, 532152, 559631, 275279, 275279
401, 2779762, 564231, 570105, 550025, 544427, 275487, 275487
402, 2780852, 561921, 568581, 548951, 541799, 279800, 279800
403, 2776247, 586472, 554476, 534783, 566134, 267191, 267191
404, 2778948, 568981, 562682, 543128, 549239, 277459, 277459
405, 2783488, 568069, 573019, 553183, 548525, 270346, 270346
406, 2777644, 574363, 558270, 538455, 554358, 276099, 276099
407, 2775295, 571681, 565494, 545370, 551834, 270458, 270458
408, 2774247, 564270, 563433, 543154, 544100, 279645, 279645
409, 2780314, 560842, 573922, 554099, 540867, 275292, 275292
410, 2781771, 579888, 552946, 533542, 559591, 277902, 277902
411, 2773542, 561920, 575522, 554964, 541974, 269581, 269581
412, 2777599, 561635, 567144, 547139, 541649, 280016, 280016
413, 2782859, 556690, 579673, 559728, 536850, 274959, 274959
414, 2781264, 568820, 566965, 547227, 548910, 274671, 274671
415, 2782361, 575807, 553150, 533420, 556184, 281900, 281900
416, 2778465, 568940, 567434, 547342, 549109, 272820, 272820
417, 2778797, 564715, 573469, 553742, 544617, 271127, 271127
418, 2778589, 578234, 551111, 531449, 558161, 279817, 279817
419, 2779142, 576116, 559689, 539716, 556033, 273794, 273794
420, 2772484, 578040, 550790, 530927, 557893, 277417, 277417
421, 2780294, 573079, 553916, 534436, 552551, 283156, 283156
422, 2778289, 564851, 565271, 545575, 544744, 278924, 278924
423, 2777822, 582871, 552201, 532441, 562789, 273760, 273760
424, 2777289, 556373, 575450, 555285, 536695, 276743, 276743
425, 2778173, 573593, 564334, 544526, 553128, 271296, 271296
426, 2779460, 584991, 549015, 529315, 564589, 275775, 275775
427, 2781897, 580655, 555472, 535987, 560511, 274636, 274636
428, 2778931, 584616, 559757, 540021, 564617, 264960, 264960
429, 2773274, 571483, 560672, 540490, 551487, 274571, 274571
430, 2777394, 567478, 565226, 545197, 547585, 275954, 275954
431, 2779498, 551845, 586603, 566494, 532472, 271042, 271042
432, 2779914, 556365, 585011, 564679, 536781, 268539, 268539
433, 2777918, 566398, 560709, 540766, 546437, 281804, 281804
434, 2777135, 566452, 553838, 534007, 546424, 288207, 288207
435, 2776621, 564903, 566742, 546911, 545083, 276491, 276491
436, 2777850, 571849, 564977, 544998, 551360, 272333, 272333
437, 2770352, 564183, 564474, 544310, 543593, 276896, 276896
438, 2779621, 552749, 584431, 564397, 532924, 272560, 272560
439, 2775478, 597002, 543935, 523911, 576532, 267049, 267049
440, 2783406, 594207, 538667, 519413, 573817, 278651, 278651
441, 2777188, 579133, 555225, 535107, 558607, 274558, 274558
442, 2771255, 557603, 571018, 551056, 537502, 277038, 277038
443, 2782862, 585370, 550239, 530712, 565305, 275618, 275618
444, 2785401, 572495, 565094, 545343, 553009, 274730, 274730
445, 2781718, 573019, 571856, 551880, 553063, 265950, 265950
446, 2775007, 572911, 556380, 536524, 552694, 278249, 278249
