sample_id, N_active, N_A_1, N_B_1, N_A_0, N_B_0, N_A_*, N_B_*
0, 3009138, 681748, 595063, 578704, 664661, 244481, 244481
1, 3007383, 607370, 668515, 651154, 590794, 244775, 244775
2, 3013588, 664007, 600895, 584714, 647452, 258260, 258260
3, 3010732, 656620, 618695, 602108, 639669, 246820, 246820
4, 3009044, 660811, 607844, 591213, 643780, 252698, 252698
5, 3011192, 655607, 610490, 593938, 638705, 256226, 256226
6, 3010243, 618314, 657093, 640397, 601719, 246360, 246360
7, 3009788, 638325, 631642, 614850, 621555, 251708, 251708
8, 3010866, 629344, 648676, 631703, 612927, 244108, 244108
9, 3010578, 619919, 652693, 635759, 603369, 249419, 249419
10, 3007520, 615560, 652608, 635867, 598727, 252379, 252379
11, 3013957, 656962, 622269, 605686, 640468, 244286, 244286
12, 3011062, 656512, 625399, 608199, 639500, 240726, 240726
13, 3009325, 665438, 614158, 598058, 648515, 241578, 241578
14, 3003030, 626266, 635651, 618659, 609464, 256495, 256495
15, 3010462, 666849, 609696, 593049, 649692, 245588, 245588
16, 3007738, 653436, 612475, 596125, 636284, 254709, 254709
17, 3009298, 623602, 652433, 635680, 606731, 245426, 245426
18, 3005271, 659186, 605286, 588612, 642339, 254924, 254924
19, 3012562, 639089, 646374, 629550, 622359, 237595, 237595
20, 3010645, 650614, 628033, 611049, 633791, 243579, 243579
21, 3007127, 673527, 598719, 582036, 656651, 248097, 248097
22, 3007927, 654349, 624886, 608039, 637309, 241672, 241672
23, 3014085, 643400, 636317, 619824, 626702, 243921, 243921
24, 3007209, 661969, 617077, 600494, 644687, 241491, 241491
25, 3011435, 655667, 622109, 605413, 638424, 244911, 244911
26, 3009967, 662107, 622064, 605170, 645132, 237747, 237747
27, 3012352, 654391, 618020, 601131, 637618, 250596, 250596
28, 3012898, 620037, 649813, 633363, 603527, 253079, 253079
29, 3013689, 635894, 636668, 620179, 619118, 250915, 250915
30, 3014711, 647710, 645692, 629064, 631323, 230461, 230461
31, 3011811, 597960, 685597, 668241, 581861, 239076, 239076
32, 3009653, 649978, 623535, 606445, 633229, 248233, 248233
33, 3008925, 615208, 663241, 646323, 598551, 242801, 242801
34, 3014536, 649327, 629942, 613830, 632399, 244519, 244519
35, 3007852, 608642, 650903, 633830, 591999, 261239, 261239
36, 3011381, 625375, 652116, 635354, 608956, 244790, 244790
37, 3009948, 651949, 616838, 600160, 635081, 252960, 252960
38, 3007897, 647414, 626092, 609519, 630616, 247128, 247128
39, 3013819, 625415, 655249, 638374, 608541, 243120, 243120
40, 3008231, 633500, 634125, 617284, 616598, 253362, 253362
41, 3008090, 648645, 619960, 603521, 631268, 252348, 252348
42, 3011590, 631797, 643010, 626297, 615040, 247723, 247723
43, 3010335, 640552, 634383, 617674, 623398, 247164, 247164
44, 3010418, 612741, 656369, 639400, 596366, 252771, 252771
45, 3011787, 639214, 646015, 629063, 622605, 237445, 237445
46, 3012112, 646545, 630868, 614342, 629769, 245294, 245294
47, 3009613, 621886, 661364, 644261, 605168, 238467, 238467
48, 3011630, 653880, 622081, 605593, 637316, 246380, 246380
49, 3008786, 627481, 651035, 634367, 610657, 242623, 242623
50, 3010795, 601729, 665249, 648256, 585237, 255162, 255162
51, 3010281, 622735, 667946, 651368, 606088, 231072, 231072
52, 3011767, 622073, 659003, 641924, 605311, 241728, 241728
53, 3010491, 624044, 642383, 625582, 607104, 255689, 255689
54, 3010086, 625461, 648703, 631821, 608583, 247759, 247759
55, 3009647, 621919, 644081, 627108, 605151, 255694, 255694
56, 3008855, 622240, 667029, 649724, 605468, 232197, 232197
57, 3007161, 657347, 629464, 612523, 640067, 233880, 233880
58, 3006347, 621219, 650445, 633322, 604347, 248507, 248507
59, 3008536, 662651, 611424, 594874, 645521, 247033, 247033
60, 3012264, 640367, 636379, 619759, 624019, 245870, 245870
61, 3009074, 646344, 625757, 608856, 629317, 249400, 249400
62, 3005836, 615086, 648849, 631726, 598131, 256022, 256022
63, 3012611, 637599, 634053, 617632, 620935, 251196, 251196
64, 3011500, 652799, 613332, 596688, 635847, 256417, 256417
65, 3007625, 673941, 618610, 602249, 657017, 227904, 227904
66, 3016409, 651897, 631938, 615318, 635600, 240828, 240828
67, 3008867, 610332, 655777, 638673, 593735, 255175, 255175
68, 3007194, 668579, 614366, 597848, 651111, 237645, 237645
69, 3011125, 639925, 622093, 605776, 623239, 260046, 260046
70, 3009317, 583300, 691548, 674372, 567099, 246499, 246499
71, 3012311, 652500, 614188, 598089, 635558, 255988, 255988
72, 3011653, 636760, 637023, 620537, 620187, 248573, 248573
73, 3008030, 650930, 624933, 608117, 633992, 245029, 245029
74, 3008166, 655646, 614969, 598625, 638236, 250345, 250345
75, 3010225, 625068, 642764, 626025, 608428, 253970, 253970
76, 3009694, 631409, 649097, 632387, 614675, 241063, 241063
77, 3006001, 666082, 599670, 582864, 649075, 254155, 254155
78, 3013913, 615601, 646049, 629513, 599336, 261707, 261707
79, 3010257, 609080, 664693, 647844, 592634, 248003, 248003
80, 3012689, 650585, 625488, 609293, 633773, 246775, 246775
81, 3006615, 664248, 608697, 591843, 646965, 247431, 247431
82, 3011177, 601543, 675731, 658748, 584975, 245090, 245090
83, 3008769, 588416, 672754, 655492, 571871, 260118, 260118
84, 3011045, 631141, 633817, 617450, 614369, 257134, 257134
85, 3006558, 594481, 680670, 663254, 577761, 245196, 245196
86, 3013164, 658042, 611219, 595271, 641646, 253493, 253493
87, 3012646, 625263, 655958, 639200, 609037, 241594, 241594
88, 3006629, 669458, 616284, 599235, 652386, 234633, 234633
89, 3011544, 664730, 621397, 604777, 648046, 236297, 236297
90, 3010907, 643963, 628627, 611945, 627186, 249593, 249593
91, 3010426, 625943, 641448, 624946, 609693, 254198, 254198
92, 3007972, 631533, 642865, 626159, 614585, 246415, 246415
93, 3007765, 653062, 616347, 599516, 635792, 251524, 251524
94, 3011259, 615464, 656723, 640056, 598930, 250043, 250043
95, 3008407, 630591, 636497, 619674, 613853, 253896, 253896
96, 3009000, 663559, 613453, 596781, 646359, 244424, 244424
97, 3011675, 647023, 635711, 618875, 629984, 240041, 240041
98, 3011667, 647128, 637895, 621356, 630330, 237479, 237479
99, 3011552, 664310, 602495, 585897, 647376, 255737, 255737
100, 3012286, 611971, 669312, 652608, 595397, 241499, 241499
101, 3009616, 658230, 616623, 599797, 641318, 246824, 246824
102, 3015002, 672881, 588762, 572809, 655656, 262447, 262447
103, 3013867, 635134, 642335, 625946, 618852, 245800, 245800
104, 3011454, 621779, 656962, 640091, 605288, 243667, 243667
105, 3010337, 629502, 651076, 633933, 612694, 241566, 241566
106, 3007703, 622213, 657787, 640576, 605523, 240802, 240802
107, 3012722, 586987, 687992, 670825, 570792, 248063, 248063
108, 3007958, 663780, 615831, 599478, 646487, 241191, 241191
109, 3011363, 633199, 633312, 616604, 616632, 255808, 255808
110, 3011182, 662703, 623709, 606865, 646097, 235904, 235904
111, 3013884, 611585, 657256, 640695, 595216, 254566, 254566
112, 3011465, 636983, 634213, 617766, 620119, 251192, 251192
113, 3003591, 619970, 641090, 623721, 603034, 257888, 257888
114, 3010515, 633932, 635107, 618258, 616976, 253121, 253121
115, 3007107, 639481, 631538, 614544, 622588, 249478, 249478
116, 3012857, 627308, 647579, 630866, 610804, 248150, 248150
117, 3007220, 633204, 636072, 619180, 616172, 251296, 251296
118, 3012720, 627604, 646327, 629333, 611136, 249160, 249160
119, 3009409, 601064, 662452, 645602, 584517, 257887, 257887
