sample_id, N_LCC, N_A_1_LCC, N_B_1_LCC, N_A_0_LCC, N_B_0_LCC, N_A_*_LCC, N_B_*_LCC, seed
3, 230397, 47590, 43624, 38427, 42234, 29261, 29261, 2311377431
2, 255036, 48771, 51964, 45970, 43121, 32605, 32605, 786637772
0, 251472, 49358, 48210, 42720, 43810, 33687, 33687, 3153145351
6, 215692, 44183, 40265, 35688, 39242, 28157, 28157, 465819155
4, 284395, 54904, 56400, 49934, 48589, 37284, 37284, 1967872872
5, 121399, 24739, 23352, 20662, 21930, 15358, 15358, 827353919
7, 106789, 21577, 20492, 18172, 19166, 13691, 13691, 2207315525
1, 137150, 25191, 27415, 24277, 22139, 19064, 19064, 3790357371
8, 165829, 32361, 32631, 28853, 28586, 21699, 21699, 3887947145
9, 283566, 55708, 55870, 49532, 49348, 36554, 36554, 2999380567
10, 266788, 53722, 51699, 45862, 47505, 34000, 34000, 226874817
11, 247853, 47123, 51060, 45298, 41592, 31390, 31390, 2518717624
12, 160160, 32456, 31995, 28411, 28784, 19257, 19257, 1003405547
17, 277429, 55245, 53603, 47498, 49061, 36011, 36011, 3451172212
20, 147974, 28218, 29110, 25844, 25074, 19864, 19864, 84200569
18, 169251, 34366, 32285, 28547, 30517, 21768, 21768, 817844544
13, 229665, 46412, 42788, 37903, 41214, 30674, 30674, 1252558817
21, 121903, 23298, 24683, 21954, 20680, 15644, 15644, 3515436642
15, 278833, 54506, 54852, 48372, 48191, 36456, 36456, 642378069
19, 213205, 42373, 41816, 36961, 37527, 27264, 27264, 1703179000
14, 230943, 44758, 45364, 40242, 39597, 30491, 30491, 3743804343
16, 235349, 44741, 45746, 40492, 39522, 32424, 32424, 2463861424
22, 159463, 31509, 30948, 27406, 27850, 20875, 20875, 2185645997
23, 131764, 24970, 25990, 23008, 22162, 17817, 17817, 2057972558
24, 210085, 40914, 41085, 36359, 36231, 27748, 27748, 1081151803
27, 230519, 45334, 44120, 39021, 40138, 30953, 30953, 1719998859
28, 206019, 38666, 40942, 36273, 34196, 27971, 27971, 2315129783
25, 109197, 21248, 21137, 18592, 18770, 14725, 14725, 1201068247
29, 155736, 32806, 29140, 25691, 29081, 19509, 19509, 4278217660
32, 184108, 35097, 35535, 31395, 30951, 25565, 25565, 1069876442
30, 328486, 64921, 65292, 57981, 57640, 41326, 41326, 1556540373
26, 127390, 24523, 25849, 22829, 21681, 16254, 16254, 2044158972
31, 254304, 48308, 50694, 44940, 42760, 33801, 33801, 3855373163
35, 123435, 24624, 24450, 21666, 21877, 15409, 15409, 2108602436
34, 65937, 13467, 13114, 11633, 11965, 7879, 7879, 1565008443
33, 206518, 40162, 41229, 36463, 35528, 26568, 26568, 1224268248
36, 228530, 43859, 44890, 39832, 38907, 30521, 30521, 1082682623
38, 233229, 47585, 43709, 38605, 42094, 30618, 30618, 3152808629
40, 226086, 45289, 43569, 38544, 40176, 29254, 29254, 2275321442
41, 321572, 60673, 65388, 58050, 53677, 41892, 41892, 3659290020
37, 123491, 21844, 26043, 23163, 19247, 16597, 16597, 1071927089
43, 145940, 27580, 29725, 26342, 24355, 18969, 18969, 2025041999
39, 202972, 41395, 39117, 34498, 36754, 25604, 25604, 3621394811
42, 289269, 56570, 56035, 49523, 50093, 38524, 38524, 3177355969
44, 258605, 49480, 52287, 46340, 43740, 33379, 33379, 756982774
45, 268203, 52947, 51352, 45493, 46905, 35753, 35753, 2081492468
46, 256119, 51448, 49617, 43890, 45514, 32825, 32825, 3149961154
47, 257454, 50924, 49581, 43922, 45261, 33883, 33883, 3862199354
49, 129938, 25170, 25675, 22731, 22414, 16974, 16974, 2756620295
48, 121760, 25303, 23098, 20526, 22319, 15257, 15257, 3423054460
50, 139868, 26439, 28257, 25078, 23368, 18363, 18363, 102893982
52, 173449, 32104, 34688, 30639, 28404, 23807, 23807, 937856647
51, 305343, 61015, 58410, 51712, 54112, 40047, 40047, 1803207073
54, 248550, 48551, 47581, 42097, 42937, 33692, 33692, 569659447
53, 197093, 40119, 37173, 32994, 35559, 25624, 25624, 2343475858
56, 300455, 58313, 59238, 52475, 51743, 39343, 39343, 2868435857
55, 204172, 39661, 40507, 35803, 35271, 26465, 26465, 109294108
58, 217559, 42616, 43077, 38168, 37834, 27932, 27932, 1388002002
59, 56194, 10596, 11459, 10204, 9373, 7281, 7281, 95079785
57, 297800, 58313, 57061, 50482, 51426, 40259, 40259, 934068672
60, 163465, 33280, 31451, 27817, 29457, 20730, 20730, 365091796
64, 316699, 60592, 63026, 55988, 53531, 41781, 41781, 3168384501
62, 201901, 39449, 39964, 35400, 34818, 26135, 26135, 908608727
61, 197668, 37902, 39135, 34796, 33475, 26180, 26180, 791702376
63, 136035, 27606, 26210, 23172, 24541, 17253, 17253, 3671406293
65, 225895, 41662, 46471, 41324, 36806, 29816, 29816, 3285601499
66, 242171, 46746, 48191, 42666, 41432, 31568, 31568, 407258802
67, 190142, 37719, 35867, 31679, 33439, 25719, 25719, 3210778675
68, 294343, 57065, 58579, 51979, 50542, 38089, 38089, 1793010846
69, 127335, 25350, 24666, 21827, 22506, 16493, 16493, 2895783459
71, 199214, 38698, 39683, 35114, 34313, 25703, 25703, 3967936794
70, 106602, 21257, 21184, 18846, 18801, 13257, 13257, 1779888717
72, 134936, 25113, 27659, 24492, 22164, 17754, 17754, 4214758802
73, 164461, 31395, 33219, 29464, 27671, 21356, 21356, 186064919
74, 237372, 47150, 45243, 39965, 41786, 31614, 31614, 2131396202
75, 129680, 24488, 25497, 22534, 21671, 17745, 17745, 2680408699
76, 285867, 54430, 57752, 51157, 48114, 37207, 37207, 4178414459
77, 312970, 61550, 60516, 53634, 54498, 41386, 41386, 104937355
78, 197310, 38941, 38718, 34184, 34557, 25455, 25455, 2805264132
79, 195567, 38381, 37507, 33158, 34013, 26254, 26254, 69022335
80, 271251, 52067, 55173, 48837, 46274, 34450, 34450, 2219474456
81, 251235, 48767, 49988, 44313, 43019, 32574, 32574, 2154756568
82, 79696, 16584, 15017, 13325, 14648, 10061, 10061, 3188268272
83, 251173, 47527, 50320, 44499, 42007, 33410, 33410, 2705969424
84, 276921, 52637, 55325, 49084, 46483, 36696, 36696, 2265750090
85, 216164, 42929, 42289, 37331, 37987, 27814, 27814, 940527291
86, 242293, 47317, 47132, 41747, 41867, 32115, 32115, 974171383
88, 122779, 23936, 23286, 20573, 21304, 16840, 16840, 2701999873
87, 246954, 45551, 50266, 44534, 40093, 33255, 33255, 1658868817
89, 89946, 17469, 17558, 15610, 15497, 11906, 11906, 1227761500
90, 86958, 16375, 17406, 15396, 14505, 11638, 11638, 3267220720
91, 178292, 35195, 35760, 31644, 31239, 22227, 22227, 1530799411
92, 228892, 43375, 44516, 39420, 38501, 31540, 31540, 3861189907
93, 299063, 59470, 58201, 51503, 52731, 38579, 38579, 3906887546
94, 282931, 53592, 56870, 50471, 47340, 37329, 37329, 1043039790
95, 149397, 28979, 29853, 26548, 25725, 19146, 19146, 4195888831
96, 192417, 39060, 35757, 31590, 34722, 25644, 25644, 1138334275
97, 313037, 64205, 60341, 53438, 57047, 39003, 39003, 2070609370
98, 191424, 37825, 37542, 33242, 33497, 24659, 24659, 1478214705
99, 301319, 57773, 59813, 52976, 51133, 39812, 39812, 1160839159
100, 161128, 30406, 33540, 29605, 26759, 20409, 20409, 1811638735
102, 120473, 23244, 24553, 21910, 20536, 15115, 15115, 1116078327
101, 138677, 27443, 27392, 24296, 24238, 17654, 17654, 1796906256
103, 266857, 51908, 51125, 45382, 46066, 36188, 36188, 1237014651
104, 186548, 36333, 36848, 32802, 32279, 24143, 24143, 607293863
107, 119992, 21933, 25558, 22690, 19261, 15275, 15275, 2423471819
106, 111560, 22661, 21016, 18579, 19940, 14682, 14682, 4090271019
105, 144042, 27007, 29216, 25985, 23848, 18993, 18993, 4056550323
109, 171181, 31782, 34258, 30301, 28032, 23404, 23404, 886844723
108, 242195, 47296, 48645, 42977, 41911, 30683, 30683, 129326702
110, 113598, 21447, 23376, 20732, 18963, 14540, 14540, 1834911522
111, 282858, 55653, 56024, 49811, 49362, 36004, 36004, 1402461896
112, 187074, 35885, 38396, 34066, 31809, 23459, 23459, 1259752780
113, 100837, 19340, 19712, 17473, 17096, 13608, 13608, 433293208
114, 239853, 49088, 45232, 39905, 43574, 31027, 31027, 983171277
115, 233266, 44109, 47650, 42294, 39101, 30056, 30056, 3538692817
116, 178131, 34548, 35934, 32000, 30687, 22481, 22481, 2366923414
117, 108760, 21151, 21074, 18636, 18727, 14586, 14586, 4098884650
118, 213644, 41309, 42077, 37385, 36599, 28137, 28137, 109047848
119, 62104, 12049, 12462, 11073, 10714, 7903, 7903, 3011558039
122, 160300, 31283, 31806, 28224, 27647, 20670, 20670, 1539794636
120, 219137, 43002, 43222, 38132, 38025, 28378, 28378, 443679585
121, 304415, 61582, 57543, 50646, 54598, 40023, 40023, 2188498438
123, 81601, 15433, 15572, 13771, 13575, 11625, 11625, 1761537676
124, 197180, 39538, 38755, 34402, 35173, 24656, 24656, 2258098074
125, 226363, 43682, 45093, 39970, 38606, 29506, 29506, 1075705334
126, 97516, 19662, 18937, 16620, 17443, 12427, 12427, 710969781
127, 115097, 23515, 21618, 19090, 20898, 14988, 14988, 1719385960
128, 194363, 37538, 39806, 35250, 33157, 24306, 24306, 4234114918
130, 90110, 17412, 18115, 16086, 15415, 11541, 11541, 1219790930
129, 124662, 22832, 24874, 22079, 20193, 17342, 17342, 3070721428
132, 178174, 34929, 34675, 30566, 31022, 23491, 23491, 1066719489
131, 218534, 44639, 40540, 35761, 39630, 28982, 28982, 455366575
134, 156080, 31116, 30067, 26588, 27539, 20385, 20385, 1743748690
133, 213072, 42382, 41553, 36853, 37522, 27381, 27381, 421575454
135, 68602, 14032, 12935, 11440, 12453, 8871, 8871, 274844257
136, 218062, 43769, 42306, 37577, 38848, 27781, 27781, 196940608
137, 85790, 15745, 17117, 15221, 13933, 11887, 11887, 2171324476
138, 155240, 30598, 29645, 26163, 27106, 20864, 20864, 3901792831
139, 98914, 19481, 19518, 17282, 17213, 12710, 12710, 3282788825
140, 213232, 41115, 40864, 36124, 36459, 29335, 29335, 1323668706
142, 344856, 67215, 68209, 60478, 59422, 44766, 44766, 3780324175
141, 321498, 62504, 64192, 56971, 55289, 41271, 41271, 535195574
143, 306831, 59836, 60550, 53660, 53023, 39881, 39881, 3083947329
146, 95805, 19848, 17784, 15721, 17576, 12438, 12438, 2868771715
145, 84793, 15560, 16780, 14959, 13706, 11894, 11894, 2752504754
144, 248658, 48449, 48636, 43094, 42785, 32847, 32847, 2242643870
147, 109286, 20818, 21877, 19418, 18385, 14394, 14394, 2138031791
148, 189397, 38124, 36290, 32044, 33901, 24519, 24519, 2301190797
149, 96734, 18276, 19626, 17483, 16195, 12577, 12577, 3776163210
150, 136465, 26284, 27010, 23919, 23302, 17975, 17975, 2140553187
151, 264134, 51129, 50871, 45126, 45306, 35851, 35851, 1740834593
152, 107306, 22759, 19338, 16958, 20193, 14029, 14029, 3317169158
154, 195405, 38369, 38738, 34201, 34047, 25025, 25025, 1736406752
153, 64973, 12676, 12347, 10970, 11214, 8883, 8883, 3782361785
155, 288237, 56069, 55829, 49419, 49754, 38583, 38583, 2766025343
157, 98192, 20315, 18529, 16307, 18033, 12504, 12504, 2594174337
156, 171123, 33719, 33507, 29704, 29973, 22110, 22110, 1209306313
158, 270164, 53242, 52182, 46208, 47128, 35702, 35702, 1093605487
159, 198908, 39351, 38719, 34352, 34794, 25846, 25846, 443007657
160, 222228, 43039, 43658, 38751, 38158, 29311, 29311, 4252369172
161, 123981, 24167, 24536, 21666, 21342, 16135, 16135, 4144338875
163, 106512, 19746, 22615, 20088, 17409, 13327, 13327, 418371221
162, 287686, 57184, 55815, 49516, 50561, 37305, 37305, 812850151
164, 192931, 37138, 39331, 34897, 32831, 24367, 24367, 1582006549
166, 84137, 15936, 16895, 15017, 14123, 11083, 11083, 2820009350
165, 297813, 59120, 57669, 51046, 52382, 38798, 38798, 1776262644
167, 198343, 36838, 39779, 35245, 32523, 26979, 26979, 3502088557
169, 112674, 21470, 22156, 19609, 18971, 15234, 15234, 1656224661
168, 274404, 52906, 54160, 48030, 46892, 36208, 36208, 1299746026
170, 214290, 43497, 41487, 36771, 38639, 26948, 26948, 2972252425
171, 277958, 53759, 55396, 49153, 47584, 36033, 36033, 809429285
172, 57385, 10677, 12347, 11014, 9471, 6938, 6938, 570978339
173, 106715, 20510, 21664, 19188, 18065, 13644, 13644, 3952472470
174, 197323, 38999, 37558, 33233, 34599, 26467, 26467, 1089952126
175, 244176, 47711, 47705, 42259, 42259, 32121, 32121, 270843070
176, 96432, 18921, 19320, 17236, 16727, 12114, 12114, 2816171783
177, 207439, 40567, 40860, 36341, 36015, 26828, 26828, 3199493625
178, 183198, 35565, 35670, 31630, 31361, 24486, 24486, 1471083087
179, 272021, 51355, 55640, 49466, 45342, 35109, 35109, 1781910231
181, 260678, 51553, 49991, 44331, 45713, 34545, 34545, 3641723727
180, 104118, 19788, 20675, 18300, 17547, 13904, 13904, 168497961
182, 296985, 60064, 57500, 50873, 53282, 37633, 37633, 120343220
183, 130371, 24995, 26380, 23397, 22215, 16692, 16692, 477807651
184, 175463, 35289, 33726, 29846, 31314, 22644, 22644, 3359431247
185, 125860, 24198, 24622, 21854, 21460, 16863, 16863, 1664662297
187, 197305, 38904, 38255, 33890, 34538, 25859, 25859, 3590465892
186, 107056, 21101, 21007, 18595, 18649, 13852, 13852, 3663740465
188, 235841, 49039, 44512, 39384, 43500, 29703, 29703, 3998593626
190, 65745, 14070, 11913, 10515, 12529, 8359, 8359, 4212045355
189, 220595, 41488, 43942, 38970, 36775, 29710, 29710, 1879002095
193, 234538, 47204, 45307, 39915, 41972, 30070, 30070, 2089955221
191, 126249, 25797, 24110, 21401, 22867, 16037, 16037, 3426258734
192, 222376, 44508, 42859, 37814, 39357, 28919, 28919, 2840248209
194, 306505, 59935, 59722, 52924, 53192, 40366, 40366, 2535193108
195, 216052, 40875, 42963, 38150, 36154, 28955, 28955, 2914837446
196, 192755, 37156, 38634, 34332, 33077, 24778, 24778, 3607419278
197, 94654, 17981, 18105, 15997, 15873, 13349, 13349, 3802233443
198, 263309, 49537, 52278, 46298, 43796, 35700, 35700, 3304731333
199, 154307, 30941, 28812, 25401, 27565, 20794, 20794, 755723492
200, 273949, 54691, 53101, 47034, 48437, 35343, 35343, 2035067797
201, 131952, 25364, 25543, 22651, 22474, 17960, 17960, 4069319960
