sample_id, N_active, N_A_1, N_B_1, N_A_0, N_B_0, N_A_*, N_B_*, seed
0, 868393, 188587, 184963, 174356, 177995, 71246, 71246, 663631867
11, 868589, 179981, 200561, 189846, 169101, 64550, 64550, 1502355598
4, 872457, 174086, 203179, 192258, 163964, 69485, 69485, 2314439125
3, 874063, 191498, 186630, 176736, 180763, 69218, 69218, 3115879011
5, 872779, 173808, 210095, 199877, 164053, 62473, 62473, 9347721
9, 873724, 188356, 190804, 181174, 178388, 67501, 67501, 2330904224
10, 871989, 205747, 173886, 164116, 195278, 66481, 66481, 1105035725
15, 870614, 160119, 218905, 208101, 150131, 66679, 66679, 2785276360
2, 870250, 198155, 184359, 173846, 187356, 63267, 63267, 2635947533
12, 869915, 175134, 200516, 189799, 164832, 69817, 69817, 261084524
6, 868398, 164013, 206074, 195419, 153470, 74711, 74711, 3192835486
8, 871842, 203084, 175573, 165501, 192688, 67498, 67498, 4129323921
7, 868056, 179209, 190523, 180067, 168845, 74706, 74706, 525712962
13, 872997, 183530, 191177, 181015, 173397, 71939, 71939, 1498835388
1, 873499, 213014, 163006, 153266, 202355, 70929, 70929, 1651622951
14, 874009, 178825, 202311, 192029, 168678, 66083, 66083, 1536592133
16, 873118, 188630, 193839, 183595, 178254, 64400, 64400, 2134462190
26, 867400, 233945, 142482, 132471, 222324, 68089, 68089, 2347258839
18, 873392, 179821, 204773, 194045, 170033, 62360, 62360, 2815220637
20, 871158, 181823, 195383, 185086, 171640, 68613, 68613, 2015616922
17, 867837, 186372, 188576, 177950, 176087, 69426, 69426, 2563045224
28, 870761, 202570, 174345, 163919, 191955, 68986, 68986, 3038698321
19, 872469, 190388, 190193, 179984, 180422, 65741, 65741, 1300826362
22, 873262, 180484, 197572, 186986, 170136, 69042, 69042, 890645662
24, 870714, 179411, 197586, 187252, 169457, 68504, 68504, 4143655101
30, 870694, 215145, 161948, 151671, 204592, 68669, 68669, 2596434311
23, 869551, 180726, 193865, 183796, 170268, 70448, 70448, 878898381
21, 869909, 164462, 216937, 206159, 154405, 63973, 63973, 4277223448
27, 871128, 201113, 180002, 169630, 190727, 64828, 64828, 3321198535
25, 869688, 220429, 159405, 149485, 209511, 65429, 65429, 3648604208
29, 873895, 201763, 177757, 167913, 191294, 67584, 67584, 2460932840
31, 870823, 181162, 195298, 184372, 170955, 69518, 69518, 283348441
32, 871153, 157879, 222871, 212003, 148156, 65122, 65122, 371343094
33, 872558, 185022, 201297, 191049, 174666, 60262, 60262, 1799705773
36, 866666, 191503, 180176, 169384, 180389, 72607, 72607, 2124520545
38, 875231, 175494, 207972, 197425, 165534, 64403, 64403, 4259466643
34, 873169, 209770, 162581, 152768, 199000, 74525, 74525, 4269824639
35, 873722, 171141, 207920, 197919, 160924, 67909, 67909, 2938740144
46, 866800, 214700, 157481, 146971, 203996, 71826, 71826, 2787796065
40, 872030, 184072, 193016, 183100, 174072, 68885, 68885, 2691964431
41, 871171, 176520, 198009, 187475, 166379, 71394, 71394, 4018732262
45, 867420, 174456, 199327, 188735, 164084, 70409, 70409, 3065948626
37, 874635, 183643, 199823, 189443, 173548, 64089, 64089, 1693026752
39, 874931, 214228, 169915, 160196, 203676, 63458, 63458, 3161584713
42, 872243, 185288, 195820, 185258, 175107, 65385, 65385, 569614300
44, 869013, 180157, 196220, 185902, 169786, 68474, 68474, 2198893463
43, 873679, 217323, 165984, 156385, 206629, 63679, 63679, 3902769147
47, 870677, 226205, 147479, 137610, 215197, 72093, 72093, 3275988997
48, 872708, 186603, 194782, 184719, 175966, 65319, 65319, 2495267371
49, 870694, 215009, 167329, 157439, 203957, 63480, 63480, 1887992222
51, 873217, 165949, 217060, 206407, 156071, 63865, 63865, 3292663438
59, 869924, 207640, 169600, 159241, 196845, 68299, 68299, 420187259
54, 869672, 158272, 222101, 210877, 148310, 65056, 65056, 1907139426
52, 871297, 190755, 188687, 178653, 180514, 66344, 66344, 3042565824
55, 871193, 175198, 207813, 197629, 165123, 62715, 62715, 742082550
58, 870727, 182113, 197405, 187314, 171755, 66070, 66070, 1339629454
50, 870626, 189636, 189066, 178247, 179429, 67124, 67124, 3301284122
53, 871266, 198299, 174040, 163775, 187820, 73666, 73666, 2193179317
61, 873146, 205145, 177301, 167356, 194438, 64453, 64453, 178403087
57, 872773, 201240, 175034, 164936, 190977, 70293, 70293, 558754267
62, 872846, 209448, 165103, 155306, 199169, 71910, 71910, 2396782027
60, 877905, 213148, 166120, 156622, 202855, 69580, 69580, 3990597600
64, 875567, 211727, 168119, 158333, 201310, 68039, 68039, 1120827578
63, 871194, 173895, 208130, 196934, 164133, 64051, 64051, 2778246097
56, 875259, 176724, 202326, 192103, 167040, 68533, 68533, 3892558734
65, 869587, 201404, 174187, 163642, 190926, 69714, 69714, 1506929985
66, 867968, 217170, 157984, 148142, 206236, 69218, 69218, 2320314933
68, 869966, 191331, 187014, 176554, 180481, 67293, 67293, 2856778727
69, 871324, 191201, 188612, 178179, 180722, 66305, 66305, 2040748195
67, 869838, 194311, 184468, 173990, 183693, 66688, 66688, 1909054430
71, 866966, 165927, 212159, 201252, 155670, 65979, 65979, 3654269534
77, 872375, 166720, 211566, 200521, 156650, 68459, 68459, 3411581320
75, 871120, 185583, 191895, 181483, 174843, 68658, 68658, 1293007973
72, 866487, 203586, 172216, 161664, 192701, 68160, 68160, 1356801115
79, 873561, 189381, 192875, 182763, 178876, 64833, 64833, 3801488279
70, 871779, 193519, 181098, 171111, 183411, 71320, 71320, 1210349271
74, 875476, 172159, 208944, 198533, 162032, 66904, 66904, 3809006292
73, 874016, 199250, 181048, 171230, 188818, 66835, 66835, 3489168326
76, 871276, 168008, 209169, 198461, 157940, 68849, 68849, 1216277269
78, 870704, 172495, 209162, 198990, 162291, 63883, 63883, 3540409117
80, 870077, 202406, 175619, 165123, 191827, 67551, 67551, 773311062
82, 873997, 163949, 219277, 208942, 154057, 63886, 63886, 1905779392
81, 871760, 182200, 198594, 187932, 172208, 65413, 65413, 4210839381
84, 870130, 216284, 165539, 155209, 205540, 63779, 63779, 704767527
85, 875117, 228159, 152968, 143432, 217214, 66672, 66672, 2333093313
83, 870995, 177438, 197658, 187161, 167318, 70710, 70710, 2301389947
87, 872493, 179958, 198604, 188176, 169797, 67979, 67979, 2308148790
90, 874536, 152604, 225692, 215052, 143020, 69084, 69084, 2611218010
86, 871222, 180865, 192044, 181401, 170622, 73145, 73145, 273727296
88, 871867, 232117, 151855, 141997, 220858, 62520, 62520, 1766468556
92, 869836, 184021, 190746, 180501, 173544, 70512, 70512, 544299692
89, 870875, 184983, 193188, 182889, 175055, 67380, 67380, 2063050086
91, 871563, 178520, 190335, 180206, 168292, 77105, 77105, 1719977816
94, 869887, 168257, 210701, 200202, 158263, 66232, 66232, 1422707542
95, 875221, 190371, 191499, 181717, 179876, 65879, 65879, 3597044907
99, 869975, 198874, 177637, 167447, 188289, 68864, 68864, 2341299576
97, 873055, 182522, 195837, 185530, 172698, 68234, 68234, 287703941
98, 869902, 172307, 207919, 197363, 161941, 65186, 65186, 2353150686
93, 874169, 190427, 184402, 174317, 180331, 72346, 72346, 670131630
96, 872867, 189088, 187651, 177558, 179076, 69747, 69747, 1706258057
100, 871149, 179907, 193232, 183159, 170093, 72379, 72379, 1837567363
101, 871136, 200517, 170645, 160484, 190088, 74701, 74701, 715259534
102, 874073, 177794, 198246, 187832, 167719, 71241, 71241, 1267111461
103, 869859, 210278, 170032, 159744, 199071, 65367, 65367, 1169577044
104, 871352, 168658, 207423, 197357, 158308, 69803, 69803, 1710603725
107, 874561, 204131, 174649, 164309, 193928, 68772, 68772, 2465345977
106, 869699, 209522, 165173, 155087, 198733, 70592, 70592, 3497222869
110, 869924, 194409, 188947, 178247, 183481, 62420, 62420, 1709595383
111, 874432, 191186, 191425, 181167, 180776, 64939, 64939, 1622776010
109, 874247, 198205, 183289, 173424, 187981, 65674, 65674, 1957909202
105, 874165, 199177, 174782, 164731, 188929, 73273, 73273, 3004375514
112, 869174, 194906, 182391, 172224, 184583, 67535, 67535, 2070714893
108, 871466, 196194, 174464, 163831, 186259, 75359, 75359, 2424983112
117, 870289, 172537, 202754, 192090, 162128, 70390, 70390, 2052144292
114, 871853, 182992, 192309, 181885, 172137, 71265, 71265, 1958252523
113, 869140, 166040, 210870, 199705, 156021, 68252, 68252, 2068835831
115, 875852, 174823, 208926, 199044, 164999, 64030, 64030, 526374333
116, 875656, 189122, 187403, 177581, 179244, 71153, 71153, 3325542709
118, 870624, 193578, 182285, 171641, 182852, 70134, 70134, 1563989712
119, 872577, 172863, 205236, 194353, 162953, 68586, 68586, 1890552374
120, 873930, 182592, 198411, 187715, 172598, 66307, 66307, 2052809132
121, 873043, 180156, 201854, 191561, 169996, 64738, 64738, 3173831803
