rho	mean_imb	mean_sq_imb	std_imb	fourth_moment_imb	lcc_mean_imb	lcc_mean_sq_imb	lcc_std_imb	lcc_fourth_moment_imb
0.130000	0.960951	0.924367	0.030675	0.855392	0.963200	0.928699	0.030739	0.863425
0.131000	0.957675	0.919000	0.043124	0.846365	0.960012	0.923490	0.043223	0.854652
0.132000	0.953026	0.911940	0.060670	0.835132	0.955483	0.916647	0.060820	0.843773
0.133000	0.950632	0.907362	0.060513	0.826763	0.953178	0.912230	0.060670	0.835654
0.134000	0.948708	0.902807	0.052540	0.817715	0.951360	0.907862	0.052687	0.826894
0.135000	0.946083	0.896934	0.043151	0.806361	0.948864	0.902214	0.043261	0.815878
0.136000	0.939793	0.887709	0.067074	0.792284	0.942667	0.893147	0.067273	0.802017
0.137000	0.938859	0.882469	0.031810	0.779992	0.941871	0.888138	0.031890	0.790042
0.138000	0.934629	0.874533	0.031646	0.766031	0.937762	0.880405	0.031731	0.776348
0.139000	0.929288	0.864638	0.032582	0.749066	0.932546	0.870710	0.032678	0.759620
0.140000	0.918055	0.848340	0.074269	0.725456	0.921409	0.854549	0.074527	0.736106
0.141000	0.912623	0.837561	0.068413	0.706663	0.916099	0.843953	0.068663	0.717480
0.142000	0.909128	0.827386	0.029543	0.687035	0.912733	0.833959	0.029606	0.697984
0.143000	0.894736	0.806076	0.074326	0.656843	0.898444	0.812769	0.074617	0.667786
0.144000	0.883843	0.785713	0.067336	0.625708	0.887642	0.792477	0.067595	0.636517
0.145000	0.868578	0.758989	0.067534	0.586119	0.872474	0.765806	0.067790	0.596680
0.146000	0.848919	0.728780	0.090095	0.545451	0.852907	0.735637	0.090473	0.555747
0.147000	0.824483	0.694911	0.123042	0.505780	0.828510	0.701712	0.123623	0.515715
0.148000	0.797322	0.655914	0.142098	0.459719	0.801371	0.662583	0.142787	0.469093
0.149000	0.768046	0.611625	0.147411	0.405902	0.772126	0.618132	0.148168	0.414568
0.150000	0.725274	0.560112	0.184634	0.356681	0.729241	0.566243	0.185608	0.364508
0.151000	0.682698	0.505511	0.198582	0.300990	0.686609	0.511301	0.199672	0.307893
0.152000	0.641698	0.455129	0.208215	0.255300	0.645527	0.460564	0.209426	0.261413
0.153000	0.586841	0.394889	0.224737	0.205318	0.590464	0.399767	0.226095	0.210400
0.154000	0.537484	0.340482	0.227142	0.161784	0.540957	0.344880	0.228573	0.165970
0.155000	0.492033	0.293998	0.227820	0.127829	0.495320	0.297935	0.229331	0.131262
0.156000	0.454676	0.260591	0.232081	0.107633	0.457833	0.264213	0.233671	0.110636
0.157000	0.403545	0.211784	0.221214	0.077223	0.406458	0.214847	0.222798	0.079464
0.158000	0.384066	0.191546	0.209853	0.063997	0.386930	0.194397	0.211381	0.065911
0.159000	0.348215	0.161623	0.200920	0.048135	0.350903	0.164124	0.202463	0.049629
0.160000	0.301865	0.125901	0.186490	0.031413	0.304306	0.127943	0.187992	0.032439
0.161000	0.279275	0.110493	0.180274	0.025971	0.281606	0.112342	0.181769	0.026843
0.162000	0.246971	0.088644	0.166280	0.018187	0.249106	0.090174	0.167690	0.018814
0.163000	0.233856	0.080615	0.161016	0.015092	0.235986	0.082088	0.162476	0.015646
0.164000	0.217165	0.068601	0.146425	0.011247	0.219207	0.069892	0.147787	0.011674
0.165000	0.206331	0.061747	0.138472	0.009063	0.208317	0.062931	0.139769	0.009412
0.166000	0.189030	0.054634	0.137482	0.007733	0.190921	0.055725	0.138831	0.008043
0.167000	0.171335	0.044391	0.122618	0.004939	0.173099	0.045305	0.123863	0.005143
0.168000	0.159605	0.039009	0.116343	0.004014	0.161335	0.039858	0.117596	0.004190
0.169000	0.152690	0.035064	0.108396	0.003130	0.154387	0.035851	0.109617	0.003272
0.170000	0.142958	0.031176	0.103628	0.002599	0.144585	0.031887	0.104797	0.002718
0.171000	0.141254	0.030535	0.102869	0.002584	0.142926	0.031266	0.104106	0.002709
0.172000	0.129917	0.026359	0.097369	0.001962	0.131509	0.027006	0.098546	0.002060
0.173000	0.122072	0.023406	0.092219	0.001642	0.123657	0.024010	0.093376	0.001727
0.174000	0.112457	0.018704	0.077829	0.000874	0.113942	0.019200	0.078853	0.000921
0.175000	0.111097	0.018965	0.081377	0.000976	0.112627	0.019487	0.082472	0.001030
0.176000	0.102852	0.016415	0.076398	0.000783	0.104327	0.016887	0.077481	0.000829
0.177000	0.097121	0.014963	0.074367	0.000681	0.098533	0.015398	0.075429	0.000721
0.178000	0.093567	0.013544	0.069207	0.000493	0.094975	0.013955	0.070246	0.000523
0.179000	0.091802	0.012898	0.066865	0.000472	0.093218	0.013302	0.067911	0.000502
0.180000	0.084787	0.011226	0.063539	0.000368	0.086167	0.011587	0.064512	0.000392
