rho	mean_imb	mean_sq_imb	std_imb	fourth_moment_imb	lcc_mean_imb	lcc_mean_sq_imb	lcc_std_imb	lcc_fourth_moment_imb
0.130000	0.962524	0.927428	0.031246	0.861200	0.964751	0.931725	0.031304	0.869192
0.131000	0.958134	0.920848	0.053166	0.850790	0.960452	0.925305	0.053262	0.859037
0.132000	0.951110	0.911077	0.080412	0.836311	0.953533	0.915721	0.080602	0.844849
0.133000	0.953835	0.910871	0.032692	0.831094	0.956365	0.915707	0.032740	0.839935
0.134000	0.950073	0.905452	0.053039	0.822776	0.952714	0.910489	0.053159	0.831947
0.135000	0.944767	0.897185	0.067827	0.809575	0.947500	0.902380	0.068004	0.818964
0.136000	0.941375	0.889964	0.061461	0.796142	0.944254	0.895413	0.061620	0.805904
0.137000	0.937805	0.884079	0.067837	0.786377	0.940785	0.889704	0.068021	0.796399
0.138000	0.932306	0.874086	0.069930	0.769551	0.935379	0.879848	0.070101	0.779713
0.139000	0.926598	0.864321	0.075739	0.753605	0.929802	0.870303	0.075971	0.764050
0.140000	0.922555	0.858373	0.085236	0.744542	0.925888	0.864578	0.085500	0.755325
0.141000	0.915595	0.845059	0.082120	0.721943	0.919043	0.851427	0.082385	0.732843
0.142000	0.912681	0.837750	0.069024	0.707760	0.916304	0.844406	0.069241	0.719026
0.143000	0.902811	0.820858	0.076098	0.681823	0.906535	0.827635	0.076350	0.693105
0.144000	0.896702	0.809429	0.073180	0.664144	0.900584	0.816443	0.073432	0.675674
0.145000	0.888608	0.794624	0.070714	0.640419	0.892591	0.801753	0.070951	0.651927
0.146000	0.872166	0.770355	0.098394	0.608567	0.876235	0.777544	0.098772	0.619939
0.147000	0.857793	0.747097	0.106249	0.576558	0.861951	0.754343	0.106688	0.587753
0.148000	0.838664	0.717993	0.120980	0.538550	0.842941	0.725319	0.121530	0.549555
0.149000	0.830541	0.706979	0.131074	0.524104	0.834919	0.714434	0.131697	0.535173
0.150000	0.803072	0.667765	0.151130	0.477601	0.807441	0.675023	0.151863	0.487980
0.151000	0.781906	0.637302	0.161012	0.442598	0.786369	0.644563	0.161825	0.452682
0.152000	0.764701	0.612479	0.166467	0.412358	0.769216	0.619702	0.167358	0.422083
0.153000	0.724772	0.562501	0.192889	0.363177	0.729202	0.569386	0.194039	0.372085
0.154000	0.693443	0.522491	0.204030	0.324144	0.697881	0.529155	0.205226	0.332394
0.155000	0.671498	0.495379	0.210876	0.295845	0.675936	0.501923	0.212213	0.303667
0.156000	0.622887	0.441665	0.231684	0.251697	0.627179	0.447726	0.233179	0.258591
0.157000	0.612007	0.422058	0.217958	0.227338	0.616364	0.428076	0.219479	0.233830
0.158000	0.556102	0.362201	0.230112	0.181599	0.560239	0.367577	0.231751	0.186992
0.159000	0.536088	0.337986	0.224937	0.160801	0.540185	0.343131	0.226563	0.165694
0.160000	0.502503	0.303754	0.226372	0.135602	0.506553	0.308652	0.228159	0.139979
0.161000	0.474691	0.276351	0.225874	0.116930	0.478598	0.280900	0.227693	0.120784
0.162000	0.444673	0.248460	0.225224	0.098523	0.448485	0.252710	0.227094	0.101895
0.163000	0.412210	0.217793	0.218807	0.080861	0.415886	0.221663	0.220684	0.083728
0.164000	0.386272	0.195450	0.215044	0.067715	0.389837	0.199042	0.216956	0.070197
0.165000	0.357399	0.173240	0.213320	0.056390	0.360823	0.176551	0.215310	0.058542
0.166000	0.348132	0.164177	0.207318	0.050830	0.351580	0.167429	0.209335	0.052855
0.167000	0.324099	0.142846	0.194437	0.039479	0.327395	0.145764	0.196408	0.041095
0.168000	0.296129	0.122061	0.185389	0.030614	0.299305	0.124687	0.187359	0.031941
0.169000	0.283982	0.115480	0.186639	0.028768	0.287133	0.118050	0.188691	0.030052
0.170000	0.267235	0.101422	0.173226	0.022360	0.270277	0.103738	0.175180	0.023384
0.171000	0.258878	0.095405	0.168483	0.020271	0.261977	0.097687	0.170455	0.021242
0.172000	0.232626	0.077654	0.153425	0.013835	0.235447	0.079550	0.155290	0.014521
0.173000	0.223263	0.073822	0.154840	0.012968	0.226105	0.075703	0.156779	0.013632
0.174000	0.210110	0.066187	0.148463	0.011048	0.212882	0.067918	0.150329	0.011627
0.175000	0.206663	0.063844	0.145376	0.010193	0.209460	0.065577	0.147320	0.010752
0.176000	0.192260	0.055341	0.135562	0.008002	0.194902	0.056870	0.137418	0.008446
0.177000	0.181051	0.050042	0.131388	0.006709	0.183706	0.051498	0.133229	0.007100
0.178000	0.180623	0.049269	0.129011	0.006366	0.183270	0.050725	0.130909	0.006742
0.179000	0.168999	0.043072	0.120464	0.004835	0.171577	0.044407	0.122345	0.005137
0.180000	0.159396	0.038852	0.115954	0.004065	0.161987	0.040110	0.117773	0.004326
