sample_id, N_LCC, N_A_1_LCC, N_B_1_LCC, N_A_0_LCC, N_B_0_LCC, N_A_*_LCC, N_B_*_LCC, seed
12, 3662219, 475, 1822655, 1822222, 361, 8253, 8253, 2381970433
10, 3660975, 562, 1821734, 1821395, 444, 8420, 8420, 1181035480
6, 3657113, 1051, 1818742, 1818516, 932, 8936, 8936, 2770168063
7, 3658826, 1820253, 548, 436, 1819911, 8839, 8839, 2880885072
5, 3658076, 587, 1819544, 1819297, 470, 9089, 9089, 1739450389
4, 3659982, 1821055, 619, 505, 1820465, 8669, 8669, 3694416446
1, 3661698, 580, 1821420, 1821240, 472, 8993, 8993, 1125336051
8, 3659355, 1820934, 541, 407, 1820469, 8502, 8502, 1980930767
2, 3659428, 1820377, 690, 573, 1820254, 8767, 8767, 143182435
0, 3659520, 1820880, 536, 424, 1820590, 8545, 8545, 3191403539
9, 3660972, 486, 1821227, 1821119, 378, 8881, 8881, 1108525030
3, 3662820, 860, 1822033, 1821897, 742, 8644, 8644, 1180469129
11, 3659871, 1820628, 616, 506, 1820495, 8813, 8813, 2404008419
14, 3658793, 397, 1820390, 1820228, 300, 8739, 8739, 501321809
13, 3658318, 1819973, 621, 495, 1819723, 8753, 8753, 1875782942
19, 3655751, 533, 1818553, 1818236, 429, 9000, 9000, 2378704813
15, 3661376, 1821992, 533, 411, 1821766, 8337, 8337, 490104846
17, 3659541, 655, 1821003, 1820733, 538, 8306, 8306, 1663462365
21, 3661551, 610, 1821636, 1821355, 470, 8740, 8740, 3456868447
20, 3660258, 420, 1820903, 1820717, 310, 8954, 8954, 1889756621
22, 3656650, 686, 1818617, 1818420, 555, 9186, 9186, 3282178578
16, 3659527, 502, 1820843, 1820715, 385, 8541, 8541, 648223819
24, 3659239, 479, 1820632, 1820438, 368, 8661, 8661, 1124438970
25, 3662754, 675, 1822320, 1822082, 555, 8561, 8561, 2939893165
26, 3659018, 668, 1820177, 1819836, 529, 8904, 8904, 3580177439
18, 3656873, 1818871, 509, 405, 1818668, 9210, 9210, 4168076613
27, 3657910, 763, 1819592, 1819406, 641, 8754, 8754, 132581895
29, 3657040, 601, 1819128, 1818881, 478, 8976, 8976, 2088783272
30, 3660207, 730, 1820843, 1820455, 587, 8796, 8796, 3375259525
28, 3657317, 629, 1819185, 1819014, 523, 8983, 8983, 3778947974
23, 3657374, 1819014, 857, 724, 1818643, 9068, 9068, 339836233
33, 3661403, 1821941, 512, 405, 1821293, 8626, 8626, 3437976672
32, 3661114, 1821604, 595, 477, 1821340, 8549, 8549, 427728130
39, 3659817, 586, 1820681, 1820417, 473, 8830, 8830, 859970850
37, 3660725, 512, 1821665, 1821396, 400, 8376, 8376, 2730955672
31, 3657128, 649, 1818647, 1818472, 518, 9421, 9421, 2272498395
35, 3657924, 1819129, 515, 411, 1818989, 9440, 9440, 3032525769
38, 3661146, 1822056, 478, 371, 1821705, 8268, 8268, 122208942
40, 3660574, 631, 1821004, 1820795, 518, 8813, 8813, 3681255774
34, 3658454, 1820011, 602, 469, 1819684, 8844, 8844, 763327404
36, 3659451, 1820130, 522, 403, 1819936, 9230, 9230, 798081612
49, 3658128, 515, 1819543, 1819156, 400, 9257, 9257, 3609127484
42, 3657522, 1819655, 602, 470, 1819407, 8694, 8694, 3411085311
44, 3658999, 594, 1819961, 1819852, 474, 9059, 9059, 1502659138
46, 3658956, 1819950, 554, 428, 1819538, 9243, 9243, 2124455780
43, 3660173, 653, 1821003, 1820875, 524, 8559, 8559, 2066471266
50, 3660715, 1821511, 626, 517, 1821067, 8497, 8497, 1378668565
41, 3659053, 1820817, 473, 357, 1820644, 8381, 8381, 3910563815
48, 3660240, 1821317, 504, 384, 1820781, 8627, 8627, 1109653489
45, 3659544, 1820413, 569, 457, 1820283, 8911, 8911, 2149348397
47, 3658946, 646, 1819898, 1819697, 521, 9092, 9092, 1083994804
54, 3661225, 719, 1821189, 1820747, 600, 8985, 8985, 350598
53, 3660028, 1820977, 671, 552, 1820750, 8539, 8539, 2962335089
51, 3660102, 1820109, 634, 511, 1819962, 9443, 9443, 3175040728
55, 3658133, 812, 1819605, 1819321, 671, 8862, 8862, 3648643159
52, 3661555, 1822297, 464, 356, 1822140, 8149, 8149, 1625370071
56, 3660536, 539, 1821575, 1821294, 416, 8356, 8356, 1320465989
59, 3655065, 598, 1818015, 1817808, 478, 9083, 9083, 3501690751
57, 3658726, 1820280, 512, 411, 1819987, 8768, 8768, 726398687
58, 3661341, 1821656, 529, 423, 1821387, 8673, 8673, 4249306949
60, 3659241, 1820747, 485, 386, 1820381, 8621, 8621, 2813680408
61, 3661103, 713, 1821567, 1821197, 606, 8510, 8510, 3791910786
66, 3662242, 435, 1822700, 1822534, 329, 8122, 8122, 1468878506
67, 3662011, 636, 1821992, 1821762, 525, 8548, 8548, 3138193978
68, 3659009, 540, 1820313, 1820068, 438, 8825, 8825, 1552420363
62, 3659741, 1820050, 636, 513, 1819746, 9398, 9398, 2532409533
64, 3660663, 1820764, 703, 582, 1820492, 9061, 9061, 1616809679
63, 3661125, 591, 1821591, 1821448, 471, 8512, 8512, 3307015403
69, 3659684, 1820738, 523, 411, 1820444, 8784, 8784, 2531996743
65, 3663883, 1822897, 600, 482, 1822734, 8585, 8585, 3386635315
72, 3657781, 517, 1819700, 1819258, 416, 8945, 8945, 1389823097
70, 3659023, 601, 1819742, 1819626, 476, 9289, 9289, 2678014433
