sample_id, N_LCC, N_A_1_LCC, N_B_1_LCC, N_A_0_LCC, N_B_0_LCC, N_A_*_LCC, N_B_*_LCC, seed
13, 2448682, 22729, 1146592, 1142375, 19780, 58603, 58603, 298009958
11, 2457933, 18302, 1158108, 1154585, 15656, 55641, 55641, 3015572148
2, 2449359, 24863, 1143895, 1139706, 22135, 59380, 59380, 2957617021
6, 2447999, 20718, 1147344, 1143814, 17935, 59094, 59094, 296619855
9, 2447372, 34123, 1134083, 1130504, 31260, 58701, 58701, 1230044890
8, 2453213, 1146316, 24654, 21841, 1142156, 59123, 59123, 1219007355
10, 2449492, 1144551, 22113, 19354, 1140994, 61240, 61240, 1840681104
5, 2450942, 59141, 1104283, 1100957, 56221, 65170, 65170, 235865068
3, 2444546, 1137012, 29818, 26832, 1133852, 58516, 58516, 1417830375
7, 2445902, 1142887, 25523, 22593, 1139207, 57846, 57846, 319189560
0, 2452504, 1129849, 35129, 32459, 1126535, 64266, 64266, 1294607477
14, 2446523, 1134992, 29128, 26334, 1132033, 62018, 62018, 2304146341
4, 2447571, 1118649, 43214, 40378, 1115866, 64732, 64732, 2956558404
12, 2449169, 1144765, 23637, 20731, 1141804, 59116, 59116, 1067724338
1, 2448145, 1135485, 30789, 27938, 1132481, 60726, 60726, 2976376903
16, 2449336, 1149199, 20418, 17621, 1145288, 58405, 58405, 1363808022
18, 2452551, 1151056, 20461, 17738, 1146786, 58255, 58255, 3703662582
27, 2449676, 23770, 1145608, 1142022, 20932, 58672, 58672, 2803945548
17, 2446668, 1145076, 22216, 19457, 1141913, 59003, 59003, 3072306727
21, 2450299, 1140985, 27763, 24861, 1137846, 59422, 59422, 617060395
20, 2445435, 1145003, 22989, 20138, 1141655, 57825, 57825, 3676614616
19, 2447828, 1143269, 23886, 20908, 1140321, 59722, 59722, 2988878910
25, 2452392, 1149185, 20388, 17635, 1145452, 59866, 59866, 1498641035
24, 2439860, 26867, 1135150, 1132265, 23852, 60863, 60863, 4041840577
15, 2447120, 1107130, 58098, 55234, 1104172, 61243, 61243, 2361209676
29, 2450665, 22036, 1147154, 1143877, 19206, 59196, 59196, 736079025
23, 2446232, 1134663, 31165, 28190, 1131714, 60250, 60250, 1801403052
26, 2451458, 1147525, 22765, 19978, 1144780, 58205, 58205, 569499890
22, 2449927, 37708, 1129603, 1126661, 34965, 60495, 60495, 3396951369
31, 2444940, 1135232, 29324, 26458, 1131386, 61270, 61270, 434038647
28, 2444389, 26849, 1139593, 1136344, 24037, 58783, 58783, 2130732643
32, 2454243, 1155583, 19760, 17021, 1151293, 55293, 55293, 1896508756
30, 2443540, 1127592, 35645, 32723, 1124562, 61509, 61509, 3677182226
36, 2451869, 17896, 1155252, 1151644, 15221, 55928, 55928, 3463579327
34, 2445845, 1145774, 20130, 17396, 1142143, 60201, 60201, 3013814187
39, 2444584, 26074, 1140932, 1137116, 23220, 58621, 58621, 2825673780
35, 2449839, 18620, 1154475, 1150762, 15706, 55138, 55138, 1276101154
41, 2451644, 21040, 1151323, 1147779, 18226, 56638, 56638, 2114275190
37, 2455603, 24005, 1149285, 1146137, 21254, 57461, 57461, 790003565
40, 2446096, 31737, 1134507, 1131416, 28804, 59816, 59816, 1005380508
38, 2445905, 1136490, 28886, 26016, 1133277, 60618, 60618, 1466837185
48, 2445065, 32433, 1126677, 1123088, 29511, 66678, 66678, 1121402091
46, 2450684, 24152, 1146394, 1143093, 21395, 57825, 57825, 2764094186
43, 2444069, 1149003, 18806, 16076, 1145244, 57470, 57470, 2042215341
47, 2453257, 21545, 1148704, 1145219, 18877, 59456, 59456, 2334099767
44, 2451058, 1140292, 28037, 25210, 1136939, 60290, 60290, 130936915
52, 2452210, 18093, 1154419, 1150149, 15303, 57123, 57123, 2890542297
49, 2452768, 24344, 1146088, 1142986, 21618, 58866, 58866, 1650857219
45, 2448734, 26233, 1141269, 1138233, 23337, 59831, 59831, 1580134820
42, 2446185, 1140017, 28051, 25241, 1136596, 58140, 58140, 3009128257
33, 2453299, 925264, 226975, 224180, 922218, 77331, 77331, 290931869
54, 2452376, 21480, 1149927, 1147088, 18533, 57674, 57674, 2256592684
50, 2450003, 1143686, 23328, 20665, 1140458, 60933, 60933, 3523793146
55, 2445235, 22002, 1145246, 1141632, 19117, 58619, 58619, 2090081592
53, 2447111, 27855, 1120763, 1117962, 24903, 77814, 77814, 2640477168
51, 2451382, 1137141, 31837, 28968, 1133642, 59897, 59897, 3172485021
59, 2448757, 29822, 1135932, 1132276, 26931, 61898, 61898, 176459418
57, 2446717, 22075, 1146591, 1143177, 19180, 57847, 57847, 14678971
58, 2454665, 29411, 1140267, 1137421, 26630, 60468, 60468, 1306264387
62, 2448319, 23049, 1144470, 1140931, 20241, 59814, 59814, 3845311843
61, 2452265, 18325, 1152499, 1149543, 15496, 58201, 58201, 3831338698
56, 2442634, 1127046, 34448, 31428, 1123646, 63033, 63033, 1133766873
60, 2446239, 28962, 1136750, 1133458, 26079, 60495, 60495, 4096591182
63, 2449802, 1141160, 28998, 26212, 1137018, 58207, 58207, 3890451622
65, 2450679, 1150437, 21054, 18205, 1146615, 57184, 57184, 1851655269
66, 2448641, 23174, 1144432, 1140606, 20359, 60035, 60035, 1514900751
64, 2452480, 17493, 1154271, 1151203, 14783, 57365, 57365, 3984627647
67, 2454894, 28860, 1141885, 1138600, 26123, 59713, 59713, 1087529429
69, 2451004, 1144998, 25881, 23105, 1141578, 57721, 57721, 847147166
70, 2447511, 23244, 1144315, 1141482, 20446, 59012, 59012, 2901362942
73, 2451813, 1145974, 24442, 21503, 1142356, 58769, 58769, 1333490017
71, 2452269, 1143625, 21885, 19024, 1140255, 63740, 63740, 3904275627
77, 2447865, 1144190, 24482, 21656, 1139785, 58876, 58876, 1511663847
74, 2452154, 1149035, 20686, 18073, 1145560, 59400, 59400, 2306933946
78, 2451496, 24636, 1144925, 1141724, 21801, 59205, 59205, 3943860854
80, 2450054, 22783, 1144005, 1140919, 19907, 61220, 61220, 2820283136
76, 2455328, 16544, 1158350, 1155636, 13876, 55461, 55461, 282218856
68, 2452382, 1145493, 23661, 20932, 1142536, 59880, 59880, 2660168013
75, 2454611, 1151963, 21559, 18870, 1149115, 56552, 56552, 3400105854
82, 2450442, 20398, 1152173, 1148186, 17629, 56028, 56028, 408214251
81, 2452337, 26125, 1143443, 1140211, 23266, 59646, 59646, 2228797960
79, 2446978, 24473, 1143983, 1140842, 21782, 57949, 57949, 1178608253
84, 2451180, 1151023, 20704, 18016, 1147401, 57018, 57018, 1611994177
83, 2445530, 1139400, 24390, 21499, 1135809, 62216, 62216, 3117161963
85, 2451902, 1148474, 22992, 20262, 1144510, 57832, 57832, 2738350745
91, 2446019, 21148, 1144963, 1140362, 18388, 60579, 60579, 928901133
86, 2446930, 1144528, 22955, 20011, 1141244, 59096, 59096, 2990641954
94, 2447387, 29975, 1130334, 1125296, 27086, 67348, 67348, 2668071608
