sample_id, N_LCC, N_A_1_LCC, N_B_1_LCC, N_A_0_LCC, N_B_0_LCC, N_A_*_LCC, N_B_*_LCC, size_A_determined, size_B_determined, seed
60, 4205370, 837530, 1003098, 980637, 816835, 283635, 283635, 1620746,1961432,3049798726
63, 4197411, 859854, 980827, 958605, 837843, 280141, 280141, 1669855,1914089,1905390138
53, 4201907, 999159, 840061, 819186, 976827, 283337, 283337, 1955083,1628029,4061493241
65, 4201502, 778054, 1062510, 1039575, 757069, 282147, 282147, 1499177,2085760,2536999655
61, 4203353, 891789, 920923, 898793, 870590, 310629, 310629, 1729768,1793416,640753454
62, 4205076, 918146, 915720, 893962, 896932, 290158, 290158, 1786464,1781936,921458187
67, 4200482, 897245, 938041, 916387, 875885, 286462, 286462, 1745610,1822380,339355273
66, 4208538, 894314, 937543, 915245, 873060, 294188, 294188, 1741168,1826326,4077590825
58, 4202010, 785223, 1043089, 1019994, 763832, 294936, 294936, 1515274,2042473,1307637676
68, 4199081, 925157, 909975, 887903, 902466, 286790, 286790, 1798630,1773281,1348696380
56, 4198989, 846647, 993837, 970981, 824514, 281505, 281505, 1634060,1942168,3157675571
71, 4200089, 892753, 943220, 920858, 870554, 286352, 286352, 1735804,1842478,2474322412
73, 4204811, 900748, 934670, 912567, 878818, 289004, 289004, 1754648,1817316,647044444
64, 4200997, 958044, 875902, 854569, 935996, 288243, 288243, 1866684,1701120,3234110138
74, 4202839, 1023963, 829683, 808278, 1001881, 269517, 269517, 2007073,1608217,345097428
72, 4206261, 946523, 889476, 868135, 924135, 288996, 288996, 1848920,1726481,2336879888
75, 4202388, 924837, 911048, 889261, 902760, 287241, 287241, 1801113,1772743,2134761077
76, 4197921, 955209, 894711, 872724, 931749, 271764, 271764, 1856289,1735458,3827194913
79, 4204660, 902343, 914166, 892677, 880342, 307566, 307566, 1751234,1778044,1609062264
77, 4209435, 955004, 883701, 862709, 932691, 287665, 287665, 1860021,1712739,3256145144
78, 4190657, 971286, 851641, 830399, 947885, 294723, 294723, 1893907,1655223,2591274527
69, 4200168, 809672, 1017155, 994138, 788617, 295293, 295293, 1557031,1987939,4214555932
82, 4202161, 782102, 1016915, 994095, 760977, 324036, 324036, 1509499,1987652,1539997041
85, 4209333, 824146, 1012433, 990800, 803016, 289469, 289469, 1585526,1980347,2637409648
83, 4208081, 850251, 983964, 962197, 828247, 291711, 291711, 1649436,1923880,2526061720
81, 4200687, 902478, 922977, 900944, 880422, 296933, 296933, 1755141,1796420,4015737699
70, 4204192, 884815, 944520, 922132, 863237, 294744, 294744, 1719935,1842623,2932063373
86, 4212831, 904565, 944357, 922574, 883601, 278867, 278867, 1758735,1837074,1923578403
87, 4205877, 925834, 904333, 883057, 902935, 294859, 294859, 1803956,1757834,1638936058
89, 4197436, 850881, 992198, 970059, 829130, 277584, 277584, 1649674,1938652,2818592119
88, 4207155, 976959, 869651, 847917, 954568, 279030, 279030, 1909061,1687274,1537884592
80, 4202590, 1062859, 775876, 754690, 1040541, 284312, 284312, 2084246,1489916,160073261
92, 4194842, 819494, 1006802, 984275, 797459, 293406, 293406, 1577478,1969588,440058745
91, 4207028, 926581, 906876, 884873, 905044, 291827, 291827, 1806090,1766385,3731982340
84, 4202007, 913672, 923111, 901131, 891545, 286274, 286274, 1774418,1799218,1843790897
95, 4204678, 1035338, 807594, 786407, 1012249, 281545, 281545, 2027956,1559114,1784994660
98, 4198749, 894337, 941649, 919104, 872431, 285614, 285614, 1735049,1838721,377755879
96, 4202428, 926320, 920821, 898790, 904583, 275957, 275957, 1800790,1792151,3491195733
99, 4203733, 1004123, 834176, 812850, 981182, 285701, 285701, 1957522,1611935,43641049
100, 4202676, 790703, 1032363, 1009398, 770348, 299932, 299932, 1525492,2021677,1222485809
102, 4197903, 958408, 883171, 861563, 936159, 279301, 279301, 1869098,1718086,91015471
90, 4208942, 1072648, 773943, 754249, 1049808, 279147, 279147, 2104138,1482353,3149369780
104, 4200036, 900447, 927217, 904724, 878398, 294625, 294625, 1753917,1808519,1600309183
106, 4201709, 863195, 980519, 958368, 841581, 279023, 279023, 1672182,1916615,412345899
105, 4201805, 942847, 886891, 865318, 919879, 293435, 293435, 1839028,1724499,76449375
93, 4204410, 1005950, 810711, 790071, 983624, 307027, 307027, 1968829,1565168,1712515115
94, 4200531, 894540, 943466, 921546, 872383, 284298, 284298, 1743714,1841340,876543029
108, 4204969, 1084749, 768435, 747869, 1061770, 271073, 271073, 2129879,1482738,2697383508
110, 4205263, 834410, 997203, 974666, 812644, 293170, 293170, 1611802,1948484,3206782157
97, 4205931, 873130, 958902, 936455, 851134, 293155, 293155, 1696389,1871698,3342732325
111, 4200278, 922992, 907572, 885670, 900834, 291605, 291605, 1800251,1762333,2204828654
101, 4205238, 767086, 1067668, 1044174, 746432, 289939, 289939, 1474874,2093044,598220638
112, 4200236, 886572, 939026, 916604, 864948, 296543, 296543, 1719303,1829701,343502863
114, 4196905, 904597, 917403, 894801, 882550, 298777, 298777, 1759017,1786102,3313804921
103, 4201742, 909752, 924042, 901530, 887278, 289570, 289570, 1769266,1798800,3979118427
115, 4198896, 933991, 903545, 882057, 911821, 283741, 283741, 1819014,1757021,314238089
116, 4202853, 1003437, 840081, 817986, 980569, 280390, 280390, 1961635,1622223,1626993263
118, 4203105, 899829, 936624, 915113, 877605, 286967, 286967, 1748707,1829335,1722086726
117, 4197635, 1006461, 832900, 810419, 982973, 282441, 282441, 1967238,1610135,3581744749
107, 4202316, 994973, 818465, 797008, 972046, 309912, 309912, 1944673,1579134,3351008537
120, 4202785, 941164, 899164, 876864, 919095, 283249, 283249, 1830880,1752839,2137818084
121, 4205188, 957840, 897336, 875317, 936655, 269020, 269020, 1869636,1743264,3869825869
109, 4211153, 910405, 931690, 909879, 889045, 285067, 285067, 1772193,1814072,3969710000
113, 4206886, 836574, 983046, 960659, 814769, 305919, 305919, 1610596,1917429,1015359982
125, 4207794, 889021, 929452, 907273, 867852, 307098, 307098, 1726649,1809043,400922145
124, 4203011, 986698, 849711, 828180, 964140, 287141, 287141, 1928997,1641961,4074466823
127, 4199976, 989524, 853750, 831698, 967606, 278699, 278699, 1933654,1652313,803215599
128, 4205048, 1037178, 809699, 788686, 1014641, 277422, 277422, 2031206,1553581,345673727
126, 4209581, 913784, 920493, 898628, 893204, 291736, 291736, 1778880,1790213,182042740
129, 4207234, 998008, 843912, 822739, 975371, 283602, 283602, 1949541,1633594,1372082541
130, 4199095, 866408, 941468, 919678, 844865, 313338, 313338, 1683347,1837923,2667388486
131, 4199434, 971742, 842037, 820693, 949734, 307614, 307614, 1894832,1626878,2561568194
119, 4205158, 923724, 918547, 895624, 902219, 282522, 282522, 1798205,1786661,2746662539
132, 4207371, 856586, 969408, 947447, 835408, 299261, 299261, 1663711,1894843,649131165
133, 4210985, 942645, 891186, 869132, 921518, 293252, 293252, 1841079,1736337,4163406182
134, 4202084, 838797, 978377, 955747, 817465, 305849, 305849, 1627598,1913570,128724868
122, 4201073, 995262, 845961, 824051, 972945, 281427, 281427, 1945173,1640808,2114368314
123, 4201884, 960984, 883973, 863188, 938349, 277695, 277695, 1875641,1719231,1154182591
135, 4193652, 867677, 944156, 921734, 845043, 307521, 307521, 1686101,1840739,2958630945
138, 4200262, 905779, 915965, 893581, 884295, 300321, 300321, 1763543,1783090,3772869525
136, 4201642, 999549, 834275, 812811, 977041, 288983, 288983, 1956392,1610442,2226340404
139, 4202296, 1016095, 820128, 799386, 992959, 286864, 286864, 1987753,1587643,95225698
137, 4210701, 966583, 881571, 860563, 944148, 278918, 278918, 1883108,1709914,606595195
140, 4204647, 904280, 932527, 910047, 882103, 287845, 287845, 1757996,1818455,1142359608
141, 4202354, 961631, 854781, 832929, 939089, 306962, 306962, 1877875,1660316,3823708662
142, 4202855, 1022000, 821636, 800312, 999455, 279726, 279726, 2000594,1583244,2728379100
143, 4200087, 909118, 925781, 903570, 887468, 287075, 287075, 1768322,1799835,2161830528
144, 4198488, 991299, 823438, 802290, 969035, 306213, 306213, 1939005,1598144,57399041
145, 4191657, 937822, 878005, 855822, 914434, 302787, 302787, 1821779,1705516,217302102
146, 4204538, 966135, 888256, 867129, 943196, 269911, 269911, 1884549,1723726,1907503087
148, 4196033, 928802, 905625, 883313, 905907, 286193, 286193, 1807941,1761453,3355675622
149, 4206361, 843278, 991373, 969037, 821695, 290489, 290489, 1621947,1939613,2878467816
147, 4205027, 977801, 858865, 836969, 955958, 287717, 287717, 1909410,1665711,3040419247
151, 4201620, 945827, 909793, 887815, 923763, 267211, 267211, 1842632,1769881,2145241986
150, 4207705, 1047761, 791035, 769226, 1025827, 286928, 286928, 2052968,1520482,2624449174
152, 4208616, 904655, 933203, 912044, 883068, 287823, 287823, 1761049,1818566,2759225083
153, 4208382, 917982, 911476, 890601, 896219, 296052, 296052, 1785898,1775265,1480427415
156, 4206857, 866156, 973711, 951970, 844396, 285312, 285312, 1678059,1903079,1724179531
158, 4206940, 1003171, 812685, 791989, 980983, 309056, 309056, 1956985,1569857,1868967261
160, 4198855, 948660, 883144, 861468, 926845, 289369, 289369, 1851006,1715837,2735641235
162, 4197405, 962060, 864943, 842634, 939894, 293937, 293937, 1875229,1676609,134727117
164, 4205324, 898911, 942085, 919530, 877746, 283526, 283526, 1748849,1833375,1105183137
161, 4205263, 912964, 918488, 895879, 890928, 293502, 293502, 1773975,1783191,3419945653
166, 4201527, 940910, 889701, 867590, 918812, 292257, 292257, 1830170,1727927,2678237436
168, 4199170, 918793, 910308, 888096, 897111, 292431, 292431, 1790226,1771062,2740762721
167, 4204151, 992618, 838126, 816561, 969958, 293444, 293444, 1938276,1624878,1333087607
170, 4197713, 934506, 895718, 873685, 912180, 290812, 290812, 1820909,1741890,1510785371
169, 4205565, 885746, 943615, 921198, 864018, 295494, 295494, 1719602,1836351,2018312925
154, 4208780, 942930, 901229, 880061, 921402, 281579, 281579, 1836764,1750577,1668784376
171, 4202040, 977290, 876279, 854253, 954810, 269704, 269704, 1905181,1695566,791578126
155, 4212007, 897171, 962181, 940835, 875906, 267957, 267957, 1744041,1879230,1018127048
172, 4200432, 915038, 911416, 888686, 892606, 296343, 296343, 1782301,1774020,3353548720
159, 4197823, 957498, 865393, 843291, 935195, 298223, 298223, 1870937,1677373,2077466579
157, 4211425, 889022, 939165, 917744, 867808, 298843, 298843, 1727961,1834129,2753446165
173, 4201954, 889389, 953970, 932179, 867108, 279654, 279654, 1729255,1860901,3271653214
175, 4202553, 933160, 901160, 879551, 910284, 289199, 289199, 1820931,1752500,2834395619
174, 4196717, 882848, 950445, 928441, 861715, 286634, 286634, 1711177,1854409,1185281971
163, 4202967, 870996, 970836, 948695, 849046, 281697, 281697, 1694178,1896680,3527036600
165, 4207148, 854770, 978517, 957159, 833586, 291558, 291558, 1656830,1911585,684858735
176, 4200475, 944934, 892766, 870583, 923442, 284375, 284375, 1841270,1731320,2161330217
178, 4196182, 896754, 939130, 916831, 873535, 284966, 284966, 1744499,1829797,2537678944
181, 4208398, 1009452, 819458, 798186, 987398, 296952, 296952, 1976471,1583926,3575407332
180, 4202527, 844792, 995092, 972349, 823374, 283460, 283460, 1632094,1946190,128633743
185, 4210340, 847097, 993049, 971003, 825531, 286830, 286830, 1646800,1941534,3226296013
186, 4195818, 907164, 926736, 904007, 884969, 286471, 286471, 1762785,1805498,2998290509
183, 4201890, 747623, 1076132, 1052797, 726702, 299318, 299318, 1435308,2110347,902127368
187, 4202813, 956396, 876750, 855004, 934177, 290243, 290243, 1867415,1701263,2734774520
188, 4207621, 934156, 892940, 871454, 912273, 298399, 298399, 1821818,1734245,602962100
190, 4205806, 894459, 937468, 916123, 872222, 292767, 292767, 1738561,1830839,3005204338
189, 4207612, 1054352, 788698, 768344, 1031734, 282242, 282242, 2066248,1515919,4092441693
177, 4203798, 894332, 958673, 936916, 872567, 270655, 270655, 1738939,1868585,1094587322
193, 4209061, 954734, 882756, 861269, 932404, 288949, 288949, 1857816,1715747,3594928589
192, 4194044, 910507, 891706, 870097, 888182, 316776, 316776, 1772699,1735366,878689276
179, 4200239, 986382, 843059, 820872, 963804, 293061, 293061, 1926300,1629059,3621345995
194, 4201461, 917544, 903976, 882702, 895827, 300706, 300706, 1787086,1759065,3605586677
182, 4205583, 878636, 953138, 930984, 856611, 293107, 293107, 1705709,1858878,3151006614
197, 4203716, 912554, 933171, 910758, 890507, 278363, 278363, 1768162,1816402,1050003184
196, 4202598, 872526, 961514, 938710, 851586, 289131, 289131, 1683914,1874769,1121495402
195, 4206688, 987671, 863014, 841262, 965237, 274752, 274752, 1929313,1673180,1907101107
184, 4210084, 908157, 925057, 903364, 886234, 293636, 293636, 1769026,1803363,2774955048
199, 4211275, 1048805, 795310, 774241, 1026705, 283107, 283107, 2055163,1531265,3354798886
191, 4209936, 844079, 994355, 971953, 823347, 288101, 288101, 1632828,1935941,2751531817
201, 4205931, 962890, 887773, 866123, 941273, 273936, 273936, 1882298,1728196,3096894315
200, 4204569, 966749, 857592, 836387, 944447, 299697, 299697, 1886505,1662575,2377920412
203, 4202156, 831251, 1008354, 986285, 809878, 283194, 283194, 1608441,1973350,914511098
204, 4200442, 984963, 832621, 811111, 962289, 304729, 304729, 1923886,1608365,2119968336
205, 4200942, 979772, 843222, 820358, 957550, 300020, 300020, 1915986,1627105,4033501029
207, 4203568, 897685, 946462, 923242, 875347, 280416, 280416, 1745921,1841841,868905124
208, 4209696, 973054, 857013, 835267, 951866, 296248, 296248, 1900034,1661582,532373175
198, 4200354, 890905, 949859, 927016, 869858, 281358, 281358, 1731895,1850454,1176860085
209, 4201626, 757111, 1092654, 1069490, 736803, 272784, 272784, 1457897,2142843,77121279
210, 4201211, 963010, 871522, 849793, 941152, 287867, 287867, 1877887,1692526,732983934
212, 4205060, 987015, 859497, 837823, 963857, 278434, 278434, 1929027,1665211,2217931287
202, 4201695, 875271, 965853, 943729, 853274, 281784, 281784, 1699078,1884056,2406193545
213, 4199293, 936824, 893167, 871685, 914915, 291351, 291351, 1826844,1732988,781876719
214, 4205054, 904096, 942311, 920080, 881495, 278536, 278536, 1753148,1835264,247881293
216, 4199788, 855604, 985195, 962048, 834407, 281267, 281267, 1653865,1920836,87646121
215, 4197415, 1055091, 790433, 769263, 1031618, 275505, 275505, 2068462,1517669,1240414545
217, 4204804, 909532, 929845, 907999, 887736, 284846, 284846, 1770784,1812681,1318930443
219, 4200574, 854949, 981421, 959048, 833258, 285949, 285949, 1654140,1917584,1694515840
206, 4197055, 936520, 889306, 867297, 914634, 294649, 294649, 1824734,1730345,2197680492
220, 4199681, 1016972, 793216, 771745, 995010, 311369, 311369, 1990501,1529571,1447785844
211, 4203911, 848560, 996332, 974383, 826824, 278906, 278906, 1644559,1947546,104181296
221, 4204313, 859216, 981483, 959705, 837795, 283057, 283057, 1660227,1915965,1701785724
218, 4205731, 912031, 934022, 912222, 890276, 278590, 278590, 1775338,1815587,1615673883
223, 4197238, 956955, 874655, 852305, 935179, 289072, 289072, 1868046,1696079,364893011
225, 4191873, 874056, 962175, 939651, 851903, 282044, 282044, 1701211,1880356,1894341103
224, 4213393, 958568, 890556, 869298, 937287, 278842, 278842, 1870266,1728345,4209263797
226, 4196826, 870907, 954263, 931607, 848805, 295622, 295622, 1688780,1861790,2775652606
227, 4203891, 821575, 1010575, 988444, 800587, 291355, 291355, 1579915,1980763,1430109286
230, 4202684, 866791, 974787, 951575, 845663, 281934, 281934, 1677657,1898382,3164444401
222, 4199231, 796803, 1030452, 1007821, 775777, 294189, 294189, 1539335,2019436,2869292175
232, 4211143, 958912, 889199, 867518, 937452, 279031, 279031, 1869017,1722401,1986306403
235, 4209890, 965856, 863524, 842567, 943575, 297184, 297184, 1880658,1673028,1996274037
238, 4203497, 957706, 891719, 870623, 935675, 273887, 273887, 1867106,1731447,212322545
239, 4204329, 932372, 907813, 886224, 910796, 283562, 283562, 1819245,1770387,758428055
236, 4209520, 908157, 923523, 902041, 886935, 294432, 294432, 1767774,1797582,507828390
241, 4207938, 866788, 966279, 943619, 845236, 293008, 293008, 1679680,1887898,1235394932
242, 4194966, 907006, 904965, 882084, 884123, 308394, 308394, 1762479,1758689,1426505198
228, 4207527, 918422, 907369, 885483, 896535, 299859, 299859, 1786872,1764459,3101520468
243, 4205819, 995670, 842594, 821567, 973580, 286204, 286204, 1945655,1628704,2237423726
229, 4201133, 899695, 931231, 908825, 877770, 291806, 291806, 1747616,1814486,3713593359
231, 4201767, 807218, 1033728, 1010747, 785996, 282039, 282039, 1561911,2025934,2218798009
244, 4206204, 954641, 879174, 857966, 933061, 290681, 290681, 1862373,1709510,3305584839
246, 4213846, 904609, 932038, 909834, 884267, 291549, 291549, 1762860,1813253,447233103
233, 4201957, 949932, 892797, 870578, 927948, 280351, 280351, 1854046,1736951,739534825
234, 4207044, 807724, 1021065, 998480, 785509, 297133, 297133, 1546313,1994976,511253262
247, 4205792, 1018515, 816531, 794681, 995705, 290180, 290180, 1993456,1571618,2955833936
249, 4195428, 857559, 942686, 920813, 835282, 319544, 319544, 1656972,1840112,3155835460
237, 4199793, 996480, 841197, 819442, 973918, 284378, 284378, 1947143,1626620,2249745830
240, 4202675, 889271, 935117, 913188, 867147, 298976, 298976, 1730911,1824644,3146374584
250, 4199056, 773411, 1059859, 1036795, 752173, 288409, 288409, 1492670,2079837,559641627
252, 4202185, 948396, 876538, 855517, 926218, 297758, 297758, 1851588,1700018,1298723454
253, 4202377, 928482, 893767, 871912, 905672, 301272, 301272, 1808788,1738286,3359661568
245, 4201652, 849026, 988918, 966216, 826814, 285339, 285339, 1644553,1932613,1075196825
255, 4202758, 961245, 866976, 845120, 938867, 295275, 295275, 1877012,1682175,1953643293
257, 4205816, 874921, 953480, 931894, 852283, 296619, 296619, 1696512,1864373,2798521689
256, 4202110, 923325, 913822, 891844, 901933, 285593, 285593, 1803403,1775356,1066467386
258, 4204018, 950043, 886995, 864996, 927458, 287263, 287263, 1851126,1722714,1313794109
259, 4202066, 921373, 912347, 889562, 899524, 289630, 289630, 1794645,1770947,1301783034
248, 4201073, 898930, 946666, 924247, 877094, 277068, 277068, 1747496,1848888,1944305981
261, 4205994, 863942, 977700, 955505, 842111, 283368, 283368, 1676309,1907187,1442227733
265, 4197907, 905272, 944417, 922054, 882424, 271870, 271870, 1755732,1842506,3433476169
251, 4213818, 791112, 1048271, 1024388, 769853, 290097, 290097, 1521274,2050215,4232991992
254, 4202388, 980350, 866641, 844728, 958365, 276152, 276152, 1908487,1676347,2908136867
266, 4201724, 951909, 850458, 829163, 928456, 320869, 320869, 1857176,1648868,3138495790
267, 4201406, 953082, 887746, 865814, 930680, 282042, 282042, 1857667,1721605,190191233
269, 4199764, 922104, 904709, 882157, 900166, 295314, 295314, 1787371,1758171,670254994
268, 4212643, 884792, 958438, 936652, 863327, 284717, 284717, 1718551,1871092,2260091370
272, 4203516, 917046, 899989, 877013, 895566, 306951, 306951, 1787391,1745677,1669934197
260, 4210386, 798055, 1043173, 1020727, 777795, 285318, 285318, 1537096,2045290,1286060523
273, 4203811, 964264, 879902, 858301, 941732, 279806, 279806, 1879705,1702915,566998431
274, 4201317, 909087, 930579, 909348, 887111, 282596, 282596, 1768211,1809651,2774749034
275, 4204167, 931616, 908107, 886532, 910182, 283865, 283865, 1816917,1769076,4239470115
278, 4197139, 855565, 969609, 946472, 833843, 295825, 295825, 1658080,1892868,1415479557
262, 4199945, 981788, 864729, 843324, 958290, 275907, 275907, 1915901,1675677,2017240624
276, 4200405, 855899, 970682, 948431, 834319, 295537, 295537, 1656044,1895346,2695776619
264, 4197569, 885737, 951087, 928608, 863383, 284377, 284377, 1719436,1856076,900685447
263, 4206619, 950837, 885926, 865256, 928836, 287882, 287882, 1854489,1719056,2806584371
277, 4208678, 842778, 1003000, 980069, 821881, 280475, 280475, 1630472,1961080,90350012
279, 4202174, 982479, 832221, 810088, 959722, 308832, 308832, 1918021,1608484,3131577387
270, 4206557, 936956, 895946, 874052, 914885, 292359, 292359, 1821968,1732630,1367823309
280, 4207618, 879378, 958198, 936168, 856846, 288514, 288514, 1709252,1868229,132284881
281, 4204286, 950661, 880401, 858558, 928694, 292986, 292986, 1852351,1708903,3472996670
271, 4202647, 1037096, 783921, 763214, 1014118, 302149, 302149, 2030441,1513837,4168451680
283, 4195094, 952215, 881929, 859870, 929376, 285852, 285852, 1858154,1709678,939304357
282, 4201798, 936549, 898003, 876589, 914891, 287883, 287883, 1827727,1744163,2728316098
284, 4194531, 866085, 962882, 940007, 844323, 290617, 290617, 1678300,1878605,3493402273
286, 4203053, 998503, 836799, 815766, 976061, 287962, 287962, 1952973,1618157,3558517749
288, 4191061, 796353, 1037444, 1014305, 774743, 284108, 284108, 1530051,2033789,3046240339
289, 4210743, 951704, 886109, 863957, 929421, 289776, 289776, 1856443,1720377,1644596216
292, 4200410, 816503, 1024204, 1001401, 794706, 281798, 281798, 1575138,2004647,655759620
290, 4206760, 869452, 972597, 950721, 847972, 283009, 283009, 1687186,1898929,3166626473
294, 4206833, 1056149, 797480, 776885, 1032725, 271797, 271797, 2068348,1537406,2016189693
285, 4200136, 845059, 984513, 962494, 823016, 292527, 292527, 1637653,1923679,1250744638
297, 4201924, 904254, 915369, 893367, 882072, 303431, 303431, 1759434,1783927,723275446
298, 4196039, 905482, 913680, 891787, 882636, 301227, 301227, 1758952,1777804,2005280601
300, 4201255, 1007280, 829479, 808019, 984647, 285915, 285915, 1968874,1606603,1592549505
301, 4196336, 944491, 906296, 883557, 923084, 269454, 269454, 1841940,1758620,3377124610
303, 4203304, 980561, 859056, 837247, 957560, 284440, 284440, 1917096,1665640,1744539649
287, 4196184, 931163, 896758, 875272, 907995, 292498, 292498, 1814517,1745197,268441162
304, 4209096, 941240, 895287, 873654, 920421, 289247, 289247, 1837434,1744022,3541846464
291, 4204418, 876193, 950014, 928112, 855151, 297474, 297474, 1697886,1851494,3632579873
306, 4201882, 856580, 966050, 943791, 834555, 300453, 300453, 1660204,1888411,749302333
293, 4204288, 965306, 878954, 856929, 942993, 280053, 280053, 1883932,1706674,1318458715
307, 4198593, 826603, 1009602, 986566, 805328, 285247, 285247, 1595010,1971057,1827617947
310, 4203187, 891029, 945051, 923085, 868804, 287609, 287609, 1733600,1834277,160322730
309, 4196371, 955480, 859583, 838584, 933082, 304821, 304821, 1863241,1664555,1149301238
311, 4202496, 951612, 902490, 881175, 928933, 269143, 269143, 1854287,1757708,1730998790
