sample_id, N_LCC, N_A_1_LCC, N_B_1_LCC, N_A_0_LCC, N_B_0_LCC, N_A_*_LCC, N_B_*_LCC, size_A_determined, size_B_determined, seed
53, 4504220, 1478988, 568220, 557514, 1466844, 216327, 216327, 2935582,1051222,256664245
49, 4511929, 610105, 1442525, 1430733, 599928, 214319, 214319, 1109435,2862844,3523267476
54, 4507583, 399518, 1661509, 1649709, 388891, 203978, 203978, 680314,3305594,1331611132
48, 4503318, 1062337, 987220, 975227, 1051290, 213622, 213622, 2084082,1930718,3780618639
55, 4497323, 1267262, 773349, 761818, 1255086, 219904, 219904, 2505643,1461015,2259389841
56, 4508186, 701864, 1345081, 1332730, 691225, 218643, 218643, 1310450,2661409,1869913290
52, 4509183, 706097, 1310098, 1297906, 694888, 250097, 250097, 1359318,2595155,3210223809
51, 4511569, 1101668, 955858, 944281, 1089786, 209988, 209988, 2161017,1859337,1444403988
60, 4509996, 1599870, 452106, 441609, 1587791, 214310, 214310, 3180858,780813,3453064329
59, 4500921, 619021, 1404201, 1393025, 607816, 238429, 238429, 1152961,2784761,2891793597
58, 4511500, 806630, 1231542, 1220069, 795981, 228639, 228639, 1539729,2435314,673018211
63, 4504472, 1507828, 553550, 542840, 1495518, 202368, 202368, 2995508,1013400,720220325
57, 4508251, 822979, 1231672, 1218959, 811681, 211480, 211480, 1591527,2434624,2566708463
64, 4501405, 1014078, 1036946, 1025807, 1001852, 211361, 211361, 1976067,2032073,4259024439
61, 4508433, 528124, 1530700, 1519568, 516667, 206687, 206687, 922142,3043201,1302981485
66, 4500810, 541214, 1495433, 1483435, 530584, 225072, 225072, 969565,2969468,3583406623
62, 4501343, 773234, 1270257, 1257762, 761848, 219121, 219121, 1481868,2509226,3207183788
65, 4505762, 1411386, 652466, 641223, 1398863, 200912, 200912, 2795673,1210032,2264292641
68, 4509642, 800487, 1247439, 1235518, 789602, 218298, 218298, 1539368,2461735,844362458
69, 4508613, 1324926, 721711, 710899, 1313213, 218932, 218932, 2624113,1371024,2645795063
72, 4501444, 1662716, 394545, 384026, 1648957, 205600, 205600, 3306770,651438,627427568
71, 4505262, 791545, 1247210, 1236452, 781069, 224493, 224493, 1526411,2467100,4155409650
75, 4504269, 773377, 1244989, 1233102, 761809, 245496, 245496, 1493762,2463798,2182737157
76, 4512107, 693248, 1358574, 1346793, 682136, 215678, 215678, 1311742,2690811,4123288183
67, 4512844, 1457968, 581324, 570347, 1446789, 228208, 228208, 2894414,1070389,4163825286
70, 4509308, 1093967, 959644, 948018, 1082747, 212466, 212466, 2152174,1867786,541773265
77, 4511126, 1146062, 895824, 884680, 1133962, 225299, 225299, 2250608,1700880,1424297214
78, 4511352, 1201450, 855555, 845362, 1189587, 209699, 209699, 2368151,1636760,1593094675
73, 4506582, 825745, 1229705, 1217873, 814743, 209258, 209258, 1594207,2422286,1868073546
79, 4497925, 1447407, 597142, 586303, 1435827, 215623, 215623, 2872603,1119407,2301944065
81, 4509747, 1314921, 719881, 708518, 1302975, 231726, 231726, 2600650,1334079,1909303606
80, 4508827, 1417103, 622845, 612086, 1405055, 225869, 225869, 2807502,1146521,2540726614
74, 4504329, 719382, 1300592, 1289293, 708398, 243332, 243332, 1362630,2575070,54656758
85, 4505261, 930907, 1086884, 1074573, 919529, 246684, 246684, 1816150,2141658,2479125701
82, 4499893, 1097626, 940516, 929323, 1084866, 223781, 223781, 2156167,1832333,1126982801
87, 4505489, 740222, 1315282, 1302881, 728892, 209106, 209106, 1405591,2600237,593010338
86, 4507600, 770675, 1266225, 1254455, 759817, 228214, 228214, 1481302,2500486,120165613
84, 4507346, 1079548, 963610, 952127, 1067951, 222055, 222055, 2122553,1878928,582844469
89, 4509401, 1236890, 808953, 797843, 1224997, 220359, 220359, 2434786,1515323,2983965918
88, 4515076, 1402712, 631020, 619942, 1390492, 235455, 235455, 2783308,1179404,996050584
92, 4506123, 1131137, 906430, 895436, 1119830, 226645, 226645, 2226638,1766504,1466568814
83, 4509199, 1352918, 712667, 701727, 1342151, 199868, 199868, 2681374,1357582,1391461943
90, 4503596, 1496174, 565537, 554243, 1484322, 201660, 201660, 2971659,1012518,1504466824
95, 4505894, 1161243, 869664, 858987, 1149294, 233353, 233353, 2290696,1666300,3007178117
94, 4503663, 734079, 1302054, 1289788, 723062, 227340, 227340, 1410079,2578676,1051577690
93, 4509531, 749215, 1309956, 1298604, 738158, 206799, 206799, 1423460,2588791,776573210
98, 4505802, 1039802, 1014645, 1002677, 1027998, 210340, 210340, 2034274,1981132,4239343957
96, 4506554, 1639696, 406979, 396192, 1628205, 217741, 217741, 3263468,685755,311509146
91, 4499702, 1151188, 890515, 879705, 1139230, 219532, 219532, 2269270,1728162,3851956102
99, 4515292, 1071165, 976916, 965347, 1060546, 220659, 220659, 2095486,1901920,158281959
100, 4502861, 1036696, 1008635, 997046, 1025502, 217491, 217491, 2031755,1971568,338437417
97, 4514925, 1607568, 459970, 449759, 1596118, 200755, 200755, 3196882,813695,3218926412
105, 4513813, 855494, 1203890, 1193171, 844514, 208372, 208372, 1651404,2373051,3647257826
101, 4504273, 937360, 1101815, 1090644, 926584, 223935, 223935, 1830727,2169537,3130140881
109, 4503406, 1028841, 1000066, 988643, 1017398, 234229, 234229, 2016171,1957456,2049268134
107, 4498778, 892165, 1132448, 1120320, 880697, 236574, 236574, 1735787,2227422,2839527500
112, 4510530, 689702, 1366984, 1355595, 678321, 209964, 209964, 1281127,2711295,2235139264
110, 4517913, 1493333, 523088, 512195, 1481491, 253903, 253903, 2966072,972133,2451385047
114, 4506070, 1635392, 427697, 417217, 1622754, 201505, 201505, 3251526,737678,2663504220
106, 4506084, 625443, 1419594, 1408694, 614249, 219052, 219052, 1173760,2816163,3606808706
103, 4506464, 599563, 1452130, 1440465, 588968, 212669, 212669, 1121200,2883980,1974323729
111, 4504196, 1289832, 729651, 719095, 1277932, 243843, 243843, 2545442,1394465,1917188333
108, 4508456, 980583, 1051373, 1039402, 969258, 233920, 233920, 1921994,2065399,2874842523
102, 4516007, 1134105, 908305, 897126, 1123815, 226328, 226328, 2222535,1775287,162434677
115, 4495551, 920180, 1122679, 1110620, 908878, 216597, 216597, 1772321,2206676,1553665876
104, 4508448, 1428618, 592620, 582371, 1416919, 243960, 243960, 2831886,1121833,2298099946
117, 4507882, 1011082, 1041675, 1030056, 999395, 212837, 212837, 1979375,2036654,1095559854
113, 4508016, 1268799, 769086, 757916, 1257495, 227360, 227360, 2509813,1469747,439459130
118, 4504008, 561289, 1478556, 1467128, 550261, 223387, 223387, 1039511,2937703,568157336
120, 4507353, 853792, 1197615, 1185606, 842650, 213845, 213845, 1641523,2359777,2430850209
116, 4507975, 990185, 1068337, 1056867, 979226, 206680, 206680, 1932052,2093789,994388076
127, 4513757, 1356605, 698792, 687845, 1345029, 212743, 212743, 2688287,1330512,604099681
129, 4506613, 744315, 1308600, 1296850, 733584, 211632, 211632, 1422159,2586395,1051997092
126, 4498309, 1446601, 558797, 547489, 1433844, 255789, 255789, 2872064,1037920,2775668131
119, 4501140, 1316584, 731396, 720437, 1303717, 214503, 214503, 2603872,1400061,4136857928
130, 4505562, 952649, 1081781, 1069768, 940878, 230243, 230243, 1862032,2127032,4011597178
121, 4497552, 1172092, 875007, 863894, 1159897, 213331, 213331, 2305193,1669479,585594819
125, 4507286, 1174443, 872262, 861195, 1162506, 218440, 218440, 2314007,1694753,4004087201
122, 4500634, 721184, 1310152, 1297997, 710315, 230493, 230493, 1365272,2587859,228788850
132, 4499351, 1484212, 560839, 549901, 1472313, 216043, 216043, 2945755,1037649,3468907839
123, 4499906, 1085271, 955800, 943919, 1074310, 220303, 220303, 2133199,1857629,2695622991
124, 4511396, 1597595, 464130, 453958, 1584455, 205629, 205629, 3176607,803371,2942225933
128, 4511305, 659078, 1389094, 1377957, 648100, 218538, 218538, 1235411,2753635,3568148213
134, 4509524, 1145777, 891550, 880009, 1134548, 228820, 228820, 2253024,1713584,1211670234
135, 4512438, 1112575, 948032, 936290, 1101983, 206779, 206779, 2184044,1848017,3861678853
131, 4501642, 958335, 1071113, 1059212, 946682, 233150, 233150, 1867088,2095037,403479861
137, 4506209, 831338, 1223421, 1211515, 819383, 210276, 210276, 1602146,2416928,3459308955
136, 4508274, 430910, 1612292, 1600055, 419831, 222593, 222593, 756876,3203238,2420563471
133, 4502710, 1511516, 527650, 516450, 1499868, 223613, 223613, 3002716,959006,1836005041
139, 4501260, 876256, 1161712, 1150019, 865003, 224135, 224135, 1700435,2287636,2690033170
141, 4505312, 737127, 1306389, 1294871, 726631, 220147, 220147, 1403127,2584567,1022889118
142, 4504354, 800864, 1245439, 1233647, 789792, 217306, 217306, 1547778,2462373,1019306703
140, 4503745, 1234589, 814914, 803767, 1223219, 213628, 213628, 2437721,1547488,2666790897
143, 4509327, 523954, 1534845, 1522188, 513940, 207200, 207200, 909957,3048574,1124093826
144, 4512781, 825627, 1186469, 1175121, 814296, 255634, 255634, 1587669,2343486,2698256093
138, 4503752, 1215260, 823725, 813207, 1202874, 224343, 224343, 2391378,1582885,1455388101
150, 4515029, 1324736, 732250, 720758, 1312877, 212204, 212204, 2616565,1401987,600274407
153, 4495100, 1061245, 986619, 974032, 1048970, 212117, 212117, 2073090,1912807,1054065746
145, 4511317, 621182, 1429973, 1417765, 610331, 216033, 216033, 1148453,2832680,2936174162
151, 4502996, 1403359, 647919, 636491, 1391187, 212020, 212020, 2783352,1218665,617645385
152, 4503365, 929037, 1121237, 1109694, 917989, 212704, 212704, 1807870,2204880,2562088315
146, 4501562, 1411740, 643413, 631909, 1399596, 207452, 207452, 2800947,1215471,1486104685
147, 4507470, 688826, 1333924, 1321730, 678262, 242364, 242364, 1307638,2640933,2138421339
154, 4511512, 1072889, 973187, 961545, 1061939, 220976, 220976, 2110283,1903609,2714420953
157, 4505741, 839548, 1208416, 1196449, 828274, 216527, 216527, 1623839,2384015,4098390024
155, 4512675, 1568562, 476294, 465372, 1556813, 222817, 222817, 3117677,796121,1132333329
148, 4510872, 920888, 1120428, 1109505, 910443, 224804, 224804, 1792622,2194769,2861987054
158, 4503597, 1494918, 550866, 540363, 1482298, 217576, 217576, 2968952,1018001,952480750
161, 4503903, 680268, 1348897, 1336816, 669416, 234253, 234253, 1289316,2669372,2813120895
156, 4503687, 1185540, 857210, 845945, 1173528, 220732, 220732, 2337436,1663353,3018916697
149, 4509367, 1211545, 846180, 835501, 1200191, 207975, 207975, 2387091,1632004,2960319021
159, 4508044, 967591, 1052885, 1041672, 956852, 244522, 244522, 1891990,2064182,3057475839
160, 4505850, 1266401, 770176, 758933, 1254336, 228002, 228002, 2503196,1475953,626542201
164, 4502558, 1044385, 999709, 988219, 1032967, 218639, 218639, 2043273,1955485,2644448981
162, 4505460, 1490676, 555682, 544990, 1478862, 217625, 217625, 2954860,1039891,3860290323
166, 4509854, 1517683, 543519, 532882, 1505936, 204917, 204917, 3013318,987083,4113844999
167, 4509327, 717611, 1329765, 1318608, 706617, 218363, 218363, 1369979,2632224,394384893
165, 4509879, 1141205, 868325, 857897, 1130256, 256098, 256098, 2243580,1684401,2081931754
163, 4508411, 1286316, 773369, 762357, 1273799, 206285, 206285, 2536531,1473730,192013978
172, 4499872, 543651, 1443492, 1430478, 532331, 274960, 274960, 1006729,2860374,449169365
170, 4506310, 1550780, 507202, 496196, 1538956, 206588, 206588, 3081779,917805,278483286
168, 4507090, 1124660, 918578, 907690, 1112854, 221654, 221654, 2210806,1785354,1662001081
174, 4503353, 764352, 1285014, 1272977, 753360, 213825, 213825, 1461778,2538391,2693935798
173, 4506529, 1423939, 616700, 606298, 1411744, 223924, 223924, 2821186,1162028,2746966276
169, 4509879, 822296, 1192930, 1181070, 811611, 250986, 250986, 1575613,2353976,2240152891
171, 4511051, 1256904, 794845, 783589, 1245635, 215039, 215039, 2477375,1537310,3550922920
175, 4509411, 1448647, 602215, 591753, 1436156, 215320, 215320, 2873448,1120882,3981602895
176, 4505962, 990273, 1057997, 1047121, 978721, 215925, 215925, 1929754,2074822,823554313
180, 4496340, 1037099, 1006066, 995015, 1024382, 216889, 216889, 2021076,1967965,4237617833
177, 4506823, 929949, 1103966, 1092560, 918062, 231143, 231143, 1811690,2166557,1468196361
181, 4506778, 1373605, 686581, 675741, 1360979, 204936, 204936, 2721871,1315733,2980237638
178, 4502171, 920055, 1120895, 1109360, 908415, 221723, 221723, 1789094,2212427,2687240319
185, 4498315, 908573, 1109584, 1097969, 896777, 242706, 242706, 1762583,2178603,898074725
182, 4505615, 1088797, 940014, 928383, 1077759, 235331, 235331, 2143551,1835486,3741891665
184, 4507125, 386116, 1677951, 1665238, 375814, 201003, 201003, 633609,3338356,2528115909
179, 4501587, 556888, 1497148, 1485491, 545706, 208177, 208177, 1015375,2971968,1169632084
187, 4509221, 1162803, 881251, 870004, 1151361, 221901, 221901, 2295578,1708988,2798779305
183, 4501123, 1341239, 704812, 694162, 1330092, 215409, 215409, 2656773,1340474,3271598814
188, 4518290, 859303, 1179785, 1167951, 848707, 231272, 231272, 1659874,2327259,2791463094
186, 4504563, 1346443, 680020, 668959, 1334447, 237347, 237347, 2665878,1281522,2154115348
194, 4508162, 614718, 1423179, 1411375, 604454, 227218, 227218, 1118824,2819405,291757051
191, 4519100, 991961, 1053842, 1042491, 980952, 224927, 224927, 1940308,2065951,2810272966
192, 4497683, 1066251, 955026, 943289, 1054759, 239179, 239179, 2084776,1860634,4066880870
193, 4501835, 888145, 1155599, 1143682, 876001, 219204, 219204, 1710537,2278141,7763680
189, 4511838, 1339362, 707997, 697746, 1327463, 219635, 219635, 2651928,1336329,3049693427
196, 4511809, 907845, 1115372, 1104340, 896460, 243896, 243896, 1757532,2190470,2984095691
190, 4506057, 1290694, 753735, 742484, 1279812, 219666, 219666, 2555403,1438553,3895730522
197, 4507577, 1239182, 797113, 786750, 1227370, 228581, 228581, 2448188,1526213,1717919837
195, 4515690, 1190466, 806774, 796018, 1180008, 271212, 271212, 2349160,1539135,1204989776
199, 4503134, 1231500, 784826, 773612, 1220260, 246468, 246468, 2429038,1500534,2949250573
198, 4513194, 478344, 1583289, 1570800, 467805, 206478, 206478, 765961,3145598,2896398420
201, 4511399, 1282820, 771763, 761299, 1271447, 212035, 212035, 2537734,1473983,2036081116
200, 4505205, 802792, 1248062, 1236130, 790859, 213681, 213681, 1545755,2468889,131240128
202, 4499878, 940819, 1103986, 1091379, 929158, 217268, 217268, 1829263,2171638,261533936
203, 4499780, 855964, 1184967, 1173321, 844548, 220490, 220490, 1649204,2340662,998849985
209, 4500554, 1265389, 782997, 771513, 1253675, 213490, 213490, 2505305,1506506,1598373663
206, 4510479, 1114102, 940161, 929439, 1102901, 211938, 211938, 2192921,1827587,3876057764
210, 4499184, 889068, 1091455, 1079969, 877944, 280374, 280374, 1731006,2148869,1173768322
204, 4504393, 1479943, 570668, 559912, 1467848, 213011, 213011, 2935344,1036843,3068134739
208, 4509451, 702858, 1355961, 1343806, 691566, 207630, 207630, 1332279,2684262,860077210
205, 4509656, 1210331, 828199, 816943, 1199233, 227475, 227475, 2386835,1602208,1933526689
207, 4512823, 1264004, 776220, 765506, 1251443, 227825, 227825, 2485531,1493425,4181012583
216, 4510353, 1023860, 1020179, 1008918, 1012688, 222354, 222354, 1993852,1990541,3079496373
220, 4510893, 743869, 1319664, 1307458, 732690, 203606, 203606, 1392515,2613188,2037433142
211, 4508681, 1385724, 662298, 651354, 1373535, 217885, 217885, 2746804,1257264,1788872263
217, 4502407, 1542002, 446405, 435639, 1530537, 273912, 273912, 3064644,795307,2694632491
212, 4506938, 1489943, 568511, 558092, 1478748, 205822, 205822, 2958627,1024284,3636130441
219, 4509136, 1623862, 443839, 433404, 1612765, 197633, 197633, 3229896,761471,2767880205
215, 4503183, 672139, 1370835, 1358549, 660874, 220393, 220393, 1270097,2719557,3996829265
214, 4505625, 725017, 1283386, 1270936, 714312, 255987, 255987, 1354367,2534757,3811225504
224, 4494932, 500632, 1546151, 1533541, 490256, 212176, 212176, 927699,3073244,1279269155
221, 4504403, 1082045, 960680, 949597, 1070671, 220705, 220705, 2113793,1872919,2635639878
213, 4505784, 1080578, 965977, 954465, 1069636, 217564, 217564, 2126630,1889012,2161460504
223, 4505123, 1371595, 669802, 658881, 1359301, 222772, 222772, 2715918,1241900,1244023517
222, 4517629, 1077491, 912289, 901306, 1066831, 279856, 279856, 2120024,1777838,3246160967
218, 4509456, 985305, 1061059, 1049740, 974004, 219674, 219674, 1929367,2090138,212159089
226, 4500932, 1355837, 696581, 685383, 1343485, 209823, 209823, 2678027,1284162,115970671
225, 4499961, 617137, 1335913, 1323323, 606110, 308739, 308739, 1133171,2641730,3428532531
227, 4500818, 1012878, 1025546, 1013939, 1001891, 223282, 223282, 1979401,2005089,3343510826
228, 4496773, 1288937, 755832, 744427, 1276561, 215508, 215508, 2550938,1448699,2832630521
230, 4497899, 1092787, 931095, 919487, 1080796, 236867, 236867, 2149393,1815719,3714985947
229, 4497961, 841300, 1198415, 1186186, 829736, 221162, 221162, 1631439,2363732,1598617465
231, 4503416, 1544539, 509073, 498396, 1532164, 209622, 209622, 3069725,893693,505664505
236, 4506769, 749338, 1299005, 1287134, 738278, 216507, 216507, 1434112,2567445,111788254
232, 4511087, 1019127, 997261, 985509, 1007990, 250600, 250600, 1995108,1956901,3159665658
233, 4503079, 1204067, 833392, 821846, 1193054, 225360, 225360, 2379377,1613207,3067199469
238, 4509566, 1059046, 987882, 975808, 1047538, 219646, 219646, 2075156,1923836,1413162799
239, 4497848, 1027600, 1014735, 1002600, 1016389, 218262, 218262, 2003911,1986402,1873367757
235, 4496114, 939535, 1099127, 1087689, 927569, 221097, 221097, 1822990,2164534,404660355
234, 4516999, 945379, 1113573, 1102823, 934682, 210271, 210271, 1846657,2193233,30684952
240, 4498595, 1028421, 1002556, 990441, 1016569, 230304, 230304, 2008832,1956719,2269402872
241, 4512118, 1306116, 731427, 720050, 1294989, 229768, 229768, 2583532,1401292,3150231765
237, 4511066, 1204213, 850046, 839497, 1193050, 212130, 212130, 2374743,1646135,3975752255
246, 4503663, 1060399, 984362, 972346, 1049044, 218756, 218756, 2079328,1926825,3525908976
242, 4510454, 678097, 1365248, 1353569, 666926, 223307, 223307, 1284801,2705505,2821435250
243, 4509098, 746755, 1265370, 1253882, 735795, 253648, 253648, 1416464,2499236,316394652
247, 4510453, 1029308, 997616, 986351, 1018220, 239479, 239479, 2011495,1939619,3956086701
250, 4508637, 1859326, 218944, 209007, 1845186, 188087, 188087, 3702555,121716,687177526
251, 4502391, 1127069, 881875, 870470, 1114645, 254166, 254166, 2216368,1715719,957691415
248, 4496751, 444559, 1610103, 1597909, 433802, 205189, 205189, 730593,3200985,760745981
252, 4502884, 1245131, 773185, 762260, 1233288, 244510, 244510, 2460175,1487100,683841826
253, 4505410, 1519307, 527986, 517288, 1507101, 216864, 216864, 3018250,949153,4181556264
245, 4505093, 624686, 1420478, 1408682, 614183, 218532, 218532, 1172625,2816077,946645820
257, 4505638, 584956, 1471982, 1458616, 574270, 207907, 207907, 1085151,2919494,3739873168
255, 4500163, 1107250, 920890, 908560, 1095623, 233920, 233920, 2181390,1795512,113999106
244, 4508304, 1544547, 498418, 487742, 1532813, 222392, 222392, 3070673,916195,3201216426
249, 4501339, 833429, 1216096, 1204155, 821487, 213086, 213086, 1617834,2401812,2138315387
256, 4496399, 981483, 1044293, 1032195, 969952, 234238, 234238, 1920406,2044546,3401537151
258, 4507195, 1000812, 1041407, 1029871, 989737, 222684, 222684, 1960494,2045111,1192852080
254, 4502238, 1023067, 1012972, 1001341, 1011014, 226922, 226922, 2007646,1992333,3113327092
259, 4515384, 560886, 1501374, 1489234, 550292, 206799, 206799, 1027952,2981980,2842005815
260, 4511181, 1605973, 460452, 449779, 1593863, 200557, 200557, 3192719,720911,1170348259
261, 4511253, 1515661, 534079, 523495, 1504346, 216836, 216836, 3010431,979815,2363693346
263, 4507276, 658238, 1400307, 1389251, 647170, 206155, 206155, 1222186,2777771,2926099590
264, 4506431, 1402077, 635248, 624204, 1390492, 227205, 227205, 2782538,1172460,254238769
265, 4507293, 758919, 1290252, 1278076, 748842, 215602, 215602, 1460787,2551736,1020829872
270, 4511123, 1198546, 831413, 820289, 1186925, 236975, 236975, 2362071,1610954,1669356633
262, 4508325, 714190, 1330772, 1318242, 702891, 221115, 221115, 1367440,2636468,445359755
267, 4494561, 1032943, 997943, 985481, 1021846, 228174, 228174, 2027566,1952574,2827132777
269, 4509052, 1507239, 538808, 528242, 1495669, 219547, 219547, 2993369,982405,2797390997
268, 4502621, 682601, 1358282, 1347606, 671206, 221463, 221463, 1297076,2691522,1319837509
271, 4499468, 386341, 1668347, 1656524, 375912, 206172, 206172, 620918,3320908,3538482261
273, 4507859, 855721, 1187421, 1176063, 844028, 222313, 222313, 1647953,2341873,3364694542
272, 4506869, 674006, 1358151, 1346414, 663318, 232490, 232490, 1286317,2689935,58693686
274, 4508745, 1091703, 942714, 931319, 1079649, 231680, 231680, 2145583,1842073,547036720
266, 4502971, 1441462, 581373, 570641, 1429513, 239991, 239991, 2861996,1071979,4222732050
275, 4498777, 1294289, 735924, 724964, 1282770, 230415, 230415, 2552560,1403817,1324759325
277, 4508748, 1020048, 993058, 981772, 1009042, 252414, 252414, 1987444,1941051,4093275593
276, 4503964, 1111249, 889774, 878451, 1100026, 262232, 262232, 2185145,1724699,2281076509
282, 4500341, 472949, 1557009, 1544114, 461615, 232327, 232327, 774406,3093082,814396512
278, 4500569, 1695214, 338880, 328547, 1682658, 227635, 227635, 3373333,546720,1775519229
280, 4516813, 1101830, 952896, 941823, 1090328, 214968, 214968, 2165982,1855175,642016912
281, 4505182, 787080, 1254066, 1241828, 776078, 223065, 223065, 1526771,2480700,2434766066
284, 4507232, 1270627, 762612, 751475, 1259192, 231663, 231663, 2509299,1465223,1954507860
285, 4501966, 738973, 1293182, 1280688, 727349, 230887, 230887, 1421983,2557207,720603900
279, 4500439, 1173217, 811963, 801058, 1160371, 276915, 276915, 2308510,1567239,3873507066
283, 4502464, 1515805, 521941, 511164, 1502870, 225342, 225342, 3010355,910584,2184375011
289, 4505259, 895241, 1135174, 1123423, 883827, 233797, 233797, 1747860,2230971,1107555310
287, 4500659, 870009, 1166487, 1154946, 858551, 225333, 225333, 1697610,2300842,2842557837
286, 4508443, 954850, 1073309, 1061473, 943795, 237508, 237508, 1867662,2113068,1976302675
288, 4496446, 838192, 1195355, 1183386, 826607, 226453, 226453, 1624928,2354422,3010964970
290, 4500571, 447472, 1607168, 1595440, 436877, 206807, 206807, 786350,3197394,4282655749
292, 4504509, 1470215, 581814, 570381, 1458489, 211805, 211805, 2919469,1066072,2747233804
293, 4499574, 1094837, 932271, 920557, 1082985, 234462, 234462, 2152902,1822499,100872890
295, 4517162, 1463571, 590634, 579408, 1451693, 215928, 215928, 2901618,1101367,3885686977
294, 4505690, 1415085, 627484, 616538, 1403673, 221455, 221455, 2807409,1186486,3846146528
291, 4506978, 1345377, 705165, 693478, 1332880, 215039, 215039, 2662481,1331663,268134356
