sample_id, N_LCC, N_A_1_LCC, N_B_1_LCC, N_A_0_LCC, N_B_0_LCC, N_A_*_LCC, N_B_*_LCC, seed
7, 667281, 142082, 127575, 121697, 136073, 69927, 69927, 4247577799
4, 667230, 131842, 135537, 129616, 126083, 72076, 72076, 1460162889
0, 667806, 134101, 132543, 126801, 128303, 73029, 73029, 1556331604
6, 666997, 131199, 138901, 132920, 125495, 69241, 69241, 3576231059
10, 666053, 134920, 134305, 127983, 128889, 69978, 69978, 525334676
5, 667998, 126316, 143856, 137577, 120655, 69797, 69797, 3089591059
8, 665660, 137262, 133481, 127562, 131235, 68060, 68060, 809879602
2, 665982, 131404, 134762, 128918, 125384, 72757, 72757, 2942538533
9, 666624, 140320, 130802, 124817, 134369, 68158, 68158, 1303145836
1, 666338, 133260, 136433, 130404, 127323, 69459, 69459, 3260109555
11, 667681, 128969, 140782, 134822, 123192, 69958, 69958, 2709238415
3, 666489, 132914, 135333, 129356, 126952, 70967, 70967, 3716551658
13, 668362, 132620, 135187, 129195, 126948, 72206, 72206, 366382979
12, 665346, 133619, 134313, 128344, 127744, 70663, 70663, 4283680488
20, 666235, 131453, 136568, 130489, 125731, 70997, 70997, 1292039084
14, 665594, 134198, 137517, 131455, 128168, 67128, 67128, 3699608596
15, 667193, 133813, 139223, 133260, 127807, 66545, 66545, 1796149848
18, 666122, 132329, 139060, 132998, 126395, 67670, 67670, 2147804923
16, 665706, 135616, 131602, 125549, 129495, 71722, 71722, 775548619
19, 666163, 135124, 134251, 128129, 129267, 69696, 69696, 3131407697
17, 668045, 132584, 137550, 131545, 126676, 69845, 69845, 2285846721
21, 667848, 138642, 132673, 126755, 132788, 68495, 68495, 2857077540
22, 664736, 135049, 135176, 129187, 128950, 68187, 68187, 3865418262
23, 664783, 133664, 132989, 126936, 127828, 71683, 71683, 1969710124
25, 665748, 130478, 137605, 131466, 124519, 70840, 70840, 2957637738
24, 664633, 140653, 126351, 120419, 134298, 71456, 71456, 1389402932
30, 666342, 140717, 128650, 122765, 134674, 69768, 69768, 2708811231
33, 666565, 134398, 137967, 131996, 128268, 66968, 66968, 1737303730
32, 666830, 136900, 131478, 125427, 131019, 71003, 71003, 1683648382
29, 665727, 141792, 128366, 122539, 135724, 68653, 68653, 532156590
28, 664761, 133864, 134666, 128584, 127789, 69929, 69929, 1004783701
31, 665156, 137376, 129407, 123456, 131219, 71849, 71849, 1826025907
26, 669489, 140495, 129378, 123564, 134388, 70832, 70832, 1592656019
27, 665563, 135313, 133731, 127787, 129152, 69790, 69790, 1261713981
34, 665866, 136687, 129243, 123443, 130527, 72983, 72983, 1930800984
35, 667571, 140246, 128987, 123205, 133943, 70595, 70595, 3874261324
36, 667313, 130545, 138596, 132596, 124642, 70467, 70467, 1518055580
37, 663974, 131337, 135448, 129050, 125447, 71346, 71346, 2847660971
38, 665016, 143539, 127555, 121745, 137475, 67351, 67351, 508853878
40, 665974, 135466, 135161, 129109, 129352, 68443, 68443, 4224822077
42, 667191, 130615, 138386, 132335, 124779, 70538, 70538, 1895688646
43, 667810, 136551, 131321, 125530, 130634, 71887, 71887, 4198281468
39, 669272, 136699, 131736, 125955, 130674, 72104, 72104, 19526247
41, 668459, 135366, 133919, 127977, 129365, 70916, 70916, 1884468957
44, 665764, 138126, 134707, 128908, 131885, 66069, 66069, 53389525
46, 666140, 134464, 132615, 126330, 128529, 72101, 72101, 462185679
45, 667893, 136635, 128585, 122684, 130699, 74645, 74645, 1342780397
47, 666842, 133457, 135954, 130118, 127401, 69956, 69956, 3866263910
48, 668136, 132832, 133918, 128069, 126709, 73304, 73304, 3433502146
49, 665922, 134680, 133412, 127340, 128866, 70812, 70812, 2696046694
