sample_id, N_LCC, N_A_1_LCC, N_B_1_LCC, N_A_0_LCC, N_B_0_LCC, N_A_*_LCC, N_B_*_LCC, seed
4, 980101, 52147, 397247, 394547, 50086, 43037, 43037, 593981562
6, 981551, 46509, 405052, 402212, 44458, 41660, 41660, 2386300945
9, 976714, 383022, 63898, 61833, 380213, 43874, 43874, 1454394338
2, 981226, 97832, 350853, 348132, 95615, 44397, 44397, 1336529893
7, 977724, 52967, 398160, 395986, 50805, 39903, 39903, 4212243042
1, 975633, 266523, 178080, 175573, 263625, 45916, 45916, 3278747696
13, 977173, 61119, 388680, 385951, 58953, 41235, 41235, 1473467846
3, 980213, 417303, 35579, 33664, 414775, 39446, 39446, 3255623230
12, 980510, 402653, 49264, 47182, 400617, 40397, 40397, 3555216761
14, 978810, 373157, 71478, 69418, 370447, 47155, 47155, 813825169
10, 980719, 282922, 162771, 160485, 280655, 46943, 46943, 2953191173
15, 981128, 388213, 58322, 56343, 385244, 46503, 46503, 3287069139
5, 977724, 209253, 226246, 223937, 206656, 55816, 55816, 1552090980
8, 977288, 278989, 169129, 166998, 276740, 42716, 42716, 350416174
0, 980221, 104782, 343154, 341010, 102607, 44334, 44334, 2317474374
11, 980684, 383775, 51594, 49579, 381002, 57367, 57367, 306462262
18, 981712, 51762, 392567, 390030, 49905, 48724, 48724, 2954816917
21, 979927, 51921, 400120, 397616, 49922, 40174, 40174, 2323499938
17, 980730, 34403, 417811, 415647, 32387, 40241, 40241, 1457789175
16, 984053, 416211, 40888, 38972, 413364, 37309, 37309, 279809006
20, 977757, 406134, 48370, 46357, 403780, 36558, 36558, 1509488939
28, 981572, 61839, 380545, 377882, 59824, 50741, 50741, 1095574023
26, 978748, 95498, 353961, 351374, 93257, 42329, 42329, 4039025053
23, 982956, 365198, 87826, 85781, 362795, 40678, 40678, 3653773495
24, 981595, 415805, 36648, 34806, 412894, 40721, 40721, 3165284046
27, 983038, 72037, 384236, 381939, 69806, 37510, 37510, 1636837257
19, 978038, 390910, 60584, 58567, 388273, 39852, 39852, 1637510270
29, 977207, 365441, 84527, 82291, 363058, 40945, 40945, 808778298
30, 977834, 373376, 70624, 68585, 370899, 47175, 47175, 1224706902
22, 982212, 431444, 25390, 23517, 429049, 36406, 36406, 43477028
31, 974533, 252710, 133797, 131691, 250293, 103021, 103021, 3404771998
33, 980378, 33401, 421648, 419058, 31387, 37442, 37442, 2999581388
25, 979614, 167399, 283227, 281012, 164938, 41519, 41519, 705859172
32, 980326, 388292, 64869, 62745, 386024, 39198, 39198, 1674431796
35, 979654, 42825, 410886, 408346, 40761, 38418, 38418, 2198517204
36, 979174, 248430, 196292, 193865, 246247, 47170, 47170, 2086882019
41, 979130, 390202, 58665, 56563, 387504, 43098, 43098, 1420466644
38, 978902, 50596, 395942, 393252, 48470, 45321, 45321, 1349924025
34, 981745, 207984, 240617, 238556, 205710, 44439, 44439, 1858078081
39, 981845, 148250, 300693, 298193, 146047, 44331, 44331, 890871872
45, 983206, 53930, 403360, 400627, 52023, 36633, 36633, 1558519892
40, 983257, 70580, 382957, 380746, 68566, 40204, 40204, 2712412354
44, 981128, 71177, 378695, 376643, 69149, 42732, 42732, 1804743550
37, 982979, 284372, 165874, 163747, 282012, 43487, 43487, 2335289398
43, 977611, 169455, 265044, 262734, 167132, 56623, 56623, 3778949364
42, 982162, 78621, 372363, 370300, 76618, 42130, 42130, 1408554171
46, 980608, 395534, 53970, 51812, 392992, 43150, 43150, 2749134720
