L,rho,n_samples,mean,std,second_moment,fourth_moment,binder_cumulant
120,0.22686400,1000,2.5028935127e-01,1.9011346961e-03,6.2648370060e-02,3.9257246159e-03,0.6665896911456993
120,0.22848100,1000,2.4484124306e-01,1.9139860138e-03,5.9950893980e-02,3.5949879547e-03,0.6665852124933189
120,0.23005600,1000,2.3939839178e-01,1.9147599844e-03,5.7315252627e-02,3.2858789989e-03,0.6665813490183623
120,0.23159200,1000,2.3409273727e-01,1.9132204901e-03,5.4803066394e-02,3.0041770998e-03,0.6665777651989406
120,0.23308700,1000,2.2881600405e-01,1.9324128471e-03,5.2360494195e-02,2.7424034447e-03,0.6665715778817456
120,0.23454100,1000,2.2369034549e-01,2.0604586039e-03,5.0041611908e-02,2.5050127492e-03,0.6665535447827804
120,0.23595500,1000,2.1856423553e-01,2.0576741234e-03,4.7774554843e-02,2.2832177989e-03,0.6665484131364117
120,0.23732900,1000,2.1356569850e-01,2.0237238315e-03,4.5614398937e-02,2.0814205306e-03,0.6665469713977199
120,0.23866200,1000,2.0871667824e-01,2.1036367627e-03,4.3567072638e-02,1.8988612932e-03,0.6665311839703789
120,0.23995500,1000,2.0394519387e-01,2.3103596094e-03,4.1598974525e-02,1.7313638976e-03,0.6664953810830656
120,0.24120800,1000,1.9912339236e-01,2.3456388315e-03,3.9655621905e-02,1.5734409349e-03,0.6664817067758606
120,0.24242000,1000,1.9443217130e-01,2.3088068166e-03,3.7809194493e-02,1.4303420710e-03,0.6664785209429611
120,0.24359100,1000,1.8975807407e-01,2.4097691839e-03,3.6013927857e-02,1.2978389686e-03,0.6664518203649303
120,0.24472300,1000,1.8522751852e-01,2.5525114753e-03,3.4315742416e-02,1.1784631849e-03,0.6664138841861713
120,0.24581300,1000,1.8072956829e-01,2.6941445442e-03,3.2670428010e-02,1.0683060487e-03,0.666370238985136
120,0.24686400,1000,1.7617187731e-01,2.8188713269e-03,3.1044468446e-02,9.6474271676e-04,0.6663264378904947
120,0.24787400,1000,1.7160410243e-01,2.9163696580e-03,2.9456464678e-02,8.6868412253e-04,0.6662821902857079
120,0.24884400,1000,1.6695464005e-01,3.0872993553e-03,2.7883373719e-02,7.7854567363e-04,0.6662108606318055
120,0.24977300,1000,1.6269160706e-01,3.2029246816e-03,2.6478807476e-02,7.0221149521e-04,0.6661511873020092
120,0.25066200,1000,1.5829848206e-01,3.4589053927e-03,2.5070361485e-02,6.2971479854e-04,0.6660346168688935
120,0.25151000,1000,1.5364490104e-01,3.8688282559e-03,2.3621708480e-02,5.5939644559e-04,0.6658235533366339
120,0.25231800,1000,1.4963693750e-01,3.7292806572e-03,2.2405106691e-02,5.0322694228e-04,0.6658445125792358
120,0.25308600,1000,1.4539196296e-01,4.2795308968e-03,2.1157118965e-02,4.4916056879e-04,0.6655221890096079
120,0.25381300,1000,1.4093541956e-01,4.3397182675e-03,1.9881606808e-02,3.9676487352e-04,0.6654130484047592
120,0.25450000,1000,1.3682285590e-01,4.6992969123e-03,1.8742555205e-02,3.5291933793e-04,0.6651142995296618
120,0.25514700,1000,1.3248566146e-01,5.1017514985e-03,1.7578452333e-02,3.1080567258e-04,0.6647209551511346
120,0.25575300,1000,1.2844993576e-01,5.5210379472e-03,1.6529837376e-02,2.7521725831e-04,0.6642490519883366
120,0.25631800,1000,1.2439370023e-01,5.9687640154e-03,1.5509383175e-02,2.4271053790e-04,0.6636601497785852
120,0.25684400,1000,1.2076134375e-01,6.0954399508e-03,1.4620419378e-02,2.1587174974e-04,0.6633683882766812
120,0.25732800,1000,1.1676910301e-01,6.7683081535e-03,1.3680787603e-02,1.8957479211e-04,0.6623730287807894
120,0.25777300,1000,1.1333684201e-01,7.1125616490e-03,1.2895777702e-02,1.6878442421e-04,0.661689064940838
120,0.25817700,1000,1.0905831019e-01,8.4388801623e-03,1.1964858504e-02,1.4628041006e-04,0.6593959714652919
120,0.25854000,1000,1.0605377199e-01,8.2741101487e-03,1.1315794991e-02,1.3098130766e-04,0.6590286212164098
120,0.25886400,1000,1.0275519213e-01,9.0611426404e-03,1.0640651711e-02,1.1635477894e-04,0.657447994553291
120,0.25914600,1000,9.9841010995e-02,1.0352281418e-02,1.0075290037e-02,1.0521876687e-04,0.6544930093324112
120,0.25938900,1000,9.6412162616e-02,1.1058187442e-02,9.4174663262e-03,9.2773364287e-05,0.6513144907590335
120,0.25959100,1000,9.5437034144e-02,1.1288240037e-02,9.2355244249e-03,8.9257045968e-05,0.6511826067160669
120,0.25975300,1000,9.2707652778e-02,1.2270705008e-02,8.7451285148e-03,8.0837772790e-05,0.6476610200916672
120,0.25987400,1000,9.1274767361e-02,1.2539458466e-02,8.4881639374e-03,7.6613674385e-05,0.6455479281246816
120,0.25995500,1000,9.1290751736e-02,1.2099539934e-02,8.4802538203e-03,7.6137916439e-05,0.6470915714599711
120,0.25999500,1000,9.0594292824e-02,1.2330545569e-02,8.3592162040e-03,7.4127756955e-05,0.6463867839120151
120,0.26000500,1000,8.9655238426e-02,1.2140683019e-02,8.1853105652e-03,7.1200183110e-05,0.6457665801789849
120,0.26004500,1000,8.8960074653e-02,1.3281165672e-02,8.0901078545e-03,7.0026441325e-05,0.6433582528142676
120,0.26012600,1000,8.7507467593e-02,1.3678052740e-02,7.8444589221e-03,6.6520008675e-05,0.6396661547874033
120,0.26024700,1000,8.6476302083e-02,1.3513028737e-02,7.6605701657e-03,6.3291059365e-05,0.6404999785123142
120,0.26040900,1000,8.5088134259e-02,1.4357943749e-02,7.4459349899e-03,6.0410740429e-05,0.6367928211632057
120,0.26061100,1000,8.2458568866e-02,1.4513011631e-02,7.0098324585e-03,5.4020168699e-05,0.6335460517006138
120,0.26085400,1000,7.8507732639e-02,1.6043025426e-02,6.4205853702e-03,4.6508659927e-05,0.6239346486217756
120,0.26113600,1000,7.4695239583e-02,1.6468102475e-02,5.8503060171e-03,3.9238159970e-05,0.6178532140424453
120,0.26146000,1000,6.9452986690e-02,1.6941724059e-02,5.1104523522e-03,3.0853841558e-05,0.6062058108667567
120,0.26182300,1000,6.4460248264e-02,1.6896303653e-02,4.4403231983e-03,2.3945277032e-05,0.595173021946958
120,0.26222700,1000,5.8525545139e-02,1.7783701181e-02,3.7411832015e-03,1.8033163122e-05,0.5705301255869761
120,0.26267200,1000,5.1599806713e-02,1.8055013609e-02,2.9881975857e-03,1.2406279717e-05,0.5368713021584273
120,0.26315600,1000,4.4349059028e-02,1.7411187573e-02,2.2696853399e-03,7.7585642585e-06,0.49797100401812155
120,0.26368200,1000,3.7985793981e-02,1.5840951116e-02,1.6936053409e-03,4.5821743745e-06,0.4674922554744724
120,0.26424700,1000,3.2683508681e-02,1.4706909468e-02,1.2842886326e-03,2.8727259197e-06,0.41943926345945104
120,0.26485300,1000,2.6156102431e-02,1.2684586066e-02,8.4487951929e-04,1.3723030649e-06,0.35917534326174994
120,0.26550000,1000,2.1310690972e-02,1.0658568503e-02,5.6763702717e-04,6.8772833592e-07,0.28853386974569606
120,0.26618700,1000,1.6847557292e-02,8.4542633007e-03,3.5524328009e-04,2.8088400254e-07,0.2580852462217733
120,0.26691400,1000,1.3596896991e-02,6.8968006430e-03,2.3239390103e-04,1.2420985229e-07,0.23337083314405427
120,0.26768200,1000,1.1127251157e-02,5.5019920499e-03,1.5405736292e-04,5.4211469585e-08,0.23861379016577533
120,0.26849000,1000,8.9305775463e-03,4.4354174729e-03,9.9408470541e-05,2.7873092460e-08,0.05980677625138986
120,0.26933800,1000,7.4061614583e-03,3.2372198395e-03,6.5320340244e-05,8.7146518496e-09,0.3191806188023075
120,0.27022700,1000,6.1239131944e-03,2.7823970689e-03,4.5236304529e-05,4.5834680853e-09,0.2533815480894024
120,0.27115600,1000,5.0251898148e-03,2.0344584277e-03,2.9387414748e-05,1.5909424441e-09,0.3859405077851714
120,0.27212600,1000,4.1405659722e-03,1.6731281100e-03,1.9940844885e-05,7.5517327848e-10,0.36694965615636455
120,0.27313600,1000,3.4980156250e-03,1.3209319165e-03,1.3979229580e-05,3.4630380851e-10,0.4092965077768508
120,0.27418700,1000,2.9382413194e-03,1.0452633622e-03,9.7247449722e-06,1.5427147196e-10,0.45623916137025555
120,0.27527700,1000,2.5470208333e-03,8.8787237928e-04,7.2748441700e-06,8.6730852834e-11,0.45373299170793036
120,0.27640900,1000,2.2198750000e-03,7.9691819892e-04,5.5622885528e-06,5.2484468302e-11,0.43453918149399084
120,0.27758000,1000,1.8844525463e-03,5.7041383310e-04,3.8762079683e-06,2.1871399665e-11,0.5147772196979401
120,0.27879200,1000,1.6537245370e-03,5.0896334318e-04,2.9935894854e-06,1.3125919896e-11,0.5117705131384285
120,0.28004500,1000,1.4358732639e-03,4.5694521750e-04,2.2703221628e-06,8.0743795589e-12,0.4778287835657935
120,0.28133800,1000,1.2513310185e-03,3.3535657724e-04,1.6781808878e-06,3.8333326363e-12,0.5462906696576294
120,0.28267100,1000,1.1315734954e-03,3.3468810683e-04,1.3923626881e-06,2.8594790351e-12,0.508344492421368
120,0.28404500,1000,1.0009369213e-03,2.7146485957e-04,1.0754941972e-06,1.5935976960e-12,0.5407583216666012
120,0.28545900,1000,8.8332291667e-04,2.2983644353e-04,8.3303134109e-07,9.2828590203e-13,0.5540996453074846
120,0.28691300,1000,7.9347048611e-04,2.1028786605e-04,6.7377217795e-07,6.2005816162e-13,0.5447132344987143
120,0.28840800,1000,7.0456365741e-04,1.8417389200e-04,5.3029604981e-07,3.7660390126e-13,0.5535973379932004
120,0.28994400,1000,6.3965625000e-04,1.6457052413e-04,4.3621649212e-07,2.5491927086e-13,0.553442640792865
120,0.29151900,1000,5.7434548611e-04,1.3929697236e-04,3.4925698028e-07,1.5687470649e-13,0.5713118466322156
120,0.29313600,1000,5.2389756944e-04,1.2959297442e-04,2.9124620795e-07,1.1135309770e-13,0.5624169517495012
120,0.29479200,1000,4.7305324074e-04,1.1673518995e-04,2.3739284604e-07,7.2830289065e-14,0.5692200071567448
120,0.29648900,1000,4.2618171296e-04,9.8416200525e-05,1.9130691524e-07,4.5829357903e-14,0.582591604440768
120,0.29822600,1000,3.9141840278e-04,8.9473266312e-05,1.6120582595e-07,3.2851279685e-14,0.5786242186918251
120,0.30000400,1000,3.5532928241e-04,7.8809277328e-05,1.3246359023e-07,2.1790407955e-14,0.5860469728762352
120,0.30182200,1000,3.2655497685e-04,7.1165006540e-05,1.1169754660e-07,1.5624418550e-14,0.5825587699337401
120,0.30368100,1000,2.9788888889e-04,6.0048772361e-05,9.2340039330e-08,1.0162800349e-14,0.6027059795067365
120,0.30558000,1000,2.7509895833e-04,5.8996588663e-05,7.9156553752e-08,7.7823594797e-15,0.5859848085838846
120,0.30751900,1000,2.5599016204e-04,5.2894126189e-05,6.8325953857e-08,5.6190317229e-15,0.5987927035548759
120,0.30949900,1000,2.3309606481e-04,4.6214269206e-05,5.6467398352e-08,3.7862615437e-15,0.6041835875103607
120,0.31151900,1000,2.1809837963e-04,4.6198874701e-05,4.9699104885e-08,3.0148859767e-15,0.5931329657223553
120,0.31357900,1000,1.9989583333e-04,4.1910705506e-05,4.1713094913e-08,2.1229005289e-15,0.593309934909062
120,0.31568000,1000,1.8676099537e-04,3.7742991247e-05,3.6302778247e-08,1.5801621911e-15,0.6003307957664152
120,0.31782200,1000,1.7375925926e-04,3.2849613165e-05,3.1270298166e-08,1.1340063451e-15,0.6134281860446669
120,0.32000400,1000,1.6152199074e-04,3.2891750688e-05,2.7170138889e-08,8.9580220088e-16,0.5955105921276107
120,0.32222600,1000,1.5022916667e-04,2.8696081757e-05,2.3391444160e-08,6.3895535988e-16,0.6107441107855234
120,0.32448800,1000,1.4021296296e-04,2.7551691959e-05,2.0418011617e-08,4.9479085716e-16,0.6043843000449824
120,0.32679100,1000,1.3099768519e-04,2.5280967389e-05,1.7798881709e-08,3.7289723605e-16,0.6076420324956426
120,0.32913500,1000,1.2288657407e-04,2.1792778364e-05,1.5575560351e-08,2.7649993644e-16,0.6200850172380707
120,0.33151800,1000,1.1447916667e-04,2.1077833201e-05,1.3549310378e-08,2.1319901890e-16,0.61289430169715
120,0.33394300,1000,1.0709837963e-04,1.9888934225e-05,1.1865237054e-08,1.6462005815e-16,0.6102297772020792
120,0.33640700,1000,1.0091030093e-04,1.8621794308e-05,1.0529313285e-08,1.2868828825e-16,0.6130831227246417
120,0.33891200,1000,9.5060763889e-05,1.8301617195e-05,9.3711630739e-09,1.0392720747e-16,0.6055236124784723
120,0.34145800,1000,8.9074652778e-05,1.7011811215e-05,8.2234060866e-09,8.0322952915e-17,0.604073165841331
120,0.34404300,1000,8.3498263889e-05,1.5333746506e-05,7.2068487306e-09,6.0595389226e-17,0.6111093408835275
120,0.34667000,1000,7.8791087963e-05,1.4037455164e-05,6.4048886397e-09,4.7186213002e-17,0.6165835844830413
120,0.34933600,1000,7.4305555556e-05,1.3233055598e-05,5.6962542331e-09,3.7270703431e-17,0.6171156581526344
120,0.35204300,1000,7.0162615741e-05,1.2139942903e-05,5.0700234830e-09,2.9291720773e-17,0.6201573833524525
120,0.35479100,1000,6.6256365741e-05,1.1325231539e-05,4.5180386097e-09,2.3155749283e-17,0.62187298351297
120,0.35757800,1000,6.2596064815e-05,1.0741354301e-05,4.0335286458e-09,1.8442195207e-17,0.6221485712899575
120,0.36040700,1000,5.8690393519e-05,9.7442195898e-06,3.5394171570e-09,1.4122567355e-17,0.6242241235026298
120,0.36327500,1000,5.6534722222e-05,9.8216637034e-06,3.2925434296e-09,1.2428809682e-17,0.6178399730839061
120,0.36618400,1000,5.3342592593e-05,9.0910245542e-06,2.9279962652e-09,9.6997656574e-18,0.6228631664215041
120,0.36913400,1000,5.0279513889e-05,8.8338761041e-06,2.6059888466e-09,7.7664629634e-18,0.6187964683063996
120,0.37212300,1000,4.7881944444e-05,8.6475005227e-06,2.3673850898e-09,6.4894253341e-18,0.6140356707342893
120,0.37515400,1000,4.5539930556e-05,8.0801566065e-06,2.1391089169e-09,5.2374746817e-18,0.6184645592454605
120,0.37822400,1000,4.3311342593e-05,7.3829029406e-06,1.9303251457e-09,4.2494875633e-18,0.6198505455483974
120,0.38133500,1000,4.0954282407e-05,7.0396067693e-06,1.7267597549e-09,3.4232224581e-18,0.6173074288944009
120,0.38448700,1000,3.9035879630e-05,6.6923679233e-06,1.5685428991e-09,2.8108414778e-18,0.619177765633103
120,0.38767900,1000,3.6921296296e-05,6.1240411595e-06,1.4006484964e-09,2.2158158738e-18,0.6235094361567433
120,0.39091100,1000,3.4978009259e-05,5.8056783466e-06,1.2571333269e-09,1.7845768841e-18,0.623598514367345
120,0.39418300,1000,3.3263310185e-05,5.6922300402e-06,1.1388168858e-09,1.4747444690e-18,0.6209576593332148
120,0.39749700,1000,3.1901620370e-05,5.5578566428e-06,1.0485722629e-09,1.2567800205e-18,0.6189856942106483
120,0.40085000,1000,3.0409143519e-05,5.2737926038e-06,9.5250108507e-10,1.0416706369e-18,0.6172825984398692
120,0.40424400,1000,2.9064814815e-05,5.0416260710e-06,8.7015603566e-10,8.6193565770e-19,0.6205458395076155
120,0.40767800,1000,2.7655671296e-05,4.6269670224e-06,7.8622356985e-10,6.9582988561e-19,0.6247767813802578
120,0.41115300,1000,2.6385416667e-05,4.5567603367e-06,7.1693351337e-10,5.8701692633e-19,0.6193098806164545
120,0.41466800,1000,2.5420138889e-05,4.5573253063e-06,6.6693190586e-10,5.1154682907e-19,0.6166449812098238
120,0.41822300,1000,2.3758680556e-05,4.1123188258e-06,5.8136915670e-10,3.8646019154e-19,0.6188643832105637
120,0.42181900,1000,2.2990162037e-05,4.0216687257e-06,5.4470519601e-10,3.3867092352e-19,0.6195184333637946
120,0.42545500,1000,2.1944444444e-05,3.5948722019e-06,4.9446882502e-10,2.7537236960e-19,0.6245766543193074
120,0.42913200,1000,2.1146412037e-05,3.7727229642e-06,4.6138994717e-10,2.4397378244e-19,0.6179803969573077
120,0.43284900,1000,1.9982060185e-05,3.6277132498e-06,4.1242987236e-10,1.9798960625e-19,0.6120096628565798
120,0.43660700,1000,1.9313657407e-05,3.3602628684e-06,3.8429743763e-10,1.6864762019e-19,0.6193516207285359
120,0.44040500,1000,1.8217013889e-05,3.2031234419e-06,3.4210933481e-10,1.3367592300e-19,0.6192831594656971
120,0.44424300,1000,1.7528935185e-05,3.0098685587e-06,3.1631381816e-10,1.1348342674e-19,0.6219277015187639
120,0.44812200,1000,1.6612268519e-05,2.8316005637e-06,2.8397740912e-10,9.1198082471e-20,0.6230386126750074
120,0.45204100,1000,1.6000000000e-05,2.8178655028e-06,2.6393242563e-10,8.0064105844e-20,0.6168832808701686
120,0.45600000,1000,1.5386574074e-05,2.8319966690e-06,2.4475884666e-10,6.9456357249e-20,0.6135316335809378
120,0.46000000,1000,1.4612847222e-05,2.6204802492e-06,2.2039535376e-10,5.6025189027e-20,0.6155346488880219
140,0.06000000,1000,8.8401966800e-01,7.3649904765e-04,7.8149131530e-01,6.1073036971e-01,0.666665742192406
140,0.06400000,1000,8.7027465525e-01,7.5902209893e-04,7.5737855111e-01,5.7362401323e-01,0.6666656534825379
140,0.06795900,1000,8.5628510933e-01,7.8547868958e-04,7.3322480482e-01,5.3762042207e-01,0.6666655458795172
140,0.07187800,1000,8.4203163156e-01,8.4286719349e-04,7.0901797826e-01,5.0270850630e-01,0.66666533202279
140,0.07575700,1000,8.2750544461e-01,8.9813395940e-04,6.8476606669e-01,4.6890677330e-01,0.6666650976161356
140,0.07959500,1000,8.1295943222e-01,9.0765851162e-04,6.6090386145e-01,4.3679609009e-01,0.6666650060693079
140,0.08339300,1000,7.9817786006e-01,9.1845751611e-04,6.3708873901e-01,4.0588420905e-01,0.6666649028683947
140,0.08715100,1000,7.8337554920e-01,1.0166722050e-03,6.1367828367e-01,3.7660357094e-01,0.6666644228343179
140,0.09086800,1000,7.6858465780e-01,1.0703477249e-03,5.9072352070e-01,3.4895698297e-01,0.6666640826983797
140,0.09454500,1000,7.5385763411e-01,1.1245514673e-03,5.6830259586e-01,3.2297071360e-01,0.6666637013109437
140,0.09818100,1000,7.3911295918e-01,1.1728620019e-03,5.4628934066e-01,2.9843504737e-01,0.6666633117464091
140,0.10177700,1000,7.2447561042e-01,1.1254163401e-03,5.2486617539e-01,2.7548715928e-01,0.6666634514740413
140,0.10533200,1000,7.0982966108e-01,1.1745732727e-03,5.0385952599e-01,2.5387719977e-01,0.666663019402186
140,0.10884700,1000,6.9532136152e-01,1.1963362530e-03,4.8347322557e-01,2.3374912439e-01,0.6666627242910454
140,0.11232200,1000,6.8083982799e-01,1.1667438852e-03,4.6354423131e-01,2.1487577565e-01,0.6666627554041409
140,0.11575600,1000,6.6642114468e-01,1.2531087099e-03,4.4411871079e-01,1.9724421516e-01,0.6666619585853913
140,0.11915000,1000,6.5216865087e-01,1.2222027953e-03,4.2532544147e-01,1.8090426902e-01,0.6666619903532585
140,0.12250300,1000,6.3809230248e-01,1.2364006699e-03,4.0716331364e-01,1.6578445107e-01,0.6666616659373563
140,0.12581700,1000,6.2406155503e-01,1.2526100033e-03,3.8945439193e-01,1.5167716544e-01,0.6666612998184438
140,0.12908900,1000,6.1036311844e-01,1.2764232750e-03,3.7254476398e-01,1.3879202661e-01,0.6666608414449456
140,0.13232100,1000,5.9664972413e-01,1.3036599624e-03,3.5599259113e-01,1.2673314198e-01,0.6666603092437958
140,0.13551300,1000,5.8326587318e-01,1.3032312957e-03,3.4020077553e-01,1.1573887707e-01,0.6666600153659012
140,0.13866500,1000,5.7004088812e-01,1.2752360373e-03,3.2494823873e-01,1.0559346917e-01,0.6666600016037231
140,0.14177600,1000,5.5699349235e-01,1.3059198495e-03,3.1024345424e-01,9.6253114669e-02,0.6666593463226718
140,0.14484600,1000,5.4413981050e-01,1.2961060264e-03,2.9608981158e-01,8.7671163565e-02,0.6666591115772351
140,0.14787700,1000,5.3156459548e-01,1.2725376426e-03,2.8256253690e-01,7.9843415628e-02,0.6666590333511768
140,0.15086600,1000,5.1914591217e-01,1.2623968481e-03,2.6951407018e-01,7.2639550025e-02,0.6666587919764521
140,0.15381600,1000,5.0705135204e-01,1.4143049807e-03,2.5710307186e-01,6.6104044284e-02,0.666656305295025
140,0.15672500,1000,4.9525626239e-01,1.2707890478e-03,2.4528037873e-01,6.0164046790e-02,0.6666578981808007
140,0.15959300,1000,4.8356127077e-01,1.3140564030e-03,2.3383322761e-01,5.4679592178e-02,0.6666568281923237
140,0.16242200,1000,4.7221531961e-01,1.2796237508e-03,2.2298894387e-01,4.9725527939e-02,0.6666568870253564
140,0.16520900,1000,4.6120228061e-01,1.3019059419e-03,2.1270923691e-01,4.5246659720e-02,0.6666560559315744
140,0.16795700,1000,4.5024103499e-01,1.2454900170e-03,2.0271853928e-01,4.1096062070e-02,0.6666564796356322
140,0.17066400,1000,4.3965155904e-01,1.3295138679e-03,1.9329525920e-01,3.7364422498e-02,0.6666544864807347
140,0.17333000,1000,4.2933589504e-01,1.2849356472e-03,1.8433096018e-01,3.3979119326e-02,0.6666547329797077
140,0.17595700,1000,4.1927479592e-01,1.2880384455e-03,1.7579301188e-01,3.0904348694e-02,0.6666540933217082
140,0.17854200,1000,4.0943569060e-01,1.2587579278e-03,1.6763916762e-01,2.8103951963e-02,0.6666540767182091
140,0.18108800,1000,3.9978421392e-01,1.2440269658e-03,1.5982896376e-01,2.5546285987e-02,0.6666537702109775
140,0.18359300,1000,3.9043787099e-01,1.2521862484e-03,1.5244329751e-01,2.3239914136e-02,0.6666529658038461
140,0.18605700,1000,3.8127057106e-01,1.2536192221e-03,1.4536881835e-01,2.1133006108e-02,0.666652268972447
140,0.18848200,1000,3.7240398797e-01,1.2977909282e-03,1.3868641284e-01,1.9234854550e-02,0.6666504896162492
140,0.19086500,1000,3.6373168841e-01,1.2076009875e-03,1.3230219800e-01,1.7504642647e-02,0.6666519831999247
140,0.19320900,1000,3.5527898469e-01,1.2745765501e-03,1.2622477989e-01,1.5933514576e-02,0.6666495212282806
140,0.19551200,1000,3.4707226968e-01,1.2067567376e-03,1.2046061519e-01,1.4511460635e-02,0.6666505677074372
140,0.19777400,1000,3.3907635313e-01,1.1945698334e-03,1.1497419882e-01,1.3219721737e-02,0.6666501414993267
140,0.19999600,1000,3.3123379993e-01,1.1985387829e-03,1.0971726527e-01,1.2038507923e-02,0.6666492321546299
140,0.20217800,1000,3.2357239978e-01,1.2020164606e-03,1.0470054130e-01,1.0962807742e-02,0.6666482885681055
140,0.20432000,1000,3.1607801312e-01,1.2122600784e-03,9.9906778483e-02,9.9819510347e-03,0.6666470752253493
140,0.20642100,1000,3.0887723724e-01,1.2187510590e-03,9.5406631557e-02,9.1029913790e-03,0.6666459383462671
140,0.20848100,1000,3.0181408601e-01,1.1961800965e-03,9.1093171928e-02,8.2984866526e-03,0.6666457506664115
140,0.21050100,1000,2.9490452915e-01,1.2418799176e-03,8.6970222039e-02,7.5643554674e-03,0.6666430478319543
140,0.21248100,1000,2.8822585897e-01,1.2455482899e-03,8.3075695615e-02,6.9020860119e-03,0.6666418022847029
140,0.21442000,1000,2.8157402879e-01,1.1811409363e-03,7.9285327388e-02,6.2866050892e-03,0.6666432315889403
140,0.21631900,1000,2.7519662354e-01,1.1988738794e-03,7.5734617470e-02,5.7361672160e-03,0.6666413904646012
140,0.21817800,1000,2.6878305248e-01,1.2341666560e-03,7.2245850944e-02,5.2199027139e-03,0.666638583614763
140,0.21999600,1000,2.6272871429e-01,1.2445115519e-03,6.9027924570e-02,4.7652814527e-03,0.6666367894170048
140,0.22177400,1000,2.5664541582e-01,1.2515137103e-03,6.5868434180e-02,4.3390631854e-03,0.6666349698607219
140,0.22351100,1000,2.5076240561e-01,1.2402660363e-03,6.2883320790e-02,3.9546987854e-03,0.6666340649680371
140,0.22520800,1000,2.4498088557e-01,1.2887992180e-03,6.0017293636e-02,3.6024739745e-03,0.6666297954150434
140,0.22686400,1000,2.3934397996e-01,1.2694559876e-03,5.7287150648e-02,3.2821866915e-03,0.6666291811337516
140,0.22848100,1000,2.3378089978e-01,1.2583715080e-03,5.4655091018e-02,2.9875248426e-03,0.6666280718964728
140,0.23005600,1000,2.2826297413e-01,1.3404222357e-03,5.2105780292e-02,2.7153862311e-03,0.6666207624749003
140,0.23159200,1000,2.2288158601e-01,1.3522722594e-03,4.9678028192e-02,2.4682698667e-03,0.6666175857134058
140,0.23308700,1000,2.1756463593e-01,1.4326121712e-03,4.7336421134e-02,2.2411245402e-03,0.6666089811055971
140,0.23454100,1000,2.1227653863e-01,1.4015473105e-03,4.5063291223e-02,2.0310538172e-03,0.666608624075302
140,0.23595500,1000,2.0724685131e-01,1.5166564304e-03,4.2953555325e-02,1.8454029088e-03,0.6665953040684343
140,0.23732900,1000,2.0206664249e-01,1.5008934678e-03,4.0833178437e-02,1.6677160272e-03,0.6665931835330978
140,0.23866200,1000,1.9698511042e-01,1.5398934526e-03,3.8805502629e-02,1.5062343952e-03,0.6665853489638314
140,0.23995500,1000,1.9197852004e-01,1.7037934374e-03,3.6858652167e-02,1.3589874653e-03,0.6665618435138112
140,0.24120800,1000,1.8708222923e-01,1.6818183177e-03,3.5002586177e-02,1.2255764576e-03,0.6665590856955407
140,0.24242000,1000,1.8207188739e-01,1.8012333164e-03,3.3153413375e-02,1.0995781263e-03,0.6665364726262627
140,0.24359100,1000,1.7726730430e-01,1.9557427771e-03,3.1427518279e-02,9.8816782682e-04,0.6665050362682177
140,0.24472300,1000,1.7227564322e-01,2.0312380275e-03,2.9683019049e-02,8.8157076809e-04,0.6664816107131125
140,0.24581300,1000,1.6741783783e-01,2.0661646495e-03,2.8032997190e-02,7.8632669842e-04,0.6664640123877897
140,0.24686400,1000,1.6251492201e-01,2.2469540941e-03,2.6416143630e-02,6.9834449294e-04,0.6664126115376925
140,0.24787400,1000,1.5762184657e-01,2.4202543483e-03,2.4850498291e-02,6.1812685639e-04,0.6663538209369726
140,0.24884400,1000,1.5274877041e-01,2.5759450963e-03,2.3338815719e-02,5.4531601571e-04,0.6662898866698374
140,0.24977300,1000,1.4795786297e-01,2.7664311935e-03,2.1899174704e-02,4.8024142433e-04,0.6662026633298174
140,0.25066200,1000,1.4290469461e-01,2.8869234940e-03,2.0430077734e-02,4.1806393246e-04,0.6661269161733798
140,0.25151000,1000,1.3796433783e-01,3.2799058983e-03,1.9044905537e-02,3.6352057384e-04,0.6659202940477
140,0.25231800,1000,1.3300071501e-01,3.5721374287e-03,1.7701937600e-02,3.1425184830e-04,0.6657164735906644
140,0.25308600,1000,1.2806748360e-01,3.7789335346e-03,1.6415546414e-02,2.7039703952e-04,0.665520126078377
140,0.25381300,1000,1.2278061152e-01,4.2932122846e-03,1.5093491804e-02,2.2890584422e-04,0.6650683572285958
140,0.25450000,1000,1.1804634257e-01,4.9006094205e-03,1.3958930950e-02,1.9614187451e-04,0.6644596533341923
140,0.25514700,1000,1.1258509548e-01,5.3350086582e-03,1.2703837580e-02,1.6279216149e-04,0.6637654251726478
140,0.25575300,1000,1.0747698870e-01,6.0644571805e-03,1.1588043964e-02,1.3588491690e-04,0.6626896012578583
140,0.25631800,1000,1.0237223724e-01,6.4934839442e-03,1.0522198127e-02,1.1236419001e-04,0.6617064475427277
140,0.25684400,1000,9.6737448615e-02,7.7448142629e-03,9.4180561304e-03,9.0779739671e-05,0.6588501934451625
140,0.25732800,1000,9.1402000729e-02,8.9982597968e-03,8.4352134479e-03,7.3515822638e-05,0.6555966133662519
140,0.25777300,1000,8.5509242711e-02,1.0839774710e-02,7.4292138041e-03,5.8057967844e-05,0.6493653253446245
140,0.25817700,1000,8.0116979592e-02,1.2128964202e-02,6.5656950798e-03,4.6262986191e-05,0.6422736030425886
140,0.25854000,1000,7.4395574344e-02,1.3059940129e-02,5.7050929561e-03,3.5651194133e-05,0.6348869328271508
