L,rho,n_samples,mean,std,second_moment,fourth_moment,binder_cumulant
40,0.44040500,10000,3.7050312500e-04,9.3762983681e-05,1.4606318359e-07,2.7947217560e-14,0.5633476553656988
40,0.44424300,10000,3.5313437500e-04,9.1849931733e-05,1.3313945313e-07,2.3703071117e-14,0.5542720917050761
40,0.44812200,10000,3.3823281250e-04,8.6163143109e-05,1.2182478027e-07,1.9558903211e-14,0.5607093402520157
40,0.45204100,10000,3.2191562500e-04,8.3506130326e-05,1.1060224609e-07,1.6391217637e-14,0.553355419475732
40,0.45600000,10000,3.0760468750e-04,8.1561404262e-05,1.0127224121e-07,1.3884718961e-14,0.548731523910469
40,0.46000000,10000,2.9551406250e-04,7.7624304370e-05,9.3353491211e-08,1.1739868325e-14,0.5509643286405449
60,0.06000000,10000,8.9835282917e-01,2.3596144466e-03,8.0704337290e-01,6.5133697549e-01,0.6666574700676948
60,0.06400000,10000,8.8623175463e-01,2.4723946625e-03,7.8541283504e-01,6.1689252098e-01,0.6666562920173233
60,0.06795900,10000,8.7372657731e-01,2.5489058397e-03,7.6340462818e-01,5.8280646104e-01,0.6666553219087646
60,0.07187800,10000,8.6100467824e-01,2.6482165422e-03,7.4133606830e-01,5.4959995583e-01,0.6666540572206057
60,0.07575700,10000,8.4804993056e-01,2.7524987219e-03,7.1919626021e-01,5.1726505374e-01,0.6666526223088762
60,0.07959500,10000,8.3488870648e-01,2.8291710875e-03,6.9704715562e-01,4.8589705229e-01,0.6666513574136788
60,0.08339300,10000,8.2156088148e-01,2.9124268871e-03,6.7497076336e-01,4.5560843175e-01,0.666649911409033
60,0.08715100,10000,8.0819053102e-01,3.0221238721e-03,6.5318106675e-01,4.2666936173e-01,0.6666480284169118
60,0.09086800,10000,7.9470247917e-01,3.0352497857e-03,6.3156124221e-01,3.9889287428e-01,0.6666472186988806
60,0.09454500,10000,7.8115650231e-01,3.1777445986e-03,6.1021557816e-01,3.7238769657e-01,0.6666446050989698
60,0.09818100,10000,7.6763900463e-01,3.2241849626e-03,5.8928003576e-01,3.4727546364e-01,0.6666431456370232
60,0.10177700,10000,7.5402014907e-01,3.2750700202e-03,5.6855711022e-01,3.2328157852e-01,0.6666415154438442
60,0.10533200,10000,7.4052088519e-01,3.3468607173e-03,5.4838238175e-01,3.0074780995e-01,0.6666394286314213
60,0.10884700,10000,7.2727077500e-01,3.3228324829e-03,5.2893382028e-01,2.7979434732e-01,0.6666388330903972
60,0.11232200,10000,7.1397726435e-01,3.3919196136e-03,5.0977503798e-01,2.5989404599e-01,0.6666365790763248
60,0.11575600,10000,7.0079721759e-01,3.4751441389e-03,4.9112881560e-01,2.4123122827e-01,0.666633894396257
60,0.11915000,10000,6.8782315324e-01,3.5271583208e-03,4.7311312974e-01,2.2385957411e-01,0.6666316103740142
60,0.12250300,10000,6.7493017407e-01,3.5061571946e-03,4.5554303178e-01,2.0754184880e-01,0.6666306941456717
60,0.12581700,10000,6.6209460093e-01,3.5360589038e-03,4.3838176304e-01,1.9220049281e-01,0.6666286418882585
60,0.12908900,10000,6.4948572593e-01,3.5848726254e-03,4.2184455821e-01,1.7797451304e-01,0.666626053374505
60,0.13232100,10000,6.3700491898e-01,3.6212855695e-03,4.0578837920e-01,1.6468548832e-01,0.666623589866381
60,0.13551300,10000,6.2448818333e-01,3.6237293797e-03,3.8999862122e-01,1.5211941083e-01,0.6666217698502621
60,0.13866500,10000,6.1222551713e-01,3.6627134723e-03,3.7483349795e-01,1.4052026404e-01,0.6666189493886034
60,0.14177600,10000,6.0031492963e-01,3.6983048294e-03,3.6039169083e-01,1.2990188366e-01,0.6666160750519694
60,0.14484600,10000,5.8847935833e-01,3.6794719642e-03,3.4632149234e-01,1.1995732991e-01,0.6666145459604779
60,0.14787700,10000,5.7682034907e-01,3.6667870297e-03,3.3273515909e-01,1.1073058030e-01,0.6666127908473267
60,0.15086600,10000,5.6544274444e-01,3.6945335290e-03,3.1973914546e-01,1.0225057351e-01,0.6666097628230052
60,0.15381600,10000,5.5407160833e-01,3.7308655023e-03,3.0700926513e-01,9.4271782183e-02,0.6666062158825696
60,0.15672500,10000,5.4298347407e-01,3.7154600904e-03,2.9484485638e-01,8.6949769503e-02,0.6666042428199142
60,0.15959300,10000,5.3209240509e-01,3.7262487820e-03,2.8313621110e-01,8.0181838702e-02,0.6666012829862904
60,0.16242200,10000,5.2143677407e-01,3.6886872531e-03,2.7190991441e-01,7.3949800410e-02,0.6665999465513435
60,0.16520900,10000,5.1094680926e-01,3.7518413532e-03,2.6108071680e-01,6.8177835451e-02,0.6665948058991612
60,0.16795700,10000,5.0063846065e-01,3.7138113101e-03,2.5065265930e-01,6.2840581685e-02,0.6665933111194577
60,0.17066400,10000,4.9056489722e-01,3.6792681378e-03,2.4066745405e-01,5.7933850732e-02,0.6665916948105974
60,0.17333000,10000,4.8073787593e-01,3.7350141385e-03,2.3112285429e-01,5.3430667920e-02,0.6665862056366405
60,0.17595700,10000,4.7111252361e-01,3.7069890816e-03,2.2196075030e-01,4.9278767312e-02,0.6665841723311032
60,0.17854200,10000,4.6164148426e-01,3.7096642763e-03,2.1312662022e-01,4.5434684385e-02,0.6665806005068731
60,0.18108800,10000,4.5235071898e-01,3.6953316349e-03,2.0463482707e-01,4.1886587888e-02,0.6665777088445327
60,0.18359300,10000,4.4319919491e-01,3.7471760424e-03,1.9643956629e-01,3.8599536743e-02,0.6665713572873612
60,0.18605700,10000,4.3430041157e-01,3.7094853320e-03,1.8863060640e-01,3.5591884154e-02,0.6665694393409032
60,0.18848200,10000,4.2565707037e-01,3.7241275674e-03,1.8119780930e-01,3.2842693364e-02,0.6665646617872489
60,0.19086500,10000,4.1711767454e-01,3.7001192585e-03,1.7400084392e-01,3.0285824245e-02,0.6665617379487334
60,0.19320900,10000,4.0872091852e-01,3.7052758303e-03,1.6706651693e-01,2.7920394766e-02,0.6665571087335926
60,0.19551200,10000,4.0060266759e-01,3.7656897197e-03,1.6049667628e-01,2.5768284080e-02,0.6665488965958561
60,0.19777400,10000,3.9259312917e-01,3.7620078915e-03,1.5414351636e-01,2.3768946950e-02,0.6665442868587401
60,0.19999600,10000,3.8483233333e-01,3.7745237884e-03,1.4811017038e-01,2.1945059766e-02,0.6665384610505347
60,0.20217800,10000,3.7721710278e-01,3.7452172901e-03,1.4230676788e-01,2.0259196583e-02,0.666535309962248
60,0.20432000,10000,3.6969368472e-01,3.8259638188e-03,1.3668805706e-01,1.8691628394e-02,0.6665238776170817
60,0.20642100,10000,3.6248365833e-01,3.8720883115e-03,1.3140939413e-01,1.7276306087e-02,0.6665146122520393
60,0.20848100,10000,3.5535024815e-01,3.8975095654e-03,1.2628898792e-01,1.5956578166e-02,0.6665063694728521
60,0.21050100,10000,3.4843347407e-01,3.9387939999e-03,1.2142139840e-01,1.4750689128e-02,0.6664963472404779
60,0.21248100,10000,3.4163188380e-01,3.9211155325e-03,1.1672771764e-01,1.3632541114e-02,0.6664909881485769
60,0.21442000,10000,3.3506010972e-01,3.9694128083e-03,1.1228103179e-01,1.2614107421e-02,0.6664795403396827
60,0.21631900,10000,3.2861515602e-01,4.0259457000e-03,1.0800412738e-01,1.1671896721e-02,0.6664664879341471
60,0.21817800,10000,3.2230700139e-01,4.0989449809e-03,1.0389860281e-01,1.0801901086e-02,0.66645108936269
60,0.21999600,10000,3.1616555324e-01,4.0767429136e-03,9.9977275227e-02,1.0002099619e-02,0.666445097413261
60,0.22177400,10000,3.1014000093e-01,4.2258621554e-03,9.6204676300e-02,9.2622137746e-03,0.666419096691705
60,0.22351100,10000,3.0416673611e-01,4.2836928522e-03,9.2535751546e-02,8.5696560981e-03,0.666402316525132
60,0.22520800,10000,2.9851697269e-01,4.2607956672e-03,8.9130535545e-02,7.9507271296e-03,0.6663949917208192
60,0.22686400,10000,2.9287867315e-01,4.3362781221e-03,8.5796718613e-02,7.3675315060e-03,0.6663743823826096
60,0.22848100,10000,2.8744779769e-01,4.4424466731e-03,8.2645969753e-02,6.8368823558e-03,0.666348184529213
60,0.23005600,10000,2.8196657222e-01,4.4338885340e-03,7.9524805252e-02,6.3304497300e-03,0.6663369762227578
60,0.23159200,10000,2.7679071759e-01,4.5765679260e-03,7.6634044225e-02,5.8791999262e-03,0.666302092281517
60,0.23308700,10000,2.7170849907e-01,4.6457108143e-03,7.3847088940e-02,5.4597732863e-03,0.6662766500298338
60,0.23454100,10000,2.6660759259e-01,4.7236731248e-03,7.1101919285e-02,5.0618332711e-03,0.6662479565746299
60,0.23595500,10000,2.6177918843e-01,4.8285530798e-03,6.8551656086e-02,4.7057234765e-03,0.6662131321635427
60,0.23732900,10000,2.5705965556e-01,4.8878600988e-03,6.6103555302e-02,4.3760040802e-03,0.6661842471582143
60,0.23866200,10000,2.5242562593e-01,5.0251205877e-03,6.3743945936e-02,4.0697313297e-03,0.666138302930943
60,0.23995500,10000,2.4780750231e-01,5.1553850238e-03,6.1435133540e-02,3.7808062007e-03,0.6660899054354288
60,0.24120800,10000,2.4332312546e-01,5.2736413076e-03,5.9233951897e-02,3.5152500722e-03,0.6660406904720768
60,0.24242000,10000,2.3891448102e-01,5.3501123206e-03,5.7108750080e-02,3.2679521960e-03,0.6659979516350751
60,0.24359100,10000,2.3473562778e-01,5.5703635759e-03,5.5131840796e-02,3.0463616418e-03,0.6659163538380601
60,0.24472300,10000,2.3053251157e-01,5.6963012527e-03,5.3177683496e-02,2.8347604484e-03,0.6658539895022596
60,0.24581300,10000,2.2641125741e-01,5.8134569605e-03,5.1295850383e-02,2.6381912875e-03,0.6657891390740311
60,0.24686400,10000,2.2227155046e-01,5.9641521962e-03,4.9440209700e-02,2.4513590131e-03,0.6657087128876772
60,0.24787400,10000,2.1848119954e-01,6.1805701774e-03,4.7772230179e-02,2.2894749134e-03,0.6656020532904501
60,0.24884400,10000,2.1464084907e-01,6.3704679914e-03,4.6111272895e-02,2.1337105908e-03,0.6654969853644743
60,0.24977300,10000,2.1086340694e-01,6.5416933662e-03,4.4506165861e-02,1.9883878494e-03,0.665389564088406
60,0.25066200,10000,2.0716318287e-01,6.6202162565e-03,4.2960407218e-02,1.8530921613e-03,0.6653128906815828
60,0.25151000,10000,2.0353182963e-01,6.7287027954e-03,4.1470476586e-02,1.7272439784e-03,0.6652239507904978
60,0.25231800,10000,1.9997481065e-01,7.0030941399e-03,4.0038963317e-02,1.6109141883e-03,0.665045741693101
60,0.25308600,10000,1.9660253426e-01,7.0993433518e-03,3.8702952113e-02,1.5056603160e-03,0.6649438729562975
60,0.25381300,10000,1.9330591620e-01,7.3555268110e-03,3.7421275604e-02,1.4083659288e-03,0.6647590363595091
60,0.25450000,10000,1.9020114907e-01,7.7028873639e-03,3.6235805649e-02,1.3215005503e-03,0.6645172067739038
60,0.25514700,10000,1.8712726898e-01,8.0171773702e-03,3.5080883502e-02,1.2395446242e-03,0.6642624888384951
60,0.25575300,10000,1.8409716898e-01,8.2236044359e-03,3.3959388534e-02,1.1622467670e-03,0.6640633644242966
60,0.25631800,10000,1.8148916991e-01,8.5321275016e-03,3.3011108714e-02,1.0991313949e-03,0.663791927672864
60,0.25684400,10000,1.7883380278e-01,8.9123061998e-03,3.2060950275e-02,1.0378011677e-03,0.6634573429430303
60,0.25732800,10000,1.7640291204e-01,9.1509968676e-03,3.1201719745e-02,9.8367986362e-04,0.6631973784816114
60,0.25777300,10000,1.7418733750e-01,9.2048751639e-03,3.0425949799e-02,9.3576673209e-04,0.6630557435092105
60,0.25817700,10000,1.7195538657e-01,9.6159853903e-03,2.9661112900e-02,8.9032697432e-04,0.6626712221815705
60,0.25854000,10000,1.7014124861e-01,9.6932887357e-03,2.9041994929e-02,8.5399116268e-04,0.6624957614603797
60,0.25886400,10000,1.6829917593e-01,1.0088094272e-02,2.8426372086e-02,8.1923896690e-04,0.6620546511160258
60,0.25914600,10000,1.6672181806e-01,1.0320125236e-02,2.7902658950e-02,7.8993810025e-04,0.6617945320020716
60,0.25938900,10000,1.6537763472e-01,1.0698512930e-02,2.7464208799e-02,7.6615602054e-04,0.661419626645652
60,0.25959100,10000,1.6416913519e-01,1.0785271423e-02,2.7067815395e-02,7.4460253791e-04,0.6612363171464894
60,0.25975300,10000,1.6344015185e-01,1.0943082234e-02,2.6832422311e-02,7.3210814978e-04,0.6610511026001071
60,0.25987400,10000,1.6251615278e-01,1.1163184374e-02,2.6536104137e-02,7.1660269323e-04,0.6607789019314196
60,0.25995500,10000,1.6214440787e-01,1.1324528720e-02,2.6419041130e-02,7.1060992027e-04,0.6606280769845163
60,0.25999500,10000,1.6193420787e-01,1.1453495371e-02,2.6353857117e-02,7.0744446288e-04,0.6604664274811651
60,0.26000500,10000,1.6185999769e-01,1.1293417459e-02,2.6326187374e-02,7.0568977526e-04,0.6605962517370503
60,0.26004500,10000,1.6170989444e-01,1.1078926660e-02,2.6272820303e-02,7.0243364241e-04,0.660788429200443
60,0.26012600,10000,1.6110719954e-01,1.1264883384e-02,2.6082414651e-02,6.9265277218e-04,0.660610242002341
60,0.26024700,10000,1.6014685370e-01,1.1494248783e-02,2.5779119295e-02,6.7741334236e-04,0.6602211523843857
60,0.26040900,10000,1.5926511667e-01,1.1648417269e-02,2.5501049443e-02,6.6325434050e-04,0.6600283214713296
60,0.26061100,10000,1.5811218380e-01,1.2028665852e-02,2.5144136998e-02,6.4563201413e-04,0.659599386774619
60,0.26085400,10000,1.5655459769e-01,1.2557529283e-02,2.4667017829e-02,6.2260789073e-04,0.6589170030131637
60,0.26113600,10000,1.5470661343e-01,1.2791407635e-02,2.4097739985e-02,5.9500774032e-04,0.6584543702936689
60,0.26146000,10000,1.5286042454e-01,1.2929767646e-02,2.3533471563e-02,5.6811278036e-04,0.6580667689700428
60,0.26182300,10000,1.5049258796e-01,1.3858452967e-02,2.2840056545e-02,5.3719133706e-04,0.6567477471948059
60,0.26222700,10000,1.4755028519e-01,1.4480566741e-02,2.1980752503e-02,4.9955150844e-04,0.6553534721962657
60,0.26267200,10000,1.4454787546e-01,1.5307319283e-02,2.1128378893e-02,4.6359560363e-04,0.653832970596252
60,0.26315600,10000,1.4100557778e-01,1.6028828546e-02,2.0139470617e-02,4.2338866287e-04,0.6520459716209562
60,0.26368200,10000,1.3685722407e-01,1.7336473421e-02,1.9030423037e-02,3.8127860563e-04,0.6490669289626327
60,0.26424700,10000,1.3238809444e-01,1.8701864354e-02,1.7876332305e-02,3.4023034396e-04,0.6451090283947227
60,0.26485300,10000,1.2745188426e-01,2.0030656976e-02,1.6645169897e-02,2.9884766790e-04,0.640455912307248
60,0.26550000,10000,1.2176002269e-01,2.1572371079e-02,1.5290823782e-02,2.5654221378e-04,0.6342571736156649
60,0.26618700,10000,1.1458546435e-01,2.3388388171e-02,1.3676790640e-02,2.1083884819e-04,0.6242828819561366
60,0.26691400,10000,1.0817196620e-01,2.4608178006e-02,1.2306676141e-02,1.7532308035e-04,0.61413419484517
60,0.26768200,10000,1.0022279306e-01,2.5981432695e-02,1.0719575589e-02,1.3808870927e-04,0.599426944289136
60,0.26849000,10000,9.1389763889e-02,2.6776820092e-02,9.0690153381e-03,1.0376693128e-04,0.5794501853376923
60,0.26933800,10000,8.2834575000e-02,2.7151427065e-02,7.5986930871e-03,7.7004276573e-05,0.5554549454155205
60,0.27022700,10000,7.4361367593e-02,2.6678073530e-02,6.2412614256e-03,5.4917847392e-05,0.5300544917223369
60,0.27115600,10000,6.5607300926e-02,2.5692478194e-02,4.9643553602e-03,3.7122759423e-05,0.49789647231949763
60,0.27212600,10000,5.7029659722e-02,2.4455334396e-02,3.8503856621e-03,2.4298640375e-05,0.45367351390109956
60,0.27313600,10000,4.8979325926e-02,2.2322073870e-02,2.8971995225e-03,1.4829682604e-05,0.411083406376488
60,0.27418700,10000,4.1499535648e-02,2.0050433632e-02,2.1241911459e-03,8.6630017097e-06,0.360029497647009
60,0.27527700,10000,3.5289344444e-02,1.7535760095e-02,1.5528099631e-03,4.9441396884e-06,0.3165089060430142
60,0.27640900,10000,2.9571095833e-02,1.5019474565e-02,1.1000117665e-03,2.6409371988e-06,0.27248465554324053
60,0.27758000,10000,2.5004565741e-02,1.2767486289e-02,7.8822071316e-04,1.4187906374e-06,0.238795454985823
60,0.27879200,10000,2.1049489815e-02,1.0679081821e-02,5.5711240571e-04,7.1375549534e-07,0.233446357799303
60,0.28004500,10000,1.7911005093e-02,9.0519853152e-03,4.0273434773e-04,3.8751100657e-07,0.20361064468427292
60,0.28133800,10000,1.5184170370e-02,7.4870588967e-03,2.8660947515e-04,1.9272606050e-07,0.21794355088840267
60,0.28267100,10000,1.3015842130e-02,6.2296352989e-03,2.0821662147e-04,1.0324666651e-07,0.2061764234492428
60,0.28404500,10000,1.1071072685e-02,5.0309974692e-03,1.4787705484e-04,4.8066684330e-08,0.2673082092913246
60,0.28545900,10000,9.5934870370e-03,4.3305085455e-03,1.1078642246e-04,2.6790448373e-08,0.2724117936076801
60,0.28691300,10000,8.2884305556e-03,3.5369909316e-03,8.1207134894e-05,1.3743668179e-08,0.30530682841156365
60,0.28840800,10000,7.2845777778e-03,3.0217687399e-03,6.2195246609e-05,7.6072384860e-09,0.34447178602991635
60,0.28994400,10000,6.3118435185e-03,2.5203894113e-03,4.6191096151e-05,4.2529006521e-09,0.33557273440969904
60,0.29151900,10000,5.5752171296e-03,2.1313045992e-03,3.5625051091e-05,2.3858879409e-09,0.3733604586270016
60,0.29313600,10000,4.9475305556e-03,1.8654805972e-03,2.7957728455e-05,1.4468980308e-09,0.3829605857893583
60,0.29479200,10000,4.4274115741e-03,1.6043031073e-03,2.2175504327e-05,8.5765200322e-10,0.4186430878483183
60,0.29648900,10000,3.9471199074e-03,1.3946822842e-03,1.7524699724e-05,5.2240183773e-10,0.4330010289880032
60,0.29822600,10000,3.5186162037e-03,1.2015217971e-03,1.3824170252e-05,3.1687562644e-10,0.4473000401601077
60,0.30000400,10000,3.1732476852e-03,1.0416862110e-03,1.1154502523e-05,1.9709508425e-10,0.47197543692562405
60,0.30182200,10000,2.8723550926e-03,9.2857819977e-04,9.1125950253e-06,1.3131372147e-10,0.4728858016074696
60,0.30368100,10000,2.5969578704e-03,8.1000419369e-04,7.4002313636e-06,8.3093641692e-11,0.4942266494291928
60,0.30558000,10000,2.3552643519e-03,7.2788958604e-04,6.0770404342e-06,5.6462406797e-11,0.49037129711376914
60,0.30751900,10000,2.1586412037e-03,6.4397907421e-04,5.0743994234e-06,3.7956552935e-11,0.508644058624714
60,0.30949900,10000,1.9594550926e-03,5.7369407891e-04,4.1685562436e-06,2.5142107216e-11,0.5177090770174186
60,0.31151900,10000,1.7869458333e-03,5.0961590641e-04,3.4528578125e-06,1.7050278613e-11,0.5232915654615635
60,0.31357900,10000,1.6490712963e-03,4.6373524889e-04,2.9344650163e-06,1.2133845200e-11,0.5303013384780253
60,0.31568000,10000,1.5135125000e-03,4.2903562601e-04,2.4747732489e-06,8.8374476069e-12,0.519011412794452
60,0.31782200,10000,1.3945333333e-03,3.8516565637e-04,2.0930609654e-06,6.1238634271e-12,0.5340487457261918
60,0.32000400,10000,1.2930074074e-03,3.4452711864e-04,1.7905552212e-06,4.3508453678e-12,0.5476475414315415
60,0.32222600,10000,1.1896287037e-03,3.1638890310e-04,1.5153083805e-06,3.1695139804e-12,0.5398818480804157
60,0.32448800,10000,1.1009250000e-03,2.8959862113e-04,1.2958948302e-06,2.2917839966e-12,0.5451031672108362
60,0.32679100,10000,1.0177800926e-03,2.6268173350e-04,1.1048711098e-06,1.6428114680e-12,0.5514165615022246
60,0.32913500,10000,9.4845925926e-04,2.3270008884e-04,9.5371888289e-07,1.1760383154e-12,0.5690176808598223
60,0.33151800,10000,8.8540231481e-04,2.2362982383e-04,8.3394255615e-07,9.2954217649e-13,0.5544714162350945
60,0.33394300,10000,8.2494861111e-04,2.0622191546e-04,7.2306343664e-07,6.9257731335e-13,0.5584354450827511
60,0.33640700,10000,7.7142037037e-04,1.8681161612e-04,6.2998447788e-07,5.1368215648e-13,0.568566834713722
60,0.33891200,10000,7.2055370370e-04,1.7724155239e-04,5.5060906636e-07,3.9887881023e-13,0.5614359845520835
60,0.34145800,10000,6.7432037037e-04,1.6266315397e-04,4.8116461763e-07,2.9979814061e-13,0.5683613633449376
60,0.34404300,10000,6.3095787037e-04,1.4872278488e-04,4.2022408908e-07,2.2586509401e-13,0.5736502868606548
60,0.34667000,10000,5.9181296296e-04,1.3736468252e-04,3.6910975223e-07,1.7209274234e-13,0.5789533067898995
60,0.34933600,10000,5.5801435185e-04,1.3016322713e-04,3.2832078832e-07,1.3688792718e-13,0.576701110838562
60,0.35204300,10000,5.2020509259e-04,1.1749919730e-04,2.8441801912e-07,1.0084212390e-13,0.5844660478655939
60,0.35479100,10000,4.9276064815e-04,1.0987532959e-04,2.5488443716e-07,8.0493641302e-14,0.5869965481443465
60,0.35757800,10000,4.6396296296e-04,1.0421056808e-04,2.2612038752e-07,6.3878187114e-14,0.5835605297369237
60,0.36040700,10000,4.3703425926e-04,9.8147692087e-05,2.0063094993e-07,5.0260757171e-14,0.5837905723061285
60,0.36327500,10000,4.1100509259e-04,9.1485026779e-05,1.7729385931e-07,3.9044841989e-14,0.5859478659925432
60,0.36618400,10000,3.8992268519e-04,8.5081686684e-05,1.5927786994e-07,3.1215216362e-14,0.5898580267811586
60,0.36913400,10000,3.6804629630e-04,8.1550557912e-05,1.4210790466e-07,2.5198979562e-14,0.5840652290521835
60,0.37212300,10000,3.4919120370e-04,7.6456829125e-05,1.2777955890e-07,2.0199330634e-14,0.587624406020122
60,0.37515400,10000,3.2784953704e-04,7.0807616330e-05,1.1249853609e-07,1.5579408015e-14,0.5896674639711849
60,0.37822400,10000,3.1224259259e-04,6.7810209384e-05,1.0209320130e-07,1.2854071531e-14,0.588920505760353
60,0.38133500,10000,2.9634861111e-04,6.3888388352e-05,9.1903817301e-08,1.0306580322e-14,0.5932512411700008
60,0.38448700,10000,2.8220185185e-04,6.1723399333e-05,8.3447282236e-08,8.5690075866e-15,0.5898101791119181
60,0.38767900,10000,2.6719074074e-04,5.7942216436e-05,7.4747856653e-08,6.8751633132e-15,0.5898296379585829
60,0.39091100,10000,2.5235787037e-04,5.4114444621e-05,6.6612575017e-08,5.4121644901e-15,0.5934281666681199
60,0.39418300,10000,2.4052407407e-04,5.2179132598e-05,6.0574219821e-08,4.5123510708e-15,0.5900735249108231
60,0.39749700,10000,2.2823935185e-04,4.9147514397e-05,5.4508438357e-08,3.6419987818e-15,0.5914068685509204
60,0.40085000,10000,2.1736250000e-04,4.6744227587e-05,4.9431260717e-08,2.9919349215e-15,0.5918427510753119
60,0.40424400,10000,2.0681666667e-04,4.4257084030e-05,4.4731627229e-08,2.4529554659e-15,0.5913617509331879
60,0.40767800,10000,1.9764675926e-04,4.2914055454e-05,4.0905673440e-08,2.0577335934e-15,0.5900784039020397
60,0.41115300,10000,1.8798564815e-04,4.1061464432e-05,3.7024479167e-08,1.6914260907e-15,0.5887045975508156
60,0.41466800,10000,1.7763842593e-04,3.7942968681e-05,3.2994935271e-08,1.3273194726e-15,0.5935944317645776
60,0.41822300,10000,1.7063935185e-04,3.7030254600e-05,3.0488891033e-08,1.1460839644e-15,0.589028292207803
60,0.42181900,10000,1.6301481482e-04,3.5393038294e-05,2.7826371742e-08,9.5145236865e-16,0.5904069004234976
60,0.42545500,10000,1.5488148148e-04,3.3121251400e-05,2.5085180899e-08,7.6703808471e-16,0.5936865500756032
60,0.42913200,10000,1.4770000000e-04,3.1863076234e-05,2.2830444102e-08,6.3721109065e-16,0.5924946148546975
60,0.43284900,10000,1.4107592593e-04,3.0341185918e-05,2.0822912380e-08,5.2977952878e-16,0.5927219781828192
60,0.43660700,10000,1.3465000000e-04,2.9091328760e-05,1.8976843279e-08,4.4119488096e-16,0.5916230058664591
60,0.44040500,10000,1.2785925926e-04,2.7707608935e-05,1.7115625000e-08,3.5877719168e-16,0.5917576585744778
60,0.44424300,10000,1.2199074074e-04,2.6999633696e-05,1.5610648148e-08,3.0187759793e-16,0.5870782487839814
60,0.44812200,10000,1.1688148148e-04,2.5928498411e-05,1.4333500514e-08,2.5531612445e-16,0.5857595965710577
60,0.45204100,10000,1.1053425926e-04,2.4397512109e-05,1.2813001543e-08,2.0251753283e-16,0.5888127721124585
60,0.45600000,10000,1.0598611111e-04,2.4086560956e-05,1.1813160151e-08,1.7521323859e-16,0.5814826382997516
60,0.46000000,10000,1.0124351852e-04,2.2770603148e-05,1.0768698560e-08,1.4476440570e-16,0.5838843051976268
80,0.06000000,10000,8.8644948730e-01,1.8195775259e-03,7.8579600407e-01,6.1748576651e-01,0.6666610489019817
80,0.06400000,10000,8.7320017344e-01,1.9166256470e-03,7.6248221598e-01,5.8139033178e-01,0.6666602439487421
80,0.06795900,10000,8.5977088223e-01,2.0217868811e-03,7.3921005714e-01,5.4644359458e-01,0.666659293979097
80,0.07187800,10000,8.4612308281e-01,2.1403975526e-03,7.1592885211e-01,5.1256723849e-01,0.666658136051383
80,0.07575700,10000,8.3240350957e-01,2.2572587408e-03,6.9290069745e-01,4.8012549810e-01,0.6666568622992206
80,0.07959500,10000,8.1859494785e-01,2.3745067869e-03,6.7010332637e-01,4.4905358064e-01,0.6666554481511819
80,0.08339300,10000,8.0476507852e-01,2.4875946151e-03,6.4765301911e-01,4.1947046551e-01,0.666653926028332
80,0.08715100,10000,7.9100217754e-01,2.5894838915e-03,6.2569114963e-01,3.9150619717e-01,0.6666523772640327
80,0.09086800,10000,7.7731820879e-01,2.7004030973e-03,6.0423088916e-01,3.6511259369e-01,0.666650573804829
80,0.09454500,10000,7.6380490566e-01,2.7890918672e-03,5.8340571217e-01,3.4038037831e-01,0.6666488882438288
80,0.09818100,10000,7.5011769453e-01,2.9069904320e-03,5.6268500540e-01,3.1663343791e-01,0.6666466395557744
80,0.10177700,10000,7.3674322305e-01,3.0121734835e-03,5.4279964899e-01,2.9465115805e-01,0.6666443799491666
80,0.10533200,10000,7.2326707012e-01,3.0054798931e-03,5.2312428672e-01,2.7367792828e-01,0.6666436344490132
80,0.10884700,10000,7.1003330879e-01,2.9634391618e-03,5.0415608068e-01,2.5419106861e-01,0.6666434345907539
80,0.11232200,10000,6.9739296172e-01,2.8231102235e-03,4.8636491221e-01,2.3656633287e-01,0.66664481788813
80,0.11575600,10000,6.8491749238e-01,2.7400596007e-03,4.6911947855e-01,2.2008717224e-01,0.6666453296810064
80,0.11915000,10000,6.7262402539e-01,2.5931946597e-03,4.5242980352e-01,2.0470489479e-01,0.6666468521184025
80,0.12250300,10000,6.6009226992e-01,2.5383425783e-03,4.3572824735e-01,1.8987033422e-01,0.6666469525974326
80,0.12581700,10000,6.4799401074e-01,2.5005311096e-03,4.1990248999e-01,1.7632860031e-01,0.6666468176696612
80,0.12908900,10000,6.3576971406e-01,2.4398263234e-03,4.0420908148e-01,1.6339460578e-01,0.6666470315866074
80,0.13232100,10000,6.2358368652e-01,2.4038730424e-03,3.8886239213e-01,1.5122294730e-01,0.666646855254656
80,0.13551300,10000,6.1156346484e-01,2.4625167879e-03,3.7401593491e-01,1.3989699153e-01,0.6666450494513072
80,0.13866500,10000,5.9957713906e-01,2.4482807582e-03,3.5949873917e-01,1.2924796070e-01,0.6666444411413261
80,0.14177600,10000,5.8782410879e-01,2.4653673420e-03,3.4554326030e-01,1.1940854335e-01,0.6666432199780661
80,0.14484600,10000,5.7623878594e-01,2.4921444834e-03,3.3205734858e-01,1.1027032926e-01,0.666641736639337
80,0.14787700,10000,5.6483620371e-01,2.5174417676e-03,3.1904627390e-01,1.0179861123e-01,0.6666401863321834
80,0.15086600,10000,5.5355489375e-01,2.5797122553e-03,3.0642967464e-01,9.3907301889e-02,0.6666377122458809
