L,rho,mean_density,std_density,second_moment,fourth_moment,Binder_cumulant
120,0.3208220,1.5384606481e-04,2.8570211421e-05,2.4484868640e-08,6.9972153887e-16,6.1094730227e-01
120,0.3270020,1.2823495370e-04,2.5299056189e-05,1.7084245595e-08,3.4872092427e-16,6.0174142055e-01
120,0.3335880,1.0685532407e-04,1.9611778296e-05,1.1802682131e-08,1.6119712282e-16,6.1427782287e-01
120,0.3405920,8.9396990741e-05,1.5415579560e-05,8.2294620467e-09,7.6883933127e-17,6.2158229783e-01
120,0.3480270,7.5517939815e-05,1.3192540359e-05,5.8770023550e-09,3.9552908828e-17,6.1827953518e-01
120,0.3559050,6.4273148148e-05,1.0947384080e-05,4.2508827911e-09,2.0449534156e-17,6.2277201513e-01
120,0.3642400,5.4886574074e-05,9.8603650170e-06,3.1097628119e-09,1.1483900965e-17,6.0416549199e-01
120,0.3730450,4.6564236111e-05,8.3501275723e-06,2.2379527151e-09,5.8372517704e-18,6.1150506740e-01
120,0.3823320,4.0189814815e-05,7.1871015128e-06,1.6668756430e-09,3.1985492664e-18,6.1627032257e-01
120,0.3921140,3.4425925926e-05,5.9022063086e-06,1.2199804152e-09,1.6948387620e-18,6.2042166570e-01
120,0.4024040,2.9547453704e-05,5.0192208950e-06,8.9824459877e-10,9.1531634882e-19,6.2185293326e-01
120,0.4132150,2.5543981481e-05,4.6163873112e-06,6.7380602173e-10,5.2635909759e-19,6.1355196518e-01
120,0.4245600,2.2302083333e-05,3.9639537678e-06,5.1309585048e-10,3.0185448444e-19,6.1780995327e-01
120,0.4364520,1.9195601852e-05,3.3860398287e-06,3.7993639618e-10,1.6464062608e-19,6.1981589446e-01
120,0.4489030,1.6370370370e-05,2.8061494757e-06,2.7586350094e-10,8.6759303407e-20,6.1998012154e-01
120,0.4619260,1.4467592593e-05,2.6934290358e-06,2.1656579540e-10,5.4765087589e-20,6.1077314042e-01
120,0.4755340,1.2413773148e-05,2.3212871754e-06,1.5949013792e-10,2.9717287343e-20,6.1057821635e-01
120,0.4897410,1.0804976852e-05,2.2192935436e-06,1.2167278860e-10,1.8221439512e-20,5.8972551824e-01
120,0.5045590,9.2835648148e-06,1.8144217114e-06,8.9476701818e-11,9.4970877113e-21,6.0458853305e-01
120,0.5200000,7.9670138889e-06,1.6340271670e-06,6.6143355088e-11,5.2628580479e-21,5.9901515366e-01
140,0.0000000,1.0000000000e+00,0.0000000000e+00,1.0000000000e+00,1.0000000000e+00,6.6666666667e-01
140,0.0154410,9.9077193185e-01,2.1579225260e-04,9.8162906751e-01,9.6359580902e-01,6.6666660342e-01
140,0.0302590,9.6659212208e-01,4.1362843880e-04,9.3430050156e-01,8.7291806664e-01,6.6666642250e-01
140,0.0444660,9.3193802405e-01,5.7730546470e-04,8.6850881396e-01,7.5430871773e-01,6.6666615502e-01
140,0.0580740,8.9041071684e-01,7.2819033804e-04,7.9283177492e-01,6.2858390491e-01,6.6666577493e-01
140,0.0710970,8.4487952150e-01,8.2318144277e-04,7.1382208348e-01,5.0954390156e-01,6.6666540102e-01
140,0.0835480,7.9742156086e-01,9.0178001583e-04,6.3588195893e-01,4.0434793397e-01,6.6666496163e-01
140,0.0954400,7.4987322959e-01,9.8783838518e-04,5.6231083628e-01,3.1619567126e-01,6.6666435305e-01
140,0.1067850,7.0308126239e-01,1.0437803809e-03,4.9432435100e-01,2.4435871804e-01,6.6666372828e-01
140,0.1175960,6.5789013375e-01,1.0986496180e-03,4.3282063511e-01,1.8733579186e-01,6.6666294838e-01
140,0.1278860,6.1499220408e-01,1.0882233581e-03,3.7821659531e-01,1.4304958478e-01,6.6666249135e-01
140,0.1376680,5.7440266873e-01,1.0633851625e-03,3.2993955663e-01,1.0886160355e-01,6.6666209653e-01
140,0.1469550,5.3577781997e-01,1.1410283098e-03,2.8705917432e-01,8.2404464581e-02,6.6666061907e-01
140,0.1557600,4.9944914468e-01,1.1585693821e-03,2.4945079040e-01,6.2227036064e-02,6.6665949261e-01
140,0.1640950,4.6575141436e-01,1.1626051977e-03,2.1692573163e-01,4.7057945797e-02,6.6665835929e-01
140,0.1719730,4.3491916691e-01,1.1479688177e-03,1.8915599958e-01,3.5780989542e-02,6.6665737501e-01
140,0.1794080,4.0667137172e-01,1.1056334989e-03,1.6538282700e-01,2.7352288397e-02,6.6665680821e-01
140,0.1864120,3.8063437864e-01,1.0879899991e-03,1.4488371393e-01,2.0991976592e-02,6.6665577278e-01
140,0.1929980,3.5663194679e-01,1.1472698986e-03,1.2718766170e-01,1.6177371047e-02,6.6665286579e-01
140,0.1991780,3.3466245554e-01,1.0878068828e-03,1.1200014247e-01,1.2544562057e-02,6.6665257913e-01
140,0.2049670,3.1436107216e-01,1.0975107212e-03,9.8824088218e-02,9.7666768117e-03,6.6665040652e-01
140,0.2103760,2.9569912573e-01,1.1128543855e-03,8.7439211402e-02,7.6460488347e-03,6.6664778246e-01
140,0.2154180,2.7843361480e-01,1.1325805535e-03,7.7526560587e-02,6.0107652331e-03,6.6664461385e-01
140,0.2201070,2.6236169388e-01,1.1449692758e-03,6.8834969369e-02,4.7386139439e-03,6.6664127504e-01
140,0.2244550,2.4743776093e-01,1.1551749831e-03,6.1226779965e-02,3.7490453327e-03,6.6663761249e-01
140,0.2284750,2.3353936370e-01,1.2397229502e-03,5.4542171312e-02,2.9751836543e-03,6.6662910701e-01
140,0.2321800,2.2040696465e-01,1.2830623689e-03,4.8580876315e-02,2.3604216409e-03,6.6662145713e-01
140,0.2355820,2.0791086662e-01,1.3326787297e-03,4.3228704490e-02,1.8690278544e-03,6.6661191220e-01
140,0.2386950,1.9589299563e-01,1.5214107041e-03,3.8376380426e-02,1.4731018416e-03,6.6658625750e-01
140,0.2415320,1.8464787609e-01,1.6532645299e-03,3.4097571429e-02,1.1630167476e-03,6.6655990710e-01
140,0.2441050,1.7375784585e-01,1.8288173282e-03,3.0195133566e-02,9.1214919052e-04,6.6651929396e-01
140,0.2464270,1.6304881414e-01,2.1775070554e-03,2.6589657329e-02,7.0751291583e-04,6.6642949934e-01
140,0.2485110,1.5259159402e-01,2.4802848141e-03,2.3290346379e-02,5.4301122039e-04,6.6631579181e-01
140,0.2503700,1.4225672413e-01,2.8742306794e-03,2.0245236761e-02,4.1053507408e-04,6.6612546807e-01
140,0.2520170,1.3213629883e-01,3.4791279982e-03,1.7472105801e-02,3.0611498054e-04,6.6574891399e-01
140,0.2534650,1.2212874636e-01,4.0595412523e-03,1.4931910562e-02,2.2393078507e-04,6.6521824009e-01
140,0.2547260,1.1213398397e-01,5.0353474930e-03,1.2599385084e-02,1.5999608410e-04,6.6403858704e-01
140,0.2558130,1.0219142420e-01,6.5739573851e-03,1.0486304095e-02,1.1169385549e-04,6.6141857225e-01
140,0.2567400,9.2532395044e-02,8.3789222415e-03,8.6324504705e-03,7.6705342933e-05,6.5688779189e-01
140,0.2575180,8.2461748907e-02,1.1183936509e-02,6.9250204686e-03,5.0789073868e-05,6.4697381778e-01
140,0.2581620,7.2327109329e-02,1.3437317627e-02,5.4117722490e-03,3.2435402776e-05,6.3083627634e-01
140,0.2586840,6.4172690598e-02,1.5888215198e-02,4.3705696007e-03,2.2536901643e-05,6.0672451693e-01
140,0.2590960,5.7262549198e-02,1.5856058383e-02,3.5304141281e-03,1.5397928075e-05,5.8819679047e-01
140,0.2594110,5.1444237245e-02,1.6541730596e-02,2.9201383968e-03,1.1237098647e-05,5.6073553778e-01
140,0.2596430,4.8737119898e-02,1.6275541264e-02,2.6402000994e-03,9.3831923709e-06,5.5130040317e-01
140,0.2598050,4.5908127551e-02,1.5814847566e-02,2.3576655788e-03,7.6966810084e-06,5.3845098678e-01
140,0.2599080,4.4427029883e-02,1.5986099961e-02,2.2293163762e-03,6.9891423854e-06,5.3123063616e-01
140,0.2599670,4.3192982143e-02,1.5098185482e-02,2.0935889112e-03,6.1810203916e-06,5.2993696222e-01
140,0.2599930,4.2656674198e-02,1.5625500779e-02,2.0637481282e-03,6.1335091804e-06,5.1996336783e-01
140,0.2600000,4.2964365525e-02,1.5055821521e-02,2.0726144666e-03,6.0371975495e-06,5.3153507262e-01
140,0.2600070,4.2062987609e-02,1.5429030299e-02,2.0073499026e-03,5.7684370392e-06,5.2281065319e-01
140,0.2600330,4.2477145408e-02,1.5621366585e-02,2.0483349760e-03,6.0469082691e-06,5.1959207381e-01
140,0.2600920,4.1812837828e-02,1.5149002140e-02,1.9778056731e-03,5.6010638959e-06,5.2271032916e-01
140,0.2601950,3.9461430394e-02,1.5432051094e-02,1.7953526897e-03,4.8398921583e-06,4.9948755921e-01
140,0.2603570,3.7536443149e-02,1.4830731192e-02,1.6289351520e-03,4.0151013525e-06,4.9560860695e-01
140,0.2605890,3.4140463921e-02,1.4322979769e-02,1.3707190262e-03,3.0384751366e-06,4.6093944991e-01
140,0.2609040,3.0141956997e-02,1.2999321651e-02,1.0775199350e-03,1.9747307514e-06,4.3306142585e-01
140,0.2613160,2.5690903061e-02,1.1711879157e-02,7.9719061350e-04,1.1715198603e-06,3.8552524122e-01
140,0.2618380,2.0769421647e-02,1.0084363448e-02,5.3306326171e-04,5.6493448378e-07,3.3729640638e-01
140,0.2624820,1.6301200437e-02,8.0855447626e-03,3.3110516980e-04,2.3584203679e-07,2.8291929206e-01
140,0.2632600,1.2918699344e-02,6.4322333139e-03,2.0826641815e-04,9.7847760913e-08,2.4804622934e-01
140,0.2641870,8.9707485423e-03,4.1180101642e-03,9.7432337121e-05,1.9701067723e-08,3.0822913212e-01
140,0.2652740,6.5296526968e-03,2.8438720332e-03,5.0723972482e-05,5.1660296911e-09,3.3071802834e-01
140,0.2665350,4.6698910350e-03,1.7821543250e-03,2.4983956317e-05,1.0742643464e-09,4.2632294005e-01
140,0.2679830,3.4136629009e-03,1.2652930891e-03,1.3254061002e-05,3.1203178842e-10,4.0792100321e-01
140,0.2696300,2.5321687318e-03,8.8240498210e-04,7.1905170386e-06,8.5843887619e-11,4.4656339165e-01
140,0.2714890,1.9018684402e-03,6.1094015259e-04,3.9903514340e-06,2.4428400998e-11,4.8861086880e-01
140,0.2735730,1.4196563411e-03,4.4249600790e-04,2.2112268439e-06,7.5174820462e-12,4.8751099917e-01
140,0.2758950,1.0722219388e-03,3.1074445215e-04,1.2462220005e-06,2.2192107815e-12,5.2369354074e-01
140,0.2784680,8.2468221574e-04,2.1165487361e-04,7.2489854249e-07,6.9088051321e-13,5.6174464091e-01
140,0.2813050,6.2927040816e-04,1.5741847725e-04,4.2076182357e-07,2.3055463976e-13,5.6590982683e-01
140,0.2844180,4.9413228863e-04,1.2301293734e-04,2.5929890142e-07,9.4195237954e-14,5.3301133498e-01
140,0.2878200,3.8868002915e-04,8.7062115168e-05,1.5865197696e-07,3.1336044896e-14,5.8501542943e-01
140,0.2915250,3.1042091837e-04,7.0013519329e-05,1.0126303945e-07,1.2860051269e-14,5.8195837452e-01
140,0.2955450,2.5241946064e-04,5.4448692031e-05,6.6680244174e-08,5.5130041844e-15,5.8669305366e-01
140,0.2998930,2.0474161808e-04,3.9141925449e-05,4.3451220500e-08,2.2020078950e-15,6.1122918293e-01
140,0.3045820,1.6670116618e-04,3.6016855880e-05,2.9086492713e-08,1.0669019113e-15,5.7964083065e-01
140,0.3096240,1.3500655977e-04,2.5727536935e-05,1.8888677337e-08,4.2033104826e-16,6.0729437650e-01
140,0.3150330,1.1279373178e-04,2.0615499666e-05,1.3147424755e-08,1.9989084162e-16,6.1453029283e-01
140,0.3208220,9.3311588921e-05,1.6393499058e-05,8.9757994384e-09,9.1807395608e-17,6.2015174720e-01
140,0.3270020,7.8077623907e-05,1.4454590346e-05,6.3050505370e-09,4.7220334946e-17,6.0405882758e-01
140,0.3335880,6.5958090379e-05,1.1246563991e-05,4.4769548881e-09,2.2781372891e-17,6.2112739718e-01
140,0.3405920,5.6100947522e-05,1.0051860224e-05,3.2483562068e-09,1.2215330570e-17,6.1411608512e-01
140,0.3480270,4.6873906706e-05,7.9416061082e-06,2.2602322374e-09,5.7849394607e-18,6.2253956691e-01
140,0.3559050,3.9869897959e-05,6.6630653382e-06,1.6340052030e-09,3.0188374854e-18,6.2311260805e-01
140,0.3642400,3.4268586006e-05,5.7032294787e-06,1.2068628133e-09,1.6462548352e-18,6.2324415615e-01
140,0.3730450,2.9479227405e-05,5.0516713865e-06,8.9454423221e-10,9.1442585503e-19,6.1908892263e-01
140,0.3823320,2.5145772595e-05,4.1010121462e-06,6.4912818001e-10,4.7343386303e-19,6.2547816966e-01
140,0.3921140,2.1762026239e-05,3.5529317939e-06,4.8620911036e-10,2.6478958640e-19,6.2663512185e-01
140,0.4024040,1.8759475219e-05,3.1147578632e-06,3.6161962703e-10,1.4710327198e-19,6.2502951010e-01
140,0.4132150,1.6356049563e-05,2.8577758705e-06,2.7568724022e-10,8.6724439486e-20,6.1964693954e-01
140,0.4245600,1.4197521866e-05,2.4447957937e-06,2.0754665361e-10,4.9080466481e-20,6.2019912907e-01
140,0.4364520,1.2146501458e-05,2.1242042079e-06,1.5204974118e-10,2.6521541961e-20,6.1761033566e-01
140,0.4489030,1.0646865889e-05,1.8884013648e-06,1.1692181298e-10,1.5783245881e-20,6.1515665055e-01
140,0.4619260,9.1639941691e-06,1.6851827383e-06,8.6818629993e-11,8.8140782504e-21,6.1021081025e-01
140,0.4755340,7.9285714286e-06,1.5034052868e-06,6.5122472354e-11,5.0326967049e-21,6.0443510397e-01
140,0.4897410,6.8801020408e-06,1.3272692314e-06,4.9097447705e-11,2.8465311748e-21,6.0638027160e-01
140,0.5045590,5.9606413994e-06,1.0983401546e-06,3.6735596988e-11,1.5640750529e-21,6.1366671181e-01
140,0.5200000,5.1341107872e-06,1.0053459345e-06,2.7369814023e-11,8.8798031201e-22,6.0487146949e-01
180,0.0000000,1.0000000000e+00,0.0000000000e+00,1.0000000000e+00,1.0000000000e+00,6.6666666667e-01
180,0.0154410,9.9079572497e-01,1.5472684435e-04,9.8167619255e-01,9.6368824103e-01,6.6666663415e-01
180,0.0302590,9.6654638769e-01,2.9381848656e-04,9.3421200588e-01,8.7275239452e-01,6.6666654346e-01
180,0.0444660,9.3174733625e-01,3.9703765486e-04,8.6815325624e-01,7.5369062373e-01,6.6666642457e-01
180,0.0580740,8.9003552298e-01,4.9361417235e-04,7.9216347582e-01,6.2752374448e-01,6.6666625656e-01
180,0.0710970,8.4438916650e-01,5.5945185690e-04,7.1299337748e-01,5.0836044901e-01,6.6666608134e-01
180,0.0835480,7.9684097411e-01,6.3216430492e-04,6.3495593765e-01,4.0317005781e-01,6.6666582744e-01
180,0.0954400,7.4916340243e-01,7.0172330389e-04,5.6124629596e-01,3.1499851015e-01,6.6666549690e-01
180,0.1067850,7.0243088443e-01,7.0125462504e-04,4.9340963916e-01,2.4345404262e-01,6.6666533773e-01
180,0.1175960,6.5727932562e-01,7.1885257783e-04,4.3201662863e-01,1.8663926050e-01,6.6666507163e-01
180,0.1278860,6.1420554150e-01,7.5431937549e-04,3.7724901620e-01,1.4231767855e-01,6.6666465630e-01
180,0.1376680,5.7273838683e-01,9.6690152449e-04,3.2803019465e-01,1.0760503457e-01,6.6666286887e-01
180,0.1469550,5.3335094136e-01,9.3992359838e-04,2.8446411010e-01,8.0920835207e-02,6.6666252565e-01
180,0.1557600,4.9684590878e-01,8.8171948516e-04,2.4685663450e-01,6.0938965477e-02,6.6666246853e-01
180,0.1640950,4.6319726423e-01,8.5793017070e-04,2.1455244164e-01,4.6033381924e-02,6.6666209230e-01
180,0.1719730,4.3224290089e-01,8.7427822971e-04,1.8683468973e-01,3.4907772516e-02,6.6666121193e-01
180,0.1794080,4.0377526920e-01,8.2889260643e-04,1.6303515508e-01,2.6580909923e-02,6.6666104688e-01
180,0.1864120,3.7764859997e-01,7.9811351708e-04,1.4261910204e-01,2.0340571623e-02,6.6666071203e-01
180,0.1929980,3.5367032373e-01,7.9280496431e-04,1.2508332643e-01,1.5646152911e-02,6.6665996924e-01
180,0.1991780,3.3161626509e-01,7.5242937092e-04,1.0996991342e-01,1.2093630881e-02,6.6665980279e-01
180,0.2049670,3.1139007184e-01,7.6024915614e-04,9.6964354822e-02,9.4023103147e-03,6.6665871777e-01
180,0.2103760,2.9269826938e-01,7.6018306566e-04,8.5672854774e-02,7.3400360335e-03,6.6665767517e-01
180,0.2154180,2.7544818347e-01,7.6352851852e-04,7.5872284753e-02,5.7567804927e-03,6.6665642341e-01
180,0.2201070,2.5942693759e-01,7.7416954118e-04,6.7302935284e-02,4.5298464791e-03,6.6665479084e-01
180,0.2244550,2.4456851355e-01,8.1994097773e-04,5.9814430121e-02,3.5779268809e-03,6.6665168244e-01
180,0.2284750,2.3058764918e-01,8.3665783462e-04,5.3171363949e-02,2.8273427718e-03,6.6664911952e-01
180,0.2321800,2.1752911163e-01,8.9372435507e-04,4.7319713148e-02,2.2393064339e-03,6.6664416094e-01
180,0.2355820,2.0517116770e-01,9.5231799732e-04,4.2096114963e-02,1.7722355194e-03,6.6663795763e-01
180,0.2386950,1.9347772016e-01,1.0252940291e-03,3.7434679428e-02,1.4015126835e-03,6.6662921253e-01
180,0.2415320,1.8220150206e-01,1.0743130050e-03,3.3198541500e-02,1.1022964538e-03,6.6662030366e-01
180,0.2441050,1.7128698920e-01,1.2387139995e-03,2.9340767081e-02,8.6106059663e-04,6.6659697689e-01
180,0.2464270,1.6080590586e-01,1.4117987696e-03,2.5860532537e-02,6.6897319650e-04,6.6656396354e-01
180,0.2485110,1.5055805195e-01,1.6145812480e-03,2.2670333881e-02,5.1418011371e-04,6.6651355309e-01
180,0.2503700,1.4051638289e-01,1.8998722503e-03,1.9748463374e-02,3.9028620320e-04,6.6642359296e-01
180,0.2520170,1.3065819376e-01,2.2543687362e-03,1.7076645775e-02,2.9195769375e-04,6.6627132053e-01
180,0.2534650,1.2087089746e-01,2.6929620372e-03,1.4617025898e-02,2.1408053740e-04,6.6600658935e-01
180,0.2547260,1.1112183865e-01,3.3878553577e-03,1.2359540589e-02,1.5331600819e-04,6.6544957004e-01
180,0.2558130,1.0184811145e-01,3.9941271504e-03,1.0388990858e-02,1.0858036640e-04,6.6466157527e-01
180,0.2567400,9.2270735768e-02,5.4543502271e-03,8.5436386156e-03,7.3951633244e-05,6.6229244600e-01
180,0.2575180,8.2770493313e-02,7.4370890720e-03,6.9062648571e-03,4.9072833632e-05,6.5704793489e-01
180,0.2581620,7.3701500686e-02,8.9969197633e-03,5.5128557686e-03,3.1947569443e-05,6.4960063737e-01
180,0.2586840,6.3796909808e-02,1.2170813787e-02,4.2181744093e-03,1.9787669875e-05,6.2929850597e-01
