L,rho,mean_density,std_density,second_moment,fourth_moment,Binder_cumulant
220,0.2597540,4.5337162678e-02,1.2632285462e-02,2.2150329557e-03,6.0675490912e-06,5.8777753133e-01
220,0.2598400,4.3600820755e-02,1.2639592615e-02,2.0607908720e-03,5.3450040504e-06,5.8047394340e-01
220,0.2599030,4.1796202667e-02,1.2758219743e-02,1.9096947284e-03,4.7023422572e-06,5.7020131483e-01
220,0.2599470,4.1297435838e-02,1.2748363871e-02,1.8679989881e-03,4.5207050213e-06,5.6815127474e-01
220,0.2599750,4.0528360612e-02,1.2846468628e-02,1.8075797701e-03,4.2762785615e-06,5.6373558636e-01
220,0.2599910,4.0293627292e-02,1.2669140160e-02,1.7840835127e-03,4.1618112573e-06,5.6415630647e-01
220,0.2599980,3.9832555391e-02,1.2802869882e-02,1.7505459462e-03,4.0501550953e-06,5.5944171649e-01
220,0.2600000,3.9992460894e-02,1.2697827567e-02,1.7606317533e-03,4.0782256719e-06,5.6145623673e-01
220,0.2600020,3.9900338261e-02,1.2716491474e-02,1.7537461487e-03,4.0556274302e-06,5.6045500785e-01
220,0.2600090,3.9577223497e-02,1.2822647340e-02,1.7307769046e-03,3.9735130713e-06,5.5784839220e-01
220,0.2600250,3.9371276991e-02,1.2753562914e-02,1.7127508189e-03,3.9038296777e-06,5.5641051907e-01
220,0.2600530,3.8461897577e-02,1.2668711954e-02,1.6398138278e-03,3.6129709846e-06,5.5212777482e-01
220,0.2600970,3.7854489087e-02,1.2636797538e-02,1.5926509961e-03,3.4348596445e-06,5.4861564145e-01
220,0.2601600,3.6555285819e-02,1.2540583319e-02,1.4935551513e-03,3.0785572100e-06,5.3997286901e-01
220,0.2602460,3.4424462735e-02,1.2554859160e-02,1.3426681231e-03,2.5844184877e-06,5.2213609484e-01
220,0.2603590,3.2467702292e-02,1.2172985772e-02,1.2023332747e-03,2.1153941673e-06,5.1222412687e-01
220,0.2605010,2.9638112866e-02,1.1794502320e-02,1.0175280192e-03,1.5951763049e-06,4.8643587192e-01
220,0.2606760,2.6331199098e-02,1.1074949010e-02,8.1598654154e-04,1.0855548169e-06,4.5654384415e-01
220,0.2608890,2.2820472145e-02,1.0103929006e-02,6.2286333027e-04,6.7146706632e-07,4.2307689150e-01
220,0.2611410,1.9385660462e-02,8.9987244791e-03,4.5678087380e-04,3.8994618941e-07,3.7702932440e-01
220,0.2614380,1.6024478832e-02,7.8032961401e-03,3.1767535248e-04,2.0408646187e-07,3.2589755713e-01
220,0.2617810,1.2930045192e-02,6.3721496170e-03,2.0779035940e-04,9.1327378197e-08,2.9493534008e-01
220,0.2621760,1.0056409185e-02,4.8682699121e-03,1.2483141763e-04,3.3154844979e-08,2.9078495197e-01
220,0.2626250,7.8535723140e-03,3.8046535493e-03,7.6153986722e-05,1.3257822790e-08,2.3798123321e-01
