sample_id, N_LCC, N_A_1_LCC, N_B_1_LCC, N_A_0_LCC, N_B_0_LCC, N_A_*_LCC, N_B_*_LCC, seed
3, 876556, 888, 432078, 431790, 760, 5520, 5520, 71418838
2, 876025, 644, 431635, 431461, 525, 5880, 5880, 1428307029
11, 876226, 430657, 1539, 1418, 430476, 6068, 6068, 700470772
7, 874981, 430358, 813, 699, 430001, 6555, 6555, 869831909
4, 874981, 1719, 429177, 429042, 1603, 6720, 6720, 577922161
5, 875562, 429452, 1198, 1080, 429102, 7365, 7365, 2174283227
9, 875795, 71362, 357747, 357516, 71238, 8966, 8966, 2536457955
10, 875389, 431428, 958, 854, 431223, 5463, 5463, 2625785765
1, 874703, 410937, 17726, 17614, 410542, 8942, 8942, 1540478616
6, 875037, 1145, 255455, 255340, 1015, 181041, 181041, 607746314
0, 875329, 418129, 12966, 12827, 417767, 6820, 6820, 984815401
8, 875712, 431169, 1035, 911, 430915, 5841, 5841, 2888003910
13, 876255, 1025, 431656, 431371, 911, 5646, 5646, 2049007346
16, 874428, 37834, 391081, 390825, 37702, 8493, 8493, 1481175894
14, 876528, 431663, 1086, 971, 431418, 5695, 5695, 3071862376
19, 875051, 1309, 428832, 428559, 1189, 7581, 7581, 3316513615
12, 875866, 268441, 20194, 20062, 268183, 149493, 149493, 808205308
15, 875933, 318633, 106166, 106024, 318494, 13308, 13308, 2997396614
21, 875600, 422339, 9550, 9442, 422033, 6118, 6118, 544717189
23, 876665, 426996, 5332, 5199, 426798, 6170, 6170, 2289096085
18, 875231, 430624, 1228, 1100, 430487, 5896, 5896, 580114222
20, 873690, 48812, 376354, 376211, 48671, 11821, 11821, 2609433500
17, 875876, 366874, 62434, 62293, 366729, 8773, 8773, 575040950
22, 875405, 428954, 2420, 2330, 428593, 6554, 6554, 2516364969
24, 875610, 119500, 303276, 303145, 119355, 15167, 15167, 2475946152
25, 876230, 8474, 422975, 422795, 8338, 6824, 6824, 677614579
27, 875808, 431249, 1065, 947, 430917, 5815, 5815, 197332049
26, 875184, 313342, 114422, 114207, 312991, 10111, 10111, 244940739
30, 875145, 32859, 396149, 395759, 32740, 8819, 8819, 1401627891
35, 874570, 2774, 420109, 419725, 2628, 14667, 14667, 2210418510
29, 877384, 431775, 1307, 1202, 431382, 5859, 5859, 2440180386
32, 874590, 430427, 959, 837, 430119, 6124, 6124, 2010960116
33, 875886, 430538, 1281, 1151, 430200, 6358, 6358, 3083684702
28, 875409, 407426, 23635, 23481, 407181, 6843, 6843, 859783801
34, 876068, 774, 430503, 430364, 665, 6881, 6881, 805691328
31, 876476, 431508, 877, 750, 431389, 5976, 5976, 2783400527
37, 874571, 7853, 422605, 422351, 7706, 7028, 7028, 1470003914
39, 875497, 5467, 424420, 424150, 5316, 8072, 8072, 16074543
40, 875693, 17213, 413069, 412837, 17044, 7765, 7765, 3293579273
38, 874358, 428736, 2256, 2138, 428512, 6358, 6358, 3913572352
36, 875927, 381465, 47498, 47364, 381308, 9146, 9146, 3911945208
43, 876660, 432552, 827, 730, 432123, 5214, 5214, 1167795273
41, 875700, 429951, 1191, 1086, 429814, 6829, 6829, 3074958486
44, 875204, 64851, 363593, 363432, 64694, 9317, 9317, 2633666995
45, 874566, 103818, 320753, 320460, 103653, 12941, 12941, 3123169547
42, 875181, 363467, 62440, 62264, 363298, 11856, 11856, 1008592208
47, 875789, 84801, 340973, 340617, 84652, 12373, 12373, 1347631073
46, 875954, 431159, 872, 751, 430948, 6112, 6112, 685767460
48, 877335, 431433, 1046, 928, 431032, 6448, 6448, 2390187882
49, 876885, 430115, 1752, 1650, 429730, 6819, 6819, 28581
51, 876232, 8803, 422517, 422316, 8674, 6961, 6961, 1105361200
50, 876290, 2099, 430368, 430226, 1955, 5821, 5821, 2271681872
52, 875351, 26159, 404413, 404171, 26032, 7288, 7288, 1727360121
54, 876455, 430377, 1430, 1305, 430223, 6560, 6560, 3099896397
53, 875547, 429326, 836, 714, 429165, 7753, 7753, 4232156911
55, 877027, 159750, 268080, 267860, 159595, 10871, 10871, 2455632611
56, 874648, 379788, 46743, 46620, 379551, 10973, 10973, 1930814635
