sample_id, N_LCC, N_A_1_LCC, N_B_1_LCC, N_A_0_LCC, N_B_0_LCC, N_A_*_LCC, N_B_*_LCC, seed
1, 3419618, 858246, 764634, 763098, 856988, 88326, 88326, 872520991
3, 3423821, 867197, 770103, 768798, 865893, 75915, 75915, 3815875818
8, 3420132, 810920, 831015, 829443, 809662, 69546, 69546, 1261970470
9, 3421654, 1032743, 584060, 582657, 1031262, 95466, 95466, 2029285749
11, 3419860, 589482, 970500, 969054, 588086, 151369, 151369, 2681811270
4, 3420388, 915388, 697961, 696564, 913743, 98366, 98366, 1992180179
2, 3421387, 655848, 960432, 959201, 654402, 95752, 95752, 71119877
13, 3423671, 648756, 987197, 985882, 647190, 77323, 77323, 3744283358
7, 3421733, 1108720, 507041, 505722, 1107156, 96547, 96547, 656542431
6, 3420300, 1009674, 613775, 612600, 1008255, 87998, 87998, 967323892
10, 3419697, 1115830, 467842, 466609, 1114090, 127663, 127663, 1725633184
5, 3424477, 751366, 890004, 888340, 750105, 72331, 72331, 1482083600
12, 3420610, 981953, 661077, 659765, 980645, 68585, 68585, 727092207
0, 3420920, 1179711, 444514, 443309, 1178240, 87573, 87573, 1450174665
18, 3419804, 636749, 1006586, 1004883, 635420, 68083, 68083, 4012400220
16, 3423703, 575440, 1053752, 1052059, 574304, 84074, 84074, 1411988851
22, 3420000, 742456, 809912, 808259, 740931, 159221, 159221, 4050380743
14, 3424759, 894652, 729993, 728640, 892972, 89251, 89251, 2097187666
20, 3421792, 838394, 776938, 775530, 836894, 97018, 97018, 572557792
21, 3421624, 735675, 879593, 878179, 734089, 97044, 97044, 2799158875
15, 3420368, 710002, 921017, 919481, 708558, 80655, 80655, 606470488
17, 3420621, 724126, 908921, 907465, 722815, 78647, 78647, 3595086292
25, 3425188, 708534, 818372, 816736, 707266, 187140, 187140, 397254408
19, 3421417, 770743, 717573, 716295, 769284, 223761, 223761, 2236541180
24, 3419272, 891229, 738782, 737465, 889710, 81043, 81043, 2063980417
27, 3422240, 985014, 656124, 654750, 983554, 71399, 71399, 3003257538
26, 3421471, 895763, 716597, 715287, 894244, 99790, 99790, 2528001446
23, 3424354, 1161716, 481691, 480538, 1160221, 70094, 70094, 219316518
28, 3420090, 655331, 955628, 954007, 654028, 100548, 100548, 2061062675
30, 3421086, 519331, 1094101, 1092442, 518088, 98562, 98562, 3434805261
29, 3418459, 682715, 894561, 893011, 681292, 133440, 133440, 2463166963
31, 3418260, 496273, 1133214, 1131658, 495137, 80989, 80989, 697883256
34, 3420095, 796442, 818355, 816860, 794994, 96722, 96722, 535840605
35, 3419463, 1028945, 574864, 573514, 1027606, 107267, 107267, 3713510186
39, 3422367, 616370, 1029239, 1027580, 615124, 67027, 67027, 714584479
40, 3422669, 564825, 1035154, 1033525, 563581, 112792, 112792, 1664654123
38, 3421477, 808625, 827130, 825871, 807167, 76342, 76342, 1538655070
37, 3420979, 781661, 773109, 771744, 780225, 157120, 157120, 49631678
36, 3422704, 648934, 975795, 974422, 647555, 87999, 87999, 762107871
32, 3422422, 874781, 729123, 727506, 873270, 108871, 108871, 4168226645
33, 3421145, 1003730, 462433, 461224, 1002532, 245613, 245613, 204817817
41, 3421464, 872093, 760219, 758995, 870793, 79682, 79682, 2182791246
42, 3424921, 522160, 1092374, 1091033, 521064, 99145, 99145, 1406291573
44, 3421203, 673922, 965231, 963622, 672578, 72925, 72925, 2511782724
43, 3418469, 872464, 759321, 757912, 871022, 78875, 78875, 1923055521
47, 3418362, 652571, 987132, 985586, 651153, 70960, 70960, 223224512
46, 3421429, 868904, 773917, 772509, 867255, 69422, 69422, 689579522
45, 3423321, 470868, 1121673, 1119925, 469733, 120561, 120561, 3446449866
50, 3426719, 777570, 853533, 852098, 776166, 83676, 83676, 4167636164
48, 3420153, 1014435, 604194, 602903, 1012801, 92910, 92910, 974257542
49, 3422970, 809775, 830816, 829266, 808341, 72386, 72386, 1127276712
52, 3420356, 849354, 771002, 769730, 847760, 91255, 91255, 1947711118
53, 3420051, 830970, 801046, 799718, 829337, 79490, 79490, 1110576238
51, 3420749, 854834, 745873, 744524, 853542, 110988, 110988, 2385716789
54, 3422256, 858180, 782506, 781082, 856702, 71893, 71893, 856084620
55, 3422470, 721964, 818998, 817441, 720713, 171677, 171677, 1809683152
57, 3416248, 588845, 1000238, 998650, 587483, 120516, 120516, 3729340487
56, 3419266, 686917, 955386, 953694, 685637, 68816, 68816, 4102647432
58, 3422663, 804590, 808632, 807402, 803147, 99446, 99446, 1853297227
59, 3422338, 713190, 827829, 826265, 711688, 171683, 171683, 1518805887
62, 3424111, 944363, 674634, 673134, 942706, 94637, 94637, 437727585
61, 3422214, 1275407, 376952, 375857, 1273592, 60203, 60203, 534406423
60, 3421290, 949347, 615264, 613823, 947788, 147534, 147534, 4261006167
65, 3417932, 840525, 769857, 768372, 838866, 100156, 100156, 1909494135
64, 3423814, 779870, 795739, 794051, 778572, 137791, 137791, 1930844597
66, 3422696, 735466, 884440, 883147, 734163, 92740, 92740, 2651048271
67, 3423983, 677163, 945274, 944013, 675737, 90898, 90898, 117272715
63, 3424510, 1050352, 588281, 587199, 1048852, 74913, 74913, 2208600199
69, 3422245, 829175, 814228, 812744, 827618, 69240, 69240, 1571292587
68, 3422112, 910378, 705103, 703545, 908954, 97066, 97066, 4142505904
70, 3426568, 479590, 1107065, 1105533, 478392, 127994, 127994, 1877203825
71, 3418187, 710752, 915627, 914193, 709229, 84193, 84193, 1972768708
73, 3420120, 1079248, 560585, 559264, 1077297, 71863, 71863, 2334492416
72, 3421084, 982597, 611389, 610077, 981151, 117935, 117935, 3932729627
77, 3419886, 715557, 909965, 908511, 713921, 85966, 85966, 1048789067
80, 3420852, 721341, 908266, 906646, 719921, 82339, 82339, 2501853352
75, 3417125, 863870, 766355, 764831, 862295, 79887, 79887, 2266742228
