sample_id, N_active, N_A_1, N_B_1, N_A_0, N_B_0, N_A_*, N_B_*, seed
1, 3422671, 859680, 766059, 763111, 857009, 88406, 88406, 872520991
3, 3426933, 868701, 771495, 768813, 865908, 76008, 76008, 3815875818
8, 3423124, 812351, 832420, 829452, 809673, 69614, 69614, 1261970470
9, 3424747, 1034197, 585512, 582676, 1031280, 95541, 95541, 2029285749
11, 3422928, 590888, 971971, 969082, 588113, 151437, 151437, 2681811270
4, 3423490, 916827, 699437, 696582, 913758, 98443, 98443, 1992180179
2, 3424309, 657240, 961827, 959214, 654424, 95802, 95802, 71119877
13, 3426760, 650194, 988654, 985901, 647209, 77401, 77401, 3744283358
7, 3424771, 1110185, 508437, 505733, 1107170, 96623, 96623, 656542431
6, 3423350, 1011060, 615239, 612612, 1008285, 88077, 88077, 967323892
10, 3422749, 1117294, 469272, 466621, 1114112, 127725, 127725, 1725633184
5, 3427400, 752731, 891417, 888358, 750122, 72386, 72386, 1482083600
12, 3423598, 983318, 662535, 659777, 980674, 68647, 68647, 727092207
0, 3423963, 1181122, 445977, 443315, 1178247, 87651, 87651, 1450174665
18, 3422950, 638257, 1008033, 1004896, 635448, 68158, 68158, 4012400220
16, 3426768, 576897, 1055184, 1052075, 574326, 84143, 84143, 1411988851
22, 3423090, 743909, 811370, 808276, 740953, 159291, 159291, 4050380743
14, 3427649, 896006, 731365, 728651, 892983, 89322, 89322, 2097187666
20, 3424761, 839789, 778383, 775542, 836903, 97072, 97072, 572557792
21, 3424588, 737126, 880983, 878186, 734101, 97096, 97096, 2799158875
15, 3423321, 711420, 922379, 919502, 708570, 80725, 80725, 606470488
17, 3423648, 725583, 910337, 907478, 722832, 78709, 78709, 3595086292
25, 3428291, 710006, 819795, 816757, 707279, 187227, 187227, 397254408
19, 3424512, 772195, 719057, 716314, 769304, 223821, 223821, 2236541180
24, 3422346, 892727, 740191, 737480, 889724, 81112, 81112, 2063980417
27, 3425399, 986443, 657629, 654770, 983575, 71491, 71491, 3003257538
26, 3424546, 897190, 718051, 715304, 894263, 99869, 99869, 2528001446
23, 3427399, 1163111, 483157, 480563, 1160238, 70165, 70165, 219316518
28, 3423128, 656772, 957045, 954028, 654047, 100618, 100618, 2061062675
30, 3424125, 520759, 1095519, 1092452, 518107, 98644, 98644, 3434805261
29, 3421508, 684211, 895952, 893019, 681308, 133509, 133509, 2463166963
31, 3421386, 497716, 1134681, 1131679, 495158, 81076, 81076, 697883256
34, 3423110, 797778, 819849, 816878, 795009, 96798, 96798, 535840605
35, 3422523, 1030350, 576343, 573528, 1027616, 107343, 107343, 3713510186
39, 3425445, 617837, 1030679, 1027593, 615138, 67099, 67099, 714584479
40, 3425592, 566204, 1036537, 1033534, 563599, 112859, 112859, 1664654123
38, 3424504, 809997, 828604, 825882, 807183, 76419, 76419, 1538655070
37, 3423998, 783105, 774515, 771750, 780246, 157191, 157191, 49631678
36, 3425654, 650292, 977204, 974433, 647569, 88078, 88078, 762107871
32, 3425484, 876246, 730544, 727527, 873301, 108933, 108933, 4168226645
33, 3424355, 1005215, 463927, 461250, 1002545, 245709, 245709, 204817817
41, 3424473, 873516, 761621, 759015, 870809, 79756, 79756, 2182791246
42, 3427862, 523560, 1093749, 1091049, 521074, 99215, 99215, 1406291573
44, 3424418, 675437, 966732, 963642, 672601, 73003, 73003, 2511782724
43, 3421523, 873918, 760746, 757935, 871036, 78944, 78944, 1923055521
47, 3421420, 654027, 988542, 985606, 651169, 71038, 71038, 223224512
46, 3424413, 870338, 775319, 772519, 867265, 69486, 69486, 689579522
45, 3426429, 472306, 1123173, 1119948, 469744, 120629, 120629, 3446449866
50, 3429650, 778994, 854908, 852113, 776171, 83732, 83732, 4167636164
48, 3423158, 1015859, 605602, 602917, 1012824, 92978, 92978, 974257542
49, 3425932, 811151, 832251, 829278, 808362, 72445, 72445, 1127276712
52, 3423420, 850784, 772453, 769746, 847771, 91333, 91333, 1947711118
53, 3423169, 832444, 802502, 799744, 829351, 79564, 79564, 1110576238
51, 3423733, 856276, 747232, 744545, 853560, 111060, 111060, 2385716789
54, 3425308, 859631, 783982, 781095, 856718, 71941, 71941, 856084620
55, 3425473, 723400, 820412, 817456, 720729, 171738, 171738, 1809683152
57, 3419257, 590306, 1001580, 998668, 587497, 120603, 120603, 3729340487
56, 3422497, 688495, 956822, 953713, 685659, 68904, 68904, 4102647432
58, 3425692, 806037, 810081, 807410, 803160, 99502, 99502, 1853297227
59, 3425310, 714615, 829183, 826277, 711711, 171762, 171762, 1518805887
62, 3427040, 945795, 675979, 673144, 942716, 94703, 94703, 437727585
61, 3425181, 1276811, 378341, 375870, 1273607, 60276, 60276, 534406423
60, 3424347, 950803, 616685, 613842, 947803, 147607, 147607, 4261006167
65, 3421009, 841968, 771324, 768383, 838880, 100227, 100227, 1909494135
64, 3426743, 781241, 797122, 794062, 778590, 137864, 137864, 1930844597
66, 3425783, 736928, 885863, 883169, 734177, 92823, 92823, 2651048271
67, 3427126, 678633, 946746, 944057, 675752, 90969, 90969, 117272715
63, 3427624, 1051759, 589791, 587222, 1048870, 74991, 74991, 2208600199
69, 3425210, 830551, 815645, 812764, 827642, 69304, 69304, 1571292587
68, 3425180, 911818, 706527, 703559, 908976, 97150, 97150, 4142505904
70, 3429542, 480973, 1108491, 1105544, 478398, 128068, 128068, 1877203825
71, 3421313, 712213, 917073, 914202, 709245, 84290, 84290, 1972768708
73, 3423231, 1080727, 562030, 559279, 1077323, 71936, 71936, 2334492416
72, 3424172, 984056, 612809, 610098, 981175, 118017, 118017, 3932729627
77, 3422969, 716984, 911436, 908528, 713937, 86042, 86042, 1048789067
80, 3423881, 722826, 909648, 906658, 719939, 82405, 82405, 2501853352
75, 3420093, 865355, 767706, 764838, 862312, 79941, 79941, 2266742228
74, 3424880, 1163463, 396908, 394322, 1160503, 154842, 154842, 1116063201
76, 3425637, 1404141, 192345, 190011, 1400890, 119125, 119125, 1577316563
78, 3421701, 829281, 790082, 787355, 826475, 94254, 94254, 2238159085
81, 3422715, 865886, 746546, 743610, 862795, 101939, 101939, 564518356
79, 3426471, 1348762, 293938, 291518, 1345479, 73387, 73387, 873989363
82, 3423788, 1188120, 449607, 447001, 1185042, 77009, 77009, 1525885330
83, 3421769, 1006844, 623661, 620730, 1003950, 83292, 83292, 551147712
84, 3424310, 815959, 829158, 826300, 813187, 69853, 69853, 3215749315
86, 3426048, 641312, 996642, 993902, 638516, 77838, 77838, 326593263
85, 3424415, 928961, 694339, 691507, 925918, 91845, 91845, 2627955969
87, 3423224, 821252, 776576, 773694, 818490, 116606, 116606, 2547775723
88, 3429819, 513456, 1121212, 1118215, 510946, 82995, 82995, 638007688
89, 3424169, 758033, 867545, 864708, 755155, 89364, 89364, 2260115659
93, 3420443, 549433, 1092781, 1089407, 546654, 71084, 71084, 3199788985
90, 3422945, 1236586, 412774, 410193, 1233360, 65016, 65016, 738571292
91, 3425138, 937617, 638084, 635422, 934609, 139703, 139703, 596736067
95, 3430548, 390481, 1174483, 1171557, 387969, 153029, 153029, 4289967234
92, 3424159, 1155455, 377987, 375500, 1152351, 181433, 181433, 2086782760
94, 3423489, 912000, 723506, 720660, 909293, 79015, 79015, 3056893032
96, 3421068, 593979, 1005106, 1001912, 591249, 114411, 114411, 3431779525
97, 3422258, 903365, 673456, 670446, 900643, 137174, 137174, 1961809761
98, 3428666, 396051, 1160081, 1156911, 393489, 161067, 161067, 149634745
99, 3424889, 581180, 1042300, 1039473, 578412, 91762, 91762, 1747636
100, 3425444, 513406, 1113418, 1110613, 510765, 88621, 88621, 1497804665
102, 3423934, 853211, 777673, 774679, 850441, 83965, 83965, 2535896927
104, 3425274, 492582, 1136873, 1134038, 490067, 85857, 85857, 226553051
106, 3422373, 729030, 907478, 904397, 726186, 77641, 77641, 2694422590
103, 3425579, 949047, 670123, 667304, 946135, 96485, 96485, 2129040271
101, 3423088, 842079, 773782, 771029, 839246, 98476, 98476, 1298848609
107, 3427114, 424338, 1208307, 1205316, 421821, 83666, 83666, 3958069014
105, 3423627, 794492, 756341, 753615, 791723, 163728, 163728, 655174260
108, 3422464, 560981, 1039732, 1036538, 558057, 113578, 113578, 4154738630
110, 3423368, 519642, 1113662, 1110612, 517022, 81215, 81215, 516605720
109, 3425059, 1003398, 625952, 623343, 1000388, 85989, 85989, 725262338
111, 3420206, 873651, 655748, 653165, 870774, 183434, 183434, 1356019084
112, 3423523, 1113455, 520140, 517486, 1110370, 81036, 81036, 1180150906
113, 3421018, 885866, 748854, 745951, 882983, 78682, 78682, 2707548070
114, 3425252, 755782, 868711, 865523, 752858, 91189, 91189, 217146315
115, 3425880, 99292, 1557936, 1554772, 96962, 58459, 58459, 215938668
117, 3424815, 620336, 1005909, 1003040, 617588, 88971, 88971, 3402478987
118, 3426099, 782435, 837408, 834584, 779698, 95987, 95987, 1062195588
121, 3421623, 455347, 1087167, 1084205, 452858, 171023, 171023, 3911753648
119, 3422294, 1101832, 531852, 529267, 1098801, 80271, 80271, 2010197765
116, 3424719, 1046342, 594556, 591896, 1043675, 74125, 74125, 2516623819
120, 3423769, 807939, 780853, 778119, 805288, 125785, 125785, 3943328839
122, 3424168, 811475, 819934, 817118, 808739, 83451, 83451, 355380016
123, 3427707, 675947, 919544, 916822, 673392, 121001, 121001, 3772490156
